#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
1.06000            -3.04145             2.56888             0.00000             3.98116
1.07000            -3.07210             2.56754             0.00000             4.00376
1.08000            -3.10256             2.56605             0.00000             4.02622
1.09000            -3.13283             2.56440             0.00000             4.04855
1.10000            -3.16291             2.56259             0.00000             4.07074
1.11000            -3.19281             2.56064             0.00000             4.09279
1.12000            -3.22253             2.55853             0.00000             4.11470
1.13000            -3.25206             2.55629             0.00000             4.13648
1.14000            -3.28141             2.55390             0.00000             4.15813
1.15000            -3.31058             2.55137             0.00000             4.17964
1.16000            -3.33957             2.54870             0.00000             4.20102
1.17000            -3.36838             2.54590             0.00000             4.22228
1.18000            -3.39702             2.54296             0.00000             4.24340
1.19000            -3.42548             2.53989             0.00000             4.26439
1.20000            -3.45377             2.53669             0.00000             4.28525
1.21000            -3.48188             2.53337             0.00000             4.30598
1.22000            -3.50983             2.52992             0.00000             4.32659
1.23000            -3.53760             2.52635             0.00000             4.34707
1.24000            -3.56520             2.52265             0.00000             4.36742
1.25000            -3.59263             2.51884             0.00000             4.38766
1.26000            -3.61989             2.51490             0.00000             4.40776
1.27000            -3.64699             2.51086             0.00000             4.42775
1.28000            -3.67392             2.50669             0.00000             4.44761
1.29000            -3.70069             2.50242             0.00000             4.46735
1.30000            -3.72729             2.49803             0.00000             4.48696
1.31000            -3.75373             2.49354             0.00000             4.50646
1.32000            -3.78001             2.48894             0.00000             4.52584
1.33000            -3.80612             2.48423             0.00000             4.54510
1.34000            -3.83208             2.47941             0.00000             4.56424
1.35000            -3.85788             2.47450             0.00000             4.58327
1.36000            -3.88352             2.46948             0.00000             4.60218
1.37000            -3.90900             2.46436             0.00000             4.62097
1.38000            -3.93432             2.45915             0.00000             4.63965
1.39000            -3.95949             2.45384             0.00000             4.65821
1.40000            -3.98451             2.44843             0.00000             4.67665
1.41000            -4.00937             2.44292             0.00000             4.69499
1.42000            -4.03408             2.43733             0.00000             4.71321
1.43000            -4.05864             2.43164             0.00000             4.73132
1.44000            -4.08304             2.42586             0.00000             4.74932
1.45000            -4.10730             2.41999             0.00000             4.76720
1.46000            -4.13140             2.41403             0.00000             4.78498
1.47000            -4.15536             2.40799             0.00000             4.80265
1.48000            -4.17916             2.40186             0.00000             4.82020
1.49000            -4.20283             2.39565             0.00000             4.83765
1.50000            -4.22634             2.38935             0.00000             4.85499
1.51000            -4.24971             2.38297             0.00000             4.87222
1.52000            -4.27293             2.37651             0.00000             4.88935
1.53000            -4.29601             2.36997             0.00000             4.90637
1.54000            -4.31895             2.36334             0.00000             4.92328
1.55000            -4.34174             2.35665             0.00000             4.94009
1.56000            -4.36439             2.34987             0.00000             4.95679
1.57000            -4.38690             2.34302             0.00000             4.97339
1.58000            -4.40927             2.33609             0.00000             4.98988
1.59000            -4.43149             2.32909             0.00000             5.00627
1.60000            -4.45358             2.32201             0.00000             5.02256
1.61000            -4.47553             2.31486             0.00000             5.03875
1.62000            -4.49734             2.30764             0.00000             5.05483
1.63000            -4.51902             2.30036             0.00000             5.07082
1.64000            -4.54056             2.29300             0.00000             5.08670
1.65000            -4.56196             2.28557             0.00000             5.10248
1.66000            -4.58322             2.27807             0.00000             5.11816
1.67000            -4.60435             2.27051             0.00000             5.13374
1.68000            -4.62535             2.26288             0.00000             5.14922
1.69000            -4.64621             2.25519             0.00000             5.16461
1.70000            -4.66694             2.24743             0.00000             5.17989
1.71000            -4.68754             2.23960             0.00000             5.19508
1.72000            -4.70800             2.23172             0.00000             5.21017
1.73000            -4.72834             2.22377             0.00000             5.22516
1.74000            -4.74854             2.21576             0.00000             5.24006
1.75000            -4.76861             2.20769             0.00000             5.25486
1.76000            -4.78856             2.19956             0.00000             5.26957
1.77000            -4.80837             2.19137             0.00000             5.28417
1.78000            -4.82805             2.18312             0.00000             5.29869
1.79000            -4.84761             2.17481             0.00000             5.31311
1.80000            -4.86704             2.16645             0.00000             5.32744
1.81000            -4.88634             2.15803             0.00000             5.34167
1.82000            -4.90552             2.14955             0.00000             5.35581
1.83000            -4.92457             2.14102             0.00000             5.36985
1.84000            -4.94349             2.13243             0.00000             5.38381
1.85000            -4.96229             2.12379             0.00000             5.39767
1.86000            -4.98096             2.11510             0.00000             5.41144
1.87000            -4.99951             2.10635             0.00000             5.42511
1.88000            -5.01794             2.09755             0.00000             5.43870
1.89000            -5.03624             2.08870             0.00000             5.45220
1.90000            -5.05442             2.07980             0.00000             5.46560
1.91000            -5.07248             2.07085             0.00000             5.47891
1.92000            -5.09042             2.06185             0.00000             5.49214
1.93000            -5.10823             2.05280             0.00000             5.50528
1.94000            -5.12593             2.04370             0.00000             5.51832
1.95000            -5.14350             2.03456             0.00000             5.53128
1.96000            -5.16096             2.02536             0.00000             5.54415
1.97000            -5.17829             2.01612             0.00000             5.55693
1.98000            -5.19551             2.00684             0.00000             5.56962
1.99000            -5.21260             1.99750             0.00000             5.58223
2.00000            -5.22958             1.98812             0.00000             5.59474
2.01000            -5.24644             1.97870             0.00000             5.60718
2.02000            -5.26319             1.96923             0.00000             5.61952
2.03000            -5.27981             1.95972             0.00000             5.63178
2.04000            -5.29632             1.95017             0.00000             5.64395
