#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ju                U_Ju             Etot_Ju                L_Ju
0.00000         5.94173E-05        -0.000137301        -7.78833E-05        3.609689E-10            3.936247           -7.579116           -3.642869            185.6445
0.05000000        5.836295E-05       -0.0001362369       -7.787392E-05        3.586956E-10            3.931110           -7.573978           -3.642868            185.6445
0.1000000        5.762141E-05       -0.0001354699       -7.784851E-05        3.578754E-10            3.925753           -7.568619           -3.642866            185.6445
0.1500000        5.727330E-05       -0.0001350817       -7.780837E-05        3.584741E-10            3.920180           -7.563045           -3.642865            185.6445
0.2000000        5.733580E-05       -0.0001350888       -7.775301E-05        3.604979E-10            3.914397           -7.557261           -3.642864            185.6445
0.2500000        5.776457E-05       -0.0001354451       -7.768058E-05        3.639907E-10            3.908410           -7.551274           -3.642864            185.6445
0.3000000        5.845421E-05       -0.0001360422       -7.758802E-05        3.690203E-10            3.902227           -7.545090           -3.642863            185.6445
0.3500000        5.923912E-05       -0.0001367105       -7.747133E-05        3.756497E-10            3.895852           -7.538714           -3.642863            185.6444
0.4000000        5.989964E-05       -0.0001372262       -7.732656E-05        3.838794E-10            3.889292           -7.532155           -3.642863            185.6444
0.4500000        6.017894E-05       -0.0001373311       -7.715211E-05        3.935459E-10            3.882555           -7.525418           -3.642863            185.6444
0.5000000        5.981503E-05       -0.0001367676       -7.695257E-05        4.041771E-10            3.875647           -7.518510           -3.642863            185.6444
0.5500000        5.858684E-05       -0.0001353290       -7.674216E-05        4.148448E-10            3.868575           -7.511438           -3.642863            185.6444
0.6000000        5.636800E-05       -0.0001329126       -7.654460E-05        4.241332E-10            3.861346           -7.504209           -3.642863            185.6444
0.6500000        5.317263E-05       -0.0001295602       -7.638759E-05        4.303634E-10            3.853967           -7.496829           -3.642863            185.6444
0.7000000        4.916958E-05       -0.0001254640       -7.629437E-05        4.320837E-10            3.846444           -7.489306           -3.642862            185.6444
0.7500000        4.464708E-05       -0.0001209242       -7.627714E-05        4.285764E-10            3.838786           -7.481647           -3.642860            185.6444
0.8000000        3.993883E-05       -0.0001162738       -7.633499E-05        4.200547E-10            3.831000           -7.473859           -3.642858            185.6444
0.8500000        3.534933E-05       -0.0001118059       -7.645659E-05        4.074572E-10            3.823093           -7.465949           -3.642856            185.6444
0.9000000        3.111050E-05       -0.0001077359       -7.662540E-05        3.920434E-10            3.815071           -7.457925           -3.642854            185.6444
0.9500000        2.737533E-05       -0.0001041999       -7.682457E-05        3.750411E-10            3.806943           -7.449794           -3.642851            185.6445
1.000000        2.423448E-05       -0.0001012741       -7.703962E-05        3.574578E-10            3.798716           -7.441564           -3.642848            185.6445
1.050000        2.174051E-05       -9.899987E-05       -7.725936E-05        3.400331E-10            3.790397           -7.433242           -3.642845            185.6445
1.100000        1.993082E-05       -9.740636E-05       -7.747554E-05        3.232686E-10            3.781993           -7.424836           -3.642843            185.6445
1.150000        1.884727E-05       -9.652938E-05       -7.768211E-05        3.074838E-10            3.773512           -7.416352           -3.642840            185.6445
1.200000        1.855418E-05       -9.642861E-05       -7.787443E-05        2.928702E-10            3.764961           -7.407798           -3.642838            185.6445
1.250000        1.915876E-05       -9.720721E-05       -7.804845E-05        2.795360E-10            3.756347           -7.399182           -3.642835            185.6445
1.300000        2.084041E-05       -9.904015E-05       -7.819974E-05        2.675392E-10            3.747677           -7.390510           -3.642833            185.6445
1.350000        2.390086E-05       -0.0001022229       -7.832204E-05        2.569106E-10            3.738959           -7.381789           -3.642830            185.6445
1.400000        2.886051E-05       -0.0001072647       -7.840420E-05        2.476714E-10            3.730200           -7.373028           -3.642828            185.6446
1.450000        3.666272E-05       -0.0001150853       -7.842258E-05        2.398476E-10            3.721406           -7.364232           -3.642826            185.6446
1.500000        4.915086E-05       -0.0001274713       -7.832047E-05        2.334833E-10            3.712585           -7.355409           -3.642823            185.6446
1.550000        7.028400E-05       -0.0001482429       -7.795894E-05        2.286617E-10            3.703744           -7.346565           -3.642821            185.6446
1.600000        0.0001088563       -0.0001861710       -7.731470E-05        2.255418E-10            3.694889           -7.337709           -3.642819            185.6446
1.650000        0.0001664931       -0.0002517643       -8.527114E-05        2.244449E-10            3.686028           -7.328845           -3.642818            185.6446
1.700000        0.0001686765       -0.0002571918       -8.851536E-05        2.258779E-10            3.677166           -7.319983           -3.642818            185.6446
1.750000        0.0001148823       -0.0001929865       -7.810424E-05        2.296526E-10            3.668310           -7.311128           -3.642818            185.6446
1.800000        7.556781E-05       -0.0001541081       -7.854033E-05        2.348816E-10            3.659467           -7.302285           -3.642819            185.6446
1.850000        5.403689E-05       -0.0001328771       -7.884019E-05        2.408054E-10            3.650643           -7.293462           -3.642819            185.6446
1.900000        4.123698E-05       -0.0001201359       -7.889893E-05        2.467402E-10            3.641845           -7.284664           -3.642819            185.6445
1.950000        3.296359E-05       -0.0001118296       -7.886605E-05        2.520304E-10            3.633078           -7.275897           -3.642819            185.6445
2.000000        2.724813E-05       -0.0001060578       -7.880964E-05        2.560568E-10            3.624349           -7.267168           -3.642819            185.6445
2.050000        2.307615E-05       -0.0001018377       -7.876155E-05        2.582678E-10            3.615663           -7.258482           -3.642819            185.6445
2.100000        1.988096E-05       -9.861963E-05       -7.873867E-05        2.582130E-10            3.607027           -7.249845           -3.642818            185.6445
2.150000        1.732722E-05       -9.607795E-05       -7.875072E-05        2.555722E-10            3.598445           -7.241263           -3.642818            185.6445
2.200000        1.520882E-05       -9.401216E-05       -7.880334E-05        2.501701E-10            3.589924           -7.232741           -3.642817            185.6446
2.250000        1.339625E-05       -9.229570E-05       -7.889946E-05        2.419783E-10            3.581469           -7.224286           -3.642816            185.6446
2.300000        1.180738E-05       -9.084749E-05       -7.904011E-05        2.311043E-10            3.573086           -7.215901           -3.642815            185.6446
2.350000        1.039015E-05       -8.961513E-05       -7.922498E-05        2.177722E-10            3.564778           -7.207593           -3.642814            185.6446
2.400000        9.111853E-06       -8.856463E-05       -7.945278E-05        2.022991E-10            3.556553           -7.199366           -3.642813            185.6446
2.450000        7.952364E-06       -8.767392E-05       -7.972155E-05        1.850702E-10            3.548413           -7.191226           -3.642812            185.6446
2.500000        6.899713E-06       -8.692864E-05       -8.002893E-05        1.665165E-10            3.540366           -7.183177           -3.642811            185.6446
2.550000        5.947247E-06       -8.631949E-05       -8.037224E-05        1.470955E-10            3.532414           -7.175224           -3.642810            185.6447
2.600000        5.091807E-06       -8.584048E-05       -8.074867E-05        1.272761E-10            3.524562           -7.167371           -3.642809            185.6447
2.650000        4.332627E-06       -8.548790E-05       -8.115527E-05        1.075273E-10            3.516816           -7.159624           -3.642808            185.6447
2.700000        3.670722E-06       -8.525969E-05       -8.158897E-05        8.830919E-11            3.509179           -7.151986           -3.642807            185.6447
2.750000        3.108664E-06       -8.515518E-05       -8.204652E-05        7.006664E-11            3.501655           -7.144461           -3.642806            185.6448
2.800000        2.650668E-06       -8.517505E-05       -8.252438E-05        5.322341E-11            3.494249           -7.137054           -3.642805            185.6448
2.850000        2.302990E-06       -8.532159E-05       -8.301860E-05        3.817586E-11            3.486964           -7.129769           -3.642805            185.6448
2.900000        2.074661E-06       -8.559919E-05       -8.352453E-05        2.528464E-11            3.479805           -7.122609           -3.642804            185.6449
2.950000        1.978682E-06       -8.601523E-05       -8.403655E-05        1.486287E-11            3.472775           -7.115579           -3.642804            185.6449
3.000000        2.033838E-06       -8.658134E-05       -8.454750E-05        7.158290E-12            3.465878           -7.108681           -3.642803            185.6449
3.050000        2.267438E-06       -8.731547E-05       -8.504803E-05        2.326625E-12            3.459116           -7.101920           -3.642803            185.6450
3.100000        2.719488E-06       -8.824488E-05       -8.552539E-05        3.915726E-13            3.452495           -7.095298           -3.642804            185.6450
3.150000        3.449126E-06       -8.941072E-05       -8.596160E-05        1.185312E-12            3.446016           -7.088820           -3.642804            185.6450
3.200000        4.544829E-06       -9.087516E-05       -8.633033E-05        4.260921E-12            3.439682           -7.082488           -3.642805            185.6450
3.250000        6.141163E-06       -9.273258E-05       -8.659142E-05        8.767413E-12            3.433498           -7.076305           -3.642807            185.6451
3.300000        8.447576E-06       -9.512808E-05       -8.668051E-05        1.328762E-11            3.427466           -7.070275           -3.642809            185.6451
3.350000        1.180084E-05       -9.828927E-05       -8.648842E-05        1.569646E-11            3.421588           -7.064401           -3.642813            185.6451
3.400000        1.676786E-05       -0.0001025843       -8.581641E-05        1.336433E-11            3.415867           -7.058685           -3.642818            185.6451
3.450000        2.436622E-05       -0.0001086349       -8.426869E-05        5.277581E-12            3.410305           -7.053131           -3.642826            185.6450
3.500000        3.659490E-05       -0.0001175539       -8.095905E-05        4.102355E-12            3.404904           -7.047743           -3.642839            185.6449
3.550000        5.790699E-05       -0.0001314752       -7.356824E-05        1.068310E-10            3.399666           -7.042526           -3.642860            185.6445
3.600000        9.993276E-05       -0.0001546960       -5.476319E-05        1.017603E-09            3.394586           -7.037485           -3.642900            185.6437
3.650000        0.0001909269       -0.0001940947       -3.167828E-06        9.178376E-09            3.389649           -7.032631           -3.642982            185.6415
3.700000        0.0002265036       -0.0002334096       -6.906000E-06        3.208246E-08            3.384880           -7.027947           -3.643068            185.6389
3.750000        0.0002191060       -0.0002133154        5.790519E-06        4.330661E-08            3.380338           -7.023376           -3.643038            185.6394
3.800000        0.0001656494       -0.0001655657        8.368331E-08        3.568381E-08            3.375977           -7.018951           -3.642974            185.6403
3.850000        0.0001230002       -0.0001352940       -1.229382E-05        2.629191E-08            3.371789           -7.014720           -3.642931            185.6409
3.900000        9.473712E-05       -0.0001171253       -2.238814E-05        1.972078E-08            3.367778           -7.010681           -3.642903            185.6414
3.950000        7.511286E-05       -0.0001055440       -3.043110E-05        1.516024E-08            3.363945           -7.006828           -3.642883            185.6419
4.000000        6.067626E-05       -9.776923E-05       -3.709296E-05        1.184957E-08            3.360294           -7.003162           -3.642868            185.6422
4.050000        4.955608E-05       -9.238363E-05       -4.282754E-05        9.340788E-09            3.356825           -6.999681           -3.642856            185.6425
4.100000        4.068973E-05       -8.861601E-05       -4.792627E-05        7.373238E-09            3.353540           -6.996387           -3.642847            185.6428
4.150000        3.343834E-05       -8.602247E-05       -5.258414E-05        5.789254E-09            3.350442           -6.993281           -3.642839            185.6430
4.200000        2.739917E-05       -8.433855E-05       -5.693937E-05        4.489525E-09            3.347531           -6.990363           -3.642832            185.6433
4.250000        2.230998E-05       -8.340643E-05       -6.109645E-05        3.409579E-09            3.344809           -6.987635           -3.642827            185.6435
4.300000        1.799777E-05       -8.313777E-05       -6.514000E-05        2.507010E-09            3.342276           -6.985097           -3.642822            185.6437
4.350000        1.435076E-05       -8.349472E-05       -6.914396E-05        1.754398E-09            3.339934           -6.982751           -3.642817            185.6440
4.400000        1.130345E-05       -8.448181E-05       -7.317836E-05        1.135460E-09            3.337783           -6.980597           -3.642814            185.6442
4.450000        8.830428E-06       -8.614553E-05       -7.731510E-05        6.432599E-10            3.335826           -6.978636           -3.642811            185.6444
4.500000        6.947707E-06       -8.858155E-05       -8.163384E-05        2.800226E-10            3.334061           -6.976869           -3.642808            185.6447
4.550000        5.723214E-06       -9.195189E-05       -8.622867E-05        5.857037E-11            3.332491           -6.975297           -3.642806            185.6449
4.600000        5.302446E-06       -9.651861E-05       -9.121616E-05        5.891862E-12            3.331116           -6.973921           -3.642805            185.6452
4.650000        5.965001E-06       -0.0001027085       -9.674350E-05        1.699559E-10            3.329936           -6.972741           -3.642805            185.6455
4.700000        8.253404E-06       -0.0001112409       -0.0001029875        6.314105E-10            3.328953           -6.971760           -3.642807            185.6458
4.750000        1.329437E-05       -0.0001233897       -0.0001100953        1.519526E-09            3.328166           -6.970978           -3.642811            185.6463
4.800000        2.370776E-05       -0.0001415070       -0.0001177993        3.004723E-09            3.327577           -6.970398           -3.642821            185.6467
4.850000        4.655228E-05       -0.0001696279       -0.0001230756        5.006488E-09            3.327182           -6.970026           -3.642843            185.6471
4.900000        0.0001012571       -0.0002085432       -0.0001072861        4.666377E-09            3.326968           -6.969862           -3.642894            185.6465
4.950000        0.0001573636       -0.0002207867       -6.342315E-05        3.968021E-10            3.326904           -6.969870           -3.642967            185.6432
5.000000        0.0001561704       -0.0001897477       -3.357730E-05        9.803500E-09            3.327064           -6.970031           -3.642968            185.6415
5.050000        0.0001320171       -0.0001522417       -2.022466E-05        1.774691E-08            3.327442           -6.970381           -3.642939            185.6411
5.100000        0.0001096894       -0.0001271911       -1.750177E-05        2.024600E-08            3.328023           -6.970939           -3.642916            185.6410
5.150000        9.298062E-05       -0.0001110096       -1.802894E-05        2.034352E-08            3.328802           -6.971701           -3.642899            185.6411
5.200000        8.044141E-05       -0.0001000701       -1.962868E-05        1.957274E-08            3.329777           -6.972664           -3.642887            185.6412
5.250000        7.072298E-05       -9.233845E-05       -2.161546E-05        1.850196E-08            3.330948           -6.973826           -3.642878            185.6413
5.300000        6.295050E-05       -8.669433E-05       -2.374383E-05        1.734491E-08            3.332314           -6.975185           -3.642870            185.6414
5.350000        5.657146E-05       -8.249188E-05       -2.592042E-05        1.618424E-08            3.333875           -6.976739           -3.642864            185.6416
5.400000        5.122848E-05       -7.934030E-05       -2.811181E-05        1.505101E-08            3.335629           -6.978489           -3.642859            185.6417
5.450000        4.668311E-05       -7.699398E-05       -3.031088E-05        1.395477E-08            3.337577           -6.980432           -3.642855            185.6418
5.500000        4.277185E-05       -7.529513E-05       -3.252328E-05        1.289576E-08            3.339717           -6.982569           -3.642851            185.6419
5.550000        3.938058E-05       -7.414248E-05       -3.476190E-05        1.187019E-08            3.342049           -6.984897           -3.642848            185.6421
5.600000        3.642917E-05       -7.347388E-05       -3.704470E-05        1.087251E-08            3.344572           -6.987417           -3.642846            185.6422
5.650000        3.386236E-05       -7.325669E-05       -3.939433E-05        9.896489E-09            3.347284           -6.990128           -3.642843            185.6423
5.700000        3.164431E-05       -7.348321E-05       -4.183890E-05        8.935603E-09            3.350186           -6.993027           -3.642842            185.6425
5.750000        2.975607E-05       -7.416975E-05       -4.441369E-05        7.983272E-09            3.353275           -6.996115           -3.642840            185.6426
5.800000        2.819507E-05       -7.535929E-05       -4.716422E-05        7.032917E-09            3.356551           -6.999389           -3.642839            185.6428
5.850000        2.697726E-05       -7.712846E-05       -5.015120E-05        6.078094E-09            3.360012           -7.002849           -3.642838            185.6429
5.900000        2.614244E-05       -7.960125E-05       -5.345881E-05        5.112816E-09            3.363657           -7.006494           -3.642837            185.6431
5.950000        2.576526E-05       -8.297436E-05       -5.720910E-05        4.132439E-09            3.367485           -7.010322           -3.642837            185.6433
6.000000        2.597695E-05       -8.756556E-05       -6.158860E-05        3.135954E-09            3.371494           -7.014331           -3.642837            185.6436
6.050000        2.701001E-05       -9.391131E-05       -6.690130E-05        2.132056E-09            3.375683           -7.018522           -3.642839            185.6439
6.100000        2.929781E-05       -0.0001029823       -7.368452E-05        1.156225E-09            3.380051           -7.022892           -3.642841            185.6443
6.150000        3.372484E-05       -0.0001167209       -8.299602E-05        3.243127E-10            3.384597           -7.027442           -3.642845            185.6448
6.200000        4.236823E-05       -0.0001396138       -9.724552E-05        3.099969E-11            3.389322           -7.032175           -3.642853            185.6456
6.250000        6.124796E-05       -0.0001842474       -0.0001229994        1.880581E-09            3.394230           -7.037101           -3.642871            185.6470
6.300000        0.0001113260       -0.0002834068       -0.0001720808        1.342191E-08            3.399331           -7.042251           -3.642920            185.6496
6.350000        0.0001161365       -0.0002492507       -0.0001331142        1.266967E-08            3.404501           -7.047439           -3.642938            185.6468
6.400000        7.060236E-05       -0.0001698218       -9.921945E-05        7.847549E-10            3.409855           -7.052748           -3.642893            185.6450
6.450000        5.122462E-05       -0.0001337568       -8.253223E-05        2.728077E-10            3.415387           -7.058262           -3.642875            185.6441
6.500000        4.251163E-05       -0.0001145575       -7.204586E-05        1.757316E-09            3.421085           -7.063954           -3.642868            185.6436
6.550000        3.828646E-05       -0.0001029012       -6.461478E-05        3.466896E-09            3.426944           -7.069810           -3.642866            185.6432
6.600000        3.636574E-05       -9.528286E-05       -5.891712E-05        5.088625E-09            3.432960           -7.075825           -3.642865            185.6429
6.650000        3.582877E-05       -9.013013E-05       -5.430136E-05        6.577164E-09            3.439128           -7.081994           -3.642866            185.6427
6.700000        3.623749E-05       -8.664619E-05       -5.040870E-05        7.942676E-09            3.445446           -7.088313           -3.642867            185.6425
6.750000        3.737185E-05       -8.439703E-05       -4.702518E-05        9.204738E-09            3.451911           -7.094780           -3.642870            185.6423
6.800000        3.912613E-05       -8.314227E-05       -4.401614E-05        1.038124E-08            3.458519           -7.101391           -3.642873            185.6421
6.850000        4.146484E-05       -8.275966E-05       -4.129482E-05        1.148566E-08            3.465267           -7.108143           -3.642876            185.6420
6.900000        4.440502E-05       -8.321201E-05       -3.880698E-05        1.252604E-08            3.472151           -7.115031           -3.642880            185.6419
6.950000        4.801280E-05       -8.453779E-05       -3.652499E-05        1.350381E-08            3.479169           -7.122053           -3.642885            185.6418
7.000000        5.241138E-05       -8.686072E-05       -3.444934E-05        1.441097E-08            3.486315           -7.129206           -3.642890            185.6417
7.050000        5.780227E-05       -9.042291E-05       -3.262064E-05        1.522416E-08            3.493588           -7.136485           -3.642897            185.6416
7.100000        6.450789E-05       -9.565990E-05       -3.115201E-05        1.589149E-08            3.500983           -7.143887           -3.642905            185.6415
7.150000        7.305342E-05       -0.0001033670       -3.031362E-05        1.630291E-08            3.508496           -7.151410           -3.642914            185.6415
7.200000        8.432504E-05       -0.0001150980       -3.077292E-05        1.621788E-08            3.516124           -7.159050           -3.642926            185.6415
7.250000        9.985216E-05       -0.0001342485       -3.439637E-05        1.507826E-08            3.523864           -7.166807           -3.642943            185.6417
7.300000        0.0001219441       -0.0001694898       -4.754564E-05        1.155761E-08            3.531717           -7.174684           -3.642967            185.6424
7.350000        0.0001488949       -0.0002443174       -9.542255E-05        3.823739E-09            3.539701           -7.182701           -3.643000            185.6446
7.400000        0.0001493263       -0.0003011152       -0.0001517889        1.013596E-09            3.547798           -7.190795           -3.642997            185.6476
7.450000        7.655125E-05       -0.0002171605       -0.0001406093        8.480787E-09            3.555923           -7.198842           -3.642919            185.6472
7.500000        3.355589E-05       -0.0001621434       -0.0001285875        4.074263E-09            3.564126           -7.207007           -3.642881            185.6463
7.550000        1.914629E-05       -0.0001348432       -0.0001156969        1.181558E-09            3.572414           -7.215283           -3.642869            185.6456
7.600000        1.472839E-05       -0.0001193037       -0.0001045753        1.080780E-10            3.580781           -7.223647           -3.642867            185.6450
7.650000        1.475847E-05       -0.0001096646       -9.490615E-05        9.723221E-11            3.589221           -7.232089           -3.642869            185.6445
7.700000        1.730167E-05       -0.0001035076       -8.620589E-05        7.455770E-10            3.597728           -7.240601           -3.642873            185.6440
7.750000        2.160649E-05       -9.970137E-05       -7.809488E-05        1.864856E-09            3.606297           -7.249177           -3.642880            185.6436
7.800000        2.741309E-05       -9.769162E-05       -7.027853E-05        3.379197E-09            3.614922           -7.257809           -3.642888            185.6432
7.850000        3.473008E-05       -9.723781E-05       -6.250773E-05        5.279323E-09            3.623596           -7.266493           -3.642897            185.6428
7.900000        4.377362E-05       -9.831949E-05       -5.454588E-05        7.605694E-09            3.632314           -7.275222           -3.642908            185.6424
7.950000        5.499009E-05       -0.0001011316       -4.614150E-05        1.044704E-08            3.641070           -7.283990           -3.642921            185.6420
8.000000        6.915534E-05       -0.0001061643       -3.700893E-05        1.394740E-08            3.649857           -7.292793           -3.642936            185.6416
8.050000        8.758204E-05       -0.0001144315       -2.684945E-05        1.830754E-08            3.658669           -7.301625           -3.642956            185.6411
8.100000        0.0001124548       -0.0001280674       -1.561259E-05        2.370377E-08            3.667499           -7.310481           -3.642983            185.6405
8.150000        0.0001467566       -0.0001520123       -5.255778E-06        2.967107E-08            3.676342           -7.319361           -3.643020            185.6400
8.200000        0.0001878692       -0.0001988024       -1.093318E-05        3.180779E-08            3.685200           -7.328270           -3.643069            185.6400
8.250000        0.0002015540       -0.0002799387       -7.838474E-05        2.007444E-08            3.694109           -7.337211           -3.643102            185.6425
8.300000        0.0001801406       -0.0002586833       -7.854262E-05        2.929105E-09            3.703011           -7.346042           -3.643031            185.6450
8.350000        8.087211E-05       -0.0001855298       -0.0001046576        1.145722E-10            3.711865           -7.354810           -3.642944            185.6456
8.400000        3.812312E-05       -0.0001495770       -0.0001114539        5.656913E-10            3.720690           -7.363595           -3.642905            185.6457
8.450000        1.869621E-05       -0.0001305187       -0.0001118225        5.824122E-10            3.729485           -7.372372           -3.642887            185.6456
8.500000        8.846299E-06       -0.0001190270       -0.0001101807        4.264915E-10            3.738245           -7.381123           -3.642879            185.6455
8.550000        3.693383E-06       -0.0001114492       -0.0001077559        2.482621E-10            3.746964           -7.389838           -3.642875            185.6453
8.600000        1.216028E-06       -0.0001061730       -0.0001049570        1.050703E-10            3.755635           -7.398508           -3.642874            185.6452
8.650000        4.868445E-07       -0.0001024153       -0.0001019285        1.967090E-11            3.764251           -7.407125           -3.642875            185.6450
8.700000        1.068065E-06       -9.977611E-05       -9.870804E-05        3.527502E-12            3.772804           -7.415682           -3.642877            185.6448
8.750000        2.776370E-06       -9.805501E-05       -9.527864E-05        6.641079E-11            3.781289           -7.424170           -3.642881            185.6447
8.800000        5.588615E-06       -9.717249E-05       -9.158388E-05        2.215366E-10            3.789696           -7.432582           -3.642886            185.6445
8.850000        9.614165E-06       -9.714042E-05       -8.752625E-05        4.901000E-10            3.798019           -7.440911           -3.642892            185.6443
8.900000        1.511261E-05       -9.806324E-05       -8.295063E-05        9.078060E-10            3.806251           -7.449151           -3.642900            185.6440
8.950000        2.256475E-05       -0.0001001695       -7.760476E-05        1.537169E-09            3.814383           -7.457292           -3.642910            185.6438
9.000000        3.284259E-05       -0.0001038930       -7.105044E-05        2.494389E-09            3.822408           -7.465330           -3.642922            185.6435
9.050000        4.762105E-05       -0.0001100648       -6.244371E-05        4.016700E-09            3.830318           -7.473257           -3.642939            185.6431
9.100000        7.051279E-05       -0.0001204077       -4.989489E-05        6.663734E-09            3.838105           -7.481068           -3.642963            185.6425
9.150000        0.0001109480       -0.0001390521       -2.810409E-05        1.209517E-08            3.845756           -7.488759           -3.643003            185.6416
9.200000        0.0002015630       -0.0001785078        2.305519E-05        2.735534E-08            3.853253           -7.496336           -3.643084            185.6397
9.250000        0.0003308305       -0.0002837578        4.707272E-05        5.611363E-08            3.860587           -7.503835           -3.643249            185.6371
9.300000        0.0004132663       -0.0002556022        0.0001576642        6.323432E-08            3.867881           -7.511049           -3.643168            185.6397
9.350000        0.0002348074       -0.0001431242        9.168329E-05        3.281528E-08            3.874981           -7.518021           -3.643040            185.6405
9.400000        0.0001854610       -0.0001071282        7.833280E-05        2.546243E-08            3.881909           -7.524907           -3.642998            185.6408
9.450000        0.0001614590       -8.923467E-05        7.222437E-05        2.205356E-08            3.888665           -7.531641           -3.642976            185.6411
9.500000        0.0001467186       -7.825160E-05        6.846701E-05        2.002245E-08            3.895242           -7.538205           -3.642963            185.6412
9.550000        0.0001364275       -7.060446E-05        6.582304E-05        1.864600E-08            3.901634           -7.544589           -3.642955            185.6413
9.600000        0.0001286249       -6.480810E-05        6.381683E-05        1.763717E-08            3.907835           -7.550784           -3.642949            185.6414
9.650000        0.0001223641       -6.014520E-05        6.221890E-05        1.685768E-08            3.913839           -7.556784           -3.642945            185.6415
9.700000        0.0001171368       -5.623479E-05        6.090201E-05        1.623204E-08            3.919641           -7.562582           -3.642941            185.6415
9.750000        0.0001126491       -5.286029E-05        5.978883E-05        1.571528E-08            3.925232           -7.568171           -3.642939            185.6416
9.800000        0.0001087204       -4.989121E-05        5.882917E-05        1.527880E-08            3.930609           -7.573546           -3.642937            185.6416
9.850000        0.0001052331       -4.724430E-05        5.798882E-05        1.490348E-08            3.935765           -7.578700           -3.642935            185.6417
9.900000        0.0001021067       -4.486316E-05        5.724357E-05        1.457600E-08            3.940695           -7.583629           -3.642934            185.6417
9.950000        9.928298E-05       -4.270724E-05        5.657574E-05        1.428679E-08            3.945392           -7.588326           -3.642933            185.6417
10.00000        9.671778E-05       -4.074572E-05        5.597207E-05        1.402880E-08            3.949854           -7.592786           -3.642932            185.6418
10.05000        9.437650E-05       -3.895411E-05        5.542238E-05        1.379666E-08            3.954073           -7.597005           -3.642932            185.6418
10.10000        9.223103E-05       -3.731227E-05        5.491875E-05        1.358627E-08            3.958046           -7.600978           -3.642931            185.6418
10.15000        9.025810E-05       -3.580322E-05        5.445487E-05        1.339440E-08            3.961769           -7.604700           -3.642931            185.6418
10.20000        8.843807E-05       -3.441241E-05        5.402567E-05        1.321846E-08            3.965237           -7.608167           -3.642930            185.6419
10.25000        8.675420E-05       -3.312721E-05        5.362699E-05        1.305640E-08            3.968446           -7.611376           -3.642930            185.6419
10.30000        8.519207E-05       -3.193664E-05        5.325543E-05        1.290651E-08            3.971393           -7.614323           -3.642930            185.6419
10.35000        8.373919E-05       -3.083104E-05        5.290815E-05        1.276741E-08            3.974074           -7.617004           -3.642929            185.6419
10.40000        8.238467E-05       -2.980191E-05        5.258276E-05        1.263792E-08            3.976487           -7.619416           -3.642929            185.6419
10.45000        8.111899E-05       -2.884176E-05        5.227723E-05        1.251708E-08            3.978628           -7.621557           -3.642929            185.6419
10.50000        7.993379E-05       -2.794396E-05        5.198983E-05        1.240406E-08            3.980496           -7.623424           -3.642928            185.6420
10.55000        7.882173E-05       -2.710264E-05        5.171909E-05        1.229815E-08            3.982087           -7.625015           -3.642928            185.6420
10.60000        7.777628E-05       -2.631256E-05        5.146372E-05        1.219874E-08            3.983401           -7.626329           -3.642928            185.6420
10.65000        7.679169E-05       -2.556909E-05        5.122260E-05        1.210531E-08            3.984436           -7.627363           -3.642927            185.6420
10.70000        7.586284E-05       -2.486810E-05        5.099475E-05        1.201741E-08            3.985190           -7.628117           -3.642927            185.6420
10.75000        7.498518E-05       -2.420587E-05        5.077931E-05        1.193463E-08            3.985663           -7.628589           -3.642926            185.6420
10.80000        7.415463E-05       -2.357911E-05        5.057552E-05        1.185662E-08            3.985854           -7.628780           -3.642926            185.6420
10.85000        7.336754E-05       -2.298484E-05        5.038269E-05        1.178307E-08            3.985763           -7.628688           -3.642925            185.6420
10.90000        7.262064E-05       -2.242042E-05        5.020022E-05        1.171370E-08            3.985390           -7.628315           -3.642925            185.6420
10.95000        7.191100E-05       -2.188344E-05        5.002756E-05        1.164827E-08            3.984735           -7.627659           -3.642924            185.6420
11.00000        7.123596E-05       -2.137176E-05        4.986420E-05        1.158655E-08            3.983800           -7.626723           -3.642924            185.6420
11.05000        7.059312E-05       -2.088342E-05        4.970970E-05        1.152833E-08            3.982585           -7.625508           -3.642923            185.6421
11.10000        6.998030E-05       -2.041668E-05        4.956363E-05        1.147343E-08            3.981091           -7.624013           -3.642922            185.6421
11.15000        6.939554E-05       -1.996993E-05        4.942561E-05        1.142169E-08            3.979321           -7.622243           -3.642921            185.6421
11.20000        6.883703E-05       -1.954175E-05        4.929529E-05        1.137294E-08            3.977277           -7.620197           -3.642921            185.6421
11.25000        6.830314E-05       -1.913082E-05        4.917233E-05        1.132705E-08            3.974960           -7.617879           -3.642920            185.6421
11.30000        6.779237E-05       -1.873595E-05        4.905642E-05        1.128388E-08            3.972373           -7.615292           -3.642919            185.6421
11.35000        6.730335E-05       -1.835608E-05        4.894727E-05        1.124331E-08            3.969520           -7.612438           -3.642918            185.6421
11.40000        6.683480E-05       -1.799021E-05        4.884460E-05        1.120522E-08            3.966403           -7.609320           -3.642917            185.6421
11.45000        6.638559E-05       -1.763745E-05        4.874814E-05        1.116949E-08            3.963027           -7.605943           -3.642916            185.6421
11.50000        6.595463E-05       -1.729698E-05        4.865765E-05        1.113604E-08            3.959394           -7.602309           -3.642915            185.6421
