#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ju                U_Ju             Etot_Ju                L_Ju
0.00000         5.94222E-05        -0.000117898        -5.84760E-05        3.610031E-10         0.003936531        -0.007578954        -0.003642424        0.0001856658
0.05000000        5.860336E-05       -0.0001170574       -5.845405E-05        3.610008E-10         0.003931394        -0.007573816        -0.003642422        0.0001856658
0.1000000        5.753516E-05       -0.0001159621       -5.842690E-05        3.610000E-10         0.003926036        -0.007568456        -0.003642421        0.0001856658
0.1500000        5.633762E-05       -0.0001147360       -5.839834E-05        3.610006E-10         0.003920461        -0.007562881        -0.003642420        0.0001856658
0.2000000        5.513178E-05       -0.0001135033       -5.837147E-05        3.610026E-10         0.003914676        -0.007557095        -0.003642419        0.0001856658
0.2500000        5.402574E-05       -0.0001123741       -5.834839E-05        3.610060E-10         0.003908687        -0.007551105        -0.003642418        0.0001856658
0.3000000        5.310709E-05       -0.0001114374       -5.833028E-05        3.610108E-10         0.003902500        -0.007544917        -0.003642417        0.0001856658
0.3500000        5.244058E-05       -0.0001107583       -5.831768E-05        3.610172E-10         0.003896122        -0.007538538        -0.003642417        0.0001856658
0.4000000        5.206876E-05       -0.0001103795       -5.831079E-05        3.610249E-10         0.003889558        -0.007531975        -0.003642416        0.0001856658
0.4500000        5.201371E-05       -0.0001103233       -5.830964E-05        3.610340E-10         0.003882817        -0.007525233        -0.003642416        0.0001856657
0.5000000        5.227839E-05       -0.0001105926       -5.831423E-05        3.610441E-10         0.003875903        -0.007518320        -0.003642416        0.0001856657
0.5500000        5.284679E-05       -0.0001111714       -5.832456E-05        3.610544E-10         0.003868825        -0.007511242        -0.003642416        0.0001856657
0.6000000        5.368300E-05       -0.0001120235       -5.834053E-05        3.610638E-10         0.003861590        -0.007504006        -0.003642416        0.0001856657
0.6500000        5.472954E-05       -0.0001130913       -5.836173E-05        3.610709E-10         0.003854204        -0.007496620        -0.003642416        0.0001856657
0.7000000        5.590633E-05       -0.0001142936       -5.838724E-05        3.610742E-10         0.003846675        -0.007489089        -0.003642415        0.0001856657
0.7500000        5.711199E-05       -0.0001155273       -5.841529E-05        3.610731E-10         0.003839009        -0.007481422        -0.003642413        0.0001856657
0.8000000        5.822960E-05       -0.0001166727       -5.844312E-05        3.610678E-10         0.003831215        -0.007473625        -0.003642410        0.0001856657
0.8500000        5.913835E-05       -0.0001176055       -5.846712E-05        3.610597E-10         0.003823298        -0.007465706        -0.003642407        0.0001856657
0.9000000        5.973082E-05       -0.0001182143       -5.848348E-05        3.610505E-10         0.003815268        -0.007457672        -0.003642404        0.0001856657
0.9500000        5.993242E-05       -0.0001184217       -5.848924E-05        3.610413E-10         0.003807130        -0.007449531        -0.003642401        0.0001856657
1.000000        5.971712E-05       -0.0001182004       -5.848330E-05        3.610331E-10         0.003798893        -0.007441291        -0.003642398        0.0001856658
1.050000        5.911333E-05       -0.0001175802       -5.846684E-05        3.610263E-10         0.003790564        -0.007432958        -0.003642395        0.0001856658
1.100000        5.819757E-05       -0.0001166404       -5.844284E-05        3.610209E-10         0.003782149        -0.007424541        -0.003642392        0.0001856658
1.150000        5.707839E-05       -0.0001154935       -5.841512E-05        3.610170E-10         0.003773657        -0.007416047        -0.003642390        0.0001856658
1.200000        5.587677E-05       -0.0001142640       -5.838724E-05        3.610145E-10         0.003765094        -0.007407482        -0.003642388        0.0001856658
1.250000        5.470893E-05       -0.0001130708       -5.836192E-05        3.610133E-10         0.003756468        -0.007398854        -0.003642386        0.0001856658
1.300000        5.367492E-05       -0.0001120158       -5.834086E-05        3.610135E-10         0.003747786        -0.007390171        -0.003642384        0.0001856658
1.350000        5.285323E-05       -0.0001111782       -5.832498E-05        3.610150E-10         0.003739056        -0.007381439        -0.003642383        0.0001856658
1.400000        5.229978E-05       -0.0001106145       -5.831468E-05        3.610178E-10         0.003730284        -0.007372665        -0.003642381        0.0001856658
1.450000        5.204909E-05       -0.0001103591       -5.831006E-05        3.610219E-10         0.003721477        -0.007363858        -0.003642380        0.0001856658
1.500000        5.211595E-05       -0.0001104271       -5.831115E-05        3.610273E-10         0.003712643        -0.007355023        -0.003642380        0.0001856658
1.550000        5.249634E-05       -0.0001108143       -5.831793E-05        3.610342E-10         0.003703788        -0.007346167        -0.003642379        0.0001856657
1.600000        5.316714E-05       -0.0001114975       -5.833038E-05        3.610422E-10         0.003694919        -0.007337298        -0.003642378        0.0001856657
1.650000        5.408480E-05       -0.0001124331       -5.834827E-05        3.610513E-10         0.003686043        -0.007328422        -0.003642378        0.0001856657
1.700000        5.518375E-05       -0.0001135548       -5.837104E-05        3.610608E-10         0.003677167        -0.007319545        -0.003642378        0.0001856657
1.750000        5.637585E-05       -0.0001147733       -5.839749E-05        3.610697E-10         0.003668297        -0.007310675        -0.003642378        0.0001856657
1.800000        5.755311E-05       -0.0001159786       -5.842549E-05        3.610767E-10         0.003659440        -0.007301817        -0.003642377        0.0001856657
1.850000        5.859562E-05       -0.0001170476       -5.845194E-05        3.610803E-10         0.003650601        -0.007292978        -0.003642376        0.0001856657
1.900000        5.938583E-05       -0.0001178589       -5.847309E-05        3.610798E-10         0.003641788        -0.007284163        -0.003642375        0.0001856657
1.950000        5.982735E-05       -0.0001183127       -5.848536E-05        3.610752E-10         0.003633006        -0.007275379        -0.003642372        0.0001856657
2.000000        5.986377E-05       -0.0001183502       -5.848646E-05        3.610678E-10         0.003624262        -0.007266632        -0.003642369        0.0001856657
2.050000        5.949077E-05       -0.0001179669       -5.847617E-05        3.610592E-10         0.003615561        -0.007257928        -0.003642366        0.0001856657
2.100000        5.875706E-05       -0.0001172135       -5.845647E-05        3.610505E-10         0.003606909        -0.007249273        -0.003642364        0.0001856657
2.150000        5.775350E-05       -0.0001161843       -5.843079E-05        3.610426E-10         0.003598312        -0.007240673        -0.003642361        0.0001856657
2.200000        5.659509E-05       -0.0001149980       -5.840287E-05        3.610359E-10         0.003589775        -0.007232134        -0.003642358        0.0001856658
2.250000        5.540186E-05       -0.0001137778       -5.837598E-05        3.610305E-10         0.003581304        -0.007223660        -0.003642356        0.0001856658
2.300000        5.428393E-05       -0.0001126363       -5.835239E-05        3.610265E-10         0.003572905        -0.007215258        -0.003642354        0.0001856658
2.350000        5.333264E-05       -0.0001116661       -5.833349E-05        3.610238E-10         0.003564581        -0.007206933        -0.003642352        0.0001856658
2.400000        5.261716E-05       -0.0001109371       -5.831994E-05        3.610223E-10         0.003556339        -0.007198689        -0.003642350        0.0001856658
2.450000        5.218452E-05       -0.0001104965       -5.831200E-05        3.610221E-10         0.003548183        -0.007190532        -0.003642349        0.0001856658
2.500000        5.206117E-05       -0.0001103709       -5.830974E-05        3.610231E-10         0.003540118        -0.007182466        -0.003642348        0.0001856658
2.550000        5.225435E-05       -0.0001105675       -5.831316E-05        3.610254E-10         0.003532149        -0.007174496        -0.003642347        0.0001856658
2.600000        5.275259E-05       -0.0001110749       -5.832226E-05        3.610289E-10         0.003524281        -0.007166627        -0.003642346        0.0001856658
2.650000        5.352497E-05       -0.0001118619       -5.833693E-05        3.610336E-10         0.003516517        -0.007158863        -0.003642346        0.0001856658
2.700000        5.451959E-05       -0.0001128764       -5.835685E-05        3.610397E-10         0.003508863        -0.007151208        -0.003642345        0.0001856657
2.750000        5.566222E-05       -0.0001140434       -5.838120E-05        3.610469E-10         0.003501322        -0.007143667        -0.003642345        0.0001856657
2.800000        5.685682E-05       -0.0001152653       -5.840845E-05        3.610552E-10         0.003493898        -0.007136244        -0.003642346        0.0001856657
2.850000        5.798999E-05       -0.0001164261       -5.843607E-05        3.610638E-10         0.003486596        -0.007128942        -0.003642346        0.0001856657
2.900000        5.894129E-05       -0.0001174020       -5.846068E-05        3.610720E-10         0.003479420        -0.007121766        -0.003642346        0.0001856657
2.950000        5.959941E-05       -0.0001180779       -5.847849E-05        3.610783E-10         0.003472372        -0.007114718        -0.003642346        0.0001856657
3.000000        5.988169E-05       -0.0001183680       -5.848633E-05        3.610814E-10         0.003465457        -0.007107803        -0.003642345        0.0001856657
3.050000        5.975119E-05       -0.0001182339       -5.848268E-05        3.610805E-10         0.003458678        -0.007101023        -0.003642344        0.0001856657
3.100000        5.922505E-05       -0.0001176933       -5.846824E-05        3.610759E-10         0.003452039        -0.007094382        -0.003642343        0.0001856657
3.150000        5.837060E-05       -0.0001168163       -5.844568E-05        3.610687E-10         0.003445543        -0.007087884        -0.003642340        0.0001856657
3.200000        5.729081E-05       -0.0001157095       -5.841869E-05        3.610603E-10         0.003439193        -0.007081531        -0.003642338        0.0001856657
3.250000        5.610491E-05       -0.0001144958       -5.839090E-05        3.610519E-10         0.003432992        -0.007075327        -0.003642336        0.0001856657
3.300000        5.493049E-05       -0.0001132957       -5.836518E-05        3.610441E-10         0.003426942        -0.007069276        -0.003642334        0.0001856657
3.350000        5.387086E-05       -0.0001122143       -5.834344E-05        3.610375E-10         0.003421047        -0.007063379        -0.003642332        0.0001856658
3.400000        5.300858E-05       -0.0001113353       -5.832671E-05        3.610321E-10         0.003415310        -0.007057640        -0.003642330        0.0001856658
3.450000        5.240377E-05       -0.0001107192       -5.831547E-05        3.610279E-10         0.003409733        -0.007052062        -0.003642329        0.0001856658
3.500000        5.209493E-05       -0.0001104048       -5.830989E-05        3.610250E-10         0.003404318        -0.007046646        -0.003642327        0.0001856658
3.550000        5.210063E-05       -0.0001104106       -5.831000E-05        3.610234E-10         0.003399068        -0.007041395        -0.003642326        0.0001856658
3.600000        5.242055E-05       -0.0001107363       -5.831579E-05        3.610229E-10         0.003393986        -0.007036312        -0.003642326        0.0001856658
3.650000        5.303552E-05       -0.0001113628       -5.832724E-05        3.610236E-10         0.003389073        -0.007031398        -0.003642325        0.0001856658
3.700000        5.390632E-05       -0.0001122505       -5.834417E-05        3.610255E-10         0.003384331        -0.007026656        -0.003642325        0.0001856658
3.750000        5.497215E-05       -0.0001133383       -5.836610E-05        3.610286E-10         0.003379764        -0.007022088        -0.003642325        0.0001856658
3.800000        5.614971E-05       -0.0001145417       -5.839195E-05        3.610330E-10         0.003375371        -0.007017696        -0.003642325        0.0001856658
3.850000        5.733512E-05       -0.0001157549       -5.841979E-05        3.610387E-10         0.003371156        -0.007013481        -0.003642325        0.0001856657
3.900000        5.841060E-05       -0.0001168573       -5.844671E-05        3.610456E-10         0.003367120        -0.007009446        -0.003642326        0.0001856657
3.950000        5.925717E-05       -0.0001177262       -5.846905E-05        3.610534E-10         0.003363265        -0.007005592        -0.003642326        0.0001856657
4.000000        5.977268E-05       -0.0001182558       -5.848314E-05        3.610615E-10         0.003359592        -0.007001920        -0.003642327        0.0001856657
4.050000        5.989100E-05       -0.0001183774       -5.848636E-05        3.610690E-10         0.003356103        -0.006998431        -0.003642328        0.0001856657
4.100000        5.959619E-05       -0.0001180743       -5.847807E-05        3.610745E-10         0.003352800        -0.006995128        -0.003642329        0.0001856657
4.150000        5.892622E-05       -0.0001173861       -5.845985E-05        3.610769E-10         0.003349682        -0.006992011        -0.003642329        0.0001856657
4.200000        5.796458E-05       -0.0001163995       -5.843491E-05        3.610755E-10         0.003346753        -0.006989081        -0.003642328        0.0001856657
4.250000        5.682322E-05       -0.0001152303       -5.840705E-05        3.610705E-10         0.003344012        -0.006986339        -0.003642327        0.0001856657
4.300000        5.562312E-05       -0.0001140028       -5.837968E-05        3.610632E-10         0.003341462        -0.006983787        -0.003642325        0.0001856657
4.350000        5.447792E-05       -0.0001128332       -5.835529E-05        3.610548E-10         0.003339102        -0.006981426        -0.003642324        0.0001856657
4.400000        5.348369E-05       -0.0001118191       -5.833541E-05        3.610463E-10         0.003336934        -0.006979257        -0.003642322        0.0001856657
4.450000        5.271446E-05       -0.0001110353       -5.832083E-05        3.610386E-10         0.003334959        -0.006977280        -0.003642321        0.0001856658
4.500000        5.222183E-05       -0.0001105337       -5.831185E-05        3.610318E-10         0.003333177        -0.006975497        -0.003642319        0.0001856658
4.550000        5.203634E-05       -0.0001103449       -5.830857E-05        3.610263E-10         0.003331590        -0.006973908        -0.003642318        0.0001856658
4.600000        5.216904E-05       -0.0001104800       -5.831101E-05        3.610220E-10         0.003330197        -0.006972514        -0.003642318        0.0001856658
4.650000        5.261223E-05       -0.0001109314       -5.831914E-05        3.610190E-10         0.003328999        -0.006971316        -0.003642317        0.0001856658
4.700000        5.333892E-05       -0.0001116718       -5.833292E-05        3.610172E-10         0.003327996        -0.006970313        -0.003642317        0.0001856658
4.750000        5.430140E-05       -0.0001126535       -5.835207E-05        3.610166E-10         0.003327190        -0.006969506        -0.003642316        0.0001856658
4.800000        5.542967E-05       -0.0001138056       -5.837592E-05        3.610171E-10         0.003326580        -0.006968896        -0.003642316        0.0001856658
4.850000        5.663140E-05       -0.0001150345       -5.840307E-05        3.610190E-10         0.003326166        -0.006968483        -0.003642317        0.0001856658
4.900000        5.779545E-05       -0.0001162266       -5.843119E-05        3.610220E-10         0.003325949        -0.006968267        -0.003642317        0.0001856658
4.950000        5.880090E-05       -0.0001172579       -5.845700E-05        3.610264E-10         0.003325929        -0.006968247        -0.003642318        0.0001856658
5.000000        5.953230E-05       -0.0001180090       -5.847668E-05        3.610321E-10         0.003326106        -0.006968425        -0.003642319        0.0001856658
5.050000        5.989898E-05       -0.0001183858       -5.848680E-05        3.610390E-10         0.003326479        -0.006968799        -0.003642320        0.0001856657
5.100000        5.985318E-05       -0.0001183386       -5.848540E-05        3.610467E-10         0.003327049        -0.006969370        -0.003642322        0.0001856657
5.150000        5.940063E-05       -0.0001178734       -5.847275E-05        3.610547E-10         0.003327815        -0.006970138        -0.003642323        0.0001856657
5.200000        5.859920E-05       -0.0001170504       -5.845122E-05        3.610620E-10         0.003328777        -0.006971102        -0.003642324        0.0001856657
5.250000        5.754631E-05       -0.0001159707       -5.842443E-05        3.610671E-10         0.003329935        -0.006972261        -0.003642325        0.0001856657
5.300000        5.636003E-05       -0.0001147562       -5.839614E-05        3.610690E-10         0.003331289        -0.006973615        -0.003642326        0.0001856657
5.350000        5.516045E-05       -0.0001135299       -5.836947E-05        3.610671E-10         0.003332837        -0.006975163        -0.003642326        0.0001856657
5.400000        5.405566E-05       -0.0001124022       -5.834653E-05        3.610618E-10         0.003334579        -0.006976905        -0.003642325        0.0001856657
5.450000        5.313393E-05       -0.0001114625       -5.832853E-05        3.610543E-10         0.003336515        -0.006978840        -0.003642325        0.0001856657
5.500000        5.246101E-05       -0.0001107770       -5.831603E-05        3.610456E-10         0.003338644        -0.006980968        -0.003642324        0.0001856657
5.550000        5.208057E-05       -0.0001103898       -5.830924E-05        3.610370E-10         0.003340965        -0.006983288        -0.003642323        0.0001856658
5.600000        5.201577E-05       -0.0001103240       -5.830818E-05        3.610290E-10         0.003343477        -0.006985799        -0.003642322        0.0001856658
5.650000        5.227066E-05       -0.0001105835       -5.831287E-05        3.610221E-10         0.003346179        -0.006988500        -0.003642321        0.0001856658
5.700000        5.283035E-05       -0.0001111536       -5.832327E-05        3.610164E-10         0.003349070        -0.006991391        -0.003642321        0.0001856658
5.750000        5.366012E-05       -0.0001119994       -5.833929E-05        3.610120E-10         0.003352149        -0.006994469        -0.003642321        0.0001856658
5.800000        5.470373E-05       -0.0001130643       -5.836055E-05        3.610088E-10         0.003355415        -0.006997735        -0.003642321        0.0001856658
5.850000        5.588211E-05       -0.0001142682       -5.838612E-05        3.610069E-10         0.003358866        -0.007001187        -0.003642321        0.0001856658
5.900000        5.709438E-05       -0.0001155087       -5.841428E-05        3.610063E-10         0.003362501        -0.007004822        -0.003642321        0.0001856658
5.950000        5.822325E-05       -0.0001166655       -5.844229E-05        3.610070E-10         0.003366319        -0.007008641        -0.003642322        0.0001856658
6.000000        5.914654E-05       -0.0001176131       -5.846655E-05        3.610089E-10         0.003370318        -0.007012641        -0.003642323        0.0001856658
6.050000        5.975464E-05       -0.0001182378       -5.848319E-05        3.610122E-10         0.003374496        -0.007016820        -0.003642324        0.0001856658
6.100000        5.997038E-05       -0.0001184596       -5.848919E-05        3.610168E-10         0.003378852        -0.007021178        -0.003642325        0.0001856658
6.150000        5.976537E-05       -0.0001182487       -5.848334E-05        3.610228E-10         0.003383384        -0.007025711        -0.003642327        0.0001856658
6.200000        5.916637E-05       -0.0001176332       -5.846679E-05        3.610300E-10         0.003388090        -0.007030419        -0.003642329        0.0001856658
6.250000        5.824923E-05       -0.0001166918       -5.844253E-05        3.610381E-10         0.003392968        -0.007035299        -0.003642331        0.0001856657
6.300000        5.712273E-05       -0.0001155372       -5.841444E-05        3.610465E-10         0.003398016        -0.007040349        -0.003642333        0.0001856657
6.350000        5.590874E-05       -0.0001142949       -5.838615E-05        3.610539E-10         0.003403232        -0.007045567        -0.003642335        0.0001856657
6.400000        5.472468E-05       -0.0001130851       -5.836043E-05        3.610592E-10         0.003408613        -0.007050950        -0.003642337        0.0001856657
6.450000        5.367195E-05       -0.0001120110       -5.833904E-05        3.610612E-10         0.003414158        -0.007056495        -0.003642338        0.0001856657
6.500000        5.283040E-05       -0.0001111533       -5.832292E-05        3.610594E-10         0.003419863        -0.007062201        -0.003642338        0.0001856657
6.550000        5.225739E-05       -0.0001105698       -5.831244E-05        3.610541E-10         0.003425726        -0.007068064        -0.003642339        0.0001856657
6.600000        5.198892E-05       -0.0001102967       -5.830773E-05        3.610463E-10         0.003431744        -0.007074082        -0.003642338        0.0001856657
6.650000        5.204123E-05       -0.0001103500       -5.830880E-05        3.610374E-10         0.003437915        -0.007080253        -0.003642338        0.0001856658
6.700000        5.241169E-05       -0.0001107273       -5.831564E-05        3.610285E-10         0.003444235        -0.007086573        -0.003642337        0.0001856658
6.750000        5.307852E-05       -0.0001114067       -5.832822E-05        3.610201E-10         0.003450702        -0.007093039        -0.003642337        0.0001856658
6.800000        5.399942E-05       -0.0001123458       -5.834635E-05        3.610129E-10         0.003457312        -0.007099649        -0.003642337        0.0001856658
6.850000        5.510981E-05       -0.0001134793       -5.836950E-05        3.610070E-10         0.003464063        -0.007106400        -0.003642337        0.0001856658
6.900000        5.632207E-05       -0.0001147186       -5.839650E-05        3.610024E-10         0.003470950        -0.007113288        -0.003642338        0.0001856658
6.950000        5.752779E-05       -0.0001159530       -5.842526E-05        3.609992E-10         0.003477971        -0.007120309        -0.003642338        0.0001856658
7.000000        5.860531E-05       -0.0001170580       -5.845266E-05        3.609973E-10         0.003485122        -0.007127461        -0.003642339        0.0001856658
7.050000        5.943365E-05       -0.0001179085       -5.847487E-05        3.609968E-10         0.003492398        -0.007134738        -0.003642340        0.0001856658
7.100000        5.991161E-05       -0.0001183998       -5.848815E-05        3.609976E-10         0.003499797        -0.007142138        -0.003642341        0.0001856658
7.150000        5.997746E-05       -0.0001184674       -5.848998E-05        3.609998E-10         0.003507314        -0.007149657        -0.003642343        0.0001856658
7.200000        5.962245E-05       -0.0001181025       -5.848000E-05        3.610034E-10         0.003514945        -0.007157290        -0.003642345        0.0001856658
7.250000        5.889288E-05       -0.0001173530       -5.846012E-05        3.610084E-10         0.003522687        -0.007165034        -0.003642347        0.0001856658
7.300000        5.787963E-05       -0.0001163135       -5.843383E-05        3.610148E-10         0.003530534        -0.007172883        -0.003642349        0.0001856658
7.350000        5.669966E-05       -0.0001151047       -5.840505E-05        3.610226E-10         0.003538483        -0.007180834        -0.003642352        0.0001856658
7.400000        5.547610E-05       -0.0001138533       -5.837719E-05        3.610313E-10         0.003546528        -0.007188883        -0.003642354        0.0001856658
7.450000        5.432240E-05       -0.0001126751       -5.835266E-05        3.610404E-10         0.003554666        -0.007197023        -0.003642357        0.0001856657
7.500000        5.333289E-05       -0.0001116658       -5.833290E-05        3.610487E-10         0.003562891        -0.007205250        -0.003642360        0.0001856657
7.550000        5.257918E-05       -0.0001108978       -5.831864E-05        3.610550E-10         0.003571198        -0.007213560        -0.003642362        0.0001856657
7.600000        5.211030E-05       -0.0001104204       -5.831012E-05        3.610579E-10         0.003579583        -0.007221947        -0.003642364        0.0001856657
7.650000        5.195449E-05       -0.0001102619       -5.830741E-05        3.610568E-10         0.003588040        -0.007230405        -0.003642365        0.0001856657
7.700000        5.212089E-05       -0.0001104314       -5.831051E-05        3.610520E-10         0.003596564        -0.007238930        -0.003642366        0.0001856657
7.750000        5.260011E-05       -0.0001109195       -5.831940E-05        3.610443E-10         0.003605149        -0.007247516        -0.003642366        0.0001856657
7.800000        5.336345E-05       -0.0001116975       -5.833400E-05        3.610352E-10         0.003613791        -0.007256157        -0.003642366        0.0001856658
7.850000        5.436116E-05       -0.0001127152       -5.835406E-05        3.610258E-10         0.003622482        -0.007264849        -0.003642366        0.0001856658
7.900000        5.552069E-05       -0.0001138995       -5.837882E-05        3.610171E-10         0.003631219        -0.007273585        -0.003642367        0.0001856658
7.950000        5.674671E-05       -0.0001151536       -5.840684E-05        3.610095E-10         0.003639993        -0.007282360        -0.003642367        0.0001856658
8.000000        5.792494E-05       -0.0001163606       -5.843566E-05        3.610033E-10         0.003648801        -0.007291168        -0.003642368        0.0001856658
8.050000        5.893180E-05       -0.0001173937       -5.846185E-05        3.609985E-10         0.003657635        -0.007300003        -0.003642368        0.0001856658
8.100000        5.965060E-05       -0.0001181321       -5.848147E-05        3.609952E-10         0.003666489        -0.007308858        -0.003642369        0.0001856658
8.150000        5.999149E-05       -0.0001184825       -5.849106E-05        3.609933E-10         0.003675356        -0.007317727        -0.003642371        0.0001856658
8.200000        5.990993E-05       -0.0001183987       -5.848878E-05        3.609929E-10         0.003684232        -0.007326604        -0.003642372        0.0001856658
8.250000        5.941671E-05       -0.0001178918       -5.847507E-05        3.609938E-10         0.003693108        -0.007335482        -0.003642374        0.0001856658
8.300000        5.857547E-05       -0.0001170280       -5.845252E-05        3.609962E-10         0.003701979        -0.007344355        -0.003642376        0.0001856658
8.350000        5.748873E-05       -0.0001159137       -5.842492E-05        3.610000E-10         0.003710837        -0.007353215        -0.003642378        0.0001856658
8.400000        5.627809E-05       -0.0001146742       -5.839610E-05        3.610053E-10         0.003719676        -0.007362056        -0.003642381        0.0001856658
8.450000        5.506518E-05       -0.0001134343       -5.836914E-05        3.610121E-10         0.003728488        -0.007370872        -0.003642383        0.0001856658
8.500000        5.395790E-05       -0.0001123040       -5.834610E-05        3.610203E-10         0.003737268        -0.007379654        -0.003642386        0.0001856658
8.550000        5.304311E-05       -0.0001113712       -5.832812E-05        3.610297E-10         0.003746007        -0.007388397        -0.003642389        0.0001856658
8.600000        5.238455E-05       -0.0001107003       -5.831574E-05        3.610396E-10         0.003754699        -0.007397092        -0.003642393        0.0001856657
8.650000        5.202370E-05       -0.0001103328       -5.830914E-05        3.610491E-10         0.003763337        -0.007405733        -0.003642396        0.0001856657
8.700000        5.198158E-05       -0.0001102899       -5.830835E-05        3.610569E-10         0.003771913        -0.007414312        -0.003642399        0.0001856657
8.750000        5.226017E-05       -0.0001105735       -5.831337E-05        3.610616E-10         0.003780420        -0.007422821        -0.003642401        0.0001856657
8.800000        5.284275E-05       -0.0001111669       -5.832420E-05        3.610621E-10         0.003788851        -0.007431254        -0.003642403        0.0001856657
8.850000        5.369298E-05       -0.0001120337       -5.834069E-05        3.610583E-10         0.003797199        -0.007439603        -0.003642404        0.0001856657
8.900000        5.475318E-05       -0.0001131156       -5.836243E-05        3.610512E-10         0.003805456        -0.007447860        -0.003642404        0.0001856657
8.950000        5.594299E-05       -0.0001143315       -5.838847E-05        3.610420E-10         0.003813615        -0.007456019        -0.003642404        0.0001856657
9.000000        5.716034E-05       -0.0001155773       -5.841700E-05        3.610324E-10         0.003821668        -0.007464073        -0.003642404        0.0001856658
9.050000        5.828711E-05       -0.0001167323       -5.844523E-05        3.610232E-10         0.003829609        -0.007472013        -0.003642405        0.0001856658
9.100000        5.920092E-05       -0.0001176704       -5.846948E-05        3.610153E-10         0.003837429        -0.007479834        -0.003642405        0.0001856658
9.150000        5.979298E-05       -0.0001182789       -5.848590E-05        3.610087E-10         0.003845121        -0.007487527        -0.003642405        0.0001856658
9.200000        5.998806E-05       -0.0001184795       -5.849148E-05        3.610037E-10         0.003852679        -0.007495085        -0.003642406        0.0001856658
9.250000        5.976062E-05       -0.0001182458       -5.848515E-05        3.610002E-10         0.003860095        -0.007502502        -0.003642407        0.0001856658
9.300000        5.914057E-05       -0.0001176087       -5.846816E-05        3.609982E-10         0.003867362        -0.007509770        -0.003642408        0.0001856658
9.350000        5.820654E-05       -0.0001166502       -5.844362E-05        3.609977E-10         0.003874472        -0.007516882        -0.003642410        0.0001856658
9.400000        5.706929E-05       -0.0001154847       -5.841542E-05        3.609985E-10         0.003881419        -0.007523831        -0.003642411        0.0001856658
9.450000        5.585162E-05       -0.0001142388       -5.838715E-05        3.610008E-10         0.003888197        -0.007530610        -0.003642413        0.0001856658
9.500000        5.467097E-05       -0.0001130325       -5.836155E-05        3.610045E-10         0.003894797        -0.007537212        -0.003642415        0.0001856658
9.550000        5.362804E-05       -0.0001119684       -5.834032E-05        3.610098E-10         0.003901213        -0.007543630        -0.003642417        0.0001856658
9.600000        5.280150E-05       -0.0001111258       -5.832435E-05        3.610165E-10         0.003907440        -0.007549859        -0.003642419        0.0001856658
9.650000        5.224710E-05       -0.0001105611       -5.831401E-05        3.610246E-10         0.003913469        -0.007555891        -0.003642422        0.0001856658
9.700000        5.199905E-05       -0.0001103085       -5.830941E-05        3.610341E-10         0.003919296        -0.007561721        -0.003642425        0.0001856657
9.750000        5.207165E-05       -0.0001103822       -5.831058E-05        3.610445E-10         0.003924914        -0.007567341        -0.003642427        0.0001856657
9.800000        5.246031E-05       -0.0001107778       -5.831751E-05        3.610549E-10         0.003930317        -0.007572747        -0.003642430        0.0001856657
9.850000        5.314122E-05       -0.0001114714       -5.833019E-05        3.610641E-10         0.003935499        -0.007577932        -0.003642433        0.0001856657
9.900000        5.407004E-05       -0.0001124184       -5.834841E-05        3.610707E-10         0.003940455        -0.007582890        -0.003642435        0.0001856657
9.950000        5.518045E-05       -0.0001135520       -5.837160E-05        3.610731E-10         0.003945180        -0.007587616        -0.003642436        0.0001856657
10.00000        5.638370E-05       -0.0001147822       -5.839852E-05        3.610709E-10         0.003949668        -0.007592104        -0.003642437        0.0001856657
10.05000        5.757142E-05       -0.0001159984       -5.842701E-05        3.610647E-10         0.003953914        -0.007596350        -0.003642437        0.0001856657
10.10000        5.862339E-05       -0.0001170773       -5.845394E-05        3.610559E-10         0.003957914        -0.007600350        -0.003642436        0.0001856657
10.15000        5.942156E-05       -0.0001178971       -5.847550E-05        3.610461E-10         0.003961663        -0.007604098        -0.003642435        0.0001856657
10.20000        5.986878E-05       -0.0001183569       -5.848807E-05        3.610367E-10         0.003965158        -0.007607592        -0.003642434        0.0001856658
10.25000        5.990777E-05       -0.0001183971       -5.848930E-05        3.610283E-10         0.003968393        -0.007610827        -0.003642434        0.0001856658
10.30000        5.953362E-05       -0.0001180126       -5.847898E-05        3.610214E-10         0.003971366        -0.007613799        -0.003642433        0.0001856658
10.35000        5.879504E-05       -0.0001172542       -5.845911E-05        3.610160E-10         0.003974073        -0.007616506        -0.003642433        0.0001856658
10.40000        5.778353E-05       -0.0001162167       -5.843315E-05        3.610122E-10         0.003976512        -0.007618944        -0.003642433        0.0001856658
10.45000        5.661509E-05       -0.0001150200       -5.840492E-05        3.610098E-10         0.003978678        -0.007621111        -0.003642433        0.0001856658
10.50000        5.541090E-05       -0.0001137886       -5.837772E-05        3.610089E-10         0.003980571        -0.007623004        -0.003642433        0.0001856658
10.55000        5.428211E-05       -0.0001126360       -5.835386E-05        3.610093E-10         0.003982187        -0.007624620        -0.003642434        0.0001856658
10.60000        5.332086E-05       -0.0001116556       -5.833471E-05        3.610111E-10         0.003983525        -0.007625959        -0.003642434        0.0001856658
10.65000        5.259687E-05       -0.0001109178       -5.832096E-05        3.610143E-10         0.003984583        -0.007627018        -0.003642435        0.0001856658
