#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ju                Y_Ju                Z_Ju           R_Jupiter
0.00000           -0.991400           -0.169900         0.000198180             1.00585             3.55370             3.47580          -0.0939600             4.97180
0.0500000           -0.896060           -0.472593         0.000197716             1.01305             3.45428             3.57935          -0.0921643             4.97517
0.100000           -0.715635           -0.730403         0.000178065             1.02256             3.35210             3.68004          -0.0902947             4.97870
0.150000           -0.469135           -0.920774         0.000141578             1.03340             3.24723             3.77778          -0.0883529             4.98236
0.200000           -0.180662            -1.02878         9.20367E-05             1.04452             3.13977             3.87251          -0.0863406             4.98618
0.250000            0.123474            -1.04766         3.41259E-05             1.05491             3.02982             3.96416          -0.0842595             4.99013
0.300000            0.417242           -0.978435        -2.70697E-05             1.06369             2.91745             4.05265          -0.0821115             4.99422
0.350000            0.676807           -0.828946        -8.64903E-05             1.07015             2.80278             4.13794          -0.0798985             4.99845
0.400000            0.881881           -0.612670        -0.000139433             1.07382             2.68589             4.21995          -0.0776223             5.00280
0.450000             1.01667           -0.347526        -0.000181807             1.07443             2.56688             4.29864          -0.0752850             5.00728
0.500000             1.07058          -0.0546906        -0.000210332             1.07197             2.44585             4.37395          -0.0728884             5.01188
0.550000             1.03872            0.242569        -0.000222710             1.06667             2.32291             4.44583          -0.0704347             5.01660
0.600000            0.922408            0.520148        -0.000217778             1.05896             2.19815             4.51423          -0.0679260             5.02143
0.650000            0.729449            0.754548        -0.000195635             1.04949             2.07168             4.57912          -0.0653643             5.02638
0.700000            0.474229            0.924578        -0.000157734             1.03910             1.94360             4.64045          -0.0627518             5.03143
0.750000            0.177315             1.01333        -0.000106903             1.02873             1.81401             4.69818          -0.0600906             5.03658
0.800000           -0.135650             1.01027        -4.72617E-05             1.01934             1.68302             4.75228          -0.0573831             5.04183
0.850000           -0.435949            0.913115         1.60198E-05             1.01184             1.55074             4.80272          -0.0546314             5.04717
0.900000           -0.694692            0.729010         7.71457E-05             1.00700             1.41726             4.84948          -0.0518377             5.05260
0.950000           -0.886272            0.474485         0.000130313             1.00529             1.28270             4.89252          -0.0490043             5.05811
1.00000           -0.991737            0.173900         0.000170425             1.00687             1.14716             4.93184          -0.0461336             5.06371
1.05000            -1.00130           -0.143468         0.000193743             1.01152             1.01075             4.96740          -0.0432278             5.06937
1.10000           -0.915359           -0.447126         0.000198332             1.01873            0.873572             4.99920          -0.0402893             5.07511
1.15000           -0.743960           -0.709017         0.000184197             1.02771            0.735736             5.02723          -0.0373204             5.08092
1.20000           -0.504909           -0.906413         0.000153138             1.03755            0.597346             5.05147          -0.0343233             5.08679
1.25000           -0.221238            -1.02369         0.000108394             1.04732            0.458508             5.07193          -0.0313006             5.09271
1.30000           0.0814433            -1.05300         5.42039E-05             1.05614            0.319328             5.08860          -0.0282544             5.09868
1.35000            0.377303           -0.994057        -4.64889E-06             1.06325            0.179910             5.10147          -0.0251872             5.10471
1.40000            0.642182           -0.853472        -6.32314E-05             1.06809           0.0403582             5.11057          -0.0221013             5.11077
1.45000            0.855042           -0.643731        -0.000116796             1.07027          -0.0992232             5.11588          -0.0189991             5.11688
1.50000            0.999065           -0.382140        -0.000161055             1.06965           -0.238732             5.11742          -0.0158829             5.12301
1.55000             1.06251          -0.0897022        -0.000192419             1.06629           -0.378065             5.11521          -0.0127550             5.12918
1.60000             1.03946            0.210069        -0.000208203             1.06047           -0.517121             5.10926         -0.00961780             5.13537
1.65000            0.930366            0.492490        -0.000206833             1.05268           -0.655801             5.09958         -0.00647358             5.14158
1.70000            0.742546            0.733280        -0.000188029             1.04359           -0.794004             5.08620         -0.00332467             5.14781
1.75000            0.490231            0.910435        -0.000152942             1.03403           -0.931633             5.06915        -0.000173343             5.15404
1.80000            0.194138             1.00636        -0.000104220             1.02492            -1.06859             5.04843          0.00297811             5.16029
1.85000           -0.119767             1.01009        -4.59258E-05             1.01716            -1.20478             5.02409          0.00612741             5.16653
1.90000           -0.422453            0.919136         1.67362E-05             1.01157            -1.34011             4.99616          0.00927234             5.17277
1.95000           -0.684870            0.740599         7.79016E-05             1.00873            -1.47448             4.96466           0.0124107             5.17901
2.00000           -0.881441            0.490899         0.000131704             1.00892            -1.60781             4.92964           0.0155401             5.18523
2.05000           -0.993312            0.194070         0.000172992             1.01209            -1.73999             4.89112           0.0186586             5.19143
2.10000            -1.01062           -0.121195         0.000197958             1.01787            -1.87095             4.84916           0.0217640             5.19762
2.15000           -0.933358           -0.425080         0.000204544             1.02560            -2.00059             4.80378           0.0248540             5.20378
2.20000           -0.770707           -0.690043         0.000192558             1.03448            -2.12884             4.75505           0.0279266             5.20991
2.25000           -0.539352           -0.893457         0.000163545             1.04363            -2.25559             4.70299           0.0309798             5.21601
2.30000           -0.261173            -1.01927         0.000120468             1.05220            -2.38078             4.64766           0.0340114             5.22207
2.35000           0.0391238            -1.05870         6.73224E-05             1.05942            -2.50432             4.58911           0.0370194             5.22809
2.40000            0.336164            -1.01023         8.72903E-06             1.06470            -2.62613             4.52739           0.0400018             5.23407
2.45000            0.605703           -0.879132        -5.04317E-05             1.06759            -2.74613             4.46256           0.0429567             5.23999
2.50000            0.826099           -0.676704        -0.000105346             1.06788            -2.86425             4.39467           0.0458822             5.24586
2.55000            0.979530           -0.419411        -0.000151551             1.06554            -2.98040             4.32377           0.0487763             5.25168
2.60000             1.05303           -0.127883        -0.000185203             1.06077            -3.09453             4.24992           0.0516371             5.25743
2.65000             1.03945            0.174237        -0.000203323             1.05395            -3.20656             4.17319           0.0544629             5.26312
2.70000            0.938218            0.461689        -0.000204048             1.04566            -3.31641             4.09363           0.0572518             5.26875
2.75000            0.755973            0.709306        -0.000186855             1.03663            -3.42403             4.01131           0.0600020             5.27430
2.80000            0.506725            0.894101        -0.000152737             1.02771            -3.52935             3.92629           0.0627120             5.27977
2.85000            0.211373            0.997622        -0.000104277             1.01977            -3.63229             3.83864           0.0653798             5.28517
2.90000           -0.103684             1.00832        -4.55543E-05             1.01364            -3.73281             3.74842           0.0680040             5.29048
2.95000           -0.408952            0.923497         1.81591E-05             1.00999            -3.83084             3.65570           0.0705828             5.29571
3.00000           -0.675082            0.750236         8.09144E-05             1.00925            -3.92633             3.56056           0.0731147             5.30085
3.05000           -0.876437            0.504982         0.000136755             1.01151            -4.01921             3.46305           0.0755981             5.30590
3.10000           -0.994247            0.211605         0.000180423             1.01652            -4.10944             3.36326           0.0780317             5.31085
3.15000            -1.01867           -0.101620         0.000207965             1.02372            -4.19696             3.26125           0.0804138             5.31571
3.20000           -0.949409           -0.405465         0.000217122             1.03237            -4.28173             3.15710           0.0827430             5.32046
3.25000           -0.795013           -0.672910         0.000207460             1.04156            -4.36368             3.05088           0.0850181             5.32511
3.30000           -0.571200           -0.881553         0.000180247             1.05043            -4.44279             2.94266           0.0872375             5.32966
3.35000           -0.298770            -1.01511         0.000138185             1.05816            -4.51900             2.83253           0.0894001             5.33409
3.40000         -0.00147349            -1.06408         8.50563E-05             1.06409            -4.59226             2.72056           0.0915046             5.33842
3.45000            0.295923            -1.02588         2.53623E-05             1.06771            -4.66256             2.60681           0.0935497             5.34263
3.50000            0.569305           -0.904472        -3.60142E-05             1.06873            -4.72983             2.49139           0.0955342             5.34672
3.55000            0.796636           -0.709924        -9.41222E-05             1.06706            -4.79405             2.37435           0.0974571             5.35069
3.60000            0.959234           -0.457695        -0.000144235             1.06283            -4.85518             2.25579           0.0993172             5.35455
3.65000             1.04296           -0.167831        -0.000182139             1.05637            -4.91319             2.13577            0.101113             5.35828
3.70000             1.03934            0.136093        -0.000204431             1.04821            -4.96804             2.01438            0.102845             5.36188
3.75000            0.946632            0.428362        -0.000208816             1.03904            -5.01972             1.89171            0.104510             5.36536
3.80000            0.770613            0.682948        -0.000194405             1.02969            -5.06819             1.76782            0.106109             5.36870
3.85000            0.524902            0.875799        -0.000161942             1.02105            -5.11342             1.64281            0.107640             5.37192
3.90000            0.230496            0.987454        -0.000113914             1.01400            -5.15540             1.51675            0.109103             5.37500
3.95000          -0.0857625             1.00564        -5.44527E-05             1.00929            -5.19411             1.38973            0.110496             5.37795
4.00000           -0.393824            0.927282         1.10113E-05             1.00745            -5.22951             1.26183            0.111819             5.38075
4.05000           -0.663912            0.759428         7.63381E-05             1.00872            -5.26161             1.13312            0.113071             5.38343
4.10000           -0.870203            0.518551         0.000135409             1.01299            -5.29037             1.00370            0.114252             5.38596
4.15000           -0.993918            0.228446         0.000182843             1.01983            -5.31580            0.873648            0.115360             5.38835
4.20000            -1.02520          -0.0829086         0.000214558             1.02855            -5.33787            0.743042            0.116396             5.39059
4.25000           -0.963536           -0.386733         0.000228096             1.03825            -5.35658            0.611969            0.117358             5.39270
4.30000           -0.816950           -0.656442         0.000222714             1.04801            -5.37191            0.480510            0.118247             5.39466
4.35000           -0.600356           -0.869855         0.000199299             1.05692            -5.38387            0.348749            0.119061             5.39647
4.40000           -0.333613            -1.01054         0.000160144             1.06419            -5.39245            0.216769            0.119801             5.39814
4.45000          -0.0395826            -1.06847         0.000108666             1.06920            -5.39765           0.0846535            0.120465             5.39965
4.50000            0.257613            -1.04011         4.90942E-05             1.07153            -5.39946          -0.0475154            0.121054             5.40102
4.55000            0.534116           -0.928304        -1.38194E-05             1.07099            -5.39789           -0.179655            0.121567             5.40224
4.60000            0.767680           -0.741918        -7.50908E-05             1.06760            -5.39293           -0.311681            0.122003             5.40331
4.65000            0.938954           -0.495353        -0.000129786             1.06161            -5.38461           -0.443513            0.122364             5.40423
4.70000             1.03275           -0.207925        -0.000173322             1.05347            -5.37292           -0.575067            0.122648             5.40500
4.75000             1.03934           0.0970541        -0.000201789             1.04386            -5.35787           -0.706262            0.122855             5.40561
4.80000            0.955724            0.393609        -0.000212314             1.03360            -5.33947           -0.837016            0.122986             5.40608
4.85000            0.786663            0.654979        -0.000203424             1.02364            -5.31774           -0.967247            0.123039             5.40639
4.90000            0.545195            0.856076        -0.000175354             1.01494            -5.29268            -1.09687            0.123016             5.40655
4.95000            0.252235            0.976350        -0.000130231             1.00841            -5.26432            -1.22582            0.122916             5.40655
5.00000          -0.0650262             1.00264        -7.20173E-05             1.00475            -5.23268            -1.35399            0.122740             5.40641
5.05000           -0.375987            0.931362        -6.16108E-06             1.00439            -5.19776            -1.48132            0.122486             5.40611
5.10000           -0.650354            0.769346         6.10367E-05             1.00740            -5.15960            -1.60773            0.122156             5.40566
5.15000           -0.861969            0.533043         0.000123217             1.01347            -5.11821            -1.73313            0.121750             5.40506
5.20000           -0.991895            0.246182         0.000174744             1.02199            -5.07363            -1.85744            0.121268             5.40430
5.25000            -1.03015          -0.0634610         0.000211299             1.03210            -5.02587            -1.98060            0.120710             5.40340
5.30000           -0.975971           -0.367427         0.000230196             1.04284            -4.97497            -2.10252            0.120076             5.40234
5.35000           -0.836904           -0.639437         0.000230424             1.05323            -4.92095            -2.22312            0.119367             5.40113
5.40000           -0.627185           -0.857447         0.000212521             1.06235            -4.86385            -2.34233            0.118584             5.39978
5.45000           -0.365881            -1.00489         0.000178352             1.06942            -4.80370            -2.46007            0.117726             5.39827
5.50000          -0.0750926            -1.07125         0.000130873             1.07388            -4.74054            -2.57626            0.116794             5.39662
5.55000            0.221643            -1.05225         7.38921E-05             1.07534            -4.67440            -2.69084            0.115789             5.39482
5.60000            0.500754           -0.949743         1.18349E-05             1.07367            -4.60533            -2.80373            0.114711             5.39287
5.65000            0.739903           -0.771512        -5.04945E-05             1.06896            -4.53335            -2.91485            0.113561             5.39078
5.70000            0.919241           -0.530953        -0.000108165             1.06156            -4.45852            -3.02414            0.112339             5.38855
5.75000             1.02272           -0.246601        -0.000156404             1.05203            -4.38088            -3.13152            0.111047             5.38617
5.80000             1.03948           0.0586430        -0.000190929             1.04113            -4.30047            -3.23692            0.109684             5.38365
5.85000            0.965312            0.358746        -0.000208336             1.02982            -4.21734            -3.34027            0.108252             5.38099
5.90000            0.803893            0.626416        -0.000206519             1.01914            -4.13154            -3.44151            0.106752             5.37819
5.95000            0.567501            0.835665        -0.000185059             1.01015            -4.04311            -3.54056            0.105183             5.37526
6.00000            0.276753            0.964881        -0.000145490             1.00379            -3.95212            -3.63737            0.103548             5.37219
6.05000          -0.0410184            0.999924        -9.13192E-05             1.00076            -3.85861            -3.73186            0.101847             5.36899
6.10000           -0.354767            0.936484        -2.77243E-05             1.00143            -3.76264            -3.82396            0.100081             5.36565
6.15000           -0.633667            0.780990         3.90713E-05             1.00572            -3.66427            -3.91363           0.0982510             5.36219
6.20000           -0.851105            0.549699         0.000102614             1.01319            -3.56355            -4.00079           0.0963581             5.35859
6.25000           -0.987798            0.266217         0.000157039             1.02304            -3.46055            -4.08539           0.0944035             5.35488
6.30000            -1.03346          -0.0418361         0.000197708             1.03431            -3.35532            -4.16735           0.0923881             5.35103
6.35000           -0.986958           -0.346194         0.000221574             1.04591            -3.24793            -4.24664           0.0903133             5.34707
6.40000           -0.855347           -0.620729         0.000227268             1.05685            -3.13844            -4.32318           0.0881801             5.34299
6.45000           -0.652245           -0.843407         0.000214979             1.06619            -3.02693            -4.39693           0.0859899             5.33879
6.50000           -0.396059           -0.997445         0.000186231             1.07320            -2.91345            -4.46782           0.0837439             5.33447
6.55000           -0.108279            -1.07188         0.000143620             1.07734            -2.79807            -4.53581           0.0814434             5.33004
6.60000            0.188017            -1.06175         9.05882E-05             1.07827            -2.68087            -4.60084           0.0790899             5.32551
6.65000            0.469482           -0.968072         3.12161E-05             1.07591            -2.56192            -4.66286           0.0766847             5.32087
6.70000            0.713716           -0.797706        -2.99643E-05             1.07039            -2.44129            -4.72183           0.0742293             5.31612
6.75000            0.900488           -0.563171        -8.81816E-05             1.06209            -2.31906            -4.77770           0.0717251             5.31127
6.80000             1.01306           -0.282269        -0.000138677             1.05165            -2.19530            -4.83042           0.0691736             5.30633
6.85000             1.03965           0.0225606        -0.000177023             1.03989            -2.07009            -4.87996           0.0665764             5.30129
6.90000            0.974973            0.325387        -0.000199507             1.02784            -1.94351            -4.92625           0.0639352             5.29616
6.95000            0.821668            0.598616        -0.000203574             1.01660            -1.81563            -4.96928           0.0612514             5.29094
7.00000            0.591166            0.815589        -0.000188266             1.00730            -1.68655            -5.00899           0.0585269             5.28563
7.05000            0.303569            0.953783        -0.000154547             1.00093            -1.55634            -5.04536           0.0557632             5.28024
7.10000          -0.0139136            0.998081        -0.000105400            0.998178            -1.42509            -5.07834           0.0529622             5.27477
7.15000           -0.330021            0.943308        -4.55821E-05            0.999372            -1.29288            -5.10791           0.0501255             5.26923
7.20000           -0.613499            0.795234         1.89549E-05             1.00438            -1.15979            -5.13403           0.0472550             5.26361
7.25000           -0.837219            0.569669         8.18633E-05             1.01265            -1.02592            -5.15668           0.0443526             5.25793
7.30000           -0.981367            0.289933         0.000137221             1.02330           -0.891357            -5.17583           0.0414200             5.25218
7.35000            -1.03513          -0.0165406         0.000180188             1.03526           -0.756185            -5.19145           0.0384592             5.24637
7.40000           -0.996806           -0.321578         0.000207397             1.04739           -0.620495            -5.20352           0.0354721             5.24050
7.45000           -0.872863           -0.599032         0.000217089             1.05865           -0.484380            -5.21202           0.0324607             5.23458
7.50000           -0.676307           -0.826700         0.000209045             1.06809           -0.347931            -5.21694           0.0294270             5.22861
7.55000           -0.424970           -0.987455         0.000184409             1.07502           -0.211242            -5.21825           0.0263729             5.22260
7.60000           -0.139870            -1.06982         0.000145468             1.07892          -0.0744074            -5.21595           0.0233006             5.21654
7.65000            0.156222            -1.06817         9.54215E-05             1.07953           0.0624794            -5.21003           0.0202120             5.21044
7.70000            0.440056           -0.982769         3.81746E-05             1.07679            0.199323            -5.20047           0.0171094             5.20431
7.75000            0.689099           -0.819738        -2.18591E-05             1.07090            0.336026            -5.18726           0.0139948             5.19815
7.80000            0.882760           -0.590878        -7.99634E-05             1.06226            0.472494            -5.17042           0.0108703             5.19197
7.85000             1.00373           -0.313411        -0.000131364             1.05152            0.608628            -5.14992          0.00773821             5.18577
7.90000             1.03949         -0.00937886        -0.000171536             1.03954            0.744332            -5.12578          0.00460062             5.17955
7.95000            0.983928            0.295442        -0.000196594             1.02733            0.879507            -5.09800          0.00145976             5.17331
8.00000            0.838795            0.573337        -0.000203737             1.01602             1.01405            -5.06659         -0.00168214             5.16707
8.05000            0.614732            0.797251        -0.000191708             1.00673             1.14788            -5.03155         -0.00482284             5.16083
8.10000            0.331207            0.944020        -0.000161149             1.00044             1.28088            -4.99290         -0.00796007             5.15459
8.15000           0.0150406            0.997713        -0.000114733            0.997827             1.41295            -4.95065          -0.0110916             5.14835
8.20000           -0.302615            0.952267        -5.69583E-05            0.999194             1.54400            -4.90482          -0.0142150             5.14212
8.25000           -0.590324            0.812585         6.40064E-06             1.00438             1.67394            -4.85543          -0.0173282             5.13591
8.30000           -0.820520            0.593724         6.90707E-05             1.01280             1.80265            -4.80250          -0.0204287             5.12972
8.35000           -0.972754            0.318435         0.000125096             1.02355             1.93004            -4.74606          -0.0235143             5.12355
8.40000            -1.03544           0.0138130         0.000169503             1.03553             2.05602            -4.68614          -0.0265827             5.11741
8.45000            -1.00608           -0.292062         0.000198710             1.04762             2.18049            -4.62277          -0.0296314             5.11130
8.50000           -0.890346           -0.572893         0.000210688             1.05874             2.30334            -4.55598          -0.0326583             5.10523
8.55000           -0.700539           -0.806108         0.000204920             1.06797             2.42448            -4.48581          -0.0356609             5.09920
8.60000           -0.453946           -0.974040         0.000182259             1.07463             2.54382            -4.41230          -0.0386370             5.09322
8.65000           -0.171221            -1.06454         0.000144730             1.07822             2.66126            -4.33550          -0.0415843             5.08730
8.70000            0.125018            -1.07126         9.53351E-05             1.07853             2.77671            -4.25544          -0.0445003             5.08142
8.75000            0.411456           -0.993754         3.78672E-05             1.07557             2.89006            -4.17219          -0.0473829             5.07561
8.80000            0.665292           -0.837466        -2.32661E-05             1.06956             3.00124            -4.08578          -0.0502297             5.06987
8.85000            0.865496           -0.613672        -8.32381E-05             1.06098             3.11014            -3.99628          -0.0530385             5.06419
8.90000            0.994208           -0.339214        -0.000137053             1.05048             3.21668            -3.90375          -0.0558070             5.05859
8.95000             1.03830          -0.0359202        -0.000179883             1.03892             3.32076            -3.80824          -0.0585329             5.05307
9.00000            0.991032            0.270493        -0.000207500             1.02728             3.42231            -3.70981          -0.0612140             5.04764
9.05000            0.853563            0.552244        -0.000216776             1.01663             3.52123            -3.60854          -0.0638482             5.04229
9.10000            0.635939            0.782090        -0.000206171             1.00801             3.61743            -3.50449          -0.0664332             5.03703
9.15000            0.357053            0.936544        -0.000176124             1.00230             3.71085            -3.39773          -0.0689669             5.03187
9.20000           0.0431885            0.999174        -0.000129197             1.00011             3.80139            -3.28834          -0.0714472             5.02681
9.25000           -0.274919            0.963199        -6.98775E-05             1.00166             3.88897            -3.17640          -0.0738720             5.02186
9.30000           -0.566008            0.832613        -4.03146E-06             1.00678             3.97353            -3.06198          -0.0762392             5.01702
9.35000           -0.802337            0.621485         6.18751E-05             1.01488             4.05498            -2.94516          -0.0785468             5.01229
9.40000           -0.962890            0.351662         0.000121607             1.02510             4.13325            -2.82604          -0.0807928             5.00767
9.45000            -1.03520           0.0496042         0.000169849             1.03639             4.20827            -2.70470          -0.0829754             5.00318
9.50000            -1.01570           -0.256864         0.000202660             1.04768             4.27998            -2.58123          -0.0850926             4.99882
9.55000           -0.909005           -0.541299         0.000217666             1.05797             4.34830            -2.45572          -0.0871425             4.99458
9.60000           -0.726518           -0.780629         0.000214063             1.06640             4.41318            -2.32826          -0.0891234             4.99048
9.65000           -0.484874           -0.956438         0.000192498             1.07232             4.47456            -2.19895          -0.0910335             4.98652
9.70000           -0.204383            -1.05570         0.000154884             1.07530             4.53237            -2.06789          -0.0928712             4.98269
9.75000           0.0923702            -1.07117         0.000104205             1.07515             4.58657            -1.93518          -0.0946347             4.97901
9.80000            0.381832            -1.00159         4.43221E-05             1.07190             4.63710            -1.80093          -0.0963226             4.97547
9.85000            0.640745           -0.851745        -2.02297E-05             1.06584             4.68391            -1.66523          -0.0979334             4.97209
9.90000            0.847484           -0.632489        -8.44435E-05             1.05748             4.72697            -1.52820          -0.0994654             4.96885
9.95000            0.983549           -0.360460        -0.000143085             1.04752             4.76622            -1.38993           -0.100917             4.96578
10.0000             1.03522          -0.0574981        -0.000191002             1.03682             4.80163            -1.25055           -0.102288             4.96286
10.0500            0.995281            0.250537        -0.000223548             1.02633             4.83316            -1.11015           -0.103576             4.96010
10.1000            0.864531            0.535679        -0.000237106             1.01704             4.86078           -0.968861           -0.104781             4.95751
10.1500            0.652720            0.770546        -0.000229665             1.00984             4.88447           -0.826784           -0.105900             4.95508
10.2000            0.378396            0.931549        -0.000201272             1.00547             4.90419           -0.684036           -0.106934             4.95282
10.2500           0.0673693             1.00209        -0.000154228             1.00435             4.91993           -0.540733           -0.107880             4.95073
10.3000           -0.250186            0.974996        -9.29183E-05             1.00658             4.93167           -0.396990           -0.108739             4.94882
10.3500           -0.543498            0.853541        -2.32729E-05             1.01189             4.93939           -0.252923           -0.109510             4.94707
10.4000           -0.785009            0.650774         4.80061E-05             1.01968             4.94309           -0.108650           -0.110191             4.94551
10.4500           -0.953415            0.387422         0.000114282             1.02912             4.94275           0.0357113           -0.110782             4.94412
10.5000            -1.03546           0.0889858         0.000169706             1.03928             4.93837            0.180044           -0.111283             4.94291
10.5500            -1.02644           -0.217274         0.000209718             1.04918             4.92996            0.324229           -0.111693             4.94188
10.6000           -0.929674           -0.504964         0.000231316             1.05796             4.91752            0.468149           -0.112011             4.94102
10.6500           -0.755398           -0.750563         0.000233127             1.06488             4.90106            0.611686           -0.112238             4.94035
10.7000           -0.519353           -0.934810         0.000215344             1.06939             4.88058            0.754722           -0.112373             4.93987
10.7500           -0.241367            -1.04361         0.000179595             1.07116             4.85611            0.897140           -0.112416             4.93956
10.8000           0.0560318            -1.06859         0.000128765             1.07005             4.82766             1.03882           -0.112367             4.93944
10.8500            0.348949            -1.00747         6.68100E-05             1.06619             4.79525             1.17966           -0.112226             4.93950
10.9000            0.613486           -0.864304        -1.46292E-06             1.05990             4.75892             1.31952           -0.111993             4.93974
10.9500            0.827209           -0.649473        -7.06507E-05             1.05171             4.71869             1.45831           -0.111668             4.94016
11.0000            0.970793           -0.379516        -0.000135070             1.04234             4.67460             1.59590           -0.111252             4.94077
11.0500             1.02982          -0.0764600        -0.000189145             1.03265             4.62669             1.73219           -0.110745             4.94156
11.1000            0.996597            0.233474        -0.000227876             1.02358             4.57499             1.86706           -0.110147             4.94253
11.1500            0.871715            0.521946        -0.000247343             1.01603             4.51955             2.00040           -0.109459             4.94368
11.2000            0.664861            0.761326        -0.000245224             1.01077             4.46042             2.13211           -0.108682             4.94500
11.2500            0.394519            0.927960        -0.000221217             1.00834             4.39765             2.26208           -0.107816             4.94651
11.3000           0.0862480             1.00528        -0.000177259             1.00897             4.33129             2.39021           -0.106862             4.94819
11.3500           -0.230266            0.986019        -0.000117391             1.01255             4.26140             2.51638           -0.105821             4.95004
11.4000           -0.524848            0.873028        -4.72905E-05             1.01865             4.18805             2.64051           -0.104694             4.95207
11.4500           -0.770388            0.678532         2.64552E-05             1.02660             4.11129             2.76250           -0.103482             4.95427
11.5000           -0.945621            0.422151         9.71367E-05             1.03557             4.03120             2.88224           -0.102186             4.95664
11.5500            -1.03679            0.128266         0.000158622             1.04469             3.94784             2.99965           -0.100807             4.95918
11.6000            -1.03818           -0.176707         0.000205876             1.05312             3.86128             3.11462          -0.0993464             4.96188
11.6500           -0.951827           -0.466734         0.000235275             1.06010             3.77160             3.22709          -0.0978057             4.96474
11.7000           -0.786596           -0.718079         0.000244751             1.06507             3.67889             3.33695          -0.0961861             4.96776
11.7500           -0.557090           -0.910747         0.000233817             1.06762             3.58321             3.44412          -0.0944890             4.97094
11.8000           -0.282382            -1.02953         0.000203502             1.06755             3.48465             3.54852          -0.0927160             4.97427
11.8500           0.0152505            -1.06478         0.000156254             1.06489             3.38329             3.65008          -0.0908687             4.97776
11.9000            0.311653            -1.01297         9.57867E-05             1.05983             3.27923             3.74872          -0.0889486             4.98139
11.9500            0.582233           -0.877163         2.68950E-05             1.05281             3.17256             3.84437          -0.0869576             4.98516
12.0000            0.803587           -0.667138        -4.48065E-05             1.04443             3.06335             3.93695          -0.0848972             4.98908
12.0500            0.955342           -0.399286        -0.000113232             1.03543             2.95171             4.02641          -0.0827694             4.99314
12.1000             1.02218          -0.0958979        -0.000172286             1.02667             2.83773             4.11267          -0.0805760             4.99733
12.1500            0.995803            0.216278        -0.000216432             1.01902             2.72150             4.19568          -0.0783188             5.00165
12.2000            0.876570            0.508326        -0.000241315             1.01330             2.60313             4.27538          -0.0759999             5.00609
12.2500            0.674208            0.752204        -0.000244332             1.01013             2.48271             4.35172          -0.0736211             5.01066
12.3000            0.407313            0.924105        -0.000225031             1.00989             2.36035             4.42464          -0.0711847             5.01535
12.3500            0.101418             1.00750        -0.000185223             1.01260             2.23613             4.49410          -0.0686925             5.02016
12.4000           -0.214089            0.995180        -0.000128766             1.01795             2.11017             4.56006          -0.0661467             5.02507
12.4500           -0.509534            0.889782        -6.10778E-05             1.02535             1.98257             4.62247          -0.0635495             5.03009
12.5000           -0.758303            0.702957         1.15320E-05             1.03401             1.85344             4.68129          -0.0609030             5.03522
12.5500           -0.939351            0.453411         8.25726E-05             1.04305             1.72287             4.73649          -0.0582094             5.04044
12.6000            -1.03868            0.164461         0.000145997             1.05162             1.59097             4.78805          -0.0554710             5.04576
12.6500            -1.04985           -0.138417         0.000196677             1.05893             1.45785             4.83592          -0.0526899             5.05116
12.7000           -0.973741           -0.429763         0.000230715             1.06436             1.32361             4.88010          -0.0498685             5.05666
12.7500           -0.817920           -0.685907         0.000245620             1.06746             1.18837             4.92054          -0.0470090             5.06223
12.8000           -0.595720           -0.886369         0.000240377             1.06796             1.05221             4.95725          -0.0441138             5.06788
12.8500           -0.325243            -1.01499         0.000215464             1.06582            0.915265             4.99019          -0.0411851             5.07360
12.9000          -0.0282483            -1.06084         0.000172813             1.06122            0.777625             5.01937          -0.0382253             5.07939
12.9500            0.271083            -1.01906         0.000115726             1.05450            0.639398             5.04476          -0.0352367             5.08524
13.0000            0.547599           -0.891483         4.87439E-05             1.04623            0.500692             5.06637          -0.0322216             5.09115
13.0500            0.776923           -0.687050        -2.25907E-05             1.03713            0.361612             5.08418          -0.0291825             5.09711
13.1000            0.937510           -0.421804        -9.20769E-05             1.02803            0.222262             5.09821          -0.0261216             5.10312
13.1500             1.01293           -0.118211        -0.000153351             1.01980           0.0827465             5.10845          -0.0230413             5.10918
13.2000            0.994083            0.196415        -0.000200509             1.01330          -0.0568299             5.11492          -0.0199439             5.11527
13.2500            0.880930            0.492446        -0.000228807             1.00923           -0.196364             5.11761          -0.0168319             5.12140
13.3000            0.683187            0.741237        -0.000235298             1.00806           -0.335755             5.11654          -0.0137075             5.12756
13.3500            0.419610            0.918657        -0.000219275             1.00995           -0.474899             5.11172          -0.0105730             5.13374
