#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ju                Y_Ju                Z_Ju           R_Jupiter
0.00000           -0.991400           -0.169900         0.000198180             1.00585             3.55370             3.47580          -0.0939600             4.97180
0.0500000           -0.894989           -0.471733         0.000175528             1.01170             3.45428             3.57935          -0.0921643             4.97517
0.100000           -0.711304           -0.726814         9.43718E-05             1.01696             3.35210             3.68004          -0.0902947             4.97870
0.150000           -0.459070           -0.911784        -3.55996E-05             1.02083             3.24723             3.77778          -0.0883529             4.98236
0.200000           -0.162584            -1.01011        -0.000201740             1.02311             3.13977             3.87251          -0.0863406             4.98618
0.250000            0.150436            -1.01311        -0.000389531             1.02422             3.02982             3.96416          -0.0842595             4.99013
0.300000            0.451099           -0.920599        -0.000583851             1.02518             2.91745             4.05265          -0.0821115             4.99422
0.350000            0.711840           -0.741022        -0.000770509             1.02754             2.80278             4.13794          -0.0798985             4.99845
0.400000            0.909188           -0.490960        -0.000938051             1.03328             2.68589             4.21995          -0.0776223             5.00280
0.450000             1.02657           -0.193495         -0.00107968             1.04464             2.56688             4.29864          -0.0752850             5.00728
0.500000             1.05649            0.124679         -0.00119485             1.06382             2.44585             4.37395          -0.0728884             5.01188
0.550000             1.00135            0.437119         -0.00128972             1.09260             2.32291             4.44583          -0.0704347             5.01660
0.600000            0.872194            0.721506         -0.00137601             1.13194             2.19815             4.51423          -0.0679260             5.02143
0.650000            0.685714            0.962294         -0.00146789             1.18162             2.07168             4.57912          -0.0653643             5.02638
0.700000            0.460574             1.15135         -0.00157812             1.24006             1.94360             4.64045          -0.0627518             5.03143
0.750000            0.214273             1.28680         -0.00171479             1.30452             1.81401             4.69818          -0.0600906             5.03658
0.800000          -0.0386308             1.37099         -0.00188011             1.37153             1.68302             4.75228          -0.0573831             5.04183
0.850000           -0.286993             1.40848         -0.00207098             1.43742             1.55073             4.80272          -0.0546314             5.04717
0.900000           -0.522726             1.40463         -0.00228062             1.49875             1.41726             4.84948          -0.0518377             5.05260
0.950000           -0.740109             1.36477         -0.00250024             1.55254             1.28270             4.89252          -0.0490043             5.05811
1.00000           -0.935079             1.29378         -0.00272025             1.59632             1.14716             4.93184          -0.0461336             5.06371
1.05000            -1.10465             1.19595         -0.00293086             1.62805             1.01075             4.96740          -0.0432278             5.06937
1.10000            -1.24644             1.07510         -0.00312243             1.64604            0.873572             4.99920          -0.0402893             5.07511
1.15000            -1.35836            0.934543         -0.00328536             1.64880            0.735736             5.02723          -0.0373204             5.08092
1.20000            -1.43830            0.777316         -0.00340993             1.63491            0.597346             5.05147          -0.0343233             5.08678
1.25000            -1.48391            0.606270         -0.00348589             1.60299            0.458508             5.07193          -0.0313006             5.09271
1.30000            -1.49234            0.424289         -0.00350195             1.55149            0.319328             5.08860          -0.0282544             5.09868
1.35000            -1.45994            0.234558         -0.00344499             1.47867            0.179909             5.10147          -0.0251872             5.10471
1.40000            -1.38179           0.0410138         -0.00329888             1.38240           0.0403578             5.11057          -0.0221013             5.11077
1.45000            -1.25107           -0.150822         -0.00304254             1.26013          -0.0992237             5.11588          -0.0189991             5.11688
1.50000            -1.05791           -0.332078         -0.00264658             1.10881           -0.238732             5.11742          -0.0158829             5.12301
1.55000           -0.787657           -0.486241         -0.00206727            0.925655           -0.378065             5.11521          -0.0127550             5.12918
1.60000           -0.419139           -0.576930         -0.00123721            0.713111           -0.517122             5.10926         -0.00961779             5.13537
1.65000           0.0634382           -0.507690        -7.55145E-05            0.511638           -0.655802             5.09958         -0.00647357             5.14158
1.70000            0.498928          -0.0613992          0.00113767            0.502693           -0.794005             5.08620         -0.00332465             5.14781
1.75000            0.546003            0.435860          0.00146311            0.698638           -0.931634             5.06914        -0.000173326             5.15404
1.80000            0.433886            0.810799          0.00136243            0.919594            -1.06859             5.04843          0.00297812             5.16029
1.85000            0.265205             1.08727          0.00108886             1.11915            -1.20478             5.02409          0.00612743             5.16653
1.90000           0.0760579             1.29225         0.000743050             1.29449            -1.34011             4.99616          0.00927236             5.17277
1.95000           -0.118602             1.44409         0.000373999             1.44895            -1.47448             4.96466           0.0124107             5.17901
2.00000           -0.311689             1.55532         1.12800E-05             1.58624            -1.60781             4.92963           0.0155402             5.18523
2.05000           -0.499533             1.63489        -0.000323736             1.70950            -1.73999             4.89112           0.0186587             5.19143
2.10000           -0.680132             1.68948        -0.000613435             1.82124            -1.87095             4.84916           0.0217640             5.19762
2.15000           -0.852377             1.72427        -0.000842072             1.92344            -2.00060             4.80378           0.0248540             5.20378
2.20000            -1.01567             1.74337        -0.000994951             2.01765            -2.12884             4.75504           0.0279267             5.20991
2.25000            -1.16975             1.75014         -0.00105809             2.10507            -2.25559             4.70299           0.0309798             5.21601
2.30000            -1.31453             1.74738         -0.00101809             2.18662            -2.38078             4.64766           0.0340114             5.22207
2.35000            -1.45008             1.73741        -0.000862068             2.26304            -2.50432             4.58911           0.0370194             5.22809
2.40000            -1.57659             1.72223        -0.000577658             2.33489            -2.62613             4.52739           0.0400018             5.23407
2.45000            -1.69431             1.70355        -0.000152935             2.40266            -2.74613             4.46256           0.0429568             5.23999
2.50000            -1.80357             1.68285         0.000423641             2.46675            -2.86425             4.39466           0.0458822             5.24586
2.55000            -1.90475             1.66143          0.00116333             2.52753            -2.98041             4.32376           0.0487763             5.25168
2.60000            -1.99828             1.64044          0.00207721             2.58538            -3.09453             4.24992           0.0516371             5.25743
2.65000            -2.08466             1.62092          0.00317639             2.64068            -3.20656             4.17318           0.0544629             5.26312
2.70000            -2.16443             1.60380          0.00447210             2.69387            -3.31642             4.09362           0.0572518             5.26874
2.75000            -2.23820             1.58993          0.00597598             2.74544            -3.42403             4.01130           0.0600020             5.27429
2.80000            -2.30665             1.58012          0.00770029             2.79597            -3.52935             3.92628           0.0627119             5.27977
2.85000            -2.37054             1.57510          0.00965819             2.84614            -3.63229             3.83863           0.0653798             5.28516
2.90000            -2.43072             1.57561           0.0118641             2.89674            -3.73281             3.74841           0.0680039             5.29048
2.95000            -2.48817             1.58235           0.0143342             2.94873            -3.83085             3.65570           0.0705827             5.29570
3.00000            -2.54399             1.59602           0.0170868             3.00324            -3.92633             3.56055           0.0731146             5.30084
3.05000            -2.59946             1.61730           0.0201432             3.06158            -4.01921             3.46305           0.0755981             5.30589
3.10000            -2.65607             1.64692           0.0235283             3.12532            -4.10944             3.36325           0.0780316             5.31084
3.15000            -2.71559             1.68562           0.0272721             3.19633            -4.19696             3.26124           0.0804137             5.31570
3.20000            -2.78012             1.73416           0.0314110             3.27679            -4.28172             3.15709           0.0827429             5.32045
3.25000            -2.85221             1.79336           0.0359897             3.36935            -4.36368             3.05087           0.0850180             5.32510
3.30000            -2.93502             1.86403           0.0410645             3.47716            -4.44279             2.94265           0.0872374             5.32965
3.35000            -3.03257             1.94701           0.0467067             3.60409            -4.51899             2.83252           0.0894000             5.33408
3.40000            -3.15013             2.04304           0.0530092             3.75501            -4.59226             2.72054           0.0915044             5.33841
3.45000            -3.29492             2.15256           0.0600947             3.93620            -4.66255             2.60680           0.0935495             5.34262
3.50000            -3.47739             2.27516           0.0681296             4.15611            -4.72982             2.49137           0.0955340             5.34671
3.55000            -3.71372             2.40795           0.0773410             4.42673            -4.79404             2.37434           0.0974569             5.35068
3.60000            -4.03125             2.54046           0.0880227             4.76578            -4.85517             2.25577           0.0993169             5.35453
3.65000            -4.47917             2.63397            0.100361             5.19720            -4.91318             2.13575            0.101113             5.35826
3.70000            -5.11157             2.52684            0.112427             5.70313            -4.96803             2.01437            0.102844             5.36186
3.75000            -5.58572             2.04008            0.115128             5.94773            -5.01971             1.89169            0.104510             5.36534
3.80000            -5.80118             1.51238            0.112832             5.99614            -5.06817             1.76781            0.106109             5.36869
3.85000            -5.88403             1.03695            0.109210             5.97571            -5.11341             1.64280            0.107640             5.37190
3.90000            -5.89639            0.617536            0.105347             5.92957            -5.15539             1.51674            0.109102             5.37498
3.95000            -5.86671            0.247095            0.101597             5.87279            -5.19409             1.38972            0.110495             5.37793
4.00000            -5.80971          -0.0809763           0.0980922             5.81110            -5.22950             1.26181            0.111818             5.38074
4.05000            -5.73390           -0.371711           0.0948883             5.74672            -5.26159             1.13311            0.113071             5.38341
4.10000            -5.64469           -0.628794           0.0920130             5.68035            -5.29036             1.00369            0.114251             5.38594
4.15000            -5.54579           -0.854893           0.0894819             5.61200            -5.31578            0.873635            0.115360             5.38833
4.20000            -5.43992            -1.05191           0.0873073             5.54138            -5.33785            0.743030            0.116396             5.39058
4.25000            -5.32925            -1.22115           0.0855016             5.46804            -5.35656            0.611956            0.117358             5.39268
4.30000            -5.21564            -1.36345           0.0840797             5.39156            -5.37190            0.480497            0.118247             5.39464
4.35000            -5.10075            -1.47921           0.0830603             5.31155            -5.38386            0.348736            0.119061             5.39645
4.40000            -4.98625            -1.56849           0.0824680             5.22778            -5.39243            0.216756            0.119800             5.39812
4.45000            -4.87392            -1.63097           0.0823345             5.14023            -5.39763           0.0846396            0.120465             5.39964
4.50000            -4.76578            -1.66596           0.0827017             5.04925            -5.39944          -0.0475298            0.121053             5.40100
4.55000            -4.66427            -1.67239           0.0836250             4.95574            -5.39787           -0.179670            0.121566             5.40222
4.60000            -4.57259            -1.64871           0.0851792             4.86149            -5.39292           -0.311697            0.122003             5.40329
4.65000            -4.49510            -1.59285           0.0874673             4.76977            -5.38459           -0.443529            0.122363             5.40421
4.70000            -4.43820            -1.50218           0.0906354             4.68640            -5.37290           -0.575084            0.122647             5.40498
4.75000            -4.41187            -1.37354           0.0948983             4.62171            -5.35785           -0.706280            0.122855             5.40560
4.80000            -4.43303            -1.20402            0.100584             4.59472            -5.33945           -0.837035            0.122985             5.40606
4.85000            -4.53287           -0.994575            0.108200             4.64196            -5.31771           -0.967267            0.123039             5.40637
4.90000            -4.77293           -0.768137            0.118405             4.83580            -5.29266            -1.09689            0.123016             5.40653
4.95000            -5.24556           -0.655662            0.130559             5.28799            -5.26430            -1.22584            0.122916             5.40653
5.00000            -5.74482           -0.925122            0.136623             5.82043            -5.23265            -1.35401            0.122739             5.40638
5.05000            -6.03618            -1.33953            0.136884             6.18454            -5.19773            -1.48134            0.122486             5.40609
5.10000            -6.18794            -1.76555            0.134703             6.43630            -5.15956            -1.60775            0.122156             5.40563
5.15000            -6.25176            -2.17208            0.131421             6.61965            -5.11818            -1.73314            0.121750             5.40503
5.20000            -6.25605            -2.55206            0.127606             6.75777            -5.07359            -1.85746            0.121267             5.40428
5.25000            -6.21729            -2.90453            0.123534             6.86340            -5.02583            -1.98062            0.120709             5.40337
5.30000            -6.14581            -3.23020            0.119357             6.94402            -4.97493            -2.10253            0.120075             5.40231
5.35000            -6.04851            -3.53009            0.115167             7.00423            -4.92091            -2.22313            0.119367             5.40111
5.40000            -5.93028            -3.80520            0.111022             7.04699            -4.86381            -2.34234            0.118583             5.39975
5.45000            -5.79471            -4.05634            0.106965             7.07418            -4.80367            -2.46008            0.117725             5.39824
5.50000            -5.64459            -4.28414            0.103029             7.08702            -4.74050            -2.57627            0.116793             5.39659
5.55000            -5.48211            -4.48901           0.0992394             7.08622            -4.67436            -2.69085            0.115788             5.39479
5.60000            -5.30909            -4.67114           0.0956198             7.07214            -4.60529            -2.80374            0.114710             5.39285
5.65000            -5.12710            -4.83053           0.0921923             7.04483            -4.53331            -2.91486            0.113560             5.39075
5.70000            -4.93752            -4.96696           0.0889791             7.00412            -4.45848            -3.02415            0.112338             5.38852
5.75000            -4.74162            -5.07998           0.0860043             6.94957            -4.38084            -3.13153            0.111046             5.38614
5.80000            -4.54065            -5.16888           0.0832944             6.88054            -4.30043            -3.23693            0.109683             5.38362
5.85000            -4.33590            -5.23265           0.0808808             6.79611            -4.21729            -3.34028            0.108251             5.38096
5.90000            -4.12874            -5.26988           0.0788015             6.69510            -4.13149            -3.44152            0.106751             5.37817
5.95000            -3.92084            -5.27869           0.0771039             6.57598            -4.04307            -3.54057            0.105182             5.37523
6.00000            -3.71422            -5.25652           0.0758502             6.43678            -3.95208            -3.63738            0.103547             5.37216
6.05000            -3.51169            -5.19986           0.0751249             6.27504            -3.85857            -3.73186            0.101846             5.36896
6.10000            -3.31736            -5.10379           0.0750489             6.08763            -3.76260            -3.82397            0.100080             5.36562
6.15000            -3.13795            -4.96114           0.0758070             5.87072            -3.66422            -3.91364           0.0982500             5.36216
6.20000            -2.98585            -4.76095           0.0777071             5.62032            -3.56351            -4.00080           0.0963571             5.35857
6.25000            -2.88831            -4.48579           0.0813292             5.33585            -3.46050            -4.08539           0.0944024             5.35485
6.30000            -2.92331            -4.11264           0.0879369             5.04652            -3.35527            -4.16736           0.0923870             5.35101
6.35000            -3.36508            -3.75931           0.0989726             5.04638            -3.24788            -4.24665           0.0903121             5.34704
6.40000            -3.75365            -3.86781            0.102135             5.39076            -3.13839            -4.32319           0.0881789             5.34296
6.45000            -3.98091            -4.09235            0.101562             5.71011            -3.02687            -4.39693           0.0859887             5.33876
6.50000            -4.10184            -4.34531           0.0992601             5.97634            -2.91339            -4.46782           0.0837426             5.33444
6.55000            -4.14744            -4.60159           0.0959825             6.19557            -2.79801            -4.53581           0.0814422             5.33002
6.60000            -4.13516            -4.85141           0.0920860             6.37528            -2.68081            -4.60084           0.0790886             5.32548
6.65000            -4.07571            -5.08998           0.0877706             6.52127            -2.56186            -4.66286           0.0766834             5.32084
6.70000            -3.97614            -5.31443           0.0831632             6.63776            -2.44123            -4.72183           0.0742280             5.31609
6.75000            -3.84136            -5.52270           0.0783525             6.72774            -2.31900            -4.77770           0.0717237             5.31124
6.80000            -3.67490            -5.71298           0.0734059             6.79326            -2.19523            -4.83042           0.0691723             5.30630
6.85000            -3.47936            -5.88348           0.0683795             6.83564            -2.07002            -4.87995           0.0665751             5.30126
6.90000            -3.25672            -6.03220           0.0633237             6.85548            -1.94344            -4.92625           0.0639338             5.29613
6.95000            -3.00850            -6.15679           0.0582880             6.85277            -1.81557            -4.96927           0.0612501             5.29091
7.00000            -2.73595            -6.25431           0.0533254             6.82676            -1.68648            -5.00898           0.0585255             5.28560
7.05000            -2.44012            -6.32099           0.0484974             6.77580            -1.55627            -5.04535           0.0557619             5.28021
7.10000            -2.12214            -6.35175           0.0438820             6.69702            -1.42502            -5.07833           0.0529608             5.27474
7.15000            -1.78349            -6.33950           0.0395858             6.58571            -1.29281            -5.10790           0.0501241             5.26920
7.20000            -1.42682            -6.27381           0.0357684             6.43411            -1.15973            -5.13402           0.0472536             5.26358
7.25000            -1.05787            -6.13837           0.0326931             6.22894            -1.02586            -5.15666           0.0443511             5.25790
7.30000           -0.691562            -5.90566           0.0308503             5.94610           -0.891291            -5.17581           0.0414185             5.25215
7.35000           -0.375161            -5.52696           0.0312935             5.53976           -0.756118            -5.19143           0.0384577             5.24634
7.40000           -0.295555            -4.95631           0.0362569             4.96525           -0.620427            -5.20350           0.0354706             5.24048
7.45000           -0.597536            -4.63291           0.0413962             4.67147           -0.484310            -5.21200           0.0324591             5.23456
7.50000           -0.878776            -4.58206           0.0429485             4.66576           -0.347860            -5.21692           0.0294254             5.22859
7.55000            -1.06983            -4.65173           0.0421329             4.77335           -0.211170            -5.21823           0.0263713             5.22257
7.60000            -1.17866            -4.77621           0.0398210             4.91965          -0.0743343            -5.21593           0.0232990             5.21651
7.65000            -1.21769            -4.92635           0.0364866             5.07475           0.0625531            -5.21000           0.0202104             5.21042
7.70000            -1.19626            -5.08701           0.0324061             5.22588            0.199397            -5.20044           0.0171078             5.20429
7.75000            -1.12075            -5.24896           0.0277570             5.36735            0.336101            -5.18723           0.0139932             5.19813
7.80000           -0.995428            -5.40564           0.0226635             5.49657            0.472568            -5.17038           0.0108687             5.19195
7.85000           -0.822948            -5.55154           0.0172213             5.61223            0.608702            -5.14989          0.00773660             5.18574
7.90000           -0.604720            -5.68129           0.0115121             5.71340            0.744406            -5.12575          0.00459901             5.17952
7.95000           -0.341125            -5.78885          0.00561541             5.79889            0.879580            -5.09796          0.00145815             5.17329
8.00000          -0.0316816            -5.86651        -0.000378299             5.86660             1.01413            -5.06655         -0.00168374             5.16705
8.05000            0.324695            -5.90343         -0.00634770             5.91235             1.14795            -5.03151         -0.00482443             5.16080
8.10000            0.728877            -5.88279          -0.0121001             5.92778             1.28095            -4.99285         -0.00796165             5.15456
8.15000             1.17846            -5.77593          -0.0172760             5.89495             1.41302            -4.95060          -0.0110931             5.14832
8.20000             1.65476            -5.52989          -0.0210920             5.77220             1.54407            -4.90477          -0.0142166             5.14210
8.25000             2.06382            -5.05566          -0.0217281             5.46072             1.67400            -4.85538          -0.0173298             5.13589
8.30000             2.09913            -4.42149          -0.0176588             4.89451             1.80272            -4.80245          -0.0204303             5.12970
8.35000             1.91920            -4.03433          -0.0146662             4.46758             1.93011            -4.74601          -0.0235159             5.12353
8.40000             1.72687            -3.81279          -0.0133921             4.18564             2.05609            -4.68609          -0.0265843             5.11739
8.45000             1.56227            -3.68714          -0.0134112             4.00448             2.18055            -4.62272          -0.0296331             5.11128
8.50000             1.43273            -3.62106          -0.0143997             3.89423             2.30341            -4.55592          -0.0326599             5.10521
8.55000             1.33848            -3.59420          -0.0161438             3.83537             2.42455            -4.48575          -0.0356625             5.09919
8.60000             1.27829            -3.59409          -0.0184985             3.81469             2.54389            -4.41224          -0.0386386             5.09321
8.65000             1.25087            -3.61256          -0.0213613             3.82305             2.66133            -4.33544          -0.0415858             5.08728
8.70000             1.25525            -3.64391          -0.0246572             3.85413             2.77677            -4.25538          -0.0445019             5.08141
8.75000             1.29093            -3.68398          -0.0283297             3.90372             2.89013            -4.17212          -0.0473844             5.07560
8.80000             1.35793            -3.72952          -0.0323360             3.96917             3.00130            -4.08572          -0.0502312             5.06985
8.85000             1.45685            -3.77784          -0.0366432             4.04918             3.11020            -3.99621          -0.0530400             5.06418
8.90000             1.58901            -3.82648          -0.0412263             4.14350             3.21674            -3.90368          -0.0558084             5.05858
8.95000             1.75666            -3.87288          -0.0460660             4.25290             3.32082            -3.80816          -0.0585343             5.05306
9.00000             1.96334            -3.91398          -0.0511470             4.37910             3.42236            -3.70973          -0.0612154             5.04762
9.05000             2.21452            -3.94550          -0.0564541             4.52485             3.52128            -3.60846          -0.0638496             5.04227
9.10000             2.51892            -3.96039          -0.0619630             4.69399             3.61749            -3.50441          -0.0664345             5.03701
9.15000             2.89104            -3.94492          -0.0676121             4.89133             3.71090            -3.39765          -0.0689682             5.03185
9.20000             3.35684            -3.86537          -0.0731804             5.12004             3.80143            -3.28826          -0.0714485             5.02679
9.25000             3.95695            -3.60354          -0.0775011             5.35247             3.88902            -3.17631          -0.0738732             5.02184
9.30000             4.34647            -2.74920          -0.0731026             5.14346             3.97357            -3.06190          -0.0762404             5.01700
9.35000             4.49255            -2.10271          -0.0700814             4.96078             4.05502            -2.94508          -0.0785480             5.01227
9.40000             4.59206            -1.53574          -0.0676934             4.84253             4.13329            -2.82596          -0.0807940             5.00766
9.45000             4.67180            -1.01045          -0.0656359             4.78027             4.20831            -2.70462          -0.0829765             5.00317
9.50000             4.73955           -0.511563          -0.0637749             4.76750             4.28001            -2.58115          -0.0850937             4.99881
9.55000             4.79853          -0.0314274          -0.0620399             4.79904             4.34833            -2.45563          -0.0871436             4.99457
9.60000             4.85043            0.434303          -0.0603900             4.87021             4.41321            -2.32818          -0.0891245             4.99047
9.65000             4.89631            0.888322          -0.0588003             4.97659             4.47459            -2.19887          -0.0910345             4.98650
9.70000             4.93695             1.33242          -0.0572553             5.11391             4.53240            -2.06781          -0.0928722             4.98268
9.75000             4.97299             1.76787          -0.0557449             5.27817             4.58659            -1.93510          -0.0946357             4.97900
9.80000             5.00498             2.19561          -0.0542630             5.46566             4.63712            -1.80085          -0.0963236             4.97546
9.85000             5.03339             2.61639          -0.0528055             5.67304             4.68393            -1.66515          -0.0979343             4.97208
9.90000             5.05867             3.03084          -0.0513698             5.89735             4.72699            -1.52812          -0.0994663             4.96885
9.95000             5.08118             3.43946          -0.0499541             6.13602             4.76623            -1.38985           -0.100918             4.96577
10.0000             5.10125             3.84271          -0.0485570             6.38683             4.80164            -1.25047           -0.102289             4.96285
10.0500             5.11918             4.24099          -0.0471778             6.64787             4.83317            -1.11007           -0.103577             4.96009
10.1000             5.13521             4.63465          -0.0458155             6.91754             4.86079           -0.968781           -0.104781             4.95750
10.1500             5.14955             5.02401          -0.0444696             7.19448             4.88448           -0.826705           -0.105901             4.95507
10.2000             5.16241             5.40937          -0.0431395             7.47754             4.90420           -0.683957           -0.106934             4.95282
10.2500             5.17395             5.79097          -0.0418246             7.76575             4.91993           -0.540654           -0.107881             4.95073
10.3000             5.18430             6.16907          -0.0405243             8.05829             4.93167           -0.396912           -0.108740             4.94881
10.3500             5.19358             6.54386          -0.0392382             8.35446             4.93939           -0.252846           -0.109510             4.94707
10.4000             5.20192             6.91556          -0.0379658             8.65369             4.94308           -0.108574           -0.110191             4.94550
10.4500             5.20939             7.28433          -0.0367065             8.95548             4.94274           0.0357870           -0.110783             4.94411
10.5000             5.21608             7.65035          -0.0354598             9.25941             4.93836            0.180118           -0.111283             4.94290
10.5500             5.22207             8.01377          -0.0342253             9.56513             4.92995            0.324303           -0.111693             4.94187
10.6000             5.22741             8.37472          -0.0330025             9.87233             4.91751            0.468222           -0.112011             4.94102
10.6500             5.23215             8.73334          -0.0317909             10.1807             4.90104            0.611758           -0.112238             4.94035
10.7000             5.23635             9.08973          -0.0305901             10.4902             4.88056            0.754793           -0.112373             4.93986
10.7500             5.24005             9.44403          -0.0293995             10.8004             4.85608            0.897210           -0.112416             4.93955
10.8000             5.24328             9.79631          -0.0282189             11.1113             4.82763             1.03889           -0.112367             4.93943
10.8500             5.24608             10.1467          -0.0270477             11.4227             4.79523             1.17972           -0.112226             4.93949
10.9000             5.24848             10.4952          -0.0258856             11.7345             4.75889             1.31959           -0.111993             4.93973
10.9500             5.25050             10.8421          -0.0247321             12.0465             4.71866             1.45838           -0.111668             4.94015
11.0000             5.25217             11.1872          -0.0235869             12.3588             4.67457             1.59597           -0.111252             4.94076
11.0500             5.25351             11.5308          -0.0224496             12.6712             4.62666             1.73225           -0.110744             4.94155
11.1000             5.25453             11.8728          -0.0213198             12.9836             4.57495             1.86712           -0.110147             4.94252
11.1500             5.25526             12.2134          -0.0201973             13.2961             4.51951             2.00046           -0.109459             4.94366
11.2000             5.25570             12.5526          -0.0190816             13.6085             4.46038             2.13217           -0.108681             4.94499
11.2500             5.25588             12.8904          -0.0179725             13.9208             4.39760             2.26214           -0.107815             4.94650
11.3000             5.25580             13.2270          -0.0168696             14.2330             4.33124             2.39026           -0.106862             4.94818
11.3500             5.25547             13.5623          -0.0157726             14.5450             4.26136             2.51644           -0.105821             4.95003
11.4000             5.25491             13.8965          -0.0146813             14.8568             4.18800             2.64056           -0.104694             4.95206
11.4500             5.25413             14.2294          -0.0135954             15.1685             4.11124             2.76255           -0.103481             4.95426
11.5000             5.25313             14.5613          -0.0125146             15.4799             4.03114             2.88229           -0.102185             4.95663
11.5500             5.25193             14.8921          -0.0114386             15.7911             3.94778             2.99969           -0.100806             4.95916
11.6000             5.25052             15.2220          -0.0103672             16.1020             3.86122             3.11467          -0.0993457             4.96186
11.6500             5.24892             15.5508         -0.00930016             16.4127             3.77154             3.22713          -0.0978049             4.96472
11.7000             5.24714             15.8786         -0.00823727             16.7231             3.67882             3.33698          -0.0961853             4.96774
11.7500             5.24517             16.2056         -0.00717831             17.0333             3.58314             3.44416          -0.0944881             4.97092
11.8000             5.24303             16.5317         -0.00612305             17.3432             3.48458             3.54856          -0.0927151             4.97425
11.8500             5.24072             16.8569         -0.00507130             17.6527             3.38323             3.65012          -0.0908677             4.97773
11.9000             5.23824             17.1813         -0.00402288             17.9620             3.27917             3.74875          -0.0889476             4.98137
11.9500             5.23560             17.5049         -0.00297759             18.2711             3.17249             3.84440          -0.0869565             4.98514
12.0000             5.23281             17.8277         -0.00193526             18.5798             3.06328             3.93698          -0.0848961             4.98906
12.0500             5.22987             18.1498        -0.000895721             18.8882             2.95164             4.02643          -0.0827683             4.99311
12.1000             5.22677             18.4711         0.000141179             19.1964             2.83765             4.11269          -0.0805748             4.99730
12.1500             5.22354             18.7918          0.00117560             19.5043             2.72143             4.19570          -0.0783176             5.00162
12.2000             5.22016             19.1118          0.00220767             19.8119             2.60305             4.27540          -0.0759986             5.00606
12.2500             5.21665             19.4311          0.00323755             20.1192             2.48263             4.35173          -0.0736198             5.01063
12.3000             5.21300             19.7499          0.00426535             20.4263             2.36026             4.42465          -0.0711833             5.01532
12.3500             5.20923             20.0680          0.00529121             20.7331             2.23605             4.49411          -0.0686910             5.02012
12.4000             5.20533             20.3855          0.00631524             21.0396             2.11009             4.56006          -0.0661452             5.02504
12.4500             5.20130             20.7024          0.00733755             21.3458             1.98249             4.62247          -0.0635480             5.03006
12.5000             5.19716             21.0188          0.00835825             21.6518             1.85335             4.68129          -0.0609014             5.03518
12.5500             5.19290             21.3347          0.00937744             21.9576             1.72278             4.73649          -0.0582078             5.04041
12.6000             5.18852             21.6500           0.0103952             22.2631             1.59088             4.78804          -0.0554693             5.04572
12.6500             5.18403             21.9649           0.0114117             22.5683             1.45776             4.83591          -0.0526882             5.05113
12.7000             5.17944             22.2792           0.0124269             22.8734             1.32352             4.88008          -0.0498668             5.05662
12.7500             5.17474             22.5931           0.0134409             23.1782             1.18827             4.92053          -0.0470072             5.06219
12.8000             5.16994             22.9065           0.0144539             23.4827             1.05212             4.95723          -0.0441120             5.06784
12.8500             5.16503             23.2195           0.0154658             23.7870            0.915169             4.99017          -0.0411832             5.07356
12.9000             5.16003             23.5320           0.0164768             24.0911            0.777528             5.01934          -0.0382234             5.07935
12.9500             5.15493             23.8442           0.0174869             24.3950            0.639301             5.04473          -0.0352347             5.08520
13.0000             5.14974             24.1559           0.0184962             24.6987            0.500594             5.06633          -0.0322196             5.09110
13.0500             5.14446             24.4672           0.0195047             25.0022            0.361512             5.08414          -0.0291804             5.09706
13.1000             5.13909             24.7781           0.0205125             25.3055            0.222161             5.09817          -0.0261195             5.10307
13.1500             5.13364             25.0887           0.0215197             25.6085           0.0826455             5.10841          -0.0230392             5.10913
13.2000             5.12810             25.3989           0.0225262             25.9114          -0.0569315             5.11487          -0.0199418             5.11522
13.2500             5.12248             25.7087           0.0235321             26.2141           -0.196466             5.11755          -0.0168297             5.12135
13.3000             5.11678             26.0182           0.0245375             26.5166           -0.335857             5.11648          -0.0137052             5.12751
13.3500             5.11100             26.3274           0.0255423             26.8189           -0.475002             5.11166          -0.0105707             5.13369
