#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ju                U_Ju             Etot_Ju                L_Ju
0.00000         5.94222E-05        -0.000117898        -5.84760E-05        3.610031E-10         0.003936531        -0.007578954        -0.003642424        0.0001856658
0.05000000        5.869534E-05       -0.0001171730       -5.847762E-05        3.609914E-10         0.003931421        -0.007573799        -0.003642378        0.0001856680
0.1000000        5.796179E-05       -0.0001164409       -5.847913E-05        3.609818E-10         0.003926137        -0.007568424        -0.003642287        0.0001856724
0.1500000        5.728912E-05       -0.0001157696       -5.848051E-05        3.609741E-10         0.003920633        -0.007562836        -0.003642203        0.0001856766
0.2000000        5.673493E-05       -0.0001152167       -5.848175E-05        3.609683E-10         0.003914905        -0.007557041        -0.003642136        0.0001856799
0.2500000        5.634367E-05       -0.0001148266       -5.848290E-05        3.609642E-10         0.003908950        -0.007551043        -0.003642093        0.0001856821
0.3000000        5.614510E-05       -0.0001146291       -5.848396E-05        3.609618E-10         0.003902769        -0.007544849        -0.003642080        0.0001856828
0.3500000        5.615380E-05       -0.0001146388       -5.848497E-05        3.609609E-10         0.003896368        -0.007538464        -0.003642097        0.0001856820
0.4000000        5.636905E-05       -0.0001148550       -5.848594E-05        3.609614E-10         0.003889756        -0.007531895        -0.003642140        0.0001856800
0.4500000        5.677487E-05       -0.0001152618       -5.848689E-05        3.609630E-10         0.003882947        -0.007525148        -0.003642201        0.0001856771
0.5000000        5.734004E-05       -0.0001158279       -5.848785E-05        3.609652E-10         0.003875958        -0.007518230        -0.003642272        0.0001856737
0.5500000        5.801873E-05       -0.0001165076       -5.848886E-05        3.609670E-10         0.003868807        -0.007511147        -0.003642339        0.0001856705
0.6000000        5.875210E-05       -0.0001172421       -5.848996E-05        3.609670E-10         0.003861513        -0.007503906        -0.003642393        0.0001856679
0.6500000        5.947190E-05       -0.0001179631       -5.849120E-05        3.609633E-10         0.003854094        -0.007496515        -0.003642422        0.0001856665
0.7000000        6.010633E-05       -0.0001185990       -5.849263E-05        3.609546E-10         0.003846565        -0.007488982        -0.003642417        0.0001856668
0.7500000        6.058830E-05       -0.0001190826       -5.849426E-05        3.609408E-10         0.003838940        -0.007481313        -0.003642373        0.0001856690
0.8000000        6.086456E-05       -0.0001193606       -5.849604E-05        3.609230E-10         0.003831232        -0.007473518        -0.003642286        0.0001856733
0.8500000        6.090399E-05       -0.0001194019       -5.849794E-05        3.609033E-10         0.003823444        -0.007465603        -0.003642159        0.0001856796
0.9000000        6.070276E-05       -0.0001192026       -5.849987E-05        3.608833E-10         0.003815578        -0.007457578        -0.003642000        0.0001856876
0.9500000        6.028489E-05       -0.0001187867       -5.850177E-05        3.608643E-10         0.003807625        -0.007449448        -0.003641824        0.0001856964
1.000000        5.969806E-05       -0.0001182016       -5.850359E-05        3.608470E-10         0.003799572        -0.007441223        -0.003641650        0.0001857050
1.050000        5.900594E-05       -0.0001175112       -5.850529E-05        3.608317E-10         0.003791406        -0.007432907        -0.003641501        0.0001857125
1.100000        5.827907E-05       -0.0001167859       -5.850688E-05        3.608184E-10         0.003783113        -0.007424510        -0.003641397        0.0001857178
1.150000        5.758654E-05       -0.0001160949       -5.850835E-05        3.608071E-10         0.003774687        -0.007416036        -0.003641350        0.0001857202
1.200000        5.698960E-05       -0.0001154993       -5.850971E-05        3.607975E-10         0.003766131        -0.007407494        -0.003641363        0.0001857196
1.250000        5.653756E-05       -0.0001150485       -5.851097E-05        3.607895E-10         0.003757456        -0.007398889        -0.003641433        0.0001857162
1.300000        5.626571E-05       -0.0001147779       -5.851214E-05        3.607832E-10         0.003748683        -0.007390230        -0.003641547        0.0001857106
1.350000        5.619446E-05       -0.0001147077       -5.851323E-05        3.607783E-10         0.003739836        -0.007381522        -0.003641687        0.0001857037
1.400000        5.632905E-05       -0.0001148433       -5.851427E-05        3.607750E-10         0.003730940        -0.007372774        -0.003641834        0.0001856963
1.450000        5.665960E-05       -0.0001151749       -5.851527E-05        3.607730E-10         0.003722022        -0.007363992        -0.003641970        0.0001856896
1.500000        5.716110E-05       -0.0001156774       -5.851626E-05        3.607722E-10         0.003713106        -0.007355184        -0.003642077        0.0001856843
1.550000        5.779377E-05       -0.0001163110       -5.851728E-05        3.607724E-10         0.003704213        -0.007346356        -0.003642143        0.0001856810
1.600000        5.850426E-05       -0.0001170226       -5.851836E-05        3.607730E-10         0.003695360        -0.007337516        -0.003642157        0.0001856805
1.650000        5.922825E-05       -0.0001177478       -5.851954E-05        3.607733E-10         0.003686560        -0.007328671        -0.003642112        0.0001856829
1.700000        5.989528E-05       -0.0001184161       -5.852086E-05        3.607722E-10         0.003677822        -0.007319828        -0.003642006        0.0001856885
1.750000        6.043591E-05       -0.0001189582       -5.852231E-05        3.607682E-10         0.003669148        -0.007310993        -0.003641845        0.0001856969
1.800000        6.079064E-05       -0.0001193146       -5.852391E-05        3.607600E-10         0.003660532        -0.007302172        -0.003641639        0.0001857075
1.850000        6.091904E-05       -0.0001194447       -5.852565E-05        3.607474E-10         0.003651958        -0.007293371        -0.003641413        0.0001857192
1.900000        6.080652E-05       -0.0001193340       -5.852746E-05        3.607310E-10         0.003643402        -0.007284597        -0.003641195        0.0001857305
1.950000        6.046684E-05       -0.0001189962       -5.852932E-05        3.607126E-10         0.003634837        -0.007275855        -0.003641018        0.0001857396
2.000000        5.993954E-05       -0.0001184707       -5.853116E-05        3.606937E-10         0.003626241        -0.007267152        -0.003640910        0.0001857452
2.050000        5.928317E-05       -0.0001178161       -5.853295E-05        3.606755E-10         0.003617604        -0.007258493        -0.003640889        0.0001857464
2.100000        5.856646E-05       -0.0001171011       -5.853465E-05        3.606586E-10         0.003608929        -0.007249884        -0.003640955        0.0001857431
2.150000        5.785956E-05       -0.0001163958       -5.853625E-05        3.606436E-10         0.003600235        -0.007241330        -0.003641095        0.0001857359
2.200000        5.722684E-05       -0.0001157646       -5.853772E-05        3.606304E-10         0.003591551        -0.007232838        -0.003641288        0.0001857260
2.250000        5.672205E-05       -0.0001152611       -5.853906E-05        3.606192E-10         0.003582910        -0.007224413        -0.003641503        0.0001857149
2.300000        5.638552E-05       -0.0001149258       -5.854028E-05        3.606097E-10         0.003574345        -0.007216060        -0.003641715        0.0001857040
2.350000        5.624293E-05       -0.0001147843       -5.854141E-05        3.606018E-10         0.003565886        -0.007207785        -0.003641899        0.0001856945
2.400000        5.630491E-05       -0.0001148474       -5.854248E-05        3.605953E-10         0.003557555        -0.007199593        -0.003642038        0.0001856874
2.450000        5.656696E-05       -0.0001151105       -5.854352E-05        3.605900E-10         0.003549369        -0.007191489        -0.003642120        0.0001856832
2.500000        5.700950E-05       -0.0001155541       -5.854458E-05        3.605857E-10         0.003541341        -0.007183477        -0.003642136        0.0001856825
2.550000        5.759806E-05       -0.0001161437       -5.854568E-05        3.605823E-10         0.003533478        -0.007175562        -0.003642085        0.0001856853
2.600000        5.828415E-05       -0.0001168310       -5.854683E-05        3.605797E-10         0.003525782        -0.007167749        -0.003641967        0.0001856916
2.650000        5.900729E-05       -0.0001175553       -5.854805E-05        3.605780E-10         0.003518251        -0.007160042        -0.003641790        0.0001857010
2.700000        5.969897E-05       -0.0001182483       -5.854934E-05        3.605768E-10         0.003510872        -0.007152444        -0.003641571        0.0001857127
2.750000        6.028891E-05       -0.0001188396       -5.855070E-05        3.605757E-10         0.003503624        -0.007144960        -0.003641336        0.0001857253
2.800000        6.071334E-05       -0.0001192655       -5.855216E-05        3.605738E-10         0.003496476        -0.007137593        -0.003641117        0.0001857370
2.850000        6.092405E-05       -0.0001194778       -5.855374E-05        3.605697E-10         0.003489394        -0.007130346        -0.003640953        0.0001857459
2.900000        6.089633E-05       -0.0001194518       -5.855543E-05        3.605620E-10         0.003482350        -0.007123225        -0.003640875        0.0001857502
2.950000        6.063337E-05       -0.0001191906       -5.855724E-05        3.605502E-10         0.003475331        -0.007116231        -0.003640900        0.0001857489
3.000000        6.016582E-05       -0.0001187249       -5.855911E-05        3.605347E-10         0.003468344        -0.007109370        -0.003641027        0.0001857423
3.050000        5.954652E-05       -0.0001181075       -5.856097E-05        3.605170E-10         0.003461412        -0.007102646        -0.003641234        0.0001857313
3.100000        5.884194E-05       -0.0001174047       -5.856275E-05        3.604989E-10         0.003454574        -0.007096062        -0.003641488        0.0001857178
3.150000        5.812303E-05       -0.0001166874       -5.856439E-05        3.604816E-10         0.003447870        -0.007089622        -0.003641752        0.0001857038
3.200000        5.745716E-05       -0.0001160230       -5.856588E-05        3.604659E-10         0.003441336        -0.007083330        -0.003641993        0.0001856910
3.250000        5.690241E-05       -0.0001154697       -5.856724E-05        3.604519E-10         0.003435000        -0.007077188        -0.003642189        0.0001856806
3.300000        5.650411E-05       -0.0001150726       -5.856849E-05        3.604396E-10         0.003428876        -0.007071200        -0.003642324        0.0001856733
3.350000        5.629317E-05       -0.0001148628       -5.856967E-05        3.604288E-10         0.003422975        -0.007065368        -0.003642393        0.0001856697
3.400000        5.628545E-05       -0.0001148563       -5.857083E-05        3.604192E-10         0.003417299        -0.007059694        -0.003642395        0.0001856696
3.450000        5.648166E-05       -0.0001150536       -5.857197E-05        3.604107E-10         0.003411848        -0.007054180        -0.003642332        0.0001856731
3.500000        5.686734E-05       -0.0001154405       -5.857312E-05        3.604032E-10         0.003406621        -0.007048828        -0.003642207        0.0001856798
3.550000        5.741297E-05       -0.0001159872       -5.857427E-05        3.603967E-10         0.003401608        -0.007043640        -0.003642032        0.0001856893
3.600000        5.807453E-05       -0.0001166500       -5.857544E-05        3.603913E-10         0.003396795        -0.007038617        -0.003641822        0.0001857007
3.650000        5.879508E-05       -0.0001173717       -5.857664E-05        3.603869E-10         0.003392159        -0.007033762        -0.003641603        0.0001857126
3.700000        5.950798E-05       -0.0001180859       -5.857789E-05        3.603834E-10         0.003387668        -0.007029076        -0.003641408        0.0001857233
3.750000        6.014247E-05       -0.0001187217       -5.857924E-05        3.603806E-10         0.003383288        -0.007024562        -0.003641274        0.0001857307
3.800000        6.063132E-05       -0.0001192120       -5.858071E-05        3.603782E-10         0.003378992        -0.007020222        -0.003641230        0.0001857332
3.850000        6.091994E-05       -0.0001195023       -5.858232E-05        3.603757E-10         0.003374766        -0.007016059        -0.003641293        0.0001857300
3.900000        6.097482E-05       -0.0001195589       -5.858405E-05        3.603724E-10         0.003370620        -0.007012074        -0.003641454        0.0001857213
3.950000        6.078928E-05       -0.0001193751       -5.858586E-05        3.603674E-10         0.003366583        -0.007008271        -0.003641688        0.0001857087
4.000000        6.038471E-05       -0.0001189724       -5.858767E-05        3.603597E-10         0.003362698        -0.007004652        -0.003641954        0.0001856943
4.050000        5.980697E-05       -0.0001183964       -5.858944E-05        3.603488E-10         0.003359007        -0.007001218        -0.003642211        0.0001856804
4.100000        5.911900E-05       -0.0001177101       -5.859112E-05        3.603351E-10         0.003355543        -0.006997972        -0.003642429        0.0001856686
4.150000        5.839163E-05       -0.0001169843       -5.859270E-05        3.603195E-10         0.003352324        -0.006994913        -0.003642589        0.0001856598
4.200000        5.769486E-05       -0.0001162891       -5.859420E-05        3.603032E-10         0.003349355        -0.006992044        -0.003642689        0.0001856544
4.250000        5.709115E-05       -0.0001156868       -5.859562E-05        3.602872E-10         0.003346634        -0.006989363        -0.003642730        0.0001856521
4.300000        5.663107E-05       -0.0001152281       -5.859699E-05        3.602719E-10         0.003344155        -0.006986873        -0.003642718        0.0001856527
4.350000        5.635103E-05       -0.0001149493       -5.859831E-05        3.602578E-10         0.003341914        -0.006984572        -0.003642658        0.0001856559
4.400000        5.627238E-05       -0.0001148720       -5.859958E-05        3.602450E-10         0.003339906        -0.006982460        -0.003642554        0.0001856616
4.450000        5.640116E-05       -0.0001150019       -5.860079E-05        3.602336E-10         0.003338125        -0.006980537        -0.003642412        0.0001856694
4.500000        5.672807E-05       -0.0001153300       -5.860194E-05        3.602237E-10         0.003336557        -0.006978804        -0.003642247        0.0001856785
4.550000        5.722850E-05       -0.0001158316       -5.860306E-05        3.602149E-10         0.003335183        -0.006977261        -0.003642077        0.0001856879
4.600000        5.786289E-05       -0.0001164671       -5.860419E-05        3.602073E-10         0.003333977        -0.006975908        -0.003641931        0.0001856960
4.650000        5.857787E-05       -0.0001171833       -5.860539E-05        3.602003E-10         0.003332910        -0.006974747        -0.003641837        0.0001857013
4.700000        5.930890E-05       -0.0001179156       -5.860670E-05        3.601939E-10         0.003331961        -0.006973779        -0.003641819        0.0001857024
4.750000        5.998507E-05       -0.0001185932       -5.860816E-05        3.601879E-10         0.003331122        -0.006973007        -0.003641885        0.0001856988
4.800000        6.053620E-05       -0.0001191460       -5.860976E-05        3.601824E-10         0.003330405        -0.006972430        -0.003642025        0.0001856911
4.850000        6.090177E-05       -0.0001195132       -5.861147E-05        3.601776E-10         0.003329841        -0.006972052        -0.003642212        0.0001856808
4.900000        6.103990E-05       -0.0001196531       -5.861321E-05        3.601739E-10         0.003329468        -0.006971874        -0.003642405        0.0001856701
4.950000        6.093434E-05       -0.0001195493       -5.861493E-05        3.601712E-10         0.003329323        -0.006971895        -0.003642572        0.0001856609
5.000000        6.059730E-05       -0.0001192139       -5.861658E-05        3.601688E-10         0.003329425        -0.006972117        -0.003642692        0.0001856543
5.050000        6.006727E-05       -0.0001186855       -5.861818E-05        3.601654E-10         0.003329775        -0.006972538        -0.003642763        0.0001856504
5.100000        5.940260E-05       -0.0001180224       -5.861976E-05        3.601595E-10         0.003330361        -0.006973156        -0.003642796        0.0001856486
5.150000        5.867278E-05       -0.0001172941       -5.862135E-05        3.601501E-10         0.003331166        -0.006973971        -0.003642805        0.0001856481
5.200000        5.794951E-05       -0.0001165724       -5.862294E-05        3.601371E-10         0.003332180        -0.006974979        -0.003642799        0.0001856484
5.250000        5.729918E-05       -0.0001159237       -5.862451E-05        3.601217E-10         0.003333399        -0.006976179        -0.003642780        0.0001856495
5.300000        5.677762E-05       -0.0001154036       -5.862600E-05        3.601052E-10         0.003334826        -0.006977570        -0.003642743        0.0001856516
5.350000        5.642704E-05       -0.0001150544       -5.862739E-05        3.600891E-10         0.003336463        -0.006979150        -0.003642686        0.0001856548
5.400000        5.627454E-05       -0.0001149032       -5.862866E-05        3.600741E-10         0.003338307        -0.006980918        -0.003642612        0.0001856591
5.450000        5.633179E-05       -0.0001149616       -5.862984E-05        3.600606E-10         0.003340345        -0.006982874        -0.003642530        0.0001856638
5.500000        5.659484E-05       -0.0001152258       -5.863096E-05        3.600483E-10         0.003342560        -0.006985018        -0.003642458        0.0001856679
5.550000        5.704424E-05       -0.0001156763       -5.863211E-05        3.600369E-10         0.003344934        -0.006987349        -0.003642415        0.0001856703
5.600000        5.764521E-05       -0.0001162785       -5.863334E-05        3.600263E-10         0.003347455        -0.006989869        -0.003642414        0.0001856704
5.650000        5.834843E-05       -0.0001169831       -5.863468E-05        3.600160E-10         0.003350123        -0.006992578        -0.003642454        0.0001856681
5.700000        5.909206E-05       -0.0001177282       -5.863614E-05        3.600062E-10         0.003352954        -0.006995476        -0.003642522        0.0001856642
5.750000        5.980577E-05       -0.0001184435       -5.863769E-05        3.599971E-10         0.003355975        -0.006998564        -0.003642589        0.0001856602
5.800000        6.041709E-05       -0.0001190564       -5.863928E-05        3.599892E-10         0.003359214        -0.007001843        -0.003642629        0.0001856577
5.850000        6.085994E-05       -0.0001195008       -5.864087E-05        3.599826E-10         0.003362689        -0.007005311        -0.003642622        0.0001856578
5.900000        6.108412E-05       -0.0001197266       -5.864246E-05        3.599776E-10         0.003366395        -0.007008968        -0.003642572        0.0001856602
5.950000        6.106341E-05       -0.0001197075       -5.864405E-05        3.599740E-10         0.003370308        -0.007012810        -0.003642501        0.0001856638
6.000000        6.080018E-05       -0.0001194459       -5.864568E-05        3.599715E-10         0.003374392        -0.007016834        -0.003642443        0.0001856669
6.050000        6.032499E-05       -0.0001189724       -5.864737E-05        3.599695E-10         0.003378614        -0.007021038        -0.003642424        0.0001856680
6.100000        5.969125E-05       -0.0001183403       -5.864908E-05        3.599671E-10         0.003382962        -0.007025417        -0.003642455        0.0001856664
6.150000        5.896667E-05       -0.0001176175       -5.865078E-05        3.599636E-10         0.003387442        -0.007029967        -0.003642525        0.0001856629
6.200000        5.822391E-05       -0.0001168763       -5.865241E-05        3.599578E-10         0.003392072        -0.007034684        -0.003642612        0.0001856586
6.250000        5.753243E-05       -0.0001161864       -5.865393E-05        3.599490E-10         0.003396875        -0.007039566        -0.003642691        0.0001856547
6.300000        5.695258E-05       -0.0001156079       -5.865534E-05        3.599374E-10         0.003401863        -0.007044610        -0.003642748        0.0001856520
6.350000        5.653195E-05       -0.0001151886       -5.865663E-05        3.599235E-10         0.003407036        -0.007049816        -0.003642779        0.0001856506
6.400000        5.630347E-05       -0.0001149613       -5.865788E-05        3.599083E-10         0.003412387        -0.007055180        -0.003642793        0.0001856501
6.450000        5.628462E-05       -0.0001149437       -5.865912E-05        3.598927E-10         0.003417907        -0.007060703        -0.003642796        0.0001856500
6.500000        5.647726E-05       -0.0001151377       -5.866041E-05        3.598771E-10         0.003423592        -0.007066385        -0.003642793        0.0001856502
6.550000        5.686756E-05       -0.0001155293       -5.866177E-05        3.598619E-10         0.003429449        -0.007072223        -0.003642774        0.0001856509
6.600000        5.742606E-05       -0.0001160892       -5.866318E-05        3.598475E-10         0.003435494        -0.007078219        -0.003642724        0.0001856532
6.650000        5.810816E-05       -0.0001167728       -5.866460E-05        3.598341E-10         0.003441745        -0.007084369        -0.003642624        0.0001856580
6.700000        5.885550E-05       -0.0001175215       -5.866600E-05        3.598222E-10         0.003448213        -0.007090673        -0.003642460        0.0001856661
6.750000        5.959919E-05       -0.0001182666       -5.866738E-05        3.598116E-10         0.003454886        -0.007097127        -0.003642241        0.0001856772
6.800000        6.026540E-05       -0.0001189342       -5.866876E-05        3.598024E-10         0.003461731        -0.007103729        -0.003641997        0.0001856897
6.850000        6.078337E-05       -0.0001194536       -5.867020E-05        3.597942E-10         0.003468693        -0.007110473        -0.003641781        0.0001857008
6.900000        6.109503E-05       -0.0001197668       -5.867178E-05        3.597867E-10         0.003475709        -0.007117355        -0.003641646        0.0001857077
6.950000        6.116413E-05       -0.0001198377       -5.867352E-05        3.597797E-10         0.003482738        -0.007124369        -0.003641631        0.0001857085
7.000000        6.098261E-05       -0.0001196580       -5.867540E-05        3.597736E-10         0.003489767        -0.007131510        -0.003641743        0.0001857027
7.050000        6.057198E-05       -0.0001192493       -5.867731E-05        3.597686E-10         0.003496819        -0.007138772        -0.003641953        0.0001856920
7.100000        5.997947E-05       -0.0001186586       -5.867913E-05        3.597654E-10         0.003503940        -0.007146149        -0.003642209        0.0001856790
7.150000        5.927006E-05       -0.0001179508       -5.868079E-05        3.597640E-10         0.003511178        -0.007153638        -0.003642460        0.0001856664
7.200000        5.851683E-05       -0.0001171991       -5.868226E-05        3.597637E-10         0.003518567        -0.007161235        -0.003642668        0.0001856561
7.250000        5.779194E-05       -0.0001164755       -5.868359E-05        3.597629E-10         0.003526120        -0.007168935        -0.003642814        0.0001856489
7.300000        5.715981E-05       -0.0001158447       -5.868487E-05        3.597599E-10         0.003533839        -0.007176736        -0.003642896        0.0001856449
7.350000        5.667283E-05       -0.0001153590       -5.868618E-05        3.597529E-10         0.003541720        -0.007184634        -0.003642914        0.0001856440
7.400000        5.636919E-05       -0.0001150568       -5.868758E-05        3.597415E-10         0.003549763        -0.007192628        -0.003642865        0.0001856464
7.450000        5.627208E-05       -0.0001149611       -5.868903E-05        3.597266E-10         0.003557973        -0.007200714        -0.003642740        0.0001856525
7.500000        5.638920E-05       -0.0001150797       -5.869049E-05        3.597097E-10         0.003566360        -0.007208888        -0.003642528        0.0001856630
7.550000        5.671264E-05       -0.0001154045       -5.869190E-05        3.596925E-10         0.003574924        -0.007217148        -0.003642224        0.0001856781
7.600000        5.721863E-05       -0.0001159118       -5.869320E-05        3.596763E-10         0.003583647        -0.007225489        -0.003641842        0.0001856971
7.650000        5.786779E-05       -0.0001165622       -5.869441E-05        3.596615E-10         0.003592485        -0.007233906        -0.003641421        0.0001857182
7.700000        5.860600E-05       -0.0001173016       -5.869560E-05        3.596480E-10         0.003601370        -0.007242392        -0.003641022        0.0001857382
7.750000        5.936700E-05       -0.0001180639       -5.869685E-05        3.596354E-10         0.003610220        -0.007250941        -0.003640721        0.0001857532
7.800000        6.007709E-05       -0.0001187754       -5.869828E-05        3.596232E-10         0.003618959        -0.007259546        -0.003640586        0.0001857599
7.850000        6.066250E-05       -0.0001193624       -5.869993E-05        3.596111E-10         0.003627544        -0.007268199        -0.003640655        0.0001857563
7.900000        6.105870E-05       -0.0001197605       -5.870178E-05        3.595993E-10         0.003635974        -0.007276893        -0.003640919        0.0001857430
7.950000        6.122019E-05       -0.0001199239       -5.870373E-05        3.595884E-10         0.003644299        -0.007285621        -0.003641322        0.0001857227
8.000000        6.112810E-05       -0.0001198338       -5.870566E-05        3.595791E-10         0.003652594        -0.007294376        -0.003641782        0.0001856998
8.050000        6.079360E-05       -0.0001195011       -5.870748E-05        3.595722E-10         0.003660936        -0.007303153        -0.003642216        0.0001856782
8.100000        6.025580E-05       -0.0001189649       -5.870913E-05        3.595676E-10         0.003669380        -0.007311945        -0.003642565        0.0001856609
8.150000        5.957498E-05       -0.0001182857       -5.871067E-05        3.595652E-10         0.003677949        -0.007320747        -0.003642798        0.0001856495
8.200000        5.882323E-05       -0.0001175354       -5.871216E-05        3.595642E-10         0.003686647        -0.007329555        -0.003642907        0.0001856441
8.250000        5.807480E-05       -0.0001167884       -5.871365E-05        3.595641E-10         0.003695471        -0.007338362        -0.003642892        0.0001856449
8.300000        5.739828E-05       -0.0001161134       -5.871515E-05        3.595640E-10         0.003704417        -0.007347165        -0.003642748        0.0001856520
8.350000        5.685118E-05       -0.0001155678       -5.871662E-05        3.595630E-10         0.003713485        -0.007355957        -0.003642472        0.0001856655
8.400000        5.647699E-05       -0.0001151950       -5.871802E-05        3.595601E-10         0.003722666        -0.007364732        -0.003642066        0.0001856855
8.450000        5.630392E-05       -0.0001150232       -5.871930E-05        3.595543E-10         0.003731934        -0.007373483        -0.003641549        0.0001857108
8.500000        5.634471E-05       -0.0001150652       -5.872046E-05        3.595451E-10         0.003741233        -0.007382202        -0.003640969        0.0001857392
8.550000        5.659660E-05       -0.0001153181       -5.872154E-05        3.595328E-10         0.003750484        -0.007390883        -0.003640399        0.0001857670
8.600000        5.704130E-05       -0.0001157639       -5.872262E-05        3.595181E-10         0.003759587        -0.007399518        -0.003639931        0.0001857898
8.650000        5.764491E-05       -0.0001163687       -5.872380E-05        3.595019E-10         0.003768446        -0.007408098        -0.003639652        0.0001858032
8.700000        5.835850E-05       -0.0001170837       -5.872516E-05        3.594847E-10         0.003776990        -0.007416615        -0.003639625        0.0001858043
8.750000        5.911987E-05       -0.0001178466       -5.872674E-05        3.594671E-10         0.003785193        -0.007425061        -0.003639868        0.0001857922
8.800000        5.985747E-05       -0.0001185860       -5.872848E-05        3.594498E-10         0.003793088        -0.007433429        -0.003640342        0.0001857689
8.850000        6.049669E-05       -0.0001192270       -5.873030E-05        3.594335E-10         0.003800752        -0.007441712        -0.003640960        0.0001857387
8.900000        6.096857E-05       -0.0001197007       -5.873209E-05        3.594191E-10         0.003808289        -0.007449901        -0.003641612        0.0001857068
8.950000        6.121956E-05       -0.0001199534       -5.873379E-05        3.594067E-10         0.003815796        -0.007457991        -0.003642195        0.0001856785
9.000000        6.122032E-05       -0.0001199557       -5.873542E-05        3.593964E-10         0.003823337        -0.007465975        -0.003642639        0.0001856569
9.050000        6.097085E-05       -0.0001197079       -5.873708E-05        3.593874E-10         0.003830934        -0.007473846        -0.003642912        0.0001856436
9.100000        6.050066E-05       -0.0001192395       -5.873882E-05        3.593794E-10         0.003838589        -0.007481598        -0.003643009        0.0001856389
9.150000        5.986349E-05       -0.0001186042       -5.874068E-05        3.593722E-10         0.003846292        -0.007489225        -0.003642932        0.0001856426
9.200000        5.912862E-05       -0.0001178712       -5.874259E-05        3.593660E-10         0.003854038        -0.007496718        -0.003642679        0.0001856548
9.250000        5.837095E-05       -0.0001171153       -5.874440E-05        3.593618E-10         0.003861819        -0.007504071        -0.003642252        0.0001856753
9.300000        5.766226E-05       -0.0001164082       -5.874598E-05        3.593601E-10         0.003869607        -0.007511276        -0.003641669        0.0001857033
9.350000        5.706474E-05       -0.0001158120       -5.874725E-05        3.593611E-10         0.003877345        -0.007518327        -0.003640982        0.0001857363
9.400000        5.662714E-05       -0.0001153754       -5.874826E-05        3.593643E-10         0.003884940        -0.007525215        -0.003640275        0.0001857701
9.450000        5.638290E-05       -0.0001151320       -5.874910E-05        3.593679E-10         0.003892276        -0.007531932        -0.003639656        0.0001857996
9.500000        5.634968E-05       -0.0001150996       -5.874995E-05        3.593695E-10         0.003899238        -0.007538471        -0.003639234        0.0001858197
9.550000        5.652937E-05       -0.0001152803       -5.875097E-05        3.593667E-10         0.003905735        -0.007544826        -0.003639091        0.0001858264
9.600000        5.690839E-05       -0.0001156606       -5.875224E-05        3.593581E-10         0.003911727        -0.007550989        -0.003639261        0.0001858181
9.650000        5.745793E-05       -0.0001162117       -5.875375E-05        3.593438E-10         0.003917233        -0.007556954        -0.003639721        0.0001857960
9.700000        5.813438E-05       -0.0001168898       -5.875540E-05        3.593258E-10         0.003922327        -0.007562717        -0.003640390        0.0001857640
9.750000        5.888045E-05       -0.0001176375       -5.875704E-05        3.593065E-10         0.003927123        -0.007568273        -0.003641151        0.0001857277
9.800000        5.962800E-05       -0.0001183866       -5.875857E-05        3.592879E-10         0.003931736        -0.007573618        -0.003641882        0.0001856928
9.850000        6.030336E-05       -0.0001190633       -5.875997E-05        3.592709E-10         0.003936260        -0.007578746        -0.003642487        0.0001856640
9.900000        6.083513E-05       -0.0001195965       -5.876136E-05        3.592555E-10         0.003940740        -0.007583653        -0.003642912        0.0001856436
9.950000        6.116383E-05       -0.0001199267       -5.876288E-05        3.592408E-10         0.003945185        -0.007588332        -0.003643148        0.0001856324
10.00000        6.125129E-05       -0.0001200160       -5.876468E-05        3.592262E-10         0.003949578        -0.007592779        -0.003643201        0.0001856298
10.05000        6.108737E-05       -0.0001198541       -5.876676E-05        3.592116E-10         0.003953908        -0.007596986        -0.003643077        0.0001856356
10.10000        6.069183E-05       -0.0001194608       -5.876900E-05        3.591976E-10         0.003958178        -0.007600947        -0.003642769        0.0001856501
10.15000        6.011076E-05       -0.0001188819       -5.877117E-05        3.591854E-10         0.003962384        -0.007604657        -0.003642274        0.0001856735
10.20000        5.940874E-05       -0.0001181818       -5.877306E-05        3.591762E-10         0.003966493        -0.007608111        -0.003641617        0.0001857043
10.25000        5.865911E-05       -0.0001174337       -5.877458E-05        3.591706E-10         0.003970428        -0.007611302        -0.003640874        0.0001857392
10.30000        5.793473E-05       -0.0001167105       -5.877577E-05        3.591682E-10         0.003974064        -0.007614227        -0.003640163        0.0001857726
10.35000        5.730088E-05       -0.0001160777       -5.877679E-05        3.591681E-10         0.003977266        -0.007616884        -0.003639618        0.0001857981
10.40000        5.681067E-05       -0.0001155885       -5.877782E-05        3.591691E-10         0.003979920        -0.007619269        -0.003639349        0.0001858107
10.45000        5.650269E-05       -0.0001152817       -5.877899E-05        3.591703E-10         0.003981968        -0.007621382        -0.003639414        0.0001858076
10.50000        5.640005E-05       -0.0001151804       -5.878030E-05        3.591711E-10         0.003983425        -0.007623222        -0.003639797        0.0001857897
10.55000        5.651010E-05       -0.0001152918       -5.878170E-05        3.591714E-10         0.003984372        -0.007624790        -0.003640417        0.0001857606
10.60000        5.682441E-05       -0.0001156075       -5.878305E-05        3.591707E-10         0.003984932        -0.007626085        -0.003641152        0.0001857263
10.65000        5.731879E-05       -0.0001161030       -5.878424E-05        3.591681E-10         0.003985236        -0.007627108        -0.003641872        0.0001856926
