#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ju                U_Ju             Etot_Ju                L_Ju
60.50000        0.0009688027       -1.763514E-07        0.0009686264        4.560624E-07            3.738141           -7.358820           -3.620678            186.8473
60.55000        0.0009687938       -1.761903E-07        0.0009686176        4.090437E-07            3.729340           -7.351466           -3.622127            186.7779
60.60000        0.0009687850       -1.760294E-07        0.0009686090        3.640425E-07            3.720644           -7.344085           -3.623442            186.7152
60.65000        0.0009687764       -1.758688E-07        0.0009686006        3.212157E-07            3.712066           -7.336683           -3.624617            186.6595
60.70000        0.0009687680       -1.757085E-07        0.0009685923        2.807060E-07            3.703620           -7.329266           -3.625646            186.6110
60.75000        0.0009687599       -1.755484E-07        0.0009685843        2.426411E-07            3.695316           -7.321840           -3.626525            186.5700
60.80000        0.0009687519       -1.753886E-07        0.0009685765        2.071339E-07            3.687163           -7.314413           -3.627250            186.5368
60.85000        0.0009687442       -1.752290E-07        0.0009685690        1.742813E-07            3.679171           -7.306989           -3.627818            186.5115
60.90000        0.0009687368       -1.750697E-07        0.0009685617        1.441648E-07            3.671349           -7.299575           -3.628226            186.4942
60.95000        0.0009687296       -1.749105E-07        0.0009685547        1.168498E-07            3.663701           -7.292176           -3.628475            186.4850
61.00000        0.0009687227       -1.747516E-07        0.0009685480        9.238575E-08            3.656235           -7.284798           -3.628563            186.4840
61.05000        0.0009687161       -1.745929E-07        0.0009685415        7.080621E-08            3.648954           -7.277445           -3.628491            186.4911
61.10000        0.0009687098       -1.744344E-07        0.0009685354        5.212887E-08            3.641862           -7.270123           -3.628261            186.5063
61.15000        0.0009687038       -1.742761E-07        0.0009685296        3.635581E-08            3.634962           -7.262837           -3.627874            186.5296
61.20000        0.0009686981       -1.741180E-07        0.0009685240        2.347378E-08            3.628255           -7.255590           -3.627335            186.5607
61.25000        0.0009686927       -1.739601E-07        0.0009685188        1.345452E-08            3.621742           -7.248388           -3.626646            186.5995
61.30000        0.0009686876       -1.738024E-07        0.0009685138        6.255204E-09            3.615422           -7.241235           -3.625813            186.6458
61.35000        0.0009686829       -1.736448E-07        0.0009685092        1.818955E-09            3.609294           -7.234134           -3.624840            186.6994
61.40000        0.0009686784       -1.734874E-07        0.0009685049        7.536677E-11            3.603355           -7.227089           -3.623734            186.7599
61.45000        0.0009686742       -1.733302E-07        0.0009685009        9.411415E-10            3.597603           -7.220105           -3.622502            186.8270
61.50000        0.0009686703       -1.731732E-07        0.0009684971        4.320757E-09            3.592034           -7.213184           -3.621150            186.9004
61.55000        0.0009686667       -1.730163E-07        0.0009684937        1.010719E-08            3.586642           -7.206329           -3.619687            186.9797
61.60000        0.0009686634       -1.728595E-07        0.0009684905        1.818267E-08            3.581424           -7.199544           -3.618120            187.0645
61.65000        0.0009686603       -1.727029E-07        0.0009684876        2.841952E-08            3.576372           -7.192832           -3.616459            187.1543
61.70000        0.0009686575       -1.725464E-07        0.0009684850        4.068095E-08            3.571482           -7.186195           -3.614713            187.2487
61.75000        0.0009686550       -1.723901E-07        0.0009684826        5.482198E-08            3.566745           -7.179636           -3.612891            187.3471
61.80000        0.0009686527       -1.722339E-07        0.0009684805        7.069032E-08            3.562155           -7.173158           -3.611004            187.4492
61.85000        0.0009686507       -1.720779E-07        0.0009684786        8.812726E-08            3.557703           -7.166763           -3.609060            187.5543
61.90000        0.0009686488       -1.719219E-07        0.0009684769        1.069687E-07            3.553382           -7.160453           -3.607071            187.6619
61.95000        0.0009686472       -1.717661E-07        0.0009684755        1.270459E-07            3.549184           -7.154230           -3.605046            187.7715
62.00000        0.0009686458       -1.716104E-07        0.0009684742        1.481868E-07            3.545100           -7.148097           -3.602997            187.8825
62.05000        0.0009686445       -1.714549E-07        0.0009684731        1.702165E-07            3.541122           -7.142055           -3.600933            187.9944
62.10000        0.0009686435       -1.712994E-07        0.0009684722        1.929586E-07            3.537241           -7.136107           -3.598866            188.1066
62.15000        0.0009686426       -1.711440E-07        0.0009684714        2.162362E-07            3.533448           -7.130253           -3.596805            188.2186
62.20000        0.0009686418       -1.709888E-07        0.0009684708        2.398722E-07            3.529734           -7.124496           -3.594762            188.3298
62.25000        0.0009686411       -1.708336E-07        0.0009684703        2.636912E-07            3.526092           -7.118838           -3.592746            188.4396
62.30000        0.0009686406       -1.706786E-07        0.0009684699        2.875196E-07            3.522513           -7.113280           -3.590767            188.5476
62.35000        0.0009686402       -1.705236E-07        0.0009684697        3.111868E-07            3.518988           -7.107823           -3.588835            188.6531
62.40000        0.0009686399       -1.703688E-07        0.0009684695        3.345261E-07            3.515510           -7.102469           -3.586959            188.7558
62.45000        0.0009686396       -1.702140E-07        0.0009684694        3.573756E-07            3.512072           -7.097221           -3.585149            188.8550
62.50000        0.0009686394       -1.700594E-07        0.0009684694        3.795786E-07            3.508665           -7.092078           -3.583413            188.9504
62.55000        0.0009686393       -1.699048E-07        0.0009684694        4.009850E-07            3.505284           -7.087043           -3.581759            189.0414
62.60000        0.0009686392       -1.697503E-07        0.0009684695        4.214512E-07            3.501922           -7.082117           -3.580195            189.1276
62.65000        0.0009686392       -1.695959E-07        0.0009684696        4.408417E-07            3.498573           -7.077301           -3.578728            189.2086
62.70000        0.0009686391       -1.694415E-07        0.0009684697        4.590290E-07            3.495232           -7.072598           -3.577366            189.2840
62.75000        0.0009686391       -1.692873E-07        0.0009684698        4.758946E-07            3.491894           -7.068008           -3.576114            189.3535
62.80000        0.0009686391       -1.691331E-07        0.0009684700        4.913295E-07            3.488554           -7.063532           -3.574978            189.4168
62.85000        0.0009686391       -1.689790E-07        0.0009684702        5.052346E-07            3.485209           -7.059173           -3.573964            189.4735
62.90000        0.0009686391       -1.688250E-07        0.0009684703        5.175210E-07            3.481856           -7.054932           -3.573075            189.5234
62.95000        0.0009686391       -1.686711E-07        0.0009684704        5.281109E-07            3.478493           -7.050810           -3.572316            189.5662
63.00000        0.0009686391       -1.685173E-07        0.0009684706        5.369374E-07            3.475118           -7.046808           -3.571690            189.6018
63.05000        0.0009686390       -1.683635E-07        0.0009684707        5.439450E-07            3.471729           -7.042929           -3.571200            189.6301
63.10000        0.0009686389       -1.682098E-07        0.0009684707        5.490901E-07            3.468327           -7.039173           -3.570847            189.6508
63.15000        0.0009686388       -1.680562E-07        0.0009684708        5.523407E-07            3.464911           -7.035543           -3.570632            189.6639
63.20000        0.0009686387       -1.679026E-07        0.0009684708        5.536767E-07            3.461483           -7.032040           -3.570557            189.6694
63.25000        0.0009686385       -1.677492E-07        0.0009684708        5.530904E-07            3.458045           -7.028666           -3.570621            189.6672
63.30000        0.0009686383       -1.675958E-07        0.0009684708        5.505858E-07            3.454597           -7.025422           -3.570824            189.6574
63.35000        0.0009686381       -1.674425E-07        0.0009684707        5.461789E-07            3.451145           -7.022310           -3.571165            189.6400
63.40000        0.0009686379       -1.672892E-07        0.0009684706        5.398980E-07            3.447691           -7.019331           -3.571640            189.6152
63.45000        0.0009686376       -1.671361E-07        0.0009684705        5.317826E-07            3.444239           -7.016488           -3.572249            189.5830
63.50000        0.0009686373       -1.669830E-07        0.0009684703        5.218843E-07            3.440795           -7.013781           -3.572987            189.5436
63.55000        0.0009686370       -1.668300E-07        0.0009684702        5.102658E-07            3.437363           -7.011214           -3.573850            189.4972
63.60000        0.0009686367       -1.666771E-07        0.0009684700        4.970007E-07            3.433951           -7.008787           -3.574836            189.4441
63.65000        0.0009686364       -1.665242E-07        0.0009684699        4.821736E-07            3.430565           -7.006503           -3.575937            189.3845
63.70000        0.0009686361       -1.663715E-07        0.0009684697        4.658791E-07            3.427212           -7.004362           -3.577150            189.3187
63.75000        0.0009686358       -1.662188E-07        0.0009684696        4.482219E-07            3.423899           -7.002368           -3.578469            189.2470
63.80000        0.0009686355       -1.660662E-07        0.0009684695        4.293159E-07            3.420636           -7.000521           -3.579886            189.1698
63.85000        0.0009686353       -1.659137E-07        0.0009684694        4.092840E-07            3.417430           -6.998824           -3.581394            189.0875
63.90000        0.0009686351       -1.657612E-07        0.0009684693        3.882574E-07            3.414290           -6.997278           -3.582988            189.0003
63.95000        0.0009686349       -1.656089E-07        0.0009684693        3.663751E-07            3.411227           -6.995886           -3.584659            188.9089
64.00000        0.0009686349       -1.654566E-07        0.0009684694        3.437829E-07            3.408249           -6.994648           -3.586398            188.8136
64.05000        0.0009686348       -1.653045E-07        0.0009684695        3.206335E-07            3.405368           -6.993567           -3.588199            188.7148
64.10000        0.0009686349       -1.651524E-07        0.0009684697        2.970850E-07            3.402592           -6.992644           -3.590052            188.6131
64.15000        0.0009686350       -1.650005E-07        0.0009684700        2.733009E-07            3.399933           -6.991881           -3.591948            188.5089
64.20000        0.0009686353       -1.648486E-07        0.0009684704        2.494487E-07            3.397400           -6.991279           -3.593879            188.4027
64.25000        0.0009686356       -1.646968E-07        0.0009684710        2.256998E-07            3.395006           -6.990841           -3.595835            188.2950
64.30000        0.0009686361       -1.645451E-07        0.0009684716        2.022282E-07            3.392761           -6.990567           -3.597807            188.1864
64.35000        0.0009686368       -1.643936E-07        0.0009684724        1.792099E-07            3.390675           -6.990460           -3.599785            188.0774
64.40000        0.0009686375       -1.642421E-07        0.0009684733        1.568224E-07            3.388759           -6.990520           -3.601761            187.9684
64.45000        0.0009686385       -1.640907E-07        0.0009684744        1.352433E-07            3.387024           -6.990749           -3.603725            187.8601
64.50000        0.0009686396       -1.639395E-07        0.0009684757        1.146502E-07            3.385481           -6.991149           -3.605667            187.7528
64.55000        0.0009686409       -1.637884E-07        0.0009684771        9.521907E-08            3.384140           -6.991719           -3.607579            187.6472
64.60000        0.0009686424       -1.636373E-07        0.0009684788        7.712421E-08            3.383012           -6.992463           -3.609450            187.5438
64.65000        0.0009686441       -1.634864E-07        0.0009684806        6.053689E-08            3.382106           -6.993379           -3.611273            187.4430
64.70000        0.0009686460       -1.633357E-07        0.0009684827        4.562480E-08            3.381433           -6.994470           -3.613038            187.3453
64.75000        0.0009686481       -1.631850E-07        0.0009684849        3.255116E-08            3.381001           -6.995736           -3.614736            187.2512
64.80000        0.0009686505       -1.630345E-07        0.0009684875        2.147390E-08            3.380819           -6.997179           -3.616360            187.1612
64.85000        0.0009686531       -1.628841E-07        0.0009684902        1.254496E-08            3.380897           -6.998797           -3.617900            187.0756
64.90000        0.0009686559       -1.627338E-07        0.0009684932        5.909418E-09            3.381241           -7.000592           -3.619351            186.9950
64.95000        0.0009686590       -1.625837E-07        0.0009684965        1.704809E-09            3.381861           -7.002565           -3.620704            186.9197
65.00000        0.0009686624       -1.624337E-07        0.0009685000        6.035378E-11            3.382763           -7.004715           -3.621952            186.8501
65.05000        0.0009686660       -1.622839E-07        0.0009685038        1.096263E-09            3.383952           -7.007042           -3.623090            186.7865
65.10000        0.0009686699       -1.621342E-07        0.0009685078        4.923043E-09            3.385436           -7.009546           -3.624110            186.7293
65.15000        0.0009686741       -1.619846E-07        0.0009685121        1.164085E-08            3.387220           -7.012228           -3.625008            186.6787
65.20000        0.0009686786       -1.618352E-07        0.0009685167        2.133883E-08            3.389307           -7.015086           -3.625778            186.6351
65.25000        0.0009686833       -1.616860E-07        0.0009685216        3.409459E-08            3.391702           -7.018120           -3.626417            186.5986
65.30000        0.0009686883       -1.615369E-07        0.0009685267        4.997356E-08            3.394408           -7.021328           -3.626920            186.5694
65.35000        0.0009686936       -1.613880E-07        0.0009685322        6.902852E-08            3.397427           -7.024712           -3.627284            186.5477
65.40000        0.0009686991       -1.612393E-07        0.0009685379        9.129913E-08            3.400761           -7.028268           -3.627507            186.5337
65.45000        0.0009687049       -1.610907E-07        0.0009685438        1.168115E-07            3.404410           -7.031996           -3.627586            186.5275
65.50000        0.0009687110       -1.609423E-07        0.0009685501        1.455776E-07            3.408375           -7.035894           -3.627520            186.5290
65.55000        0.0009687173       -1.607941E-07        0.0009685566        1.775954E-07            3.412653           -7.039962           -3.627308            186.5384
65.60000        0.0009687239       -1.606460E-07        0.0009685633        2.128480E-07            3.417245           -7.044196           -3.626951            186.5556
65.65000        0.0009687308       -1.604982E-07        0.0009685703        2.513038E-07            3.422146           -7.048594           -3.626449            186.5805
65.70000        0.0009687379       -1.603505E-07        0.0009685775        2.929162E-07            3.427353           -7.053155           -3.625802            186.6131
65.75000        0.0009687452       -1.602030E-07        0.0009685850        3.376233E-07            3.432862           -7.057877           -3.625014            186.6533
65.80000        0.0009687527       -1.600558E-07        0.0009685926        3.853482E-07            3.438668           -7.062756           -3.624087            186.7009
65.85000        0.0009687604       -1.599087E-07        0.0009686005        4.359986E-07            3.444765           -7.067789           -3.623024            186.7557
65.90000        0.0009687683       -1.597618E-07        0.0009686085        4.894672E-07            3.451145           -7.072975           -3.621830            186.8174
65.95000        0.0009687764       -1.596152E-07        0.0009686168        5.456316E-07            3.457801           -7.078308           -3.620508            186.8859
66.00000        0.0009687846       -1.594687E-07        0.0009686252        6.043546E-07            3.464724           -7.083787           -3.619063            186.9608
66.05000        0.0009687930       -1.593225E-07        0.0009686337        6.654844E-07            3.471904           -7.089407           -3.617503            187.0417
66.10000        0.0009688015       -1.591765E-07        0.0009686423        7.288549E-07            3.479331           -7.095165           -3.615834            187.1283
66.15000        0.0009688101       -1.590307E-07        0.0009686511        7.942862E-07            3.486995           -7.101057           -3.614062            187.2203
66.20000        0.0009688188       -1.588852E-07        0.0009686599        8.615852E-07            3.494883           -7.107078           -3.612195            187.3171
66.25000        0.0009688275       -1.587398E-07        0.0009686688        9.305458E-07            3.502982           -7.113224           -3.610242            187.4184
66.30000        0.0009688363       -1.585948E-07        0.0009686777        1.000950E-06            3.511280           -7.119491           -3.608210            187.5236
66.35000        0.0009688451       -1.584499E-07        0.0009686866        1.072567E-06            3.519763           -7.125874           -3.606111            187.6323
66.40000        0.0009688538       -1.583053E-07        0.0009686955        1.145158E-06            3.528416           -7.132368           -3.603952            187.7439
66.45000        0.0009688626       -1.581610E-07        0.0009687044        1.218471E-06            3.537224           -7.138967           -3.601744            187.8579
66.50000        0.0009688713       -1.580169E-07        0.0009687133        1.292248E-06            3.546171           -7.145668           -3.599497            187.9738
66.55000        0.0009688799       -1.578731E-07        0.0009687220        1.366220E-06            3.555242           -7.152464           -3.597222            188.0909
66.60000        0.0009688884       -1.577295E-07        0.0009687307        1.440114E-06            3.564420           -7.159350           -3.594930            188.2087
66.65000        0.0009688968       -1.575862E-07        0.0009687392        1.513649E-06            3.573689           -7.166321           -3.592632            188.3266
66.70000        0.0009689050       -1.574432E-07        0.0009687475        1.586540E-06            3.583030           -7.173370           -3.590340            188.4441
66.75000        0.0009689130       -1.573004E-07        0.0009687557        1.658498E-06            3.592428           -7.180492           -3.588064            188.5604
66.80000        0.0009689208       -1.571579E-07        0.0009687636        1.729234E-06            3.601864           -7.187680           -3.585816            188.6751
66.85000        0.0009689283       -1.570157E-07        0.0009687713        1.798455E-06            3.611321           -7.194929           -3.583608            188.7875
66.90000        0.0009689356       -1.568738E-07        0.0009687788        1.865870E-06            3.620782           -7.202233           -3.581451            188.8970
66.95000        0.0009689426       -1.567322E-07        0.0009687859        1.931190E-06            3.630228           -7.209585           -3.579356            189.0031
67.00000        0.0009689493       -1.565909E-07        0.0009687927        1.994129E-06            3.639644           -7.216979           -3.577335            189.1052
67.05000        0.0009689557       -1.564498E-07        0.0009687992        2.054406E-06            3.649010           -7.224408           -3.575398            189.2028
67.10000        0.0009689617       -1.563091E-07        0.0009688054        2.111746E-06            3.658311           -7.231866           -3.573555            189.2952
67.15000        0.0009689673       -1.561687E-07        0.0009688111        2.165882E-06            3.667530           -7.239348           -3.571818            189.3821
67.20000        0.0009689725       -1.560286E-07        0.0009688164        2.216556E-06            3.676650           -7.246845           -3.570195            189.4629
67.25000        0.0009689772       -1.558888E-07        0.0009688213        2.263522E-06            3.685657           -7.254352           -3.568696            189.5372
67.30000        0.0009689815       -1.557493E-07        0.0009688258        2.306545E-06            3.694534           -7.261863           -3.567329            189.6045
67.35000        0.0009689854       -1.556102E-07        0.0009688298        2.345403E-06            3.703267           -7.269370           -3.566103            189.6645
67.40000        0.0009689887       -1.554713E-07        0.0009688333        2.379890E-06            3.711843           -7.276868           -3.565025            189.7168
67.45000        0.0009689916       -1.553328E-07        0.0009688363        2.409818E-06            3.720248           -7.284350           -3.564102            189.7611
67.50000        0.0009689939       -1.551947E-07        0.0009688388        2.435014E-06            3.728470           -7.291810           -3.563339            189.7971
67.55000        0.0009689958       -1.550568E-07        0.0009688407        2.455325E-06            3.736498           -7.299241           -3.562743            189.8246
67.60000        0.0009689970       -1.549193E-07        0.0009688421        2.470621E-06            3.744321           -7.306637           -3.562316            189.8434
67.65000        0.0009689978       -1.547822E-07        0.0009688430        2.480788E-06            3.751930           -7.313993           -3.562063            189.8533
67.70000        0.0009689980       -1.546454E-07        0.0009688433        2.485739E-06            3.759316           -7.321302           -3.561986            189.8543
67.75000        0.0009689976       -1.545089E-07        0.0009688431        2.485409E-06            3.766471           -7.328558           -3.562087            189.8464
67.80000        0.0009689966       -1.543728E-07        0.0009688423        2.479755E-06            3.773390           -7.335755           -3.562365            189.8295
67.85000        0.0009689951       -1.542370E-07        0.0009688409        2.468761E-06            3.780067           -7.342889           -3.562822            189.8036
67.90000        0.0009689931       -1.541016E-07        0.0009688390        2.452435E-06            3.786498           -7.349953           -3.563454            189.7690
67.95000        0.0009689905       -1.539666E-07        0.0009688365        2.430812E-06            3.792681           -7.356941           -3.564261            189.7256
68.00000        0.0009689873       -1.538319E-07        0.0009688335        2.403952E-06            3.798612           -7.363850           -3.565237            189.6739
68.05000        0.0009689836       -1.536976E-07        0.0009688299        2.371940E-06            3.804293           -7.370673           -3.566380            189.6139
68.10000        0.0009689794       -1.535636E-07        0.0009688258        2.334889E-06            3.809724           -7.377406           -3.567682            189.5461
68.15000        0.0009689746       -1.534301E-07        0.0009688212        2.292936E-06            3.814905           -7.384044           -3.569139            189.4707
68.20000        0.0009689693       -1.532969E-07        0.0009688160        2.246245E-06            3.819841           -7.390582           -3.570742            189.3881
68.25000        0.0009689635       -1.531640E-07        0.0009688104        2.195003E-06            3.824534           -7.397017           -3.572482            189.2989
68.30000        0.0009689573       -1.530316E-07        0.0009688043        2.139423E-06            3.828991           -7.403343           -3.574351            189.2034
68.35000        0.0009689506       -1.528995E-07        0.0009687977        2.079739E-06            3.833217           -7.409556           -3.576339            189.1022
68.40000        0.0009689435       -1.527678E-07        0.0009687907        2.016211E-06            3.837219           -7.415653           -3.578435            188.9959
68.45000        0.0009689360       -1.526365E-07        0.0009687833        1.949117E-06            3.841004           -7.421631           -3.580626            188.8851
68.50000        0.0009689281       -1.525056E-07        0.0009687755        1.878756E-06            3.844583           -7.427484           -3.582901            188.7703
68.55000        0.0009689198       -1.523750E-07        0.0009687674        1.805445E-06            3.847964           -7.433210           -3.585246            188.6523
68.60000        0.0009689112       -1.522449E-07        0.0009687589        1.729518E-06            3.851157           -7.438806           -3.587649            188.5316
68.65000        0.0009689023       -1.521151E-07        0.0009687502        1.651324E-06            3.854173           -7.444268           -3.590095            188.4091
68.70000        0.0009688931       -1.519857E-07        0.0009687411        1.571225E-06            3.857024           -7.449593           -3.592569            188.2853
68.75000        0.0009688837       -1.518567E-07        0.0009687319        1.489595E-06            3.859722           -7.454779           -3.595058            188.1611
68.80000        0.0009688741       -1.517281E-07        0.0009687224        1.406815E-06            3.862278           -7.459823           -3.597545            188.0371
68.85000        0.0009688643       -1.515999E-07        0.0009687127        1.323276E-06            3.864704           -7.464722           -3.600017            187.9141
68.90000        0.0009688544       -1.514721E-07        0.0009687029        1.239371E-06            3.867014           -7.469473           -3.602459            187.7928
68.95000        0.0009688444       -1.513447E-07        0.0009686930        1.155497E-06            3.869220           -7.474074           -3.604854            187.6740
69.00000        0.0009688343       -1.512177E-07        0.0009686831        1.072051E-06            3.871335           -7.478523           -3.607189            187.5583
69.05000        0.0009688241       -1.510910E-07        0.0009686730        9.894268E-07            3.873370           -7.482818           -3.609448            187.4464
69.10000        0.0009688140       -1.509648E-07        0.0009686630        9.080139E-07            3.875338           -7.486956           -3.611619            187.3390
69.15000        0.0009688039       -1.508389E-07        0.0009686530        8.281950E-07            3.877250           -7.490935           -3.613686            187.2369
69.20000        0.0009687938       -1.507135E-07        0.0009686431        7.503433E-07            3.879117           -7.494754           -3.615637            187.1405
69.25000        0.0009687838       -1.505884E-07        0.0009686333        6.748202E-07            3.880951           -7.498410           -3.617459            187.0506
69.30000        0.0009687740       -1.504637E-07        0.0009686235        6.019733E-07            3.882761           -7.501901           -3.619140            186.9676
69.35000        0.0009687643       -1.503395E-07        0.0009686140        5.321338E-07            3.884556           -7.505225           -3.620669            186.8920
69.40000        0.0009687548       -1.502156E-07        0.0009686046        4.656146E-07            3.886345           -7.508381           -3.622036            186.8245
69.45000        0.0009687455       -1.500921E-07        0.0009685954        4.027085E-07            3.888135           -7.511366           -3.623232            186.7654
69.50000        0.0009687364       -1.499689E-07        0.0009685864        3.436859E-07            3.889932           -7.514180           -3.624248            186.7150
69.55000        0.0009687275       -1.498462E-07        0.0009685777        2.887933E-07            3.891742           -7.516819           -3.625077            186.6738
69.60000        0.0009687190       -1.497238E-07        0.0009685692        2.382519E-07            3.893569           -7.519282           -3.625713            186.6419
69.65000        0.0009687107       -1.496019E-07        0.0009685611        1.922557E-07            3.895416           -7.521567           -3.626151            186.6197
69.70000        0.0009687028       -1.494803E-07        0.0009685533        1.509704E-07            3.897285           -7.523672           -3.626387            186.6073
69.75000        0.0009686951       -1.493591E-07        0.0009685458        1.145325E-07            3.899177           -7.525596           -3.626419            186.6048
69.80000        0.0009686879       -1.492383E-07        0.0009685386        8.304832E-08            3.901091           -7.527337           -3.626246            186.6122
69.85000        0.0009686809       -1.491178E-07        0.0009685318        5.659303E-08            3.903025           -7.528892           -3.625868            186.6297
69.90000        0.0009686744       -1.489977E-07        0.0009685254        3.521052E-08            3.904976           -7.530261           -3.625285            186.6569
69.95000        0.0009686682       -1.488780E-07        0.0009685193        1.891296E-08            3.906939           -7.531440           -3.624501            186.6940
70.00000        0.0009686624       -1.487586E-07        0.0009685136        7.680766E-09            3.908909           -7.532429           -3.623520            186.7406
70.05000        0.0009686570       -1.486397E-07        0.0009685083        1.462726E-09            3.910880           -7.533226           -3.622346            186.7965
70.10000        0.0009686519       -1.485210E-07        0.0009685034        1.764207E-10            3.912842           -7.533828           -3.620986            186.8614
70.15000        0.0009686473       -1.484028E-07        0.0009684989        3.708795E-09            3.914786           -7.534234           -3.619448            186.9350
70.20000        0.0009686430       -1.482849E-07        0.0009684947        1.191697E-08            3.916703           -7.534443           -3.617740            187.0168
70.25000        0.0009686391       -1.481673E-07        0.0009684909        2.462925E-08            3.918580           -7.534452           -3.615872            187.1064
70.30000        0.0009686355       -1.480501E-07        0.0009684875        4.164637E-08            3.920405           -7.534260           -3.613854            187.2033
70.35000        0.0009686323       -1.479332E-07        0.0009684844        6.274288E-08            3.922166           -7.533866           -3.611699            187.3068
70.40000        0.0009686295       -1.478167E-07        0.0009684816        8.766876E-08            3.923848           -7.533268           -3.609420            187.4165
70.45000        0.0009686269       -1.477005E-07        0.0009684792        1.161512E-07            3.925436           -7.532464           -3.607028            187.5317
70.50000        0.0009686247       -1.475847E-07        0.0009684771        1.478966E-07            3.926915           -7.531454           -3.604539            187.6517
70.55000        0.0009686228       -1.474691E-07        0.0009684754        1.825924E-07            3.928269           -7.530237           -3.601968            187.7758
70.60000        0.0009686212       -1.473539E-07        0.0009684739        2.199098E-07            3.929482           -7.528812           -3.599329            187.9032
70.65000        0.0009686199       -1.472391E-07        0.0009684726        2.595056E-07            3.930538           -7.527177           -3.596639            188.0333
70.70000        0.0009686188       -1.471245E-07        0.0009684716        3.010247E-07            3.931419           -7.525332           -3.593913            188.1653
70.75000        0.0009686179       -1.470103E-07        0.0009684709        3.441031E-07            3.932110           -7.523277           -3.591167            188.2984
70.80000        0.0009686173       -1.468963E-07        0.0009684704        3.883698E-07            3.932593           -7.521012           -3.588419            188.4318
70.85000        0.0009686168       -1.467827E-07        0.0009684700        4.334500E-07            3.932852           -7.518536           -3.585684            188.5647
70.90000        0.0009686165       -1.466694E-07        0.0009684698        4.789674E-07            3.932871           -7.515849           -3.582978            188.6964
70.95000        0.0009686164       -1.465563E-07        0.0009684698        5.245469E-07            3.932635           -7.512953           -3.580318            188.8260
71.00000        0.0009686163       -1.464436E-07        0.0009684699        5.698173E-07            3.932128           -7.509848           -3.577720            188.9529
71.05000        0.0009686164       -1.463311E-07        0.0009684701        6.144139E-07            3.931337           -7.506535           -3.575198            189.0763
71.10000        0.0009686166       -1.462189E-07        0.0009684704        6.579811E-07            3.930247           -7.503015           -3.572768            189.1954
71.15000        0.0009686169       -1.461070E-07        0.0009684708        7.001747E-07            3.928846           -7.499290           -3.570443            189.3096
71.20000        0.0009686172       -1.459953E-07        0.0009684712        7.406641E-07            3.927123           -7.495361           -3.568238            189.4182
71.25000        0.0009686175       -1.458840E-07        0.0009684716        7.791353E-07            3.925066           -7.491230           -3.566164            189.5206
71.30000        0.0009686179       -1.457729E-07        0.0009684721        8.152919E-07            3.922666           -7.486901           -3.564235            189.6161
71.35000        0.0009686183       -1.456620E-07        0.0009684726        8.488583E-07            3.919915           -7.482376           -3.562460            189.7043
71.40000        0.0009686186       -1.455514E-07        0.0009684731        8.795804E-07            3.916807           -7.477657           -3.560851            189.7847
71.45000        0.0009686189       -1.454410E-07        0.0009684735        9.072281E-07            3.913334           -7.472749           -3.559415            189.8567
71.50000        0.0009686192       -1.453309E-07        0.0009684739        9.315961E-07            3.909494           -7.467655           -3.558160            189.9201
71.55000        0.0009686195       -1.452210E-07        0.0009684743        9.525059E-07            3.905284           -7.462378           -3.557094            189.9743
71.60000        0.0009686197       -1.451113E-07        0.0009684746        9.698061E-07            3.900702           -7.456924           -3.556222            190.0193
71.65000        0.0009686198       -1.450019E-07        0.0009684748        9.833739E-07            3.895749           -7.451297           -3.555548            190.0546
71.70000        0.0009686199       -1.448927E-07        0.0009684750        9.931153E-07            3.890427           -7.445501           -3.555075            190.0801
71.75000        0.0009686198       -1.447836E-07        0.0009684751        9.989659E-07            3.884738           -7.439543           -3.554805            190.0958
71.80000        0.0009686198       -1.446748E-07        0.0009684751        1.000891E-06            3.878688           -7.433427           -3.554738            190.1015
71.85000        0.0009686196       -1.445662E-07        0.0009684750        9.988853E-07            3.872283           -7.427159           -3.554876            190.0973
71.90000        0.0009686194       -1.444578E-07        0.0009684749        9.929737E-07            3.865531           -7.420745           -3.555214            190.0832
71.95000        0.0009686191       -1.443496E-07        0.0009684747        9.832096E-07            3.858441           -7.414192           -3.555751            190.0592
72.00000        0.0009686187       -1.442416E-07        0.0009684745        9.696754E-07            3.851023           -7.407506           -3.556483            190.0257
72.05000        0.0009686183       -1.441338E-07        0.0009684742        9.524811E-07            3.843290           -7.400694           -3.557404            189.9828
72.10000        0.0009686178       -1.440261E-07        0.0009684738        9.317637E-07            3.835255           -7.393763           -3.558508            189.9307
72.15000        0.0009686173       -1.439186E-07        0.0009684734        9.076859E-07            3.826931           -7.386719           -3.559788            189.8699
72.20000        0.0009686168       -1.438113E-07        0.0009684730        8.804349E-07            3.818335           -7.379570           -3.561235            189.8006
72.25000        0.0009686162       -1.437041E-07        0.0009684725        8.502209E-07            3.809483           -7.372324           -3.562841            189.7234
72.30000        0.0009686156       -1.435971E-07        0.0009684720        8.172760E-07            3.800392           -7.364988           -3.564596            189.6387
72.35000        0.0009686150       -1.434903E-07        0.0009684716        7.818516E-07            3.791080           -7.357569           -3.566489            189.5469
72.40000        0.0009686145       -1.433836E-07        0.0009684711        7.442176E-07            3.781568           -7.350076           -3.568508            189.4487
72.45000        0.0009686140       -1.432770E-07        0.0009684707        7.046599E-07            3.771874           -7.342516           -3.570642            189.3446
