#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
0.00000         5.57718E-06        -1.39010E-05        -8.32384E-06        4.119781E-13        6.582935E-05       -0.0001333713       -6.754191E-05        1.693322E-10        5.942220E-05       -0.0001179022       -5.848005E-05        3.610031E-10        4.434513E-06       -8.672019E-06       -4.237507E-06        6.136500E-12         0.003936531        -0.007581671        -0.003645140        0.0001856658        0.0006395503        -0.001234591       -0.0005950407        3.062323E-05        4.156134E-05       -8.658860E-05       -4.502725E-05        1.440277E-06        3.368842E-05       -6.760584E-05       -3.391742E-05        3.147207E-06        5.301877E-08       -8.586556E-08       -3.284679E-08        6.334386E-12
0.05000000        7.019147E-06       -1.554423E-05       -8.525085E-06        3.991568E-13        6.946468E-05       -0.0001344997       -6.503504E-05        1.756536E-10        6.267466E-05       -0.0001171237       -5.444908E-05        3.856879E-10        4.809755E-06       -8.530849E-06       -3.721094E-06        6.870592E-12         0.005245505        -0.007577244        -0.002331739        0.0002477704         0.001037119        -0.001235252       -0.0001981332        4.955031E-05        9.858168E-05       -8.658138E-05        1.200030E-05        3.419028E-06        9.877170E-05       -6.760633E-05        3.116537E-05        9.227802E-06        1.117775E-07       -8.583146E-08        2.594600E-08        1.276550E-11
0.1000000        1.200744E-05       -2.131823E-05       -9.310789E-06        3.688675E-13        7.368945E-05       -0.0001354069       -6.171745E-05        1.839185E-10        6.509507E-05       -0.0001159031       -5.080804E-05        4.082836E-10        5.023976E-06       -8.378425E-06       -3.354449E-06        7.411674E-12         0.006210851        -0.007572437        -0.001361586        0.0002936821         0.001329815        -0.001236033        9.378233E-05        6.348431E-05        0.0001420196       -8.657522E-05        5.544438E-05        4.926287E-06        0.0001493121       -6.760628E-05        8.170585E-05        1.394942E-05        1.682941E-07       -8.577864E-08        8.251543E-08        1.920275E-11
0.1500000        5.839251E-06       -1.997525E-05       -1.413600E-05        2.077578E-13        7.092406E-05       -0.0001361272       -6.520315E-05        1.750884E-10        6.071144E-05       -0.0001150175       -5.430603E-05        3.877061E-10        4.379738E-06       -8.248998E-06       -3.869260E-06        6.722409E-12         0.005122290        -0.007566810        -0.002444521        0.0002425488        0.0009967810        -0.001236532       -0.0002397510        4.763554E-05        9.951212E-05       -8.656668E-05        1.294545E-05        3.450895E-06        0.0001042903       -6.760706E-05        3.668323E-05        9.741920E-06        1.673709E-07       -8.576017E-08        8.161074E-08        2.002100E-11
0.2000000        2.703956E-05       -7.350233E-05       -4.646277E-05        6.970774E-14        6.955371E-05       -0.0001362676       -6.671387E-05        1.713982E-10        5.663370E-05       -0.0001141941       -5.756042E-05        3.665316E-10        3.970277E-06       -8.132038E-06       -4.161761E-06        6.241363E-12         0.004025720        -0.007560979        -0.003535259        0.0001908771        0.0006760541        -0.001236990       -0.0005609359        3.223927E-05        4.579949E-05       -8.655790E-05       -4.075840E-05        1.588532E-06        3.811850E-05       -6.760800E-05       -2.948950E-05        3.560865E-06        5.182960E-08       -8.574651E-08       -3.391690E-08        6.103112E-12
0.2500000        0.0001662797       -3.197608E-06        0.0001630821        1.087372E-11        0.0003467358       -0.0001297305        0.0002170053        8.697895E-10        0.0004086248       -0.0001118950        0.0002967297        2.666760E-09        4.140668E-05       -7.995773E-06        3.341091E-05        6.679037E-11           0.1165343        -0.007541825           0.1089925         0.005535440          0.03431872        -0.001235684          0.03308304         0.001637371         0.005220209       -8.653019E-05         0.005133679        0.0001811592         0.006164497       -6.761001E-05         0.006096887        0.0005758364        8.108251E-06       -8.588526E-08        8.022365E-06        9.462357E-10
0.3000000        0.0001603178       -1.568234E-06        0.0001587495        1.611311E-11        0.0002382020       -9.558113E-05        0.0001426209        6.801409E-10        0.0002628683       -9.574905E-05        0.0001671193        1.825564E-09        2.539302E-05       -7.407734E-06        1.798528E-05        4.207624E-11          0.06916316        -0.007467015          0.06169615         0.003289652          0.02014357        -0.001231048          0.01891253        0.0009613056         0.003046672       -8.645659E-05         0.002960216        0.0001057336         0.003595149       -6.760024E-05         0.003527548        0.0003358277        4.774504E-06       -8.609022E-08        4.688414E-06        5.579180E-10
0.3500000        0.0001554564       -1.041146E-06        0.0001544153        1.315946E-11        0.0001523674       -7.179095E-05        8.057645E-05        5.098278E-10        0.0001520659       -8.065992E-05        7.140595E-05        1.188523E-09        1.345477E-05       -6.776698E-06        6.678073E-06        2.360585E-11          0.03392726        -0.007377508          0.02654975         0.001619082         0.009605555        -0.001226097         0.008379458        0.0004589926         0.001428511       -8.637464E-05         0.001342136        4.957536E-05         0.001680913       -6.758416E-05         0.001613328        0.0001570194        2.275167E-06       -8.622101E-08        2.188946E-06        2.664463E-10
0.4000000        0.0001523486       -7.794313E-07        0.0001515691        8.312267E-12        0.0001038934       -5.805140E-05        4.584202E-05        4.186779E-10        9.316217E-05       -7.039015E-05        2.277203E-05        8.723565E-10        7.351310E-06       -6.306968E-06        1.044342E-06        1.439505E-11          0.01593031        -0.007302276         0.008628036        0.0007670781         0.004228563        -0.001222216         0.003006347        0.0002027655        0.0006005879       -8.630572E-05        0.0005142822        2.084272E-05        0.0007001712       -6.756959E-05        0.0006326016        6.540996E-05        9.797799E-07       -8.629519E-08        8.934848E-07        1.151255E-10
0.4500000        0.0001502849       -6.235026E-07        0.0001496614        4.029002E-12        7.560002E-05       -4.942519E-05        2.617483E-05        3.832271E-10        6.240379E-05       -6.340408E-05       -1.000285E-06        7.480670E-10        4.473149E-06       -5.986423E-06       -1.513274E-06        1.044523E-11         0.007461784        -0.007249610        0.0002121746        0.0003676028         0.001703815        -0.001219788        0.0004840266        8.241760E-05        0.0002097182       -8.625670E-05        0.0001234615        7.280048E-06        0.0002359254       -6.755958E-05        0.0001683658        2.204533E-05        3.528427E-07       -8.632942E-08        2.665132E-07        4.169247E-11
0.5000000        0.0001488365       -5.196339E-07        0.0001483169        1.405063E-12        5.829129E-05       -4.353188E-05        1.475941E-05        3.895828E-10        4.678455E-05       -5.843676E-05       -1.165221E-05        7.462902E-10        3.364118E-06       -5.775493E-06       -2.411375E-06        9.543544E-12         0.004242504        -0.007220004        -0.002977500        0.0002175064        0.0007503494        -0.001218827       -0.0004684781        3.684453E-05        5.978256E-05       -8.622858E-05       -2.644602E-05        2.081236E-06        5.651723E-05       -6.755496E-05       -1.103773E-05        5.285671E-06        9.572627E-08       -8.633393E-08        9.392340E-09        1.139348E-11
0.5500000        0.0001477783       -4.456458E-07        0.0001473327        1.145893E-12        4.743705E-05       -3.923677E-05        8.200273E-06        4.313216E-10        3.980906E-05       -5.473698E-05       -1.492792E-05        8.332463E-10        3.277937E-06       -5.641719E-06       -2.363783E-06        1.056747E-11         0.004084202        -0.007211145        -0.003126943        0.0002129661        0.0007131639        -0.001219200       -0.0005060365        3.481869E-05        5.046048E-05       -8.621975E-05       -3.575927E-05        1.764546E-06        4.342194E-05       -6.755552E-05       -2.413357E-05        4.059458E-06        5.536867E-08       -8.631491E-08       -3.094624E-08        6.406890E-12
0.6000000        0.0001469848       -3.902124E-07        0.0001465946        3.725641E-12        4.062264E-05       -3.594834E-05        4.674299E-06        5.048471E-10        3.798028E-05       -5.185744E-05       -1.387716E-05        9.900884E-10        3.799517E-06       -5.560774E-06       -1.761257E-06        1.288695E-11         0.005769170        -0.007219582        -0.001450412        0.0002962502         0.001227737        -0.001220703        7.033765E-06        5.897561E-05        0.0001259161       -8.622730E-05        3.968882E-05        4.391989E-06        0.0001306660       -6.756049E-05        6.310552E-05        1.220422E-05        1.465170E-07       -8.627622E-08        6.024078E-08        1.680221E-11
0.6500000        0.0001463813       -3.471052E-07        0.0001460341        9.352174E-12        3.643968E-05       -3.333117E-05        3.108508E-06        6.068654E-10        3.923218E-05       -4.951885E-05       -1.028668E-05        1.203320E-09        4.672189E-06       -5.513528E-06       -8.413392E-07        1.608978E-11         0.008541745        -0.007241305         0.001300440        0.0004315385         0.002067799        -0.001223096        0.0008447032        9.855034E-05        0.0002514986       -8.624764E-05        0.0001652510        8.760703E-06        0.0002773101       -6.756882E-05        0.0002097412        2.589608E-05        3.163060E-07       -8.622036E-08        2.300856E-07        3.641861E-11
0.7000000        0.0001459200       -3.126108E-07        0.0001456074        1.787791E-11        3.399291E-05       -3.118154E-05        2.811369E-06        7.329554E-10        4.222796E-05       -4.753839E-05       -5.310431E-06        1.460252E-09        5.719212E-06       -5.483785E-06        2.354271E-07        1.985549E-11          0.01187762        -0.007271948         0.004605675        0.0005939446         0.003076288        -0.001226116         0.001850172        0.0001460838        0.0004031696       -8.627678E-05        0.0003168929        1.403601E-05        0.0004549596       -6.757930E-05        0.0003873803        4.248307E-05        5.281470E-07       -8.614908E-08        4.419979E-07        6.098942E-11
0.7500000        0.0001455689       -2.843745E-07        0.0001452845        2.871324E-11        3.266732E-05       -2.936894E-05        3.298389E-06        8.767577E-10        4.603161E-05       -4.579238E-05        2.392322E-07        1.746856E-09        6.807484E-06       -5.457154E-06        1.350329E-06        2.389777E-11          0.01537724        -0.007306918         0.008070320        0.0007644400         0.004133454        -0.001229493         0.002903961        0.0001959011        0.0005626153       -8.631066E-05        0.0004763046        1.958179E-05        0.0006419888       -6.759065E-05        0.0005743981        5.994559E-05        7.542526E-07       -8.606372E-08        6.681889E-07        8.727148E-11
0.8000000        0.0001453048       -2.608298E-07        0.0001450440        4.079599E-11        3.201427E-05       -2.780620E-05        4.208077E-06        1.029729E-09        4.995322E-05       -4.419640E-05        5.756812E-06        2.047118E-09        7.832071E-06       -5.420968E-06        2.411103E-06        2.794409E-11          0.01872067        -0.007341557          0.01137912        0.0009277118         0.005143385        -0.001232956         0.003910429        0.0002434669        0.0007151768       -8.634529E-05        0.0006288315        2.488864E-05        0.0008210924       -6.760163E-05        0.0007534908        7.666770E-05        9.724405E-07       -8.596550E-08        8.864750E-07        1.126728E-10
0.8500000        0.0001451104       -2.408934E-07        0.0001448695        5.267113E-11        3.169754E-05       -2.643340E-05        5.264140E-06        1.181566E-09        5.348217E-05       -4.269427E-05        1.078790E-05        2.343613E-09        8.711956E-06       -5.364983E-06        3.346973E-06        3.173918E-11          0.02165615        -0.007371386          0.01428476         0.001071632         0.006030578        -0.001236251         0.004794327        0.0002852195        0.0008493183       -8.637702E-05        0.0007629412        2.955548E-05        0.0009786528       -6.761111E-05        0.0009110417        9.137791E-05        1.165267E-06       -8.585567E-08        1.079412E-06        1.351518E-10
0.9000000        0.0001449718       -2.237925E-07        0.0001447480        6.270873E-11        3.147046E-05       -2.520854E-05        6.261920E-06        1.321328E-09        5.626435E-05       -4.125116E-05        1.501319E-05        2.619108E-09        9.391268E-06       -5.282437E-06        4.108831E-06        3.506316E-11          0.02400521        -0.007392415          0.01661280         0.001187535         0.006741518        -0.001239151         0.005502367        0.0003186416        0.0009568595       -8.640272E-05        0.0008704568        3.329776E-05         0.001105011       -6.761813E-05         0.001037392        0.0001031745        1.320329E-06       -8.573559E-08        1.234594E-06        1.532535E-10
0.9500000        0.0001448783       -2.089604E-07        0.0001446693        6.942655E-11        3.116676E-05       -2.410184E-05        7.064921E-06        1.439029E-09        5.809509E-05       -3.984865E-05        1.824644E-05        2.858691E-09        9.841386E-06       -5.170832E-06        4.670554E-06        3.775385E-11          0.02567069        -0.007401463          0.01826923         0.001270639         0.007247062        -0.001241475         0.006005587        0.0003423704         0.001033335       -8.641992E-05        0.0009469153        3.595998E-05         0.001194886       -6.762196E-05         0.001127264        0.0001115646        1.430766E-06       -8.560675E-08        1.345159E-06        1.661686E-10
1.000000        0.0001448209       -1.959724E-07        0.0001446249        7.181622E-11        3.069320E-05       -2.309202E-05        7.601187E-06        1.527186E-09        5.890823E-05       -3.848029E-05        2.042793E-05        3.051686E-09        1.006037E-05       -5.031931E-06        5.028441E-06        3.972260E-11          0.02663637        -0.007396401          0.01923997         0.001320062         0.007542351        -0.001243087         0.006299264        0.0003561900         0.001077980       -8.642690E-05        0.0009915527        3.751528E-05         0.001247358       -6.762212E-05         0.001179736        0.0001164626        1.495225E-06       -8.547075E-08        1.409754E-06        1.737312E-10
1.050000        0.0001447927       -1.845038E-07        0.0001446082        6.955251E-11        3.001779E-05       -2.216381E-05        7.853981E-06        1.581776E-09        5.875191E-05       -3.714754E-05        2.160438E-05        3.192655E-09        1.006830E-05       -4.870843E-06        5.197459E-06        4.095598E-11          0.02695395        -0.007376259          0.01957770         0.001338218         0.007642886        -0.001243908         0.006398978        0.0003608444         0.001093128       -8.642270E-05         0.001006705        3.804465E-05         0.001265162       -6.761837E-05         0.001197544        0.0001181240        1.516971E-06       -8.532922E-08        1.431642E-06        1.763154E-10
1.100000        0.0001447882       -1.743021E-07        0.0001446139        6.301914E-11        2.915277E-05       -2.130607E-05        7.846696E-06        1.602311E-09        5.775274E-05       -3.585612E-05        2.189662E-05        3.281214E-09        9.899529E-06       -4.694522E-06        5.205007E-06        4.150315E-11          0.02672028        -0.007341162          0.01937912         0.001329732         0.007577711        -0.001243911         0.006333800        0.0003577134         0.001083178       -8.640702E-05        0.0009967711        3.770091E-05         0.001253465       -6.761068E-05         0.001185855        0.0001170314        1.502347E-06       -8.518375E-08        1.417163E-06        1.746560E-10
1.150000        0.0001448029       -1.651681E-07        0.0001446378        5.317303E-11        2.813624E-05       -2.051050E-05        7.625735E-06        1.591179E-09        5.607699E-05       -3.461318E-05        2.146381E-05        3.320917E-09        9.594336E-06       -4.510232E-06        5.084103E-06        4.145464E-11          0.02605239        -0.007292139          0.01876025         0.001300224         0.007381921        -0.001243107         0.006138814        0.0003484586         0.001053452       -8.638014E-05        0.0009670717        3.666905E-05         0.001218523       -6.759921E-05         0.001150924        0.0001137690        1.459083E-06       -8.503582E-08        1.374047E-06        1.696522E-10
1.200000        0.0001448335       -1.569421E-07        0.0001446765        4.132843E-11        2.701631E-05       -1.977066E-05        7.245651E-06        1.552615E-09        5.389809E-05       -3.342532E-05        2.047277E-05        3.317755E-09        9.192187E-06       -4.324431E-06        4.867756E-06        4.092009E-11          0.02506711        -0.007230852          0.01783626         0.001255324         0.007090554        -0.001241546         0.005849008        0.0003347356         0.001009263       -8.634272E-05        0.0009229207        3.513389E-05         0.001166586       -6.758423E-05         0.001099001        0.0001089203        1.394923E-06       -8.488674E-08        1.310037E-06        1.622059E-10
1.250000        0.0001448770       -1.494952E-07        0.0001447275        2.894470E-11        2.584027E-05       -1.908134E-05        6.758928E-06        1.491709E-09        5.137508E-05       -3.229757E-05        1.907751E-05        3.278771E-09        8.727585E-06       -4.142191E-06        4.585394E-06        4.001061E-11          0.02386823        -0.007159328          0.01670891         0.001200040         0.006734741        -0.001239295         0.005495446        0.0003180123        0.0009553355       -8.629572E-05        0.0008690398        3.325968E-05         0.001103207       -6.756611E-05         0.001035641        0.0001030040        1.316757E-06       -8.473769E-08        1.232019E-06        1.531204E-10
1.300000        0.0001449312       -1.427217E-07        0.0001447885        1.746665E-11        2.464873E-05       -1.843817E-05        6.210553E-06        1.413640E-09        4.864176E-05       -3.123295E-05        1.740881E-05        3.211040E-09        8.228342E-06       -3.967084E-06        4.261258E-06        3.882764E-11          0.02254086        -0.007079714          0.01546115         0.001138477         0.006340021        -0.001236438         0.005103583        0.0002994907        0.0008955412       -8.624026E-05        0.0008093010        3.118119E-05         0.001032944       -6.754523E-05        0.0009653985        9.644535E-05        1.230233E-06       -8.458965E-08        1.145643E-06        1.430552E-10
1.350000        0.0001449943       -1.365340E-07        0.0001448578        8.228823E-12        2.347352E-05       -1.783733E-05        5.636183E-06        1.323221E-09        4.580400E-05       -3.023265E-05        1.557135E-05        3.121069E-09        7.715527E-06       -3.801348E-06        3.914179E-06        3.745763E-11          0.02115077        -0.006994106          0.01415666         0.001073810         0.005926141        -0.001233065         0.004693076        0.0002800985        0.0008328747       -8.617753E-05        0.0007466971        2.900260E-05        0.0009593161       -6.752204E-05        0.0008917941        8.957305E-05        1.139716E-06       -8.444346E-08        1.055273E-06        1.325202E-10
1.400000        0.0001450646       -1.308594E-07        0.0001449337        2.412650E-12        2.233785E-05       -1.727539E-05        5.062460E-06        1.224667E-09        4.294161E-05       -2.929621E-05        1.364539E-05        3.014513E-09        7.204304E-06       -3.646165E-06        3.558139E-06        3.597079E-11          0.01974645        -0.006904429          0.01284202         0.001008377         0.005507681        -0.001229265         0.004278416        0.0002605187        0.0007695453       -8.610872E-05        0.0006834366        2.680080E-05        0.0008849229       -6.749693E-05        0.0008174260        8.262967E-05        1.048422E-06       -8.429980E-08        9.641224E-07        1.218915E-10
1.450000        0.0001451409       -1.256366E-07        0.0001450153        1.038671E-12        2.125755E-05       -1.674923E-05        4.508325E-06        1.121548E-09        4.011239E-05       -2.842201E-05        1.169038E-05        2.896111E-09        6.705082E-06       -3.501951E-06        3.203131E-06        3.442222E-11          0.01836226        -0.006812373          0.01154989        0.0009438362         0.005094985        -0.001225124         0.003869861        0.0002412342        0.0007071198       -8.603501E-05        0.0006210848        2.463033E-05        0.0008116061       -6.747031E-05        0.0007441358        7.578710E-05        9.586274E-07       -8.415926E-08        8.744681E-07        1.114355E-10
1.500000        0.0001452222       -1.208138E-07        0.0001451014        4.977989E-12        2.024260E-05       -1.625600E-05        3.986594E-06        1.016808E-09        3.735659E-05       -2.760753E-05        9.749056E-06        2.769739E-09        6.224646E-06       -3.368609E-06        2.856038E-06        3.285402E-11          0.01702156        -0.006719372          0.01030219        0.0008813151         0.004695111        -0.001220724         0.003474388        0.0002225732        0.0006466658       -8.595750E-05        0.0005607083        2.252835E-05        0.0007406208       -6.744256E-05        0.0006731782        6.916246E-05        8.718778E-07       -8.402230E-08        7.878555E-07        1.013334E-10
1.550000        0.0001453076       -1.163467E-07        0.0001451913        1.497208E-11        1.929854E-05       -1.579309E-05        3.505447E-06        9.128508E-10        3.470103E-05       -2.684976E-05        7.851276E-06        2.638518E-09        5.767131E-06       -3.245717E-06        2.521415E-06        3.129764E-11          0.01573951        -0.006626605         0.009112906        0.0008215494         0.004312659        -0.001216139         0.003096521        0.0002047481        0.0005888780       -8.587722E-05        0.0005030008        2.051908E-05        0.0006727833       -6.741404E-05        0.0006053693        6.283192E-05        7.891749E-07       -8.388930E-08        7.052857E-07        9.170283E-11
1.600000        0.0001453964       -1.121974E-07        0.0001452842        3.165454E-11        1.842774E-05       -1.535808E-05        3.069664E-06        8.116179E-10        3.216257E-05       -2.614536E-05        6.017211E-06        2.504927E-09        5.334786E-06       -3.132669E-06        2.202116E-06        2.977619E-11          0.01452529        -0.006535018         0.007990275        0.0007649892         0.003950440        -0.001211436         0.002739004        0.0001878874        0.0005341802       -8.579512E-05        0.0004483851        1.861726E-05        0.0006085913       -6.738507E-05        0.0005412062        5.684185E-05        7.111245E-07       -8.376056E-08        6.273639E-07        8.261507E-11
1.650000        0.0001454879       -1.083332E-07        0.0001453796        5.557148E-11        1.763036E-05       -1.494875E-05        2.681608E-06        7.146752E-10        2.975081E-05       -2.549092E-05        4.259889E-06        2.370924E-09        4.928558E-06       -3.028774E-06        1.899784E-06        2.830626E-11          0.01338384        -0.006445346         0.006938493        0.0007118830         0.003609991        -0.001206675         0.002403316        0.0001720601        0.0004828029       -8.571208E-05        0.0003970908        1.683093E-05        0.0005483150       -6.735594E-05        0.0004809591        5.121746E-05        6.380508E-07       -8.363635E-08        5.544144E-07        7.410852E-11
1.700000        0.0001455817       -1.047257E-07        0.0001454770        8.719926E-11        1.690504E-05       -1.456308E-05        2.341956E-06        6.232851E-10        2.747018E-05       -2.488303E-05        2.587152E-06        2.238042E-09        4.548515E-06       -2.933310E-06        1.615205E-06        2.689958E-11          0.01231712        -0.006358147         0.005958972        0.0006623392         0.003291959        -0.001201908         0.002090051        0.0001572935        0.0004348419       -8.562887E-05        0.0003492130        1.516345E-05        0.0004920666       -6.732693E-05        0.0004247397        4.596915E-05        5.700823E-07       -8.351685E-08        4.865654E-07        6.619866E-11
1.750000        0.0001456774       -1.013502E-07        0.0001455761        1.269593E-10        1.624945E-05       -1.419921E-05        2.050249E-06        5.384686E-10        2.532150E-05       -2.431838E-05        1.003123E-06        2.107476E-09        4.194154E-06       -2.845569E-06        1.348586E-06        2.556416E-11          0.01132508        -0.006273830         0.005051248        0.0006163708         0.002996381        -0.001197179         0.001799202        0.0001435869        0.0003903009       -8.554620E-05        0.0003047547        1.361494E-05        0.0004398495       -6.729827E-05        0.0003725512        4.109721E-05        5.072137E-07       -8.340221E-08        4.238115E-07        5.888528E-11
1.800000        0.0001457747       -9.818491E-08        0.0001456765        1.752300E-10        1.566069E-05       -1.385542E-05        1.805278E-06        4.610547E-10        2.330313E-05       -2.379383E-05       -4.907013E-07        1.980151E-09        3.864610E-06       -2.764876E-06        1.099733E-06        2.430533E-11          0.01040631        -0.006192682         0.004213629        0.0005739286         0.002722889        -0.001192529         0.001530360        0.0001309204        0.0003491219       -8.546470E-05        0.0002636572        1.218340E-05        0.0003915951       -6.727018E-05        0.0003243249        3.659519E-05        4.493510E-07       -8.329256E-08        3.660585E-07        5.215775E-11
1.850000        0.0001458732       -9.521090E-08        0.0001457780        2.323565E-10        1.513553E-05       -1.353016E-05        1.605365E-06        3.917217E-10        2.141179E-05       -2.330645E-05       -1.894655E-06        1.856778E-09        3.558804E-06       -2.690604E-06        8.682002E-07        2.312642E-11         0.009558549        -0.006114890         0.003443660        0.0005349228         0.002470848        -0.001187989         0.001282859        0.0001192624        0.0003112074       -8.538493E-05        0.0002258225        1.086543E-05        0.0003471879       -6.724286E-05        0.0002799450        3.245228E-05        3.963430E-07       -8.318798E-08        3.131550E-07        4.599874E-11
1.900000        0.0001459728       -9.241133E-08        0.0001458804        2.986580E-10        1.467058E-05       -1.322202E-05        1.448562E-06        3.310288E-10        1.964316E-05       -2.285347E-05       -3.210316E-06        1.737899E-09        3.275551E-06       -2.622174E-06        6.533764E-07        2.202933E-11         0.008779000        -0.006040564         0.002738436        0.0004992401         0.002239464        -0.001183589         0.001055875        0.0001085739        0.0002764354       -8.530738E-05        0.0001911280        9.656816E-06        0.0003064840       -6.721647E-05        0.0002392675        2.865501E-05        3.480040E-07       -8.308854E-08        2.649154E-07        4.038683E-11
1.950000        0.0001460732       -8.977129E-08        0.0001459834        3.744339E-10        1.426247E-05       -1.292968E-05        1.332783E-06        2.794413E-10        1.799229E-05       -2.243238E-05       -4.440087E-06        1.623922E-09        3.013621E-06       -2.559062E-06        4.545585E-07        2.101495E-11         0.008064578        -0.005969754         0.002094824        0.0004667539         0.002027852        -0.001179352        0.0008485007        9.881212E-05        0.0002446705       -8.523248E-05        0.0001594380        8.552832E-06        0.0002693237       -6.719116E-05        0.0002021325        2.518844E-05        3.041292E-07       -8.299427E-08        2.211349E-07        3.529838E-11
2.000000        0.0001461742       -8.727754E-08        0.0001460870        4.599686E-10        1.390788E-05       -1.265198E-05        1.255900E-06        2.373513E-10        1.645394E-05       -2.204084E-05       -5.586891E-06        1.515148E-09        2.771788E-06       -2.500792E-06        2.709964E-07        2.008346E-11         0.007412078        -0.005902460         0.001509618        0.0004373327         0.001835085        -0.001175296        0.0006597885        8.993230E-05        0.0002157710       -8.516063E-05        0.0001306104        7.548559E-06        0.0002355400       -6.716708E-05        0.0001683729        2.203696E-05        2.645059E-07       -8.290519E-08        1.816007E-07        3.070875E-11
2.050000        0.0001462758       -8.491825E-08        0.0001461909        5.555348E-10        1.360363E-05       -1.238783E-05        1.215804E-06        2.050927E-10        1.502275E-05       -2.167671E-05       -6.653954E-06        1.411794E-09        2.548861E-06       -2.446936E-06        1.019249E-07        1.923456E-11         0.006818280        -0.005838649        0.0009796304        0.0004108447         0.001660228        -0.001171440        0.0004887879        8.188975E-05        0.0001895945       -8.509214E-05        0.0001045023        6.639040E-06        0.0002049649       -6.714433E-05        0.0001378206        1.918486E-05        2.289204E-07       -8.282132E-08        1.460991E-07        2.659318E-11
2.100000        0.0001463779       -8.268283E-08        0.0001462952        6.613965E-10        1.334668E-05       -1.213623E-05        1.210447E-06        1.829538E-10        1.369340E-05       -2.133805E-05       -7.644649E-06        1.314011E-09        2.343695E-06       -2.397109E-06       -5.341441E-08        1.846764E-11         0.006280023        -0.005778259        0.0005017635        0.0003871614         0.001502360        -0.001167794        0.0003345657        7.464063E-05        0.0001660006       -8.502730E-05        8.097326E-05        5.819396E-06        0.0001774331       -6.712301E-05        0.0001103100        1.661669E-05        1.971630E-07       -8.274264E-08        1.144204E-07        2.292738E-11
2.150000        0.0001464803       -8.056178E-08        0.0001463997        7.778111E-10        1.313416E-05       -1.189630E-05        1.237863E-06        1.711874E-10        1.246069E-05       -2.102308E-05       -8.562391E-06        1.221898E-09        2.155208E-06       -2.350967E-06       -1.957590E-07        1.778194E-11         0.005794257        -0.005721210        7.304707E-05        0.0003661595         0.001360590        -0.001164370        0.0001962201        6.814265E-05        0.0001448535       -8.496636E-05        5.988713E-05        5.084907E-06        0.0001527844       -6.710321E-05        8.568122E-05        1.431749E-05        1.690312E-07       -8.266914E-08        8.636202E-08        1.968785E-11
2.200000        0.0001465829       -7.854656E-08        0.0001465044        9.050313E-10        1.296338E-05       -1.166720E-05        1.296187E-06        1.700175E-10        1.131962E-05       -2.073018E-05       -9.410559E-06        1.135511E-09        1.982381E-06       -2.308198E-06       -3.258170E-07        1.717656E-11         0.005358068        -0.005667406       -0.0003093381        0.0003477226         0.001234065        -0.001161175        7.288956E-05        6.235544E-05        0.0001260233       -8.490951E-05        4.111380E-05        4.431053E-06        0.0001308660       -6.708501E-05        6.378095E-05        1.227295E-05        1.443313E-07       -8.260079E-08        6.173053E-08        1.685213E-11
2.250000        0.0001466858       -7.662943E-08        0.0001466091        1.043306E-09        1.283183E-05       -1.144817E-05        1.383661E-06        1.796462E-10        1.026543E-05       -2.045788E-05       -1.019245E-05        1.054873E-09        1.824265E-06       -2.268527E-06       -4.442613E-07        1.665062E-11         0.004968696        -0.005616744       -0.0006480485        0.0003317417         0.001121973        -0.001158216       -3.624252E-05        5.724083E-05        0.0001093867       -8.485692E-05        2.452978E-05        3.853548E-06        0.0001115323       -6.706846E-05        4.446385E-05        1.046950E-05        1.228799E-07       -8.253754E-08        4.034239E-08        1.439893E-11
2.300000        0.0001467888       -7.480341E-08        0.0001467140        1.192881E-09        1.273717E-05       -1.123854E-05        1.498634E-06        2.002576E-10        9.293599E-06       -2.020484E-05       -1.091124E-05        9.799810E-10        1.679974E-06       -2.231702E-06       -5.517279E-07        1.620323E-11         0.004623539        -0.005569113       -0.0009455748        0.0003181153         0.001023550        -0.001155496       -0.0001319459        5.276286E-05        9.482722E-05       -8.480874E-05        1.001848E-05        3.348342E-06        9.464635E-05       -6.705361E-05        2.759274E-05        8.894318E-06        1.045039E-07       -8.247935E-08        2.202458E-08        1.230817E-11
2.350000        0.0001468918       -7.306215E-08        0.0001468188        1.354000E-09        1.267722E-05       -1.103766E-05        1.639558E-06        2.320218E-10        8.399870E-06       -1.996984E-05       -1.156997E-05        9.108105E-10        1.548687E-06       -2.197502E-06       -6.488143E-07        1.583356E-11         0.004320156        -0.005524400        -0.001204243        0.0003067494        0.0009380757        -0.001153019       -0.0002149430        4.888786E-05        8.223544E-05       -8.476507E-05       -2.529626E-06        2.911632E-06        8.007915E-05       -6.704051E-05        1.303864E-05        7.535364E-06        8.904078E-08       -8.242618E-08        6.614601E-09        1.056099E-11
