#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
1.81546            0.551420           0.0140353            0.111162            0.551420           0.0140353           0.0140353
1.83541            0.548357          0.00973219            0.123499            0.548357          0.00973219          0.00973219
1.85536            0.544936          0.00619765            0.136001            0.544936          0.00619765          0.00619765
1.87531            0.541166          0.00344719            0.148577            0.541166          0.00344718          0.00344718
1.89526            0.537058          0.00149280            0.161134            0.537058          0.00149280          0.00149280
1.91521            0.532624         0.000342957            0.173581            0.532624         0.000342957         0.000342957
1.93516            0.527874         2.61932E-06            0.185828            0.527874         2.61935E-06         2.61935E-06
1.95511            0.522820         0.000473246            0.197786            0.522820         0.000473246         0.000473246
1.97506            0.517475          0.00175284            0.209371            0.517475          0.00175284          0.00175284
1.99501            0.511850          0.00383600            0.220499            0.511850          0.00383600          0.00383600
2.01496            0.505959          0.00671398            0.231092            0.505959          0.00671398          0.00671398
2.03491            0.499814           0.0103748            0.241076            0.499814           0.0103748           0.0103748
2.05486            0.493429           0.0148034            0.250381            0.493429           0.0148034           0.0148034
2.07481            0.486816           0.0199814            0.258942            0.486816           0.0199814           0.0199814
2.09476            0.479989           0.0258880            0.266703            0.479989           0.0258880           0.0258880
2.11471            0.472962           0.0324992            0.273609            0.472962           0.0324992           0.0324992
2.13466            0.465747           0.0397885            0.279616            0.465747           0.0397885           0.0397885
2.15461            0.458360           0.0477271            0.284684            0.458360           0.0477271           0.0477271
2.17456            0.450812           0.0562837            0.288782            0.450812           0.0562837           0.0562837
2.19451            0.443117           0.0654250            0.291883            0.443117           0.0654250           0.0654250
2.21446            0.435290           0.0751156            0.293972            0.435290           0.0751156           0.0751156
2.23441            0.427342           0.0853187            0.295036            0.427342           0.0853187           0.0853187
2.25436            0.419288           0.0959955            0.295073            0.419288           0.0959955           0.0959955
2.27431            0.411139            0.107106            0.294086            0.411139            0.107106            0.107106
2.29426            0.402910            0.118609            0.292088            0.402910            0.118609            0.118609
2.31421            0.394612            0.130463            0.289096            0.394612            0.130463            0.130463
2.33416            0.386257            0.142625            0.285136            0.386257            0.142625            0.142625
2.35411            0.377858            0.155051            0.280238            0.377858            0.155051            0.155051
2.37406            0.369427            0.167697            0.274440            0.369427            0.167697            0.167697
2.39401            0.360975            0.180520            0.267787            0.360975            0.180520            0.180520
2.41397            0.352512            0.193476            0.260327            0.352512            0.193476            0.193476
2.43392            0.344051            0.206520            0.252114            0.344051            0.206520            0.206520
2.45387            0.335600            0.219609            0.243209            0.335600            0.219609            0.219609
2.47382            0.327171            0.232700            0.233673            0.327171            0.232700            0.232700
2.49377            0.318774            0.245752            0.223574            0.318774            0.245752            0.245752
2.51372            0.310416            0.258722            0.212982            0.310416            0.258722            0.258722
2.53367            0.302109            0.271570            0.201971            0.302109            0.271570            0.271570
2.55362            0.293859            0.284257            0.190615            0.293859            0.284257            0.284257
2.57357            0.285675            0.296746            0.178991            0.285675            0.296746            0.296746
2.59352            0.277565            0.308998            0.167177            0.277565            0.308998            0.308998
2.61347            0.269537            0.320981            0.155253            0.269537            0.320981            0.320981
2.63342            0.261597            0.332659            0.143297            0.261597            0.332659            0.332659
2.65337            0.253751            0.344002            0.131386            0.253751            0.344002            0.344002
2.67332            0.246007            0.354978            0.119599            0.246007            0.354978            0.354978
2.69327            0.238369            0.365562            0.108012            0.238369            0.365562            0.365562
2.71322            0.230843            0.375725           0.0966982            0.230843            0.375725            0.375725
2.73317            0.223434            0.385444           0.0857300            0.223434            0.385444            0.385444
2.75312            0.216147            0.394697           0.0751762            0.216147            0.394697            0.394697
2.77307            0.208985            0.403463           0.0651027            0.208985            0.403463            0.403463
2.79302            0.201952            0.411725           0.0555719            0.201952            0.411725            0.411725
2.81297            0.195052            0.419466           0.0466423            0.195052            0.419466            0.419466
2.83292            0.188288            0.426673           0.0383682            0.188288            0.426673            0.426673
2.85287            0.181662            0.433333           0.0307997            0.181662            0.433333            0.433333
2.87282            0.175177            0.439437           0.0239820            0.175177            0.439437            0.439437
2.89277            0.168835            0.444977           0.0179555            0.168835            0.444977            0.444977
2.91272            0.162637            0.449948           0.0127557            0.162637            0.449948            0.449948
2.93267            0.156584            0.454344          0.00841290            0.156584            0.454344            0.454344
2.95262            0.150678            0.458166          0.00495220            0.150678            0.458166            0.458166
2.97257            0.144920            0.461411          0.00239339            0.144920            0.461411            0.461411
2.99252            0.139310            0.464082         0.000750979            0.139310            0.464082            0.464082
3.01247            0.133847            0.466183         3.41937E-05            0.133847            0.466183            0.466183
3.03242            0.128533            0.467719         0.000247024            0.128533            0.467719            0.467719
3.05237            0.123366            0.468695          0.00138831            0.123366            0.468695            0.468695
3.07232            0.118346            0.469121          0.00345184            0.118346            0.469121            0.469121
3.09227            0.113472            0.469006          0.00642649            0.113472            0.469006            0.469006
3.11222            0.108744            0.468361           0.0102964            0.108744            0.468361            0.468361
3.13217            0.104159            0.467198           0.0150412            0.104159            0.467198            0.467198
3.15212           0.0997178            0.465531           0.0206362           0.0997178            0.465531            0.465531
3.17207           0.0954173            0.463373           0.0270524           0.0954173            0.463373            0.463373
3.19202           0.0912562            0.460741           0.0342571           0.0912562            0.460741            0.460741
3.21197           0.0872326            0.457651           0.0422142           0.0872326            0.457651            0.457651
3.23192           0.0833445            0.454119           0.0508840           0.0833445            0.454119            0.454119
3.25187           0.0795898            0.450165           0.0602239           0.0795898            0.450165            0.450165
3.27182           0.0759663            0.445806           0.0701886           0.0759664            0.445806            0.445806
3.29177           0.0724717            0.441061           0.0807305           0.0724717            0.441061            0.441061
3.31172           0.0691033            0.435950           0.0917998           0.0691033            0.435950            0.435950
3.33167           0.0658589            0.430492            0.103345           0.0658589            0.430492            0.430492
3.35162           0.0627356            0.424708            0.115313           0.0627356            0.424708            0.424708
3.37157           0.0597309            0.418619            0.127650           0.0597310            0.418619            0.418619
3.39152           0.0568421            0.412244            0.140301           0.0568421            0.412244            0.412244
3.41147           0.0540664            0.405604            0.153210           0.0540664            0.405604            0.405604
3.43142           0.0514010            0.398720            0.166323           0.0514010            0.398720            0.398720
3.45137           0.0488430            0.391612            0.179583           0.0488430            0.391612            0.391612
3.47132           0.0463896            0.384300            0.192936           0.0463896            0.384300            0.384300
3.49127           0.0440379            0.376804            0.206327           0.0440379            0.376804            0.376804
3.51122           0.0417851            0.369144            0.219703           0.0417851            0.369144            0.369144
3.53117           0.0396282            0.361340            0.233010           0.0396282            0.361340            0.361340
3.55112           0.0375644            0.353411            0.246200           0.0375644            0.353411            0.353411
3.57107           0.0355909            0.345375            0.259221           0.0355909            0.345375            0.345375
3.59102           0.0337047            0.337250            0.272027           0.0337047            0.337250            0.337250
3.61097           0.0319031            0.329054            0.284571           0.0319031            0.329054            0.329054
3.63092           0.0301832            0.320805            0.296812           0.0301832            0.320805            0.320805
3.65087           0.0285423            0.312518            0.308707           0.0285423            0.312518            0.312518
3.67082           0.0269776            0.304211            0.320217           0.0269776            0.304211            0.304211
3.69077           0.0254865            0.295897            0.331308           0.0254865            0.295897            0.295897
3.71072           0.0240663            0.287592            0.341944           0.0240663            0.287592            0.287592
3.73067           0.0227144            0.279310            0.352096           0.0227144            0.279310            0.279310
3.75062           0.0214282            0.271064            0.361736           0.0214282            0.271064            0.271064
3.77057           0.0202052            0.262868            0.370837           0.0202052            0.262867            0.262867
3.79052           0.0190429            0.254732            0.379379           0.0190429            0.254732            0.254732
3.81047           0.0179390            0.246668            0.387340           0.0179390            0.246668            0.246668
3.83042           0.0168910            0.238688            0.394706           0.0168910            0.238688            0.238688
3.85037           0.0158968            0.230800            0.401460           0.0158968            0.230800            0.230800
3.87032           0.0149540            0.223015            0.407593           0.0149540            0.223015            0.223015
3.89027           0.0140605            0.215340            0.413096           0.0140605            0.215340            0.215340
3.91022           0.0132141            0.207784            0.417963           0.0132141            0.207784            0.207784
3.93017           0.0124129            0.200353            0.422192           0.0124129            0.200353            0.200353
3.95012           0.0116547            0.193056            0.425780           0.0116547            0.193056            0.193056
3.97007           0.0109377            0.185896            0.428731           0.0109377            0.185896            0.185896
3.99002           0.0102601            0.178880            0.431048           0.0102601            0.178880            0.178880
4.00998          0.00961987            0.172013            0.432737          0.00961987            0.172013            0.172013
4.02993          0.00901541            0.165298            0.433807          0.00901542            0.165298            0.165298
4.04988          0.00844499            0.158739            0.434268          0.00844499            0.158739            0.158739
4.06983          0.00790698            0.152339            0.434133          0.00790698            0.152339            0.152339
4.08978          0.00739980            0.146101            0.433415          0.00739980            0.146101            0.146101
4.10973          0.00692193            0.140027            0.432129          0.00692193            0.140027            0.140027
4.12968          0.00647192            0.134117            0.430294          0.00647192            0.134117            0.134117
4.14963          0.00604836            0.128374            0.427927          0.00604836            0.128374            0.128374
4.16958          0.00564990            0.122798            0.425047          0.00564990            0.122798            0.122798
4.18953          0.00527525            0.117389            0.421676          0.00527526            0.117389            0.117389
4.20948          0.00492318            0.112146            0.417835          0.00492318            0.112146            0.112146
4.22943          0.00459248            0.107070            0.413545          0.00459247            0.107070            0.107070
4.24938          0.00428202            0.102159            0.408831          0.00428202            0.102159            0.102159
4.26933          0.00399071           0.0974121            0.403716          0.00399071           0.0974121           0.0974121
4.28928          0.00371751           0.0928280            0.398224          0.00371751           0.0928280           0.0928280
4.30923          0.00346143           0.0884046            0.392378          0.00346143           0.0884046           0.0884046
4.32918          0.00322150           0.0841401            0.386204          0.00322150           0.0841401           0.0841401
4.34913          0.00299684           0.0800320            0.379726          0.00299684           0.0800320           0.0800320
4.36908          0.00278656           0.0760780            0.372969          0.00278656           0.0760780           0.0760780
4.38903          0.00258986           0.0722752            0.365957          0.00258986           0.0722752           0.0722752
4.40898          0.00240594           0.0686209            0.358715          0.00240594           0.0686210           0.0686210
4.42893          0.00223407           0.0651121            0.351266          0.00223407           0.0651121           0.0651121
4.44888          0.00207353           0.0617456            0.343634          0.00207353           0.0617456           0.0617456
4.46883          0.00192365           0.0585181            0.335842          0.00192365           0.0585181           0.0585181
4.48878          0.00178379           0.0554263            0.327913          0.00178379           0.0554263           0.0554263
4.50873          0.00165335           0.0524667            0.319869          0.00165335           0.0524667           0.0524667
4.52868          0.00153175           0.0496358            0.311731          0.00153175           0.0496358           0.0496358
4.54863          0.00141845           0.0469301            0.303521          0.00141845           0.0469301           0.0469301
4.56858          0.00131294           0.0443458            0.295258          0.00131294           0.0443458           0.0443458
4.58853          0.00121473           0.0418794            0.286961          0.00121473           0.0418794           0.0418794
4.60848          0.00112335           0.0395272            0.278649          0.00112335           0.0395272           0.0395272
4.62843          0.00103838           0.0372855            0.270340          0.00103839           0.0372855           0.0372855
4.64838         0.000959408           0.0351506            0.262050         0.000959407           0.0351506           0.0351506
4.66833         0.000886040           0.0331189            0.253796         0.000886040           0.0331189           0.0331189
4.68828         0.000817914           0.0311868            0.245592         0.000817915           0.0311868           0.0311868
4.70823         0.000754687           0.0293507            0.237452         0.000754687           0.0293507           0.0293507
4.72818         0.000696034           0.0276069            0.229391         0.000696034           0.0276069           0.0276069
4.74813         0.000641652           0.0259520            0.221419         0.000641651           0.0259520           0.0259520
4.76808         0.000591253           0.0243826            0.213550         0.000591253           0.0243826           0.0243826
4.78803         0.000544569           0.0228951            0.205792         0.000544569           0.0228951           0.0228951
4.80798         0.000501346           0.0214864            0.198157         0.000501347           0.0214864           0.0214864
4.82793         0.000461348           0.0201530            0.190653         0.000461347           0.0201530           0.0201530
4.84788         0.000424351           0.0188919            0.183287         0.000424350           0.0188919           0.0188919
4.86783         0.000390146           0.0176998            0.176068         0.000390146           0.0176998           0.0176998
4.88778         0.000358539           0.0165738            0.169002         0.000358538           0.0165738           0.0165738
4.90773         0.000329345           0.0155109            0.162094         0.000329346           0.0155109           0.0155109
4.92768         0.000302394           0.0145081            0.155349         0.000302394           0.0145081           0.0145081
4.94763         0.000277524           0.0135627            0.148772         0.000277524           0.0135627           0.0135627
4.96758         0.000254587           0.0126719            0.142366         0.000254586           0.0126720           0.0126720
4.98753         0.000233441           0.0118333            0.136133         0.000233441           0.0118333           0.0118333
5.00748         0.000213957           0.0110441            0.130077         0.000213957           0.0110441           0.0110441
5.02743         0.000196012           0.0103019            0.124199         0.000196012           0.0103019           0.0103019
5.04738         0.000179493          0.00960443            0.118499         0.000179493          0.00960443          0.00960443
5.06733         0.000164293          0.00894934            0.112978         0.000164293          0.00894934          0.00894934
5.08728         0.000150313          0.00833445            0.107637         0.000150313          0.00833445          0.00833445
5.10723         0.000137462          0.00775764            0.102475         0.000137462          0.00775763          0.00775763
5.12718         0.000125655          0.00721688           0.0974912         0.000125654          0.00721688          0.00721688
5.14713         0.000114811          0.00671023           0.0926838         0.000114811          0.00671023          0.00671023
5.16708         0.000104856          0.00623583           0.0880515         0.000104856          0.00623583          0.00623583
5.18703         9.57221E-05          0.00579189           0.0835921         9.57221E-05          0.00579189          0.00579189
5.20698         8.73455E-05          0.00537671           0.0793034         8.73450E-05          0.00537671          0.00537671
5.22693         7.96668E-05          0.00498864           0.0751828         7.96670E-05          0.00498864          0.00498864
5.24688         7.26311E-05          0.00462615           0.0712272         7.26311E-05          0.00462615          0.00462615
5.26683         6.61877E-05          0.00428774           0.0674337         6.61876E-05          0.00428774          0.00428774
5.28678         6.02894E-05          0.00397200           0.0637989         6.02893E-05          0.00397200          0.00397200
5.30673         5.48926E-05          0.00367758           0.0603192         5.48924E-05          0.00367758          0.00367758
5.32668         4.99569E-05          0.00340321           0.0569910         4.99571E-05          0.00340321          0.00340321
5.34663         4.54451E-05          0.00314767           0.0538104         4.54453E-05          0.00314767          0.00314767
5.36658         4.13226E-05          0.00290980           0.0507736         4.13230E-05          0.00290980          0.00290980
5.38653         3.75577E-05          0.00268851           0.0478765         3.75576E-05          0.00268851          0.00268851
5.40648         3.41208E-05          0.00248276           0.0451150         3.41208E-05          0.00248276          0.00248276
5.42643         3.09849E-05          0.00229158           0.0424849         3.09852E-05          0.00229158          0.00229158
5.44638         2.81248E-05          0.00211403           0.0399822         2.81250E-05          0.00211403          0.00211403
5.46633         2.55177E-05          0.00194923           0.0376024         2.55175E-05          0.00194923          0.00194923
5.48628         2.31420E-05          0.00179635           0.0353415         2.31421E-05          0.00179635          0.00179635
5.50623         2.09784E-05          0.00165462           0.0331952         2.09786E-05          0.00165461          0.00165461
5.52618         1.90088E-05          0.00152329           0.0311594         1.90090E-05          0.00152328          0.00152328
5.54613         1.72166E-05          0.00140166           0.0292298         1.72165E-05          0.00140167          0.00140167
5.56608         1.55866E-05          0.00128910           0.0274023         1.55867E-05          0.00128910          0.00128910
5.58603         1.41047E-05          0.00118497           0.0256729         1.41047E-05          0.00118496          0.00118496
5.60599         1.27582E-05          0.00108869           0.0240375         1.27581E-05          0.00108870          0.00108870
5.62594         1.15352E-05         0.000999738           0.0224923         1.15351E-05         0.000999736         0.000999736
5.64589         1.04249E-05         0.000917586           0.0210332         1.04249E-05         0.000917587         0.000917587
5.66584         9.41740E-06         0.000841760           0.0196567         9.41735E-06         0.000841760         0.000841760
5.68579         8.50356E-06         0.000771811           0.0183588         8.50362E-06         0.000771812         0.000771812
5.70574         7.67507E-06         0.000707319           0.0171362         7.67507E-06         0.000707320         0.000707320
5.72569         6.92429E-06         0.000647890           0.0159851         6.92427E-06         0.000647891         0.000647891
5.74564         6.24424E-06         0.000593158           0.0149023         6.24430E-06         0.000593158         0.000593158
5.76559         5.62854E-06         0.000542778           0.0138844         5.62840E-06         0.000542778         0.000542778
5.78554         5.07136E-06         0.000496428           0.0129282         5.07139E-06         0.000496428         0.000496428
5.80549         4.56735E-06         0.000453811           0.0120306         4.56739E-06         0.000453811         0.000453811
5.82544         4.11165E-06         0.000414645           0.0111885         4.11165E-06         0.000414646         0.000414646
5.84539         3.69982E-06         0.000378672           0.0103992         3.69982E-06         0.000378672         0.000378672
5.86534         3.32780E-06         0.000345648          0.00965982         3.32783E-06         0.000345648         0.000345648
5.88529         2.99190E-06         0.000315348          0.00896766         2.99193E-06         0.000315348         0.000315348
5.90524         2.68874E-06         0.000287562          0.00832016         2.68873E-06         0.000287562         0.000287562
5.92519         2.41525E-06         0.000262095          0.00771485         2.41526E-06         0.000262094         0.000262094
5.94514         2.16865E-06         0.000238765          0.00714937         2.16862E-06         0.000238766         0.000238766
5.96509         1.94638E-06         0.000217405          0.00662145         1.94639E-06         0.000217405         0.000217405
5.98504         1.74615E-06         0.000197859          0.00612893         1.74619E-06         0.000197858         0.000197858
6.00499         1.56584E-06         0.000179982          0.00566974         1.56578E-06         0.000179981         0.000179981
6.02494         1.40354E-06         0.000163639          0.00524190         1.40354E-06         0.000163639         0.000163639
6.04489         1.25752E-06         0.000148708          0.00484354         1.25758E-06         0.000148709         0.000148709
6.06484         1.12621E-06         0.000135074          0.00447287         1.12620E-06         0.000135073         0.000135073
6.08479         1.00818E-06         0.000122629          0.00412819         1.00815E-06         0.000122629         0.000122629
6.10474         9.02129E-07         0.000111277          0.00380789         9.02161E-07         0.000111277         0.000111277
6.12469         8.06887E-07         0.000100927          0.00351042         8.06910E-07         0.000100927         0.000100927
6.14464         7.21391E-07         9.14946E-05          0.00323434         7.21367E-07         9.14945E-05         9.14945E-05
6.16459         6.44677E-07         8.29037E-05          0.00297829         6.44672E-07         8.29037E-05         8.29037E-05
6.18454         5.75873E-07         7.50831E-05          0.00274094         5.75872E-07         7.50833E-05         7.50833E-05
6.20449         5.14193E-07         6.79673E-05          0.00252108         5.14191E-07         6.79675E-05         6.79675E-05
6.22444         4.58921E-07         6.14962E-05          0.00231755         4.58936E-07         6.14960E-05         6.14960E-05
6.24439         4.09416E-07         5.56143E-05          0.00212925         4.09413E-07         5.56146E-05         5.56146E-05
6.26434         3.65094E-07         5.02708E-05          0.00195515         3.65080E-07         5.02705E-05         5.02705E-05
6.28429         3.25431E-07         4.54188E-05          0.00179428         3.25423E-07         4.54186E-05         4.54186E-05
6.30424         2.89953E-07         4.10154E-05          0.00164572         2.89951E-07         4.10154E-05         4.10154E-05
6.32419         2.58232E-07         3.70211E-05          0.00150862         2.58232E-07         3.70207E-05         3.70207E-05
6.34414         2.29883E-07         3.33997E-05          0.00138218         2.29872E-07         3.33997E-05         3.33997E-05
6.36409         2.04558E-07         3.01181E-05          0.00126563         2.04537E-07         3.01181E-05         3.01181E-05
6.38404         1.81946E-07         2.71460E-05          0.00115826         1.81933E-07         2.71462E-05         2.71462E-05
6.40399         1.61764E-07         2.44554E-05          0.00105941         1.61774E-07         2.44554E-05         2.44554E-05
6.42394         1.43759E-07         2.20210E-05         0.000968470         1.43752E-07         2.20210E-05         2.20210E-05
6.44389         1.27703E-07         1.98194E-05         0.000884845         1.27695E-07         1.98196E-05         1.98196E-05
6.46384         1.13393E-07         1.78294E-05         0.000807996         1.13390E-07         1.78294E-05         1.78294E-05
6.48379         1.00643E-07         1.60316E-05         0.000737416         1.00647E-07         1.60316E-05         1.60316E-05
6.50374         8.92879E-08         1.44082E-05         0.000672632         8.92819E-08         1.44083E-05         1.44083E-05
6.52369         7.91805E-08         1.29430E-05         0.000613204         7.91704E-08         1.29431E-05         1.29431E-05
6.54364         7.01872E-08         1.16213E-05         0.000558720         7.01966E-08         1.16211E-05         1.16211E-05
6.56359         6.21889E-08         1.04295E-05         0.000508799         6.21915E-08         1.04295E-05         1.04295E-05
6.58354         5.50784E-08         9.35556E-06         0.000463086         5.50822E-08         9.35557E-06         9.35557E-06
6.60349         4.87601E-08         8.38819E-06         0.000421250         4.87628E-08         8.38811E-06         8.38811E-06
6.62344         4.31481E-08         7.51726E-06         0.000382984         4.31494E-08         7.51723E-06         7.51723E-06
6.64339         3.81657E-08         6.73356E-06         0.000348005         3.81712E-08         6.73358E-06         6.73358E-06
6.66334         3.37442E-08         6.02869E-06         0.000316048         3.37484E-08         6.02870E-06         6.02870E-06
6.68329         2.98221E-08         5.39503E-06         0.000286869         2.98253E-08         5.39500E-06         5.39500E-06
6.70324         2.63446E-08         4.82568E-06         0.000260243         2.63444E-08         4.82561E-06         4.82561E-06
6.72319         2.32626E-08         4.31435E-06         0.000235959         2.32661E-08         4.31428E-06         4.31428E-06
6.74314         2.05324E-08         3.85536E-06         0.000213824         2.05315E-08         3.85547E-06         3.85547E-06
6.76309         1.81148E-08         3.44355E-06         0.000193660         1.81198E-08         3.44345E-06         3.44345E-06
6.78304         1.59749E-08         3.07426E-06         0.000175301         1.59801E-08         3.07428E-06         3.07428E-06
6.80299         1.40818E-08         2.74325E-06         0.000158595         1.40774E-08         2.74323E-06         2.74323E-06
6.82294         1.24076E-08         2.44671E-06         0.000143403         1.24049E-08         2.44670E-06         2.44670E-06
6.84289         1.09278E-08         2.18117E-06         0.000129594         1.09244E-08         2.18115E-06         2.18115E-06
6.86284         9.62022E-09         1.94351E-06         0.000117050         9.62359E-09         1.94350E-06         1.94350E-06
6.88279         8.46543E-09         1.73090E-06         0.000105662         8.46287E-09         1.73093E-06         1.73093E-06
6.90274         7.44600E-09         1.54079E-06         9.53280E-05         7.44590E-09         1.54081E-06         1.54081E-06
