#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
10.7731           0.0242893           0.0451147           0.0407776           0.0242893           0.0242893           0.0407776
10.9227           0.0254900           0.0460603           0.0399958           0.0254900           0.0254900           0.0399958
11.0723           0.0267169           0.0469366           0.0390897           0.0267169           0.0267169           0.0390897
11.2219           0.0279688           0.0477386           0.0380636           0.0279688           0.0279688           0.0380636
11.3716           0.0292441           0.0484616           0.0369230           0.0292441           0.0292441           0.0369230
11.5212           0.0305412           0.0491012           0.0356744           0.0305412           0.0305412           0.0356744
11.6708           0.0318586           0.0496534           0.0343252           0.0318586           0.0318586           0.0343252
11.8204           0.0331943           0.0501143           0.0328835           0.0331943           0.0331943           0.0328835
11.9701           0.0345466           0.0504807           0.0313586           0.0345466           0.0345466           0.0313586
12.1197           0.0359134           0.0507494           0.0297601           0.0359134           0.0359134           0.0297601
12.2693           0.0372926           0.0509180           0.0280989           0.0372926           0.0372926           0.0280989
12.4190           0.0386822           0.0509842           0.0263860           0.0386822           0.0386822           0.0263860
12.5686           0.0400798           0.0509465           0.0246332           0.0400798           0.0400798           0.0246332
12.7182           0.0414833           0.0508036           0.0228529           0.0414833           0.0414833           0.0228529
12.8678           0.0428901           0.0505549           0.0210576           0.0428901           0.0428901           0.0210576
13.0175           0.0442980           0.0502001           0.0192601           0.0442980           0.0442980           0.0192601
13.1671           0.0457044           0.0497398           0.0174737           0.0457044           0.0457044           0.0174737
13.3167           0.0471068           0.0491747           0.0157112           0.0471068           0.0471068           0.0157112
13.4663           0.0485027           0.0485064           0.0139859           0.0485027           0.0485027           0.0139859
13.6160           0.0498895           0.0477367           0.0123106           0.0498895           0.0498895           0.0123106
13.7656           0.0512646           0.0468682           0.0106979           0.0512646           0.0512646           0.0106979
13.9152           0.0526255           0.0459040          0.00916005           0.0526255           0.0526255          0.00916005
14.0648           0.0539694           0.0448477          0.00770882           0.0539694           0.0539694          0.00770882
14.2145           0.0552939           0.0437032          0.00635534           0.0552939           0.0552939          0.00635534
14.3641           0.0565962           0.0424751          0.00511010           0.0565962           0.0565962          0.00511010
14.5137           0.0578740           0.0411685          0.00398276           0.0578740           0.0578740          0.00398276
14.6633           0.0591246           0.0397889          0.00298214           0.0591246           0.0591246          0.00298214
14.8130           0.0603456           0.0383421          0.00211609           0.0603456           0.0603456          0.00211609
14.9626           0.0615345           0.0368345          0.00139142           0.0615344           0.0615344          0.00139142
15.1122           0.0626889           0.0352727         0.000813874           0.0626889           0.0626889         0.000813874
15.2618           0.0638066           0.0336636         0.000388026           0.0638066           0.0638066         0.000388026
15.4115           0.0648853           0.0320147         0.000117267           0.0648853           0.0648853         0.000117267
15.5611           0.0659229           0.0303333         3.75549E-06           0.0659229           0.0659229         3.75545E-06
15.7107           0.0669172           0.0286272         4.84004E-05           0.0669172           0.0669172         4.84004E-05
15.8603           0.0678663           0.0269044         0.000250843           0.0678663           0.0678663         0.000250843
16.0100           0.0687684           0.0251730         0.000609457           0.0687684           0.0687684         0.000609457
16.1596           0.0696216           0.0234409          0.00112136           0.0696216           0.0696216          0.00112136
16.3092           0.0704244           0.0217166          0.00178242           0.0704244           0.0704244          0.00178242
16.4589           0.0711751           0.0200080          0.00258732           0.0711751           0.0711751          0.00258732
16.6085           0.0718724           0.0183234          0.00352955           0.0718724           0.0718724          0.00352955
16.7581           0.0725149           0.0166708          0.00460151           0.0725149           0.0725149          0.00460151
16.9077           0.0731016           0.0150581          0.00579454           0.0731016           0.0731016          0.00579454
17.0574           0.0736313           0.0134931          0.00709899           0.0736313           0.0736313          0.00709899
17.2070           0.0741032           0.0119834          0.00850434           0.0741032           0.0741032          0.00850434
17.3566           0.0745166           0.0105361          0.00999923           0.0745166           0.0745166          0.00999923
17.5062           0.0748707          0.00915820           0.0115716           0.0748707           0.0748707           0.0115716
17.6559           0.0751653          0.00785644           0.0132088           0.0751653           0.0751653           0.0132088
17.8055           0.0753998          0.00663704           0.0148975           0.0753998           0.0753998           0.0148975
17.9551           0.0755742          0.00550589           0.0166243           0.0755742           0.0755742           0.0166243
18.1047           0.0756883          0.00446844           0.0183752           0.0756883           0.0756883           0.0183752
18.2544           0.0757423          0.00352966           0.0201363           0.0757423           0.0757423           0.0201363
18.4040           0.0757364          0.00269408           0.0218933           0.0757364           0.0757364           0.0218933
18.5536           0.0756709          0.00196570           0.0236324           0.0756709           0.0756709           0.0236324
18.7032           0.0755463          0.00134800           0.0253396           0.0755463           0.0755463           0.0253396
18.8529           0.0753633         0.000843920           0.0270014           0.0753633           0.0753633           0.0270014
19.0025           0.0751226         0.000455871           0.0286046           0.0751226           0.0751226           0.0286046
19.1521           0.0748251         0.000185688           0.0301367           0.0748251           0.0748251           0.0301367
19.3017           0.0744717         3.46482E-05           0.0315856           0.0744717           0.0744717           0.0315856
19.4514           0.0740636         3.46367E-06           0.0329399           0.0740636           0.0740636           0.0329399
19.6010           0.0736020         9.22806E-05           0.0341893           0.0736020           0.0736020           0.0341893
19.7506           0.0730881         0.000300685           0.0353241           0.0730881           0.0730881           0.0353241
19.9002           0.0725234         0.000627709           0.0363356           0.0725234           0.0725234           0.0363356
20.0499           0.0719095          0.00107184           0.0372162           0.0719095           0.0719095           0.0372162
20.1995           0.0712478          0.00163104           0.0379592           0.0712478           0.0712478           0.0379592
20.3491           0.0705401          0.00230276           0.0385593           0.0705401           0.0705401           0.0385593
20.4988           0.0697880          0.00308394           0.0390122           0.0697880           0.0697880           0.0390122
20.6484           0.0689935          0.00397106           0.0393148           0.0689935           0.0689935           0.0393148
20.7980           0.0681584          0.00496014           0.0394651           0.0681584           0.0681584           0.0394651
20.9476           0.0672845          0.00604679           0.0394625           0.0672845           0.0672845           0.0394625
21.0973           0.0663740          0.00722621           0.0393075           0.0663740           0.0663740           0.0393075
21.2469           0.0654287          0.00849323           0.0390018           0.0654287           0.0654287           0.0390018
21.3965           0.0644507          0.00984235           0.0385483           0.0644507           0.0644507           0.0385482
21.5461           0.0634422           0.0112678           0.0379509           0.0634422           0.0634422           0.0379509
21.6958           0.0624051           0.0127634           0.0372149           0.0624051           0.0624051           0.0372149
21.8454           0.0613416           0.0143229           0.0363463           0.0613416           0.0613416           0.0363463
21.9950           0.0602539           0.0159398           0.0353523           0.0602539           0.0602539           0.0353523
22.1446           0.0591440           0.0176073           0.0342409           0.0591440           0.0591440           0.0342408
22.2943           0.0580140           0.0193187           0.0330210           0.0580140           0.0580140           0.0330210
22.4439           0.0568661           0.0210671           0.0317023           0.0568661           0.0568661           0.0317023
22.5935           0.0557024           0.0228453           0.0302951           0.0557024           0.0557024           0.0302951
22.7431           0.0545248           0.0246466           0.0288105           0.0545248           0.0545248           0.0288105
22.8928           0.0533354           0.0264637           0.0272598           0.0533354           0.0533354           0.0272598
23.0424           0.0521364           0.0282898           0.0256550           0.0521364           0.0521364           0.0256550
23.1920           0.0509295           0.0301180           0.0240083           0.0509295           0.0509295           0.0240083
23.3416           0.0497168           0.0319414           0.0223321           0.0497168           0.0497168           0.0223321
23.4913           0.0485001           0.0337534           0.0206389           0.0485001           0.0485001           0.0206389
23.6409           0.0472812           0.0355475           0.0189414           0.0472812           0.0472812           0.0189414
23.7905           0.0460621           0.0373174           0.0172522           0.0460621           0.0460621           0.0172522
23.9401           0.0448443           0.0390570           0.0155835           0.0448443           0.0448443           0.0155835
24.0898           0.0436296           0.0407604           0.0139475           0.0436296           0.0436296           0.0139475
24.2394           0.0424196           0.0424220           0.0123562           0.0424196           0.0424196           0.0123562
24.3890           0.0412157           0.0440364           0.0108208           0.0412157           0.0412157           0.0108208
24.5387           0.0400196           0.0455986          0.00935226           0.0400196           0.0400196          0.00935226
24.6883           0.0388327           0.0471039          0.00796102           0.0388327           0.0388327          0.00796102
24.8379           0.0376562           0.0485478          0.00665681           0.0376562           0.0376562          0.00665681
24.9875           0.0364914           0.0499263          0.00544867           0.0364914           0.0364914          0.00544867
25.1372           0.0353396           0.0512356          0.00434495           0.0353396           0.0353396          0.00434495
25.2868           0.0342019           0.0524724          0.00335318           0.0342019           0.0342019          0.00335318
25.4364           0.0330794           0.0536336          0.00248009           0.0330794           0.0330794          0.00248009
25.5860           0.0319731           0.0547165          0.00173156           0.0319731           0.0319731          0.00173156
25.7357           0.0308838           0.0557188          0.00111256           0.0308838           0.0308838          0.00111256
25.8853           0.0298125           0.0566386         0.000627187           0.0298125           0.0298125         0.000627187
26.0349           0.0287599           0.0574743         0.000278616           0.0287600           0.0287600         0.000278616
26.1845           0.0277268           0.0582245         6.91074E-05           0.0277268           0.0277268         6.91076E-05
26.3342           0.0267138           0.0588885         6.22197E-09           0.0267138           0.0267138         6.22387E-09
26.4838           0.0257214           0.0594656         7.17531E-05           0.0257214           0.0257214         7.17531E-05
26.6334           0.0247502           0.0599556         0.000283898           0.0247502           0.0247502         0.000283898
26.7830           0.0238007           0.0603587         0.000635122           0.0238007           0.0238007         0.000635122
26.9327           0.0228731           0.0606752          0.00112326           0.0228731           0.0228731          0.00112326
27.0823           0.0219679           0.0609058          0.00174535           0.0219679           0.0219679          0.00174535
27.2319           0.0210853           0.0610515          0.00249763           0.0210853           0.0210853          0.00249763
27.3815           0.0202255           0.0611137          0.00337563           0.0202255           0.0202255          0.00337563
27.5312           0.0193887           0.0610937          0.00437418           0.0193887           0.0193887          0.00437418
27.6808           0.0185750           0.0609934          0.00548748           0.0185750           0.0185750          0.00548749
27.8304           0.0177844           0.0608147          0.00670914           0.0177844           0.0177844          0.00670914
27.9800           0.0170169           0.0605598          0.00803224           0.0170169           0.0170169          0.00803224
28.1297           0.0162724           0.0602311          0.00944938           0.0162724           0.0162724          0.00944938
28.2793           0.0155510           0.0598312           0.0109527           0.0155510           0.0155510           0.0109527
28.4289           0.0148524           0.0593628           0.0125342           0.0148524           0.0148524           0.0125341
28.5786           0.0141766           0.0588287           0.0141851           0.0141766           0.0141766           0.0141851
28.7282           0.0135232           0.0582318           0.0158970           0.0135232           0.0135232           0.0158970
28.8778           0.0128920           0.0575754           0.0176609           0.0128920           0.0128920           0.0176609
29.0274           0.0122829           0.0568625           0.0194677           0.0122829           0.0122829           0.0194677
29.1771           0.0116954           0.0560963           0.0213085           0.0116954           0.0116954           0.0213085
29.3267           0.0111293           0.0552802           0.0231741           0.0111293           0.0111293           0.0231741
29.4763           0.0105842           0.0544176           0.0250555           0.0105842           0.0105842           0.0250555
29.6259           0.0100597           0.0535117           0.0269438           0.0100597           0.0100597           0.0269438
29.7756          0.00955546           0.0525659           0.0288303          0.00955546          0.00955546           0.0288303
29.9252          0.00907105           0.0515837           0.0307063          0.00907105          0.00907105           0.0307063
30.0748          0.00860604           0.0505683           0.0325635          0.00860604          0.00860604           0.0325635
30.2244          0.00815999           0.0495231           0.0343939          0.00815999          0.00815999           0.0343939
30.3741          0.00773245           0.0484514           0.0361898          0.00773245          0.00773245           0.0361898
30.5237          0.00732294           0.0473563           0.0379438          0.00732294          0.00732294           0.0379438
30.6733          0.00693101           0.0462412           0.0396488          0.00693101          0.00693101           0.0396488
30.8229          0.00655617           0.0451090           0.0412984          0.00655617          0.00655617           0.0412984
30.9726          0.00619793           0.0439628           0.0428864          0.00619793          0.00619793           0.0428864
31.1222          0.00585580           0.0428056           0.0444071          0.00585580          0.00585580           0.0444070
31.2718          0.00552931           0.0416401           0.0458552          0.00552931          0.00552931           0.0458552
31.4214          0.00521794           0.0404691           0.0472262          0.00521794          0.00521794           0.0472262
31.5711          0.00492123           0.0392953           0.0485157          0.00492123          0.00492123           0.0485157
31.7207          0.00463866           0.0381212           0.0497201          0.00463866          0.00463866           0.0497201
31.8703          0.00436977           0.0369491           0.0508360          0.00436977          0.00436977           0.0508360
32.0200          0.00411406           0.0357814           0.0518608          0.00411405          0.00411405           0.0518608
32.1696          0.00387105           0.0346202           0.0527922          0.00387105          0.00387105           0.0527922
32.3192          0.00364029           0.0334676           0.0536285          0.00364029          0.00364029           0.0536285
32.4688          0.00342129           0.0323256           0.0543684          0.00342129          0.00342129           0.0543684
32.6185          0.00321361           0.0311958           0.0550111          0.00321361          0.00321361           0.0550111
32.7681          0.00301678           0.0300800           0.0555563          0.00301678          0.00301678           0.0555563
32.9177          0.00283038           0.0289798           0.0560041          0.00283038          0.00283038           0.0560041
33.0673          0.00265397           0.0278965           0.0563550          0.00265397          0.00265397           0.0563550
33.2170          0.00248712           0.0268316           0.0566099          0.00248712          0.00248712           0.0566099
33.3666          0.00232942           0.0257861           0.0567702          0.00232942          0.00232942           0.0567702
33.5162          0.00218047           0.0247611           0.0568373          0.00218046          0.00218046           0.0568373
33.6658          0.00203987           0.0237576           0.0568135          0.00203987          0.00203987           0.0568135
33.8155          0.00190725           0.0227765           0.0567009          0.00190725          0.00190725           0.0567009
33.9651          0.00178224           0.0218185           0.0565021          0.00178224          0.00178224           0.0565021
34.1147          0.00166447           0.0208843           0.0562199          0.00166447          0.00166447           0.0562199
34.2643          0.00155360           0.0199743           0.0558575          0.00155360          0.00155360           0.0558575
34.4140          0.00144929           0.0190890           0.0554181          0.00144929          0.00144929           0.0554181
34.5636          0.00135122           0.0182288           0.0549052          0.00135122          0.00135122           0.0549052
34.7132          0.00125907           0.0173939           0.0543223          0.00125907          0.00125907           0.0543223
34.8628          0.00117254           0.0165845           0.0536732          0.00117254          0.00117254           0.0536732
35.0125          0.00109134           0.0158007           0.0529619          0.00109134          0.00109134           0.0529619
35.1621          0.00101520           0.0150425           0.0521921          0.00101520          0.00101520           0.0521921
35.3117         0.000943833           0.0143100           0.0513680         0.000943832         0.000943832           0.0513680
35.4613         0.000876992           0.0136029           0.0504935         0.000876991         0.000876991           0.0504935
35.6110         0.000814428           0.0129210           0.0495728         0.000814427         0.000814427           0.0495728
35.7606         0.000755903           0.0122643           0.0486098         0.000755903         0.000755903           0.0486098
35.9102         0.000701192           0.0116324           0.0476086         0.000701191         0.000701191           0.0476086
36.0599         0.000650077           0.0110249           0.0465733         0.000650077         0.000650077           0.0465733
36.2095         0.000602353           0.0104415           0.0455076         0.000602352         0.000602352           0.0455076
36.3591         0.000557821          0.00988187           0.0444156         0.000557820         0.000557820           0.0444156
36.5087         0.000516294          0.00934543           0.0433011         0.000516294         0.000516294           0.0433011
36.6584         0.000477593          0.00883176           0.0421676         0.000477593         0.000477593           0.0421676
36.8080         0.000441548          0.00834036           0.0410188         0.000441548         0.000441548           0.0410188
36.9576         0.000407998          0.00787069           0.0398581         0.000407997         0.000407997           0.0398581
37.1072         0.000376788          0.00742220           0.0386890         0.000376788         0.000376788           0.0386890
37.2569         0.000347774          0.00699433           0.0375145         0.000347773         0.000347773           0.0375145
37.4065         0.000320816          0.00658650           0.0363378         0.000320816         0.000320816           0.0363378
37.5561         0.000295785          0.00619811           0.0351617         0.000295785         0.000295785           0.0351617
37.7057         0.000272557          0.00582856           0.0339891         0.000272557         0.000272557           0.0339891
37.8554         0.000251016          0.00547724           0.0328225         0.000251015         0.000251015           0.0328225
38.0050         0.000231049          0.00514355           0.0316644         0.000231049         0.000231049           0.0316644
38.1546         0.000212555          0.00482687           0.0305170         0.000212555         0.000212555           0.0305170
38.3042         0.000195434          0.00452658           0.0293826         0.000195433         0.000195433           0.0293826
38.4539         0.000179593          0.00424208           0.0282630         0.000179593         0.000179593           0.0282630
38.6035         0.000164947          0.00397276           0.0271601         0.000164946         0.000164946           0.0271601
38.7531         0.000151412          0.00371803           0.0260756         0.000151411         0.000151411           0.0260756
38.9027         0.000138912          0.00347728           0.0250109         0.000138912         0.000138912           0.0250109
39.0524         0.000127375          0.00324993           0.0239674         0.000127374         0.000127374           0.0239674
39.2020         0.000116732          0.00303542           0.0229463         0.000116732         0.000116732           0.0229463
39.3516         0.000106921          0.00283317           0.0219486         0.000106920         0.000106920           0.0219486
39.5012         9.78808E-05          0.00264265           0.0209754         9.78806E-05         9.78806E-05           0.0209754
39.6509         8.95567E-05          0.00246330           0.0200273         8.95565E-05         8.95565E-05           0.0200273
39.8005         8.18962E-05          0.00229462           0.0191051         8.18961E-05         8.18961E-05           0.0191051
39.9501         7.48504E-05          0.00213608           0.0182093         7.48502E-05         7.48502E-05           0.0182093
40.0998         6.83739E-05          0.00198719           0.0173403         6.83738E-05         6.83738E-05           0.0173403
40.2494         6.24241E-05          0.00184747           0.0164984         6.24239E-05         6.24239E-05           0.0164984
40.3990         5.69614E-05          0.00171645           0.0156839         5.69613E-05         5.69613E-05           0.0156839
40.5486         5.19487E-05          0.00159370           0.0148969         5.19484E-05         5.19484E-05           0.0148969
40.6983         4.73517E-05          0.00147876           0.0141373         4.73515E-05         4.73515E-05           0.0141373
40.8479         4.31383E-05          0.00137123           0.0134052         4.31382E-05         4.31382E-05           0.0134052
40.9975         3.92787E-05          0.00127070           0.0127003         3.92785E-05         3.92785E-05           0.0127003
41.1471         3.57453E-05          0.00117679           0.0120225         3.57452E-05         3.57452E-05           0.0120225
41.2968         3.25123E-05          0.00108912           0.0113715         3.25122E-05         3.25122E-05           0.0113715
41.4464         2.95560E-05          0.00100734           0.0107469         2.95559E-05         2.95559E-05           0.0107469
41.5960         2.68541E-05         0.000931112           0.0101484         2.68539E-05         2.68539E-05           0.0101484
41.7456         2.43861E-05         0.000860105          0.00957544         2.43861E-05         2.43861E-05          0.00957544
41.8953         2.21332E-05         0.000794011          0.00902756         2.21331E-05         2.21331E-05          0.00902756
42.0449         2.00777E-05         0.000732535          0.00850423         2.00776E-05         2.00776E-05          0.00850423
42.1945         1.82035E-05         0.000675394          0.00800487         1.82033E-05         1.82033E-05          0.00800487
42.3441         1.64954E-05         0.000622321          0.00752889         1.64953E-05         1.64953E-05          0.00752889
42.4938         1.49396E-05         0.000573060          0.00707565         1.49395E-05         1.49395E-05          0.00707565
42.6434         1.35234E-05         0.000527369          0.00664450         1.35234E-05         1.35234E-05          0.00664450
42.7930         1.22350E-05         0.000485020          0.00623478         1.22350E-05         1.22350E-05          0.00623479
42.9426         1.10634E-05         0.000445795          0.00584582         1.10634E-05         1.10634E-05          0.00584582
43.0923         9.99878E-06         0.000409489          0.00547691         9.99877E-06         9.99877E-06          0.00547691
43.2419         9.03181E-06         0.000375908          0.00512736         9.03178E-06         9.03178E-06          0.00512736
43.3915         8.15404E-06         0.000344869          0.00479648         8.15403E-06         8.15403E-06          0.00479648
43.5411         7.35769E-06         0.000316198          0.00448355         7.35766E-06         7.35766E-06          0.00448356
43.6908         6.63562E-06         0.000289734          0.00418790         6.63559E-06         6.63559E-06          0.00418790
43.8404         5.98126E-06         0.000265322          0.00390881         5.98121E-06         5.98121E-06          0.00390881
43.9900         5.38859E-06         0.000242819          0.00364561         5.38853E-06         5.38853E-06          0.00364560
44.1397         4.85210E-06         0.000222090          0.00339760         4.85206E-06         4.85206E-06          0.00339760
44.2893         4.36673E-06         0.000203007          0.00316414         4.36669E-06         4.36669E-06          0.00316414
44.4389         3.92784E-06         0.000185451          0.00294456         3.92780E-06         3.92780E-06          0.00294456
44.5885         3.53122E-06         0.000169312          0.00273821         3.53118E-06         3.53118E-06          0.00273821
44.7382         3.17298E-06         0.000154483          0.00254447         3.17296E-06         3.17296E-06          0.00254447
44.8878         2.84960E-06         0.000140869          0.00236272         2.84958E-06         2.84958E-06          0.00236272
45.0374         2.55783E-06         0.000128378          0.00219238         2.55783E-06         2.55783E-06          0.00219238
45.1870         2.29474E-06         0.000116924          0.00203286         2.29471E-06         2.29471E-06          0.00203286
45.3367         2.05763E-06         0.000106428          0.00188359         2.05761E-06         2.05761E-06          0.00188359
45.4863         1.84406E-06         9.68171E-05          0.00174405         1.84406E-06         1.84406E-06          0.00174405
45.6359         1.65180E-06         8.80214E-05          0.00161369         1.65180E-06         1.65180E-06          0.00161369
45.7855         1.47881E-06         7.99774E-05          0.00149203         1.47878E-06         1.47878E-06          0.00149203
45.9352         1.32325E-06         7.26254E-05          0.00137857         1.32323E-06         1.32323E-06          0.00137857
46.0848         1.18344E-06         6.59102E-05          0.00127284         1.18342E-06         1.18342E-06          0.00127284
46.2344         1.05785E-06         5.97806E-05          0.00117440         1.05784E-06         1.05784E-06          0.00117440
46.3840         9.45093E-07         5.41892E-05          0.00108282         9.45101E-07         9.45101E-07          0.00108282
46.5337         8.43920E-07         4.90918E-05         0.000997693         8.43910E-07         8.43910E-07         0.000997693
46.6833         7.53187E-07         4.44478E-05         0.000918621         7.53199E-07         7.53199E-07         0.000918621
46.8329         6.71860E-07         4.02196E-05         0.000845234         6.71847E-07         6.71847E-07         0.000845234
46.9825         5.99005E-07         3.63723E-05         0.000777176         5.99008E-07         5.99008E-07         0.000777176
47.1322         5.33774E-07         3.28738E-05         0.000714111         5.33775E-07         5.33775E-07         0.000714110
47.2818         4.75400E-07         2.96945E-05         0.000655715         4.75388E-07         4.75388E-07         0.000655715
47.4314         4.23192E-07         2.68070E-05         0.000601686         4.23183E-07         4.23183E-07         0.000601686
47.5810         3.76522E-07         2.41863E-05         0.000551736         3.76510E-07         3.76510E-07         0.000551736
47.7307         3.34826E-07         2.18091E-05         0.000505590         3.34825E-07         3.34825E-07         0.000505590
47.8803         2.97595E-07         1.96542E-05         0.000462993         2.97590E-07         2.97590E-07         0.000462993
48.0299         2.64366E-07         1.77020E-05         0.000423700         2.64365E-07         2.64365E-07         0.000423700
48.1796         2.34728E-07         1.59344E-05         0.000387482         2.34724E-07         2.34724E-07         0.000387482
48.3292         2.08304E-07         1.43351E-05         0.000354124         2.08304E-07         2.08304E-07         0.000354124
48.4788         1.84760E-07         1.28889E-05         0.000323423         1.84764E-07         1.84764E-07         0.000323423
