#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
1.96013            0.185945            0.680128           0.0120462            0.185945            0.680128           0.0120462
1.97674            0.177138            0.684597          0.00631608            0.177138            0.684597          0.00631609
1.99336            0.168631            0.687909          0.00240460            0.168631            0.687909          0.00240460
2.00997            0.160422            0.690078         0.000342418            0.160422            0.690078         0.000342417
2.02658            0.152508            0.691122         0.000145520            0.152508            0.691122         0.000145520
2.04319            0.144884            0.691063          0.00181544            0.144884            0.691063          0.00181543
2.05980            0.137548            0.689927          0.00533958            0.137548            0.689927          0.00533958
2.07641            0.130494            0.687744           0.0106917            0.130494            0.687744           0.0106917
2.09302            0.123717            0.684545           0.0178325            0.123717            0.684545           0.0178325
2.10963            0.117213            0.680368           0.0267100            0.117213            0.680368           0.0267100
2.12625            0.110976            0.675250           0.0372606            0.110976            0.675250           0.0372606
2.14286            0.105000            0.669231           0.0494099            0.105000            0.669231           0.0494099
2.15947           0.0992792            0.662354           0.0630731           0.0992792            0.662354           0.0630731
2.17608           0.0938070            0.654663           0.0781564           0.0938070            0.654663           0.0781565
2.19269           0.0885773            0.646204           0.0945579           0.0885773            0.646204           0.0945579
2.20930           0.0835834            0.637024            0.112168           0.0835834            0.637024            0.112168
2.22591           0.0788187            0.627170            0.130872           0.0788187            0.627170            0.130872
2.24252           0.0742762            0.616691            0.150549           0.0742762            0.616691            0.150549
2.25914           0.0699493            0.605636            0.171074           0.0699493            0.605636            0.171074
2.27575           0.0658310            0.594053            0.192320           0.0658310            0.594053            0.192320
2.29236           0.0619143            0.581991            0.214156           0.0619143            0.581991            0.214156
2.30897           0.0581925            0.569498            0.236453           0.0581925            0.569498            0.236453
2.32558           0.0546585            0.556622            0.259079           0.0546585            0.556622            0.259079
2.34219           0.0513056            0.543410            0.281904           0.0513056            0.543410            0.281904
2.35880           0.0481270            0.529909            0.304800           0.0481270            0.529909            0.304800
2.37542           0.0451159            0.516163            0.327641           0.0451159            0.516163            0.327641
2.39203           0.0422658            0.502216            0.350305           0.0422658            0.502216            0.350305
2.40864           0.0395700            0.488111            0.372674           0.0395700            0.488111            0.372674
2.42525           0.0370222            0.473889            0.394635           0.0370223            0.473889            0.394635
2.44186           0.0346162            0.459590            0.416079           0.0346162            0.459590            0.416079
2.45847           0.0323456            0.445250            0.436904           0.0323456            0.445250            0.436904
2.47508           0.0302045            0.430907            0.457015           0.0302045            0.430907            0.457015
2.49169           0.0281871            0.416594            0.476323           0.0281871            0.416594            0.476323
2.50831           0.0262875            0.402344            0.494747           0.0262875            0.402344            0.494747
2.52492           0.0245003            0.388188            0.512211           0.0245003            0.388188            0.512211
2.54153           0.0228201            0.374154            0.528649           0.0228201            0.374154            0.528649
2.55814           0.0212415            0.360269            0.544003           0.0212415            0.360269            0.544003
2.57475           0.0197596            0.346558            0.558221           0.0197595            0.346558            0.558221
2.59136           0.0183693            0.333043            0.571260           0.0183693            0.333043            0.571260
2.60797           0.0170661            0.319746            0.583083           0.0170661            0.319746            0.583083
2.62458           0.0158453            0.306685            0.593665           0.0158453            0.306685            0.593665
2.64120           0.0147025            0.293879            0.602983           0.0147025            0.293879            0.602983
2.65781           0.0136335            0.281341            0.611025           0.0136335            0.281341            0.611025
2.67442           0.0126343            0.269087            0.617786           0.0126343            0.269087            0.617786
2.69103           0.0117010            0.257128            0.623266           0.0117010            0.257128            0.623266
2.70764           0.0108298            0.245474            0.627473           0.0108298            0.245474            0.627473
2.72425           0.0100172            0.234135            0.630420           0.0100172            0.234135            0.630420
2.74086          0.00925978            0.223116            0.632127          0.00925978            0.223116            0.632127
2.75748          0.00855427            0.212425            0.632619          0.00855427            0.212425            0.632619
2.77409          0.00789758            0.202066            0.631925          0.00789758            0.202066            0.631925
2.79070          0.00728676            0.192041            0.630081          0.00728676            0.192041            0.630081
2.80731          0.00671899            0.182352            0.627126          0.00671899            0.182352            0.627126
2.82392          0.00619162            0.173001            0.623101          0.00619162            0.173001            0.623101
2.84053          0.00570209            0.163986            0.618053          0.00570209            0.163986            0.618053
2.85714          0.00524802            0.155307            0.612030          0.00524802            0.155307            0.612030
2.87375          0.00482711            0.146961            0.605084          0.00482711            0.146961            0.605084
2.89037          0.00443721            0.138944            0.597268          0.00443721            0.138944            0.597268
2.90698          0.00407629            0.131253            0.588637          0.00407629            0.131253            0.588637
2.92359          0.00374241            0.123884            0.579247          0.00374241            0.123884            0.579247
2.94020          0.00343377            0.116830            0.569156          0.00343377            0.116830            0.569156
2.95681          0.00314864            0.110085            0.558421          0.00314864            0.110085            0.558421
2.97342          0.00288541            0.103644            0.547099          0.00288541            0.103644            0.547099
2.99003          0.00264257           0.0974992            0.535248          0.00264256           0.0974992            0.535248
3.00664          0.00241867           0.0916433            0.522926          0.00241868           0.0916433            0.522926
3.02326          0.00221240           0.0860688            0.510189          0.00221240           0.0860688            0.510189
3.03987          0.00202247           0.0807676            0.497092          0.00202247           0.0807676            0.497092
3.05648          0.00184772           0.0757316            0.483690          0.00184772           0.0757316            0.483690
3.07309          0.00168704           0.0709525            0.470034          0.00168704           0.0709525            0.470034
3.08970          0.00153939           0.0664216            0.456177          0.00153939           0.0664216            0.456177
3.10631          0.00140381           0.0621305            0.442166          0.00140381           0.0621305            0.442166
3.12292          0.00127939           0.0580705            0.428050          0.00127939           0.0580705            0.428050
3.13953          0.00116529           0.0542328            0.413874          0.00116529           0.0542329            0.413874
3.15615          0.00106072           0.0506090            0.399679          0.00106072           0.0506090            0.399679
3.17276         0.000964945           0.0471902            0.385508         0.000964947           0.0471902            0.385508
3.18937         0.000877288           0.0439681            0.371397         0.000877288           0.0439681            0.371397
3.20598         0.000797110           0.0409341            0.357384         0.000797111           0.0409341            0.357384
3.22259         0.000723822           0.0380800            0.343500         0.000723822           0.0380800            0.343500
3.23920         0.000656874           0.0353976            0.329777         0.000656873           0.0353976            0.329777
3.25581         0.000595758           0.0328789            0.316244         0.000595759           0.0328789            0.316244
3.27243         0.000540003           0.0305160            0.302926         0.000540004           0.0305160            0.302926
3.28904         0.000489170           0.0283014            0.289847         0.000489170           0.0283014            0.289847
3.30565         0.000442855           0.0262275            0.277028         0.000442855           0.0262275            0.277028
3.32226         0.000400684           0.0242872            0.264489         0.000400685           0.0242872            0.264489
3.33887         0.000362311           0.0224736            0.252245         0.000362310           0.0224736            0.252245
3.35548         0.000327416           0.0207797            0.240312         0.000327415           0.0207797            0.240312
3.37209         0.000295704           0.0191991            0.228702         0.000295705           0.0191991            0.228702
3.38870         0.000266903           0.0177255            0.217424         0.000266903           0.0177255            0.217424
3.40532         0.000240763           0.0163528            0.206489         0.000240762           0.0163529            0.206489
3.42193         0.000217052           0.0150753            0.195902         0.000217052           0.0150753            0.195902
3.43854         0.000195560           0.0138873            0.185668         0.000195560           0.0138873            0.185668
3.45515         0.000176090           0.0127835            0.175791         0.000176090           0.0127835            0.175791
3.47176         0.000158464           0.0117588            0.166273         0.000158465           0.0117588            0.166273
3.48837         0.000142517           0.0108083            0.157113         0.000142518           0.0108083            0.157113
3.50498         0.000128099          0.00992735            0.148312         0.000128099          0.00992735            0.148312
3.52159         0.000115070          0.00911160            0.139866         0.000115070          0.00911160            0.139866
3.53821         0.000103305          0.00835681            0.131773         0.000103304          0.00835681            0.131773
3.55482         9.26873E-05          0.00765899            0.124028         9.26868E-05          0.00765899            0.124028
3.57143         8.31116E-05          0.00701438            0.116627         8.31116E-05          0.00701438            0.116627
3.58804         7.44808E-05          0.00641940            0.109562         7.44811E-05          0.00641939            0.109562
3.60465         6.67065E-05          0.00587066            0.102828         6.67063E-05          0.00587066            0.102828
3.62126         5.97082E-05          0.00536499           0.0964177         5.97076E-05          0.00536499           0.0964178
3.63787         5.34124E-05          0.00489937           0.0903222         5.34122E-05          0.00489937           0.0903222
3.65449         4.77521E-05          0.00447097           0.0845334         4.77518E-05          0.00447097           0.0845334
3.67110         4.26663E-05          0.00407713           0.0790426         4.26667E-05          0.00407713           0.0790426
3.68771         3.80995E-05          0.00371534           0.0738406         3.80995E-05          0.00371535           0.0738406
3.70432         3.40014E-05          0.00338327           0.0689179         3.40015E-05          0.00338326           0.0689180
3.72093         3.03261E-05          0.00307869           0.0642651         3.03259E-05          0.00307869           0.0642651
3.73754         2.70320E-05          0.00279956           0.0598722         2.70321E-05          0.00279956           0.0598722
3.75415         2.40815E-05          0.00254395           0.0557294         2.40814E-05          0.00254395           0.0557294
3.77076         2.14403E-05          0.00231005           0.0518269         2.14404E-05          0.00231005           0.0518269
3.78738         1.90776E-05          0.00209619           0.0481548         1.90776E-05          0.00209619           0.0481548
3.80399         1.69651E-05          0.00190079           0.0447032         1.69653E-05          0.00190079           0.0447032
3.82060         1.50777E-05          0.00172241           0.0414623         1.50776E-05          0.00172240           0.0414623
3.83721         1.33923E-05          0.00155967           0.0384226         1.33922E-05          0.00155967           0.0384226
3.85382         1.18883E-05          0.00141133           0.0355746         1.18880E-05          0.00141133           0.0355746
3.87043         1.05469E-05          0.00127621           0.0329089         1.05469E-05          0.00127621           0.0329089
3.88704         9.35137E-06          0.00115322           0.0304166         9.35124E-06          0.00115322           0.0304166
3.90365         8.28645E-06          0.00104137           0.0280886         8.28639E-06          0.00104137           0.0280886
3.92027         7.33846E-06         0.000939707           0.0259163         7.33846E-06         0.000939707           0.0259163
3.93688         6.49508E-06         0.000847383           0.0238914         6.49504E-06         0.000847384           0.0238914
3.95349         5.74523E-06         0.000763601           0.0220058         5.74519E-06         0.000763601           0.0220058
3.97010         5.07893E-06         0.000687626           0.0202516         5.07898E-06         0.000687626           0.0202516
3.98671         4.48725E-06         0.000618781           0.0186213         4.48731E-06         0.000618782           0.0186213
4.00332         3.96215E-06         0.000556443           0.0171075         3.96214E-06         0.000556443           0.0171075
4.01993         3.49642E-06         0.000500039           0.0157034         3.49649E-06         0.000500040           0.0157034
4.03654         3.08360E-06         0.000449040           0.0144022         3.08358E-06         0.000449041           0.0144022
4.05316         2.71790E-06         0.000402963           0.0131975         2.71786E-06         0.000402963           0.0131975
4.06977         2.39414E-06         0.000361362           0.0120832         2.39421E-06         0.000361362           0.0120832
4.08638         2.10769E-06         0.000323830           0.0110535         2.10771E-06         0.000323830           0.0110535
4.10299         1.85440E-06         0.000289994           0.0101028         1.85435E-06         0.000289994           0.0101028
4.11960         1.63057E-06         0.000259510          0.00922599         1.63052E-06         0.000259511          0.00922599
4.13621         1.43289E-06         0.000232068          0.00841797         1.43291E-06         0.000232068          0.00841797
4.15282         1.25841E-06         0.000207381          0.00767405         1.25836E-06         0.000207381          0.00767405
4.16944         1.10451E-06         0.000185188          0.00698976         1.10451E-06         0.000185188          0.00698976
4.18605         9.68831E-07         0.000165252          0.00636090         9.68789E-07         0.000165252          0.00636090
4.20266         8.49299E-07         0.000147356          0.00578349         8.49271E-07         0.000147356          0.00578349
4.21927         7.44052E-07         0.000131302          0.00525380         7.44081E-07         0.000131302          0.00525380
4.23588         6.51439E-07         0.000116912          0.00476832         6.51449E-07         0.000116912          0.00476832
4.25249         5.69994E-07         0.000104021          0.00432375         5.69998E-07         0.000104022          0.00432375
4.26910         4.98412E-07         9.24827E-05          0.00391701         4.98417E-07         9.24831E-05          0.00391701
4.28571         4.35538E-07         8.21612E-05          0.00354520         4.35578E-07         8.21612E-05          0.00354519
4.30233         3.80345E-07         7.29350E-05          0.00320561         3.80364E-07         7.29354E-05          0.00320562
4.31894         3.31925E-07         6.46938E-05          0.00289574         3.31932E-07         6.46940E-05          0.00289574
4.33555         2.89471E-07         5.73376E-05          0.00261322         2.89496E-07         5.73378E-05          0.00261322
4.35216         2.52272E-07         5.07758E-05          0.00235587         2.52256E-07         5.07761E-05          0.00235587
4.36877         2.19696E-07         4.49270E-05          0.00212164         2.19714E-07         4.49274E-05          0.00212164
4.38538         1.91186E-07         3.97171E-05          0.00190864         1.91182E-07         3.97175E-05          0.00190864
4.40199         1.66250E-07         3.50798E-05          0.00171512         1.66249E-07         3.50800E-05          0.00171512
4.41860         1.44453E-07         3.09549E-05          0.00153944         1.44448E-07         3.09550E-05          0.00153944
4.43522         1.25412E-07         2.72885E-05          0.00138010         1.25423E-07         2.72885E-05          0.00138010
4.45183         1.08788E-07         2.40318E-05          0.00123571         1.08773E-07         2.40316E-05          0.00123571
4.46844         9.42828E-08         2.11412E-05          0.00110497         9.42895E-08         2.11410E-05          0.00110498
4.48505         8.16346E-08         1.85773E-05         0.000986707         8.16217E-08         1.85772E-05         0.000986707
4.50166         7.06123E-08         1.63048E-05         0.000879813         7.06189E-08         1.63047E-05         0.000879812
4.51827         6.10128E-08         1.42920E-05         0.000783285         6.10082E-08         1.42921E-05         0.000783283
4.53488         5.26577E-08         1.25106E-05         0.000696196         5.26670E-08         1.25108E-05         0.000696197
4.55150         4.53902E-08         1.09351E-05         0.000617695         4.53910E-08         1.09353E-05         0.000617696
4.56811         3.90728E-08         9.54278E-06         0.000547002         3.90852E-08         9.54292E-06         0.000547001
4.58472         3.35848E-08         8.31326E-06         0.000483399         3.35816E-08         8.31331E-06         0.000483400
4.60133         2.88205E-08         7.22835E-06         0.000426233         2.88244E-08         7.22851E-06         0.000426233
4.61794         2.46873E-08         6.27181E-06         0.000374904         2.46896E-08         6.27187E-06         0.000374904
4.63455         2.11040E-08         5.42918E-06         0.000328865         2.11079E-08         5.42925E-06         0.000328865
4.65116         1.79997E-08         4.68753E-06         0.000287616         1.79969E-08         4.68757E-06         0.000287617
4.66777         1.53125E-08         4.03537E-06         0.000250705         1.53149E-08         4.03538E-06         0.000250705
4.68439         1.29883E-08         3.46247E-06         0.000217716         1.29883E-08         3.46247E-06         0.000217715
4.70100         1.09797E-08         2.95976E-06         0.000188274         1.09780E-08         2.95978E-06         0.000188274
4.71761         9.24567E-09         2.51916E-06         0.000162038         9.25003E-09         2.51916E-06         0.000162037
4.73422         7.75027E-09         2.13352E-06         0.000138699         7.74865E-09         2.13352E-06         0.000138699
4.75083         6.46229E-09         1.79652E-06         0.000117979         6.45953E-09         1.79651E-06         0.000117980
4.76744         5.35461E-09         1.50255E-06         9.96255E-05         5.35553E-09         1.50254E-06         9.96258E-05
4.78405         4.40371E-09         1.24669E-06         8.34116E-05         4.40426E-09         1.24670E-06         8.34113E-05
4.80066         3.58919E-09         1.02457E-06         6.91341E-05         3.58689E-09         1.02452E-06         6.91344E-05
4.81728         2.89343E-09         8.32383E-07         5.66110E-05         2.89220E-09         8.32380E-07         5.66108E-05
4.83389         2.30125E-09         6.66788E-07         4.56802E-05         2.30229E-09         6.66791E-07         4.56799E-05
4.85050         1.79959E-09         5.24870E-07         3.61978E-05         1.79940E-09         5.24864E-07         3.61980E-05
4.86711         1.37731E-09         4.04104E-07         2.80370E-05         1.37771E-09         4.04081E-07         2.80370E-05
4.88372         1.02493E-09         3.02315E-07         2.10873E-05         1.02556E-09         3.02335E-07         2.10872E-05
4.90033         7.34477E-10         2.17649E-07         1.52526E-05         7.33568E-10         2.17658E-07         1.52526E-05
4.91694         4.99299E-10         1.48545E-07         1.04513E-05         4.98927E-10         1.48564E-07         1.04513E-05
4.93355         3.13975E-10         9.37146E-08         6.61518E-06         3.14256E-10         9.37192E-08         6.61517E-06
4.95017         1.74188E-10         5.21239E-08         3.68877E-06         1.73806E-10         5.21341E-08         3.68878E-06
4.96678         7.66504E-11         2.29788E-08         1.62917E-06         7.66687E-11         2.29845E-08         1.62919E-06
4.98339         1.90477E-11         5.71654E-09         4.05743E-07         1.91015E-11         5.71879E-09         4.05706E-07
