#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
2.84289            0.372615         1.35110E-07            0.136268            0.372615         1.35107E-07            0.136268
2.86783            0.369696         0.000232125            0.143536            0.369696         0.000232125            0.143536
2.89277            0.366611         0.000905477            0.150575            0.366611         0.000905477            0.150575
2.91771            0.363366          0.00201798            0.157346            0.363366          0.00201798            0.157346
2.94264            0.359967          0.00356599            0.163811            0.359967          0.00356599            0.163811
2.96758            0.356419          0.00554449            0.169934            0.356419          0.00554449            0.169934
2.99252            0.352729          0.00794709            0.175683            0.352729          0.00794709            0.175683
3.01746            0.348902           0.0107661            0.181027            0.348902           0.0107661            0.181027
3.04239            0.344946           0.0139924            0.185937            0.344946           0.0139924            0.185937
3.06733            0.340866           0.0176160            0.190388            0.340866           0.0176160            0.190388
3.09227            0.336669           0.0216254            0.194355            0.336669           0.0216254            0.194355
3.11721            0.332361           0.0260080            0.197820            0.332361           0.0260080            0.197820
3.14214            0.327948           0.0307503            0.200764            0.327948           0.0307503            0.200764
3.16708            0.323438           0.0358377            0.203172            0.323438           0.0358377            0.203172
3.19202            0.318836           0.0412547            0.205035            0.318836           0.0412547            0.205035
3.21696            0.314149           0.0469848            0.206342            0.314149           0.0469848            0.206342
3.24190            0.309383           0.0530110            0.207089            0.309383           0.0530110            0.207090
3.26683            0.304545           0.0593152            0.207275            0.304545           0.0593152            0.207275
3.29177            0.299641           0.0658788            0.206899            0.299641           0.0658788            0.206899
3.31671            0.294677           0.0726827            0.205966            0.294677           0.0726826            0.205966
3.34165            0.289660           0.0797071            0.204483            0.289660           0.0797071            0.204483
3.36658            0.284596           0.0869319            0.202460            0.284596           0.0869319            0.202460
3.39152            0.279491           0.0943367            0.199910            0.279491           0.0943367            0.199910
3.41646            0.274350            0.101901            0.196849            0.274350            0.101901            0.196849
3.44140            0.269181            0.109603            0.193295            0.269181            0.109603            0.193295
3.46633            0.263987            0.117421            0.189268            0.263987            0.117421            0.189268
3.49127            0.258776            0.125336            0.184792            0.258776            0.125336            0.184792
3.51621            0.253553            0.133325            0.179893            0.253553            0.133325            0.179893
3.54115            0.248322            0.141367            0.174598            0.248322            0.141367            0.174598
3.56608            0.243090            0.149442            0.168936            0.243090            0.149442            0.168936
3.59102            0.237862            0.157528            0.162940            0.237862            0.157528            0.162940
3.61596            0.232641            0.165605            0.156641            0.232641            0.165605            0.156641
3.64090            0.227434            0.173652            0.150073            0.227434            0.173652            0.150073
3.66584            0.222245            0.181651            0.143273            0.222245            0.181651            0.143273
3.69077            0.217079            0.189580            0.136275            0.217079            0.189580            0.136275
3.71571            0.211938            0.197422            0.129118            0.211938            0.197422            0.129118
3.74065            0.206829            0.205158            0.121839            0.206829            0.205158            0.121839
3.76559            0.201755            0.212770            0.114476            0.201755            0.212770            0.114476
3.79052            0.196719            0.220241            0.107068            0.196719            0.220241            0.107068
3.81546            0.191726            0.227555           0.0996508            0.191726            0.227555           0.0996508
3.84040            0.186779            0.234695           0.0922641            0.186779            0.234695           0.0922641
3.86534            0.181880            0.241647           0.0849449            0.181880            0.241647           0.0849449
3.89027            0.177034            0.248397           0.0777302            0.177034            0.248397           0.0777302
3.91521            0.172243            0.254930           0.0706559            0.172243            0.254930           0.0706559
3.94015            0.167510            0.261235           0.0637574            0.167510            0.261235           0.0637573
3.96509            0.162838            0.267299           0.0570684            0.162838            0.267299           0.0570684
3.99002            0.158229            0.273111           0.0506220            0.158229            0.273111           0.0506220
4.01496            0.153685            0.278662           0.0444493            0.153685            0.278662           0.0444492
4.03990            0.149209            0.283942           0.0385801            0.149209            0.283942           0.0385801
4.06484            0.144802            0.288943           0.0330428            0.144802            0.288943           0.0330428
4.08978            0.140466            0.293657           0.0278634            0.140466            0.293657           0.0278634
4.11471            0.136203            0.298079           0.0230666            0.136203            0.298079           0.0230666
4.13965            0.132014            0.302201           0.0186749            0.132014            0.302201           0.0186749
4.16459            0.127900            0.306019           0.0147085            0.127900            0.306019           0.0147085
4.18953            0.123864            0.309530           0.0111860            0.123864            0.309530           0.0111860
4.21446            0.119905            0.312730          0.00812331            0.119905            0.312730          0.00812331
4.23940            0.116024            0.315618          0.00553446            0.116024            0.315618          0.00553446
4.26434            0.112223            0.318191          0.00343111            0.112223            0.318191          0.00343111
4.28928            0.108502            0.320449          0.00182265            0.108502            0.320449          0.00182265
4.31421            0.104862            0.322392         0.000716230            0.104862            0.322392         0.000716229
4.33915            0.101302            0.324022         0.000116709            0.101302            0.324022         0.000116709
4.36409           0.0978225            0.325339         2.67061E-05           0.0978225            0.325339         2.67060E-05
4.38903           0.0944245            0.326347         0.000446613           0.0944245            0.326347         0.000446613
4.41397           0.0911076            0.327048          0.00137463           0.0911076            0.327048          0.00137463
4.43890           0.0878715            0.327447          0.00280683           0.0878715            0.327447          0.00280683
4.46384           0.0847162            0.327546          0.00473719           0.0847162            0.327546          0.00473719
4.48878           0.0816412            0.327353          0.00715766           0.0816412            0.327353          0.00715766
4.51372           0.0786463            0.326871           0.0100583           0.0786463            0.326871           0.0100583
4.53865           0.0757307            0.326107           0.0134272           0.0757308            0.326107           0.0134272
4.56359           0.0728941            0.325068           0.0172507           0.0728941            0.325068           0.0172507
4.58853           0.0701357            0.323760           0.0215136           0.0701357            0.323760           0.0215136
4.61347           0.0674548            0.322191           0.0261989           0.0674548            0.322191           0.0261989
4.63840           0.0648506            0.320369           0.0312883           0.0648506            0.320369           0.0312883
4.66334           0.0623222            0.318302           0.0367621           0.0623222            0.318302           0.0367621
4.68828           0.0598686            0.315998           0.0425993           0.0598686            0.315999           0.0425992
4.71322           0.0574889            0.313467           0.0487776           0.0574889            0.313467           0.0487776
4.73815           0.0551820            0.310717           0.0552740           0.0551820            0.310717           0.0552740
4.76309           0.0529468            0.307758           0.0620645           0.0529468            0.307758           0.0620645
4.78803           0.0507822            0.304599           0.0691242           0.0507822            0.304599           0.0691242
4.81297           0.0486870            0.301249           0.0764275           0.0486870            0.301249           0.0764275
4.83791           0.0466600            0.297719           0.0839486           0.0466600            0.297719           0.0839486
4.86284           0.0446999            0.294018           0.0916609           0.0446999            0.294018           0.0916609
4.88778           0.0428054            0.290156           0.0995378           0.0428054            0.290156           0.0995377
4.91272           0.0409753            0.286143            0.107552           0.0409753            0.286143            0.107552
4.93766           0.0392082            0.281989            0.115677           0.0392082            0.281989            0.115677
4.96259           0.0375027            0.277704            0.123886           0.0375027            0.277704            0.123886
4.98753           0.0358576            0.273298            0.132152           0.0358576            0.273298            0.132152
5.01247           0.0342714            0.268780            0.140448           0.0342714            0.268780            0.140448
5.03741           0.0327427            0.264161            0.148748           0.0327427            0.264161            0.148748
5.06234           0.0312702            0.259450            0.157027           0.0312702            0.259450            0.157027
5.08728           0.0298524            0.254656            0.165259           0.0298524            0.254656            0.165259
5.11222           0.0284879            0.249789            0.173419           0.0284879            0.249789            0.173419
5.13716           0.0271754            0.244858            0.181485           0.0271754            0.244858            0.181485
5.16209           0.0259135            0.239872            0.189433           0.0259135            0.239872            0.189433
5.18703           0.0247007            0.234839            0.197240           0.0247007            0.234839            0.197240
5.21197           0.0235357            0.229769            0.204886           0.0235357            0.229769            0.204886
5.23691           0.0224172            0.224669            0.212350           0.0224172            0.224669            0.212350
5.26185           0.0213436            0.219547            0.219613           0.0213436            0.219547            0.219613
5.28678           0.0203138            0.214412            0.226657           0.0203138            0.214412            0.226657
5.31172           0.0193263            0.209270            0.233464           0.0193263            0.209270            0.233464
5.33666           0.0183799            0.204130            0.240019           0.0183799            0.204130            0.240019
5.36160           0.0174733            0.198998            0.246307           0.0174733            0.198998            0.246307
5.38653           0.0166051            0.193880            0.252313           0.0166051            0.193880            0.252313
5.41147           0.0157741            0.188784            0.258027           0.0157740            0.188784            0.258027
5.43641           0.0149790            0.183715            0.263436           0.0149790            0.183715            0.263436
5.46135           0.0142187            0.178680            0.268531           0.0142187            0.178680            0.268531
5.48628           0.0134919            0.173682            0.273303           0.0134919            0.173682            0.273303
5.51122           0.0127975            0.168729            0.277744           0.0127975            0.168729            0.277744
5.53616           0.0121342            0.163825            0.281849           0.0121342            0.163825            0.281849
5.56110           0.0115011            0.158974            0.285611           0.0115011            0.158974            0.285611
5.58603           0.0108969            0.154181            0.289027           0.0108969            0.154181            0.289027
5.61097           0.0103206            0.149450            0.292094           0.0103206            0.149450            0.292094
5.63591          0.00977118            0.144785            0.294811          0.00977118            0.144785            0.294811
5.66085          0.00924755            0.140188            0.297176          0.00924756            0.140188            0.297176
5.68579          0.00874874            0.135664            0.299191          0.00874874            0.135664            0.299191
5.71072          0.00827377            0.131216            0.300857          0.00827377            0.131216            0.300857
5.73566          0.00782170            0.126845            0.302175          0.00782169            0.126845            0.302175
5.76060          0.00739159            0.122554            0.303150          0.00739159            0.122554            0.303150
5.78554          0.00698255            0.118346            0.303785          0.00698255            0.118346            0.303785
5.81047          0.00659372            0.114222            0.304087          0.00659372            0.114222            0.304087
5.83541          0.00622425            0.110184            0.304060          0.00622425            0.110184            0.304060
5.86035          0.00587332            0.106234            0.303711          0.00587333            0.106234            0.303711
5.88529          0.00554015            0.102372            0.303048          0.00554015            0.102372            0.303048
5.91022          0.00522395           0.0986000            0.302078          0.00522395           0.0986000            0.302078
5.93516          0.00492400           0.0949181            0.300811          0.00492400           0.0949181            0.300811
5.96010          0.00463957           0.0913271            0.299255          0.00463957           0.0913271            0.299255
5.98504          0.00436998           0.0878274            0.297420          0.00436998           0.0878274            0.297420
6.00998          0.00411455           0.0844192            0.295317          0.00411455           0.0844192            0.295317
6.03491          0.00387263           0.0811025            0.292954          0.00387263           0.0811025            0.292954
6.05985          0.00364361           0.0778771            0.290345          0.00364361           0.0778771            0.290345
6.08479          0.00342689           0.0747429            0.287498          0.00342689           0.0747429            0.287498
6.10973          0.00322189           0.0716992            0.284427          0.00322189           0.0716992            0.284427
6.13466          0.00302805           0.0687456            0.281142          0.00302804           0.0687456            0.281142
6.15960          0.00284484           0.0658813            0.277656          0.00284483           0.0658813            0.277656
6.18454          0.00267174           0.0631055            0.273979          0.00267174           0.0631055            0.273979
6.20948          0.00250827           0.0604173            0.270125          0.00250827           0.0604173            0.270125
6.23441          0.00235395           0.0578155            0.266104          0.00235395           0.0578155            0.266104
6.25935          0.00220833           0.0552992            0.261929          0.00220833           0.0552991            0.261929
6.28429          0.00207097           0.0528669            0.257613          0.00207097           0.0528669            0.257613
6.30923          0.00194145           0.0505174            0.253166          0.00194145           0.0505174            0.253166
6.33416          0.00181938           0.0482494            0.248600          0.00181938           0.0482494            0.248600
6.35910          0.00170437           0.0460613            0.243927          0.00170437           0.0460613            0.243927
6.38404          0.00159605           0.0439517            0.239159          0.00159605           0.0439517            0.239159
6.40898          0.00149408           0.0419190            0.234306          0.00149408           0.0419190            0.234306
6.43392          0.00139813           0.0399615            0.229380          0.00139813           0.0399615            0.229380
6.45885          0.00130787           0.0380776            0.224391          0.00130787           0.0380776            0.224391
6.48379          0.00122300           0.0362656            0.219349          0.00122300           0.0362656            0.219349
6.50873          0.00114322           0.0345239            0.214266          0.00114322           0.0345239            0.214266
6.53367          0.00106827           0.0328506            0.209150          0.00106827           0.0328506            0.209150
6.55860         0.000997876           0.0312440            0.204011         0.000997875           0.0312440            0.204011
6.58354         0.000931787           0.0297023            0.198859         0.000931787           0.0297023            0.198859
6.60848         0.000869766           0.0282238            0.193701         0.000869766           0.0282238            0.193701
6.63342         0.000811583           0.0268067            0.188548         0.000811583           0.0268067            0.188548
6.65835         0.000757023           0.0254491            0.183406         0.000757023           0.0254491            0.183406
6.68329         0.000705880           0.0241494            0.178283         0.000705880           0.0241494            0.178283
6.70823         0.000657958           0.0229057            0.173188         0.000657959           0.0229057            0.173188
6.73317         0.000613072           0.0217162            0.168126         0.000613072           0.0217162            0.168126
6.75810         0.000571046           0.0205793            0.163105         0.000571046           0.0205793            0.163105
6.78304         0.000531712           0.0194932            0.158130         0.000531712           0.0194932            0.158130
6.80798         0.000494912           0.0184562            0.153207         0.000494911           0.0184562            0.153207
6.83292         0.000460496           0.0174666            0.148343         0.000460496           0.0174666            0.148343
6.85786         0.000428321           0.0165227            0.143541         0.000428321           0.0165227            0.143541
6.88279         0.000398254           0.0156229            0.138806         0.000398255           0.0156229            0.138806
6.90773         0.000370167           0.0147656            0.134144         0.000370167           0.0147656            0.134144
6.93267         0.000343940           0.0139492            0.129557         0.000343940           0.0139493            0.129557
6.95761         0.000319458           0.0131722            0.125050         0.000319459           0.0131722            0.125050
6.98254         0.000296614           0.0124331            0.120625         0.000296614           0.0124331            0.120625
7.00748         0.000275307           0.0117303            0.116286         0.000275307           0.0117303            0.116286
7.03242         0.000255441           0.0110624            0.112035         0.000255441           0.0110624            0.112035
7.05736         0.000236924           0.0104280            0.107875         0.000236924           0.0104280            0.107875
7.08229         0.000219673          0.00982572            0.103807         0.000219673          0.00982571            0.103807
7.10723         0.000203607          0.00925425           0.0998329         0.000203607          0.00925425           0.0998329
7.13217         0.000188649          0.00871226           0.0959544         0.000188649          0.00871226           0.0959544
7.15711         0.000174729          0.00819850           0.0921726         0.000174729          0.00819851           0.0921726
7.18204         0.000161780          0.00771173           0.0884881         0.000161780          0.00771173           0.0884882
7.20698         0.000149737          0.00725077           0.0849018         0.000149737          0.00725077           0.0849018
7.23192         0.000138543          0.00681445           0.0814139         0.000138543          0.00681445           0.0814139
7.25686         0.000128141          0.00640166           0.0780246         0.000128141          0.00640166           0.0780246
7.28180         0.000118478          0.00601133           0.0747337         0.000118478          0.00601133           0.0747337
7.30673         0.000109506          0.00564240           0.0715412         0.000109506          0.00564240           0.0715412
7.33167         0.000101178          0.00529388           0.0684464         0.000101177          0.00529388           0.0684464
7.35661         9.34502E-05          0.00496480           0.0654489         9.34502E-05          0.00496479           0.0654489
7.38155         8.62829E-05          0.00465421           0.0625477         8.62826E-05          0.00465421           0.0625477
7.40648         7.96375E-05          0.00436122           0.0597420         7.96372E-05          0.00436122           0.0597420
7.43142         7.34784E-05          0.00408496           0.0570306         7.34785E-05          0.00408496           0.0570306
7.45636         6.77721E-05          0.00382459           0.0544124         6.77718E-05          0.00382459           0.0544124
7.48130         6.24871E-05          0.00357933           0.0518860         6.24870E-05          0.00357933           0.0518860
7.50623         5.75942E-05          0.00334840           0.0494499         5.75943E-05          0.00334841           0.0494499
7.53117         5.30660E-05          0.00313107           0.0471027         5.30657E-05          0.00313107           0.0471027
7.55611         4.88769E-05          0.00292662           0.0448427         4.88768E-05          0.00292662           0.0448427
7.58105         4.50028E-05          0.00273439           0.0426681         4.50029E-05          0.00273439           0.0426681
7.60599         4.14213E-05          0.00255373           0.0405773         4.14211E-05          0.00255374           0.0405773
7.63092         3.81117E-05          0.00238402           0.0385684         3.81117E-05          0.00238402           0.0385684
7.65586         3.50543E-05          0.00222467           0.0366394         3.50544E-05          0.00222467           0.0366394
7.68080         3.22311E-05          0.00207511           0.0347885         3.22309E-05          0.00207511           0.0347885
7.70574         2.96249E-05          0.00193481           0.0330137         2.96249E-05          0.00193481           0.0330137
7.73067         2.72200E-05          0.00180326           0.0313129         2.72199E-05          0.00180326           0.0313129
7.75561         2.50017E-05          0.00167996           0.0296842         2.50016E-05          0.00167995           0.0296842
7.78055         2.29561E-05          0.00156444           0.0281254         2.29562E-05          0.00156444           0.0281254
7.80549         2.10707E-05          0.00145627           0.0266347         2.10706E-05          0.00145627           0.0266347
7.83042         1.93333E-05          0.00135503           0.0252098         1.93332E-05          0.00135503           0.0252098
7.85536         1.77331E-05          0.00126031           0.0238488         1.77332E-05          0.00126031           0.0238488
7.88030         1.62597E-05          0.00117172           0.0225495         1.62597E-05          0.00117172           0.0225495
7.90524         1.49035E-05          0.00108892           0.0213101         1.49035E-05          0.00108892           0.0213101
7.93017         1.36557E-05          0.00101156           0.0201284         1.36557E-05          0.00101156           0.0201284
7.95511         1.25080E-05         0.000939309           0.0190024         1.25080E-05         0.000939309           0.0190024
7.98005         1.14528E-05         0.000871861           0.0179302         1.14529E-05         0.000871861           0.0179302
8.00499         1.04830E-05         0.000808925           0.0169097         1.04829E-05         0.000808925           0.0169097
8.02993         9.59194E-06         0.000750225           0.0159392         9.59183E-06         0.000750225           0.0159392
8.05486         8.77357E-06         0.000695499           0.0150167         8.77359E-06         0.000695500           0.0150167
8.07980         8.02222E-06         0.000644501           0.0141403         8.02219E-06         0.000644501           0.0141403
8.10474         7.33265E-06         0.000596998           0.0133082         7.33272E-06         0.000596997           0.0133082
8.12968         6.70001E-06         0.000552768           0.0125187         6.69994E-06         0.000552767           0.0125187
8.15461         6.11980E-06         0.000511604           0.0117699         6.11976E-06         0.000511605           0.0117699
8.17955         5.58787E-06         0.000473311           0.0110602         5.58796E-06         0.000473312           0.0110602
8.20449         5.10038E-06         0.000437703           0.0103880         5.10039E-06         0.000437702           0.0103880
8.22943         4.65377E-06         0.000404606          0.00975160         4.65375E-06         0.000404606          0.00975160
8.25436         4.24477E-06         0.000373856          0.00914945         4.24476E-06         0.000373856          0.00914945
8.27930         3.87034E-06         0.000345299          0.00858002         3.87025E-06         0.000345299          0.00858002
8.30424         3.52767E-06         0.000318789          0.00804184         3.52763E-06         0.000318789          0.00804184
8.32918         3.21420E-06         0.000294191          0.00753348         3.21419E-06         0.000294192          0.00753348
8.35411         2.92752E-06         0.000271377          0.00705354         2.92750E-06         0.000271377          0.00705354
8.37905         2.66545E-06         0.000250225          0.00660069         2.66546E-06         0.000250225          0.00660069
8.40399         2.42596E-06         0.000230623          0.00617363         2.42598E-06         0.000230623          0.00617364
8.42893         2.20718E-06         0.000212465          0.00577112         2.20714E-06         0.000212465          0.00577112
8.45387         2.00739E-06         0.000195652          0.00539194         2.00733E-06         0.000195652          0.00539194
8.47880         1.82501E-06         0.000180090          0.00503493         1.82504E-06         0.000180090          0.00503493
8.50374         1.65858E-06         0.000165693          0.00469898         1.65854E-06         0.000165694          0.00469899
8.52868         1.50675E-06         0.000152379          0.00438302         1.50676E-06         0.000152379          0.00438302
8.55362         1.36830E-06         0.000140072          0.00408602         1.36828E-06         0.000140072          0.00408602
8.57855         1.24210E-06         0.000128700          0.00380698         1.24209E-06         0.000128700          0.00380698
8.60349         1.12709E-06         0.000118196          0.00354496         1.12711E-06         0.000118196          0.00354496
8.62843         1.02233E-06         0.000108499          0.00329904         1.02228E-06         0.000108499          0.00329904
8.65337         9.26928E-07         9.95497E-05          0.00306837         9.26919E-07         9.95493E-05          0.00306837
8.67830         8.40088E-07         9.12942E-05          0.00285210         8.40059E-07         9.12945E-05          0.00285211
8.70324         7.61068E-07         8.36820E-05          0.00264946         7.61078E-07         8.36825E-05          0.00264946
8.72818         6.89188E-07         7.66657E-05          0.00245966         6.89212E-07         7.66659E-05          0.00245966
8.75312         6.23826E-07         7.02015E-05          0.00228201         6.23799E-07         7.02015E-05          0.00228201
8.77805         5.64413E-07         6.42483E-05          0.00211579         5.64425E-07         6.42484E-05          0.00211579
8.80299         5.10426E-07         5.87680E-05          0.00196037         5.10447E-07         5.87683E-05          0.00196037
8.82793         4.61387E-07         5.37252E-05          0.00181511         4.61407E-07         5.37252E-05          0.00181511
