#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
2.51244           0.0258260            0.398685            0.499387           0.0258260            0.398685            0.398685
2.53731           0.0232305            0.377575            0.524763           0.0232305            0.377575            0.377575
2.56219           0.0208661            0.356785            0.547737           0.0208661            0.356785            0.356785
2.58706           0.0187155            0.336397            0.568140           0.0187155            0.336397            0.336397
2.61194           0.0167628            0.316485            0.585838           0.0167628            0.316485            0.316485
2.63682           0.0149925            0.297113            0.600737           0.0149925            0.297113            0.297113
2.66169           0.0133902            0.278337            0.612783           0.0133902            0.278337            0.278337
2.68657           0.0119423            0.260202            0.621955           0.0119423            0.260202            0.260202
2.71144           0.0106360            0.242746            0.628267           0.0106360            0.242746            0.242746
2.73632          0.00945921            0.225998            0.631765          0.00945921            0.225998            0.225998
2.76119          0.00840087            0.209981            0.632523          0.00840087            0.209981            0.209981
2.78607          0.00745050            0.194708            0.630642          0.00745050            0.194708            0.194708
2.81095          0.00659843            0.180189            0.626245          0.00659843            0.180189            0.180189
2.83582          0.00583566            0.166426            0.619474          0.00583566            0.166426            0.166426
2.86070          0.00515389            0.153416            0.610488          0.00515390            0.153416            0.153416
2.88557          0.00454546            0.141150            0.599459          0.00454546            0.141150            0.141150
2.91045          0.00400331            0.129618            0.586569          0.00400330            0.129618            0.129618
2.93532          0.00352094            0.118803            0.572005          0.00352094            0.118803            0.118803
2.96020          0.00309243            0.108687            0.555961          0.00309242            0.108687            0.108687
2.98507          0.00271232           0.0992469            0.538631          0.00271232           0.0992468           0.0992468
3.00995          0.00237567           0.0904598            0.520207          0.00237567           0.0904598           0.0904598
3.03483          0.00207794           0.0822998            0.500878          0.00207794           0.0822998           0.0822998
3.05970          0.00181504           0.0747400            0.480829          0.00181504           0.0747400           0.0747400
3.08458          0.00158323           0.0677522            0.460236          0.00158323           0.0677522           0.0677522
3.10945          0.00137914           0.0613078            0.439268          0.00137914           0.0613078           0.0613078
3.13433          0.00119972           0.0553778            0.418084          0.00119972           0.0553778           0.0553778
3.15920          0.00104222           0.0499329            0.396832          0.00104221           0.0499329           0.0499329
3.18408         0.000904160           0.0449444            0.375648         0.000904161           0.0449444           0.0449444
3.20896         0.000783328           0.0403838            0.354656         0.000783328           0.0403838           0.0403838
3.23383         0.000677723           0.0362230            0.333969         0.000677723           0.0362230           0.0362230
3.25871         0.000585561           0.0324349            0.313688         0.000585560           0.0324349           0.0324349
3.28358         0.000505248           0.0289932            0.293899         0.000505247           0.0289932           0.0289932
3.30846         0.000435361           0.0258726            0.274680         0.000435361           0.0258726           0.0258726
3.33333         0.000374635           0.0230487            0.256093         0.000374634           0.0230487           0.0230487
3.35821         0.000321945           0.0204984            0.238192         0.000321945           0.0204984           0.0204984
3.38308         0.000276293           0.0181998            0.221018         0.000276293           0.0181998           0.0181998
3.40796         0.000236796           0.0161319            0.204605         0.000236796           0.0161319           0.0161319
3.43284         0.000202673           0.0142753            0.188975         0.000202673           0.0142753           0.0142753
3.45771         0.000173234           0.0126114            0.174143         0.000173234           0.0126114           0.0126114
3.48259         0.000147873           0.0111232            0.160114         0.000147873           0.0111232           0.0111232
3.50746         0.000126056          0.00979452            0.146890         0.000126056          0.00979452          0.00979452
3.53234         0.000107314          0.00861049            0.134461         0.000107314          0.00861049          0.00861049
3.55721         9.12367E-05          0.00755731            0.122818         9.12369E-05          0.00755731          0.00755731
3.58209         7.74645E-05          0.00662222            0.111941         7.74644E-05          0.00662222          0.00662222
3.60697         6.56835E-05          0.00579348            0.101811         6.56834E-05          0.00579348          0.00579348
3.63184         5.56201E-05          0.00506033           0.0924031         5.56201E-05          0.00506032          0.00506032
3.65672         4.70358E-05          0.00441288           0.0836892         4.70356E-05          0.00441288          0.00441288
3.68159         3.97235E-05          0.00384215           0.0756404         3.97234E-05          0.00384215          0.00384215
3.70647         3.35034E-05          0.00333992           0.0682256         3.35032E-05          0.00333992          0.00333992
3.73134         2.82198E-05          0.00289874           0.0614124         2.82198E-05          0.00289874          0.00289874
3.75622         2.37379E-05          0.00251187           0.0551681         2.37380E-05          0.00251187          0.00251187
3.78109         1.99413E-05          0.00217321           0.0494594         1.99413E-05          0.00217321          0.00217321
3.80597         1.67297E-05          0.00187726           0.0442532         1.67298E-05          0.00187726          0.00187726
3.83085         1.40168E-05          0.00161907           0.0395168         1.40169E-05          0.00161907          0.00161907
3.85572         1.17283E-05          0.00139421           0.0352180         1.17282E-05          0.00139421          0.00139421
3.88060         9.80037E-06          0.00119871           0.0313254         9.80034E-06          0.00119871          0.00119871
3.90547         8.17854E-06          0.00102902           0.0278089         8.17859E-06          0.00102902          0.00102902
3.93035         6.81606E-06         0.000881981           0.0246394         6.81613E-06         0.000881981         0.000881981
3.95522         5.67303E-06         0.000754778           0.0217890         5.67297E-06         0.000754778         0.000754778
3.98010         4.71542E-06         0.000644918           0.0192312         4.71541E-06         0.000644918         0.000644918
4.00498         3.91424E-06         0.000550193           0.0169412         3.91432E-06         0.000550192         0.000550192
4.02985         3.24487E-06         0.000468652           0.0148952         3.24482E-06         0.000468652         0.000468652
4.05473         2.68639E-06         0.000398575           0.0130712         2.68637E-06         0.000398575         0.000398575
4.07960         2.22105E-06         0.000338448           0.0114485         2.22104E-06         0.000338448         0.000338448
4.10448         1.83385E-06         0.000286942           0.0100080         1.83388E-06         0.000286942         0.000286942
4.12935         1.51212E-06         0.000242892          0.00873184         1.51211E-06         0.000242891         0.000242891
4.15423         1.24514E-06         0.000205279          0.00760362         1.24513E-06         0.000205279         0.000205279
4.17910         1.02390E-06         0.000173214          0.00660821         1.02390E-06         0.000173214         0.000173214
4.20398         8.40813E-07         0.000145922          0.00573176         8.40806E-07         0.000145923         0.000145923
4.22886         6.89503E-07         0.000122731          0.00496160         6.89467E-07         0.000122731         0.000122731
4.25373         5.64624E-07         0.000103054          0.00428618         5.64624E-07         0.000103054         0.000103054
4.27861         4.61700E-07         8.63859E-05          0.00369503         4.61690E-07         8.63859E-05         8.63859E-05
4.30348         3.76986E-07         7.22890E-05          0.00317865         3.76975E-07         7.22888E-05         7.22888E-05
4.32836         3.07353E-07         6.03853E-05          0.00272846         3.07357E-07         6.03854E-05         6.03854E-05
4.35323         2.50195E-07         5.03495E-05          0.00233674         2.50206E-07         5.03494E-05         5.03494E-05
4.37811         2.03341E-07         4.19017E-05          0.00199657         2.03356E-07         4.19017E-05         4.19017E-05
4.40299         1.64985E-07         3.48018E-05          0.00170173         1.64970E-07         3.48020E-05         3.48020E-05
4.42786         1.33628E-07         2.88443E-05          0.00144667         1.33631E-07         2.88443E-05         2.88443E-05
4.45274         1.08028E-07         2.38531E-05          0.00122646         1.08035E-07         2.38531E-05         2.38531E-05
4.47761         8.71562E-08         1.96781E-05          0.00103671         8.71591E-08         1.96781E-05         1.96781E-05
4.50249         7.01633E-08         1.61915E-05         0.000873522         7.01654E-08         1.61915E-05         1.61915E-05
4.52736         5.63474E-08         1.32844E-05         0.000733459         5.63534E-08         1.32844E-05         1.32844E-05
4.55224         4.51302E-08         1.08645E-05         0.000613488         4.51341E-08         1.08645E-05         1.08645E-05
4.57711         3.60359E-08         8.85350E-06         0.000510939         3.60395E-08         8.85355E-06         8.85355E-06
4.60199         2.86734E-08         7.18518E-06         0.000423473         2.86692E-08         7.18518E-06         7.18518E-06
4.62687         2.27220E-08         5.80363E-06         0.000349039         2.27244E-08         5.80364E-06         5.80364E-06
4.65174         1.79187E-08         4.66174E-06         0.000285848         1.79197E-08         4.66169E-06         4.66169E-06
4.67662         1.40488E-08         3.71988E-06         0.000232344         1.40530E-08         3.71988E-06         3.71988E-06
4.70149         1.09366E-08         2.94480E-06         0.000187175         1.09409E-08         2.94480E-06         2.94480E-06
4.72637         8.43927E-09         2.30865E-06         0.000149171         8.43967E-09         2.30864E-06         2.30864E-06
4.75124         6.44037E-09         1.78818E-06         0.000117325         6.44051E-09         1.78820E-06         1.78820E-06
4.77612         4.84561E-09         1.36404E-06         9.07701E-05         4.84414E-09         1.36404E-06         1.36404E-06
4.80100         3.57870E-09         1.02018E-06         6.87682E-05         3.58024E-09         1.02021E-06         1.02021E-06
4.82587         2.57823E-09         7.43377E-07         5.06919E-05         2.57830E-09         7.43355E-07         7.43355E-07
4.85075         1.79504E-09         5.22781E-07         3.60137E-05         1.79567E-09         5.22777E-07         5.22777E-07
4.87562         1.19009E-09         3.49606E-07         2.42951E-05         1.19186E-09         3.49606E-07         3.49606E-07
4.90050         7.32831E-10         2.16831E-07         1.51774E-05         7.33834E-10         2.16832E-07         2.16832E-07
4.92537         3.99844E-10         1.18976E-07         8.37533E-06         3.99322E-10         1.18977E-07         1.18977E-07
4.95025         1.73828E-10         5.19349E-08         3.67091E-06         1.73988E-10         5.19360E-08         5.19360E-08
4.97512         4.28779E-11         1.28423E-08         9.09966E-07         4.30793E-11         1.28444E-08         1.28444E-08
