#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
0.00000             1.00000             0.00000             0.00000             1.00000
0.0200000            0.992115            0.125269             0.00000            0.999992
0.0400000            0.968583            0.248563             0.00000            0.999968
0.0600000            0.929774            0.367937             0.00000            0.999928
0.0800000            0.876299            0.481506             0.00000            0.999874
0.100000            0.808999            0.587479             0.00000            0.999805
0.120000            0.728933            0.684181             0.00000            0.999724
0.140000            0.637362            0.770085             0.00000            0.999631
0.160000            0.535729            0.843830             0.00000            0.999527
0.180000            0.425635            0.904249             0.00000            0.999415
0.200000            0.308816            0.950382             0.00000            0.999296
0.220000            0.187117            0.981495             0.00000            0.999172
0.240000           0.0624604            0.997091             0.00000            0.999045
0.260000          -0.0631843            0.996917             0.00000            0.998917
0.280000           -0.187829            0.980970             0.00000            0.998790
0.300000           -0.309501            0.949497             0.00000            0.998667
0.320000           -0.426272            0.902989             0.00000            0.998548
0.340000           -0.536291            0.842179             0.00000            0.998435
0.360000           -0.637813            0.768024             0.00000            0.998332
0.380000           -0.729225            0.681697             0.00000            0.998239
0.400000           -0.809077            0.584562             0.00000            0.998157
0.420000           -0.876097            0.478158             0.00000            0.998089
0.440000           -0.929222            0.364169             0.00000            0.998035
0.460000           -0.967606            0.244403             0.00000            0.997996
0.480000           -0.990639            0.120760             0.00000            0.997972
0.500000           -0.997953         -0.00479951             0.00000            0.997964
0.520000           -0.989432           -0.130283             0.00000            0.997973
0.540000           -0.965213           -0.253699             0.00000            0.997997
0.560000           -0.925679           -0.373090             0.00000            0.998037
0.580000           -0.871461           -0.486562             0.00000            0.998092
0.600000           -0.803421           -0.592318             0.00000            0.998161
0.620000           -0.722641           -0.688680             0.00000            0.998243
0.640000           -0.630403           -0.774124             0.00000            0.998337
0.660000           -0.528174           -0.847299             0.00000            0.998441
0.680000           -0.417577           -0.907049             0.00000            0.998553
0.700000           -0.300365           -0.952432             0.00000            0.998672
0.720000           -0.178397           -0.982735             0.00000            0.998796
0.740000          -0.0536056           -0.997484             0.00000            0.998923
0.760000           0.0720341           -0.996450             0.00000            0.999051
0.780000            0.196535           -0.979658             0.00000            0.999177
0.800000            0.317928           -0.947377             0.00000            0.999301
0.820000            0.434297           -0.900125             0.00000            0.999419
0.840000            0.543806           -0.838652             0.00000            0.999531
0.860000            0.644726           -0.763934             0.00000            0.999633
0.880000            0.735467           -0.677155             0.00000            0.999725
0.900000            0.814600           -0.579688             0.00000            0.999806
0.920000            0.880879           -0.473074             0.00000            0.999873
0.940000            0.933260           -0.358996             0.00000            0.999927
0.960000            0.970920           -0.239256             0.00000            0.999965
0.980000            0.993267           -0.115742             0.00000            0.999988
1.00000            0.999948          0.00959816             0.00000            0.999994
1.02000            0.990860            0.134786             0.00000            0.999985
1.04000            0.966144            0.257849             0.00000            0.999960
1.06000            0.926189            0.376845             0.00000            0.999919
1.08000            0.871625            0.489896             0.00000            0.999864
1.10000            0.803309            0.595217             0.00000            0.999794
1.12000            0.722316            0.691146             0.00000            0.999712
1.14000            0.629922            0.776166             0.00000            0.999618
1.16000            0.527583            0.848931             0.00000            0.999514
1.18000            0.416911            0.908288             0.00000            0.999401
1.20000            0.299653            0.953295             0.00000            0.999281
1.22000            0.177659            0.983236             0.00000            0.999157
1.24000           0.0528556            0.997631             0.00000            0.999030
1.26000          -0.0727831            0.996247             0.00000            0.998902
1.28000           -0.197270            0.979100             0.00000            0.998775
1.30000           -0.318635            0.946455             0.00000            0.998652
1.32000           -0.434953            0.898824             0.00000            0.998533
1.34000           -0.544382            0.836955             0.00000            0.998422
1.36000           -0.645185            0.761825             0.00000            0.998319
1.38000           -0.735762            0.674619             0.00000            0.998227
1.40000           -0.814673            0.576718             0.00000            0.998146
1.42000           -0.880665            0.469671             0.00000            0.998079
1.44000           -0.932688            0.355174             0.00000            0.998026
1.46000           -0.969915            0.235042             0.00000            0.997988
1.48000           -0.991753            0.111182             0.00000            0.997965
1.50000           -0.997854          -0.0144426             0.00000            0.997959
1.52000           -0.988123           -0.139838             0.00000            0.997969
