#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
2.10000            0.835415            0.550646             0.00000             1.00056
2.12000            0.759930            0.651236             0.00000             1.00080
2.14000            0.672472            0.741566             0.00000             1.00107
2.16000            0.574430            0.820224             0.00000             1.00137
2.18000            0.467354            0.885982             0.00000             1.00169
2.20000            0.352934            0.937820             0.00000             1.00203
2.22000            0.232976            0.974938             0.00000             1.00239
2.24000            0.109364            0.996771             0.00000             1.00275
2.26000          -0.0159600             1.00299             0.00000             1.00312
2.28000           -0.141035            0.993522             0.00000             1.00348
2.30000           -0.263905            0.968526             0.00000             1.00384
2.32000           -0.382656            0.928411             0.00000             1.00418
2.34000           -0.495439            0.873816             0.00000             1.00450
2.36000           -0.600503            0.805607             0.00000             1.00479
2.38000           -0.696220            0.724858             0.00000             1.00506
2.40000           -0.781107            0.632834             0.00000             1.00529
2.42000           -0.853853            0.530974             0.00000             1.00548
2.44000           -0.913335            0.420866             0.00000             1.00564
2.46000           -0.958636            0.304222             0.00000             1.00575
2.48000           -0.989057            0.182857             0.00000             1.00582
2.50000            -1.00413           0.0586536             0.00000             1.00584
2.52000            -1.00362          -0.0664598             0.00000             1.00582
2.54000           -0.987532           -0.190542             0.00000             1.00575
2.56000           -0.956118           -0.311666             0.00000             1.00563
2.58000           -0.909857           -0.427951             0.00000             1.00548
2.60000           -0.849463           -0.537588             0.00000             1.00528
2.62000           -0.775864           -0.638869             0.00000             1.00505
2.64000           -0.690197           -0.730212             0.00000             1.00478
2.66000           -0.593785           -0.810188             0.00000             1.00448
2.68000           -0.488122           -0.877541             0.00000             1.00416
2.70000           -0.374846           -0.931207             0.00000             1.00382
2.72000           -0.255719           -0.970336             0.00000             1.00347
2.74000           -0.132594           -0.994300             0.00000             1.00310
2.76000         -0.00739563            -1.00271             0.00000             1.00274
2.78000            0.117919           -0.995412             0.00000             1.00237
2.80000            0.241385           -0.972507             0.00000             1.00202
2.82000            0.361061           -0.934338             0.00000             1.00168
2.84000            0.475065           -0.881488             0.00000             1.00135
2.86000            0.581597           -0.814775             0.00000             1.00106
2.88000            0.678974           -0.735236             0.00000             1.00079
2.90000            0.765655           -0.644114             0.00000             1.00055
2.92000            0.840264           -0.542838             0.00000             1.00036
2.94000            0.901619           -0.432998             0.00000             1.00020
2.96000            0.948745           -0.316325             0.00000             1.00009
2.98000            0.980893           -0.194659             0.00000             1.00002
3.00000            0.997553          -0.0699181             0.00000             1.00000
3.02000            0.998459           0.0559264             0.00000             1.00002
3.04000            0.983600            0.180888             0.00000             1.00009
3.06000            0.953213            0.302994             0.00000             1.00021
3.08000            0.907783            0.420318             0.00000             1.00037
3.10000            0.848033            0.531012             0.00000             1.00057
3.12000            0.774915            0.633335             0.00000             1.00080
3.14000            0.689589            0.725681             0.00000             1.00107
3.16000            0.593408            0.806604             0.00000             1.00137
3.18000            0.487895            0.874842             0.00000             1.00169
3.20000            0.374717            0.929335             0.00000             1.00204
3.22000            0.255657            0.969241             0.00000             1.00239
3.24000            0.132589            0.993951             0.00000             1.00276
3.26000          0.00744438             1.00310             0.00000             1.00312
3.28000           -0.117817            0.996546             0.00000             1.00349
3.30000           -0.241237            0.974423             0.00000             1.00384
3.32000           -0.360891            0.937089             0.00000             1.00418
3.34000           -0.474917            0.885141             0.00000             1.00450
3.36000           -0.581543            0.819402             0.00000             1.00479
3.38000           -0.679117            0.740909             0.00000             1.00506
3.40000           -0.766128            0.650891             0.00000             1.00529
3.42000           -0.841231            0.550756             0.00000             1.00549
3.44000           -0.903266            0.442065             0.00000             1.00564
3.46000           -0.951276            0.326511             0.00000             1.00575
3.48000           -0.984520            0.205888             0.00000             1.00582
3.50000            -1.00249           0.0820704             0.00000             1.00584
3.52000            -1.00489          -0.0430210             0.00000             1.00582
3.54000           -0.991709           -0.167445             0.00000             1.00575
3.56000           -0.963129           -0.289269             0.00000             1.00563
3.58000           -0.919595           -0.406602             0.00000             1.00547
3.60000           -0.861774           -0.517619             0.00000             1.00528
3.62000           -0.790558           -0.620589             0.00000             1.00504
3.64000           -0.707046           -0.713907             0.00000             1.00478
3.66000           -0.612526           -0.796110             0.00000             1.00448
3.68000           -0.508463           -0.865910             0.00000             1.00416
3.70000           -0.396470           -0.922205             0.00000             1.00382
3.72000           -0.278287           -0.964103             0.00000             1.00346
3.74000           -0.155755           -0.990933             0.00000             1.00310
3.76000          -0.0307860            -1.00226             0.00000             1.00273
3.78000           0.0946651           -0.997888             0.00000             1.00237
3.80000            0.218632           -0.977870             0.00000             1.00201
3.82000            0.339167           -0.942503             0.00000             1.00167
3.84000            0.454373           -0.892327             0.00000             1.00135
3.86000            0.562433           -0.828117             0.00000             1.00105
3.88000            0.661639           -0.750871             0.00000             1.00079
3.90000            0.750421           -0.661796             0.00000             1.00055
3.92000            0.827373           -0.562287             0.00000             1.00036
3.94000            0.891274           -0.453909             0.00000             1.00020
3.96000            0.941109           -0.338367             0.00000             1.00009
3.98000            0.976086           -0.217483             0.00000             1.00002
4.00000            0.995651          -0.0931650             0.00000             1.00000
4.02000            0.999493           0.0326242             0.00000             1.00002
4.04000            0.987552            0.157898             0.00000             1.00010
4.06000            0.960022            0.280679             0.00000             1.00021
4.08000            0.917341            0.399031             0.00000             1.00037
4.10000            0.860190            0.511089             0.00000             1.00057
4.12000            0.789478            0.615089             0.00000             1.00080
4.14000            0.706330            0.709400             0.00000             1.00107
4.16000            0.612063            0.792545             0.00000             1.00137
4.18000            0.508171            0.863225             0.00000             1.00170
4.20000            0.396295            0.920343             0.00000             1.00204
4.22000            0.278199            0.963016             0.00000             1.00239
4.24000            0.155742            0.990591             0.00000             1.00276
4.26000           0.0308448             1.00265             0.00000             1.00313
4.28000          -0.0945345            0.999027             0.00000             1.00349
4.30000           -0.218437            0.979789             0.00000             1.00384
4.32000           -0.338929            0.945257             0.00000             1.00418
4.34000           -0.454135            0.895984             0.00000             1.00450
4.36000           -0.562266            0.832751             0.00000             1.00480
4.38000           -0.661645            0.756555             0.00000             1.00506
4.40000           -0.750733            0.668592             0.00000             1.00529
4.42000           -0.828151            0.570237             0.00000             1.00549
