#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
0.00000             1.00000             0.00000             0.00000             1.00000
0.100000            0.802608            0.628000             0.00000             1.01910
0.200000            0.305842             1.02176             0.00000             1.06655
0.300000           -0.290445             1.08303             0.00000             1.12130
0.400000           -0.805401            0.841031             0.00000             1.16448
0.500000            -1.11899            0.388760             0.00000             1.18460
0.600000            -1.16684           -0.155838             0.00000             1.17720
0.700000           -0.932307           -0.662722             0.00000             1.14385
0.800000           -0.451850           -0.994791             0.00000             1.09260
0.900000            0.165371            -1.02576             0.00000             1.03901
1.00000            0.724386           -0.695698             0.00000             1.00436
1.10000             1.00113          -0.0945405             0.00000             1.00558
1.20000            0.889191            0.543321             0.00000             1.04205
1.30000            0.467014            0.991619             0.00000             1.09609
1.40000          -0.0951702             1.14264             0.00000             1.14659
1.50000           -0.632430            0.994398             0.00000             1.17847
1.60000            -1.01714            0.606298             0.00000             1.18413
1.70000            -1.16000           0.0740376             0.00000             1.16236
1.80000            -1.01126           -0.476835             0.00000             1.11804
1.90000           -0.576857           -0.893011             0.00000             1.06312
2.00000           0.0470740            -1.01578             0.00000             1.01687
2.10000            0.653331           -0.757177             0.00000             1.00008
2.20000             1.00172           -0.199719             0.00000             1.02144
2.30000            0.979035            0.431724             0.00000             1.07000
2.40000            0.640840            0.924038             0.00000             1.12451
2.50000            0.124726             1.15981             0.00000             1.16650
2.60000           -0.422409             1.10711             0.00000             1.18496
2.70000           -0.869318            0.791728             0.00000             1.17582
2.80000            -1.10511            0.284071             0.00000             1.14104
2.90000            -1.04723           -0.299075             0.00000             1.08910
3.00000           -0.669318           -0.790823             0.00000             1.03604
3.10000          -0.0537981            -1.00183             0.00000             1.00328
3.20000            0.582754           -0.821195             0.00000             1.00696
3.30000            0.993979           -0.323036             0.00000             1.04515
3.40000             1.06149            0.286827             0.00000             1.09956
3.50000            0.813780            0.811513             0.00000             1.14926
3.60000            0.354420             1.12514             0.00000             1.17964
3.70000           -0.190177             1.16817             0.00000             1.18355
3.80000           -0.689489            0.933042             0.00000             1.16016
3.90000            -1.01448            0.462019             0.00000             1.11474
4.00000            -1.05036           -0.140678             0.00000             1.05973
4.10000           -0.737804           -0.696710             0.00000             1.01477
4.20000           -0.146514           -0.989528             0.00000             1.00032
4.30000            0.502563           -0.892066             0.00000             1.02389
4.40000            0.966802           -0.466512             0.00000             1.07347
4.50000             1.12249            0.107928             0.00000             1.12767
4.60000            0.969150            0.652654             0.00000             1.16842
4.70000            0.575953             1.03585             0.00000             1.18521
4.80000           0.0461833             1.17343             0.00000             1.17434
4.90000           -0.494845             1.02495             0.00000             1.13816
5.00000           -0.903371            0.602030             0.00000             1.08560
5.10000            -1.03314         -0.00666149             0.00000             1.03316
5.20000           -0.793075           -0.612968             0.00000             1.00235
5.30000           -0.242107           -0.978980             0.00000             1.00847
5.40000            0.402051           -0.968165             0.00000             1.04833
5.50000            0.908441           -0.625594             0.00000             1.10301
5.60000             1.14758          -0.0989831             0.00000             1.15184
5.70000             1.09026            0.453199             0.00000             1.18070
5.80000            0.771447            0.896682             0.00000             1.18286
5.90000            0.268613             1.12627             0.00000             1.15786
6.00000           -0.302536             1.06943             0.00000             1.11140
6.10000           -0.786683            0.705035             0.00000             1.05638
6.20000            -1.00738            0.104539             0.00000             1.01279
6.30000           -0.845260           -0.535683             0.00000             1.00071
6.40000           -0.350153           -0.964876             0.00000             1.02645
6.50000            0.272776            -1.04184             0.00000             1.07696
6.60000            0.809494           -0.789532             0.00000             1.13077
6.70000             1.12518           -0.321641             0.00000             1.17025
6.80000             1.16370            0.225480             0.00000             1.18534
6.90000            0.926372            0.719153             0.00000             1.17275
7.00000            0.462304             1.03681             0.00000             1.13520
7.10000           -0.126521             1.07467             0.00000             1.08209
7.20000           -0.675924            0.777681             0.00000             1.03037
7.30000           -0.981390            0.200035             0.00000             1.00157
7.40000           -0.901236           -0.456212             0.00000             1.01013
7.50000           -0.475883           -0.937715             0.00000             1.05156
7.60000            0.111041            -1.10085             0.00000             1.10644
7.70000            0.665600           -0.943129             0.00000             1.15435
7.80000             1.04933           -0.543349             0.00000             1.18166
7.90000             1.18199          -0.0135640             0.00000             1.18207
8.00000             1.03213            0.519463             0.00000             1.15548
8.10000            0.618149            0.919560             0.00000             1.10802
8.20000           0.0247706             1.05278             0.00000             1.05308
8.30000           -0.576982            0.830116             0.00000             1.01094
8.40000           -0.958266            0.290256             0.00000             1.00126
8.50000           -0.962670           -0.363761             0.00000             1.02910
8.60000           -0.618367           -0.886013             0.00000             1.08046
8.70000          -0.0805206            -1.13095             0.00000             1.13381
8.80000            0.479135            -1.06957             0.00000             1.17198
8.90000            0.921286           -0.745877             0.00000             1.18537
9.00000             1.14507           -0.245395             0.00000             1.17107
9.10000             1.08737            0.315409             0.00000             1.13219
9.20000            0.733884            0.790416             0.00000             1.07858
9.30000            0.149499             1.01674             0.00000             1.02767
9.40000           -0.489267            0.873219             0.00000             1.00095
9.50000           -0.935425            0.385946             0.00000             1.01192
9.60000            -1.02518           -0.248373             0.00000             1.05484
9.70000           -0.770119           -0.799151             0.00000             1.10983
9.80000           -0.292647            -1.11914             0.00000             1.15677
9.90000            0.259464            -1.15369             0.00000             1.18251
10.0000            0.749627           -0.912799             0.00000             1.18116
