#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.00000         5.92246E-05        -0.000118569        -5.93448E-05        3.557506E-10
0.1000000        5.728381E-05       -0.0001163473       -5.906351E-05        3.557506E-10
0.2000000        5.262772E-05       -0.0001111713       -5.854360E-05        3.557506E-10
0.3000000        4.758595E-05       -0.0001057429       -5.815697E-05        3.557506E-10
0.4000000        4.386852E-05       -0.0001018222       -5.795371E-05        3.557506E-10
0.5000000        4.221211E-05       -0.0001000924       -5.788024E-05        3.557506E-10
0.6000000        4.281594E-05       -0.0001007219       -5.790594E-05        3.557506E-10
0.7000000        4.561596E-05       -0.0001036580       -5.804208E-05        3.557506E-10
0.8000000        5.018290E-05       -0.0001085204       -5.833747E-05        3.557506E-10
0.9000000        5.529965E-05       -0.0001141180       -5.881840E-05        3.557506E-10
1.000000        5.877907E-05       -0.0001180552       -5.927617E-05        3.557506E-10
1.100000        5.865375E-05       -0.0001179111       -5.925732E-05        3.557506E-10
1.200000        5.500060E-05       -0.0001137853       -5.878471E-05        3.557506E-10
1.300000        4.986188E-05       -0.0001081750       -5.831317E-05        3.557506E-10
1.400000        4.538082E-05       -0.0001034103       -5.802949E-05        3.557506E-10
1.500000        4.271151E-05       -0.0001006129       -5.790141E-05        3.557506E-10
1.600000        4.225016E-05       -0.0001001320       -5.788183E-05        3.557506E-10
1.700000        4.404529E-05       -0.0001020074       -5.796212E-05        3.557506E-10
1.800000        4.787571E-05       -0.0001060511       -5.817538E-05        3.557506E-10
1.900000        5.295502E-05       -0.0001115293       -5.857427E-05        3.557506E-10
2.000000        5.750809E-05       -0.0001166019       -5.909377E-05        3.557506E-10
2.100000        5.921655E-05       -0.0001185601       -5.934356E-05        3.557506E-10
2.200000        5.704841E-05       -0.0001160808       -5.903235E-05        3.557506E-10
2.300000        5.229920E-05       -0.0001108128       -5.851359E-05        3.557506E-10
2.400000        4.730175E-05       -0.0001054411       -5.813931E-05        3.557506E-10
2.500000        4.370004E-05       -0.0001016458       -5.794580E-05        3.557506E-10
2.600000        4.218304E-05       -0.0001000621       -5.787903E-05        3.557506E-10
2.700000        4.292912E-05       -0.0001008400       -5.791089E-05        3.557506E-10
2.800000        4.585832E-05       -0.0001039136       -5.805530E-05        3.557506E-10
2.900000        5.050647E-05       -0.0001088691       -5.836258E-05        3.557506E-10
3.000000        5.559222E-05       -0.0001144444       -5.885215E-05        3.557506E-10
3.100000        5.888941E-05       -0.0001181823       -5.929294E-05        3.557506E-10
3.200000        5.851376E-05       -0.0001177503       -5.923650E-05        3.557506E-10
3.300000        5.469574E-05       -0.0001134469       -5.875116E-05        3.557506E-10
3.400000        4.954384E-05       -0.0001078335       -5.828967E-05        3.557506E-10
3.500000        4.515307E-05       -0.0001031706       -5.801750E-05        3.557506E-10
3.600000        4.261588E-05       -0.0001005132       -5.789729E-05        3.557506E-10
3.700000        4.229717E-05       -0.0001001810       -5.788379E-05        3.557506E-10
3.800000        4.423025E-05       -0.0001022013       -5.797104E-05        3.557506E-10
3.900000        4.817076E-05       -0.0001063653       -5.819455E-05        3.557506E-10
4.000000        5.328052E-05       -0.0001118861       -5.860555E-05        3.557506E-10
4.100000        5.772069E-05       -0.0001168437       -5.912296E-05        3.557506E-10
4.200000        5.919228E-05       -0.0001185320       -5.933976E-05        3.557506E-10
4.300000        5.680248E-05       -0.0001158029       -5.900041E-05        3.557506E-10
4.400000        5.197002E-05       -0.0001104543       -5.848428E-05        3.557506E-10
4.500000        4.702340E-05       -0.0001051458       -5.812238E-05        3.557506E-10
4.600000        4.353993E-05       -0.0001014783       -5.793838E-05        3.557506E-10
4.700000        4.216296E-05       -0.0001000412       -5.787820E-05        3.557506E-10
4.800000        4.305102E-05       -0.0001009673       -5.791628E-05        3.557506E-10
4.900000        4.610772E-05       -0.0001041769       -5.806916E-05        3.557506E-10
5.000000        5.083217E-05       -0.0001092207       -5.838849E-05        3.557506E-10
5.100000        5.587767E-05       -0.0001147635       -5.888583E-05        3.557506E-10
5.200000        5.898446E-05       -0.0001182920       -5.930750E-05        3.557506E-10
5.300000        5.835950E-05       -0.0001175733       -5.921382E-05        3.557506E-10
5.400000        5.438569E-05       -0.0001131036       -5.871787E-05        3.557506E-10
5.500000        4.922920E-05       -0.0001074962       -5.826698E-05        3.557506E-10
5.600000        4.493287E-05       -0.0001029390       -5.800612E-05        3.557506E-10
5.700000        4.252909E-05       -0.0001004227       -5.789358E-05        3.557506E-10
5.800000        4.235313E-05       -0.0001002393       -5.788614E-05        3.557506E-10
5.900000        4.442331E-05       -0.0001024038       -5.798049E-05        3.557506E-10
6.000000        4.847077E-05       -0.0001066853       -5.821449E-05        3.557506E-10
6.100000        5.360362E-05       -0.0001122410       -5.863739E-05        3.557506E-10
6.200000        5.792108E-05       -0.0001170720       -5.915095E-05        3.557506E-10
6.300000        5.915190E-05       -0.0001184853       -5.933345E-05        3.557506E-10
6.400000        5.654662E-05       -0.0001155145       -5.896786E-05        3.557506E-10
6.500000        5.164072E-05       -0.0001100964       -5.845569E-05        3.557506E-10
6.600000        4.675113E-05       -0.0001048573       -5.810616E-05        3.557506E-10
6.700000        4.338826E-05       -0.0001013197       -5.793143E-05        3.557506E-10
6.800000        4.215188E-05       -0.0001000296       -5.787774E-05        3.557506E-10
6.900000        4.318159E-05       -0.0001011037       -5.792210E-05        3.557506E-10
7.000000        4.636399E-05       -0.0001044477       -5.808368E-05        3.557506E-10
7.100000        5.115950E-05       -0.0001095747       -5.841519E-05        3.557506E-10
7.200000        5.615537E-05       -0.0001150747       -5.891935E-05        3.557506E-10
7.300000        5.906397E-05       -0.0001183837       -5.931978E-05        3.557506E-10
7.400000        5.819136E-05       -0.0001173808       -5.918944E-05        3.557506E-10
7.500000        5.407110E-05       -0.0001127560       -5.868490E-05        3.557506E-10
7.600000        4.891834E-05       -0.0001071634       -5.824510E-05        3.557506E-10
7.700000        4.472034E-05       -0.0001027156       -5.799531E-05        3.557506E-10
7.800000        4.245116E-05       -0.0001003414       -5.789027E-05        3.557506E-10
7.900000        4.241802E-05       -0.0001003069       -5.788887E-05        3.557506E-10
8.000000        4.462435E-05       -0.0001026148       -5.799048E-05        3.557506E-10
8.100000        4.877545E-05       -0.0001070107       -5.823521E-05        3.557506E-10
8.200000        5.392373E-05       -0.0001125935       -5.866974E-05        3.557506E-10
8.300000        5.810873E-05       -0.0001172863       -5.917758E-05        3.557506E-10
8.400000        5.909553E-05       -0.0001184202       -5.932467E-05        3.557506E-10
8.500000        5.628143E-05       -0.0001152163       -5.893482E-05        3.557506E-10
8.600000        5.131185E-05       -0.0001097397       -5.842785E-05        3.557506E-10
8.700000        4.648520E-05       -0.0001045758       -5.809065E-05        3.557506E-10
8.800000        4.324512E-05       -0.0001011701       -5.792495E-05        3.557506E-10
8.900000        4.214979E-05       -0.0001000274       -5.787766E-05        3.557506E-10
9.000000        4.332076E-05       -0.0001012491       -5.792837E-05        3.557506E-10
9.100000        4.662691E-05       -0.0001047258       -5.809888E-05        3.557506E-10
9.200000        5.148801E-05       -0.0001099307       -5.844268E-05        3.557506E-10
9.300000        5.642466E-05       -0.0001153772       -5.895257E-05        3.557506E-10
9.400000        5.912772E-05       -0.0001184574       -5.932968E-05        3.557506E-10
9.500000        5.800978E-05       -0.0001171733       -5.916349E-05        3.557506E-10
9.600000        5.375260E-05       -0.0001124049       -5.865234E-05        3.557506E-10
9.700000        4.861162E-05       -0.0001068356       -5.822401E-05        3.557506E-10
9.800000        4.451563E-05       -0.0001025007       -5.798506E-05        3.557506E-10
9.900000        4.238213E-05       -0.0001002695       -5.788736E-05        3.557506E-10
10.00000        4.249182E-05       -0.0001003838       -5.789200E-05        3.557506E-10
