#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.2900000        5.937497E-05       -0.0001187198       -5.934483E-05        3.557506E-10
0.2920000        5.937644E-05       -0.0001187213       -5.934483E-05        3.557506E-10
0.2940000        5.937789E-05       -0.0001187227       -5.934483E-05        3.557506E-10
0.2960000        5.937935E-05       -0.0001187242       -5.934483E-05        3.557506E-10
0.2980000        5.938080E-05       -0.0001187256       -5.934483E-05        3.557506E-10
0.3000000        5.938224E-05       -0.0001187271       -5.934483E-05        3.557506E-10
0.3020000        5.938368E-05       -0.0001187285       -5.934483E-05        3.557506E-10
0.3040000        5.938511E-05       -0.0001187299       -5.934483E-05        3.557506E-10
0.3060000        5.938654E-05       -0.0001187314       -5.934483E-05        3.557506E-10
0.3080000        5.938795E-05       -0.0001187328       -5.934483E-05        3.557506E-10
0.3100000        5.938937E-05       -0.0001187342       -5.934483E-05        3.557506E-10
0.3120000        5.939077E-05       -0.0001187356       -5.934483E-05        3.557506E-10
0.3140000        5.939217E-05       -0.0001187370       -5.934483E-05        3.557506E-10
0.3160000        5.939356E-05       -0.0001187384       -5.934483E-05        3.557506E-10
0.3180000        5.939494E-05       -0.0001187398       -5.934483E-05        3.557506E-10
0.3200000        5.939632E-05       -0.0001187411       -5.934483E-05        3.557506E-10
0.3220000        5.939768E-05       -0.0001187425       -5.934483E-05        3.557506E-10
0.3240000        5.939904E-05       -0.0001187439       -5.934483E-05        3.557506E-10
0.3260000        5.940039E-05       -0.0001187452       -5.934483E-05        3.557506E-10
0.3280000        5.940173E-05       -0.0001187466       -5.934483E-05        3.557506E-10
0.3300000        5.940306E-05       -0.0001187479       -5.934483E-05        3.557506E-10
0.3320000        5.940438E-05       -0.0001187492       -5.934483E-05        3.557506E-10
0.3340000        5.940570E-05       -0.0001187505       -5.934483E-05        3.557506E-10
0.3360000        5.940700E-05       -0.0001187518       -5.934483E-05        3.557506E-10
0.3380000        5.940829E-05       -0.0001187531       -5.934483E-05        3.557506E-10
0.3400000        5.940958E-05       -0.0001187544       -5.934483E-05        3.557506E-10
0.3420000        5.941085E-05       -0.0001187557       -5.934483E-05        3.557506E-10
0.3440000        5.941211E-05       -0.0001187569       -5.934483E-05        3.557506E-10
0.3460000        5.941337E-05       -0.0001187582       -5.934483E-05        3.557506E-10
0.3480000        5.941461E-05       -0.0001187594       -5.934483E-05        3.557506E-10
0.3500000        5.941584E-05       -0.0001187607       -5.934483E-05        3.557506E-10
0.3520000        5.941706E-05       -0.0001187619       -5.934483E-05        3.557506E-10
0.3540000        5.941827E-05       -0.0001187631       -5.934483E-05        3.557506E-10
0.3560000        5.941946E-05       -0.0001187643       -5.934483E-05        3.557506E-10
0.3580000        5.942065E-05       -0.0001187655       -5.934483E-05        3.557506E-10
0.3600000        5.942182E-05       -0.0001187667       -5.934483E-05        3.557506E-10
0.3620000        5.942298E-05       -0.0001187678       -5.934483E-05        3.557506E-10
0.3640000        5.942413E-05       -0.0001187690       -5.934483E-05        3.557506E-10
0.3660000        5.942526E-05       -0.0001187701       -5.934483E-05        3.557506E-10
0.3680000        5.942639E-05       -0.0001187712       -5.934483E-05        3.557506E-10
0.3700000        5.942750E-05       -0.0001187723       -5.934483E-05        3.557506E-10
0.3720000        5.942859E-05       -0.0001187734       -5.934483E-05        3.557506E-10
0.3740000        5.942968E-05       -0.0001187745       -5.934483E-05        3.557506E-10
0.3760000        5.943075E-05       -0.0001187756       -5.934483E-05        3.557506E-10
0.3780000        5.943180E-05       -0.0001187766       -5.934483E-05        3.557506E-10
0.3800000        5.943284E-05       -0.0001187777       -5.934483E-05        3.557506E-10
0.3820000        5.943387E-05       -0.0001187787       -5.934483E-05        3.557506E-10
0.3840000        5.943489E-05       -0.0001187797       -5.934483E-05        3.557506E-10
0.3860000        5.943589E-05       -0.0001187807       -5.934483E-05        3.557506E-10
0.3880000        5.943687E-05       -0.0001187817       -5.934483E-05        3.557506E-10
0.3900000        5.943784E-05       -0.0001187827       -5.934483E-05        3.557506E-10
0.3920000        5.943880E-05       -0.0001187836       -5.934483E-05        3.557506E-10
0.3940000        5.943974E-05       -0.0001187846       -5.934483E-05        3.557506E-10
0.3960000        5.944067E-05       -0.0001187855       -5.934483E-05        3.557506E-10
0.3980000        5.944158E-05       -0.0001187864       -5.934483E-05        3.557506E-10
0.4000000        5.944248E-05       -0.0001187873       -5.934483E-05        3.557506E-10
0.4020000        5.944336E-05       -0.0001187882       -5.934483E-05        3.557506E-10
0.4040000        5.944422E-05       -0.0001187891       -5.934483E-05        3.557506E-10
0.4060000        5.944507E-05       -0.0001187899       -5.934483E-05        3.557506E-10
0.4080000        5.944590E-05       -0.0001187907       -5.934483E-05        3.557506E-10
0.4100000        5.944672E-05       -0.0001187916       -5.934483E-05        3.557506E-10
0.4120000        5.944752E-05       -0.0001187924       -5.934483E-05        3.557506E-10
0.4140000        5.944831E-05       -0.0001187931       -5.934483E-05        3.557506E-10
0.4160000        5.944907E-05       -0.0001187939       -5.934483E-05        3.557506E-10
0.4180000        5.944983E-05       -0.0001187947       -5.934483E-05        3.557506E-10
0.4200000        5.945056E-05       -0.0001187954       -5.934483E-05        3.557506E-10
0.4220000        5.945128E-05       -0.0001187961       -5.934483E-05        3.557506E-10
0.4240000        5.945198E-05       -0.0001187968       -5.934483E-05        3.557506E-10
0.4260000        5.945267E-05       -0.0001187975       -5.934483E-05        3.557506E-10
0.4280000        5.945333E-05       -0.0001187982       -5.934483E-05        3.557506E-10
0.4300000        5.945398E-05       -0.0001187988       -5.934483E-05        3.557506E-10
0.4320000        5.945462E-05       -0.0001187994       -5.934483E-05        3.557506E-10
0.4340000        5.945523E-05       -0.0001188001       -5.934483E-05        3.557506E-10
0.4360000        5.945583E-05       -0.0001188007       -5.934483E-05        3.557506E-10
0.4380000        5.945641E-05       -0.0001188012       -5.934483E-05        3.557506E-10
0.4400000        5.945697E-05       -0.0001188018       -5.934483E-05        3.557506E-10
0.4420000        5.945752E-05       -0.0001188023       -5.934483E-05        3.557506E-10
0.4440000        5.945804E-05       -0.0001188029       -5.934483E-05        3.557506E-10
0.4460000        5.945855E-05       -0.0001188034       -5.934483E-05        3.557506E-10
0.4480000        5.945904E-05       -0.0001188039       -5.934483E-05        3.557506E-10
0.4500000        5.945951E-05       -0.0001188043       -5.934483E-05        3.557506E-10
0.4520000        5.945997E-05       -0.0001188048       -5.934483E-05        3.557506E-10
0.4540000        5.946041E-05       -0.0001188052       -5.934483E-05        3.557506E-10
0.4560000        5.946082E-05       -0.0001188057       -5.934483E-05        3.557506E-10
0.4580000        5.946122E-05       -0.0001188061       -5.934483E-05        3.557506E-10
0.4600000        5.946160E-05       -0.0001188064       -5.934483E-05        3.557506E-10
0.4620000        5.946197E-05       -0.0001188068       -5.934483E-05        3.557506E-10
0.4640000        5.946231E-05       -0.0001188071       -5.934483E-05        3.557506E-10
0.4660000        5.946263E-05       -0.0001188075       -5.934483E-05        3.557506E-10
0.4680000        5.946294E-05       -0.0001188078       -5.934483E-05        3.557506E-10
0.4700000        5.946323E-05       -0.0001188081       -5.934483E-05        3.557506E-10
0.4720000        5.946350E-05       -0.0001188083       -5.934483E-05        3.557506E-10
0.4740000        5.946375E-05       -0.0001188086       -5.934483E-05        3.557506E-10
0.4760000        5.946398E-05       -0.0001188088       -5.934483E-05        3.557506E-10
0.4780000        5.946419E-05       -0.0001188090       -5.934483E-05        3.557506E-10
0.4800000        5.946438E-05       -0.0001188092       -5.934483E-05        3.557506E-10
0.4820000        5.946456E-05       -0.0001188094       -5.934483E-05        3.557506E-10
0.4840000        5.946471E-05       -0.0001188095       -5.934483E-05        3.557506E-10
0.4860000        5.946485E-05       -0.0001188097       -5.934483E-05        3.557506E-10
0.4880000        5.946496E-05       -0.0001188098       -5.934483E-05        3.557506E-10
0.4900000        5.946506E-05       -0.0001188099       -5.934483E-05        3.557506E-10
0.4920000        5.946514E-05       -0.0001188100       -5.934483E-05        3.557506E-10
0.4940000        5.946520E-05       -0.0001188100       -5.934483E-05        3.557506E-10
0.4960000        5.946524E-05       -0.0001188101       -5.934483E-05        3.557506E-10
0.4980000        5.946526E-05       -0.0001188101       -5.934483E-05        3.557506E-10
0.5000000        5.946527E-05       -0.0001188101       -5.934483E-05        3.557506E-10
0.5020000        5.946525E-05       -0.0001188101       -5.934483E-05        3.557506E-10
0.5040000        5.946521E-05       -0.0001188100       -5.934483E-05        3.557506E-10
0.5060000        5.946516E-05       -0.0001188100       -5.934483E-05        3.557506E-10
0.5080000        5.946508E-05       -0.0001188099       -5.934483E-05        3.557506E-10
0.5100000        5.946499E-05       -0.0001188098       -5.934483E-05        3.557506E-10
0.5120000        5.946488E-05       -0.0001188097       -5.934483E-05        3.557506E-10
0.5140000        5.946475E-05       -0.0001188096       -5.934483E-05        3.557506E-10
0.5160000        5.946460E-05       -0.0001188094       -5.934483E-05        3.557506E-10
0.5180000        5.946443E-05       -0.0001188093       -5.934483E-05        3.557506E-10
0.5200000        5.946424E-05       -0.0001188091       -5.934483E-05        3.557506E-10
0.5220000        5.946403E-05       -0.0001188089       -5.934483E-05        3.557506E-10
0.5240000        5.946380E-05       -0.0001188086       -5.934483E-05        3.557506E-10
0.5260000        5.946356E-05       -0.0001188084       -5.934483E-05        3.557506E-10
0.5280000        5.946329E-05       -0.0001188081       -5.934483E-05        3.557506E-10
0.5300000        5.946301E-05       -0.0001188078       -5.934483E-05        3.557506E-10
0.5320000        5.946271E-05       -0.0001188075       -5.934483E-05        3.557506E-10
0.5340000        5.946239E-05       -0.0001188072       -5.934483E-05        3.557506E-10
0.5360000        5.946205E-05       -0.0001188069       -5.934483E-05        3.557506E-10
0.5380000        5.946169E-05       -0.0001188065       -5.934483E-05        3.557506E-10
0.5400000        5.946132E-05       -0.0001188061       -5.934483E-05        3.557506E-10
0.5420000        5.946092E-05       -0.0001188058       -5.934483E-05        3.557506E-10
0.5440000        5.946051E-05       -0.0001188053       -5.934483E-05        3.557506E-10
0.5460000        5.946008E-05       -0.0001188049       -5.934483E-05        3.557506E-10
