#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
0.00000             1.00000             0.00000             0.00000             1.00000
0.00500000            0.999507           0.0314000             0.00000             1.00000
0.0100000            0.998027           0.0627690             0.00000            0.999998
0.0150000            0.995562           0.0940761             0.00000            0.999997
0.0200000            0.992114            0.125290             0.00000            0.999994
0.0250000            0.987687            0.156381             0.00000            0.999991
0.0300000            0.982286            0.187317             0.00000            0.999986
0.0350000            0.975915            0.218068             0.00000            0.999982
0.0400000            0.968580            0.248604             0.00000            0.999976
0.0450000            0.960290            0.278895             0.00000            0.999970
0.0500000            0.951052            0.308911             0.00000            0.999962
0.0550000            0.940875            0.338621             0.00000            0.999955
0.0600000            0.929769            0.367997             0.00000            0.999946
0.0650000            0.917745            0.397010             0.00000            0.999937
0.0700000            0.904816            0.425631             0.00000            0.999927
0.0750000            0.890993            0.453832             0.00000            0.999916
0.0800000            0.876291            0.481585             0.00000            0.999905
0.0850000            0.860724            0.508863             0.00000            0.999893
0.0900000            0.844306            0.535638             0.00000            0.999881
0.0950000            0.827056            0.561884             0.00000            0.999867
0.100000            0.808988            0.587575             0.00000            0.999854
0.105000            0.790122            0.612687             0.00000            0.999839
0.110000            0.770476            0.637193             0.00000            0.999824
0.115000            0.750069            0.661070             0.00000            0.999808
0.120000            0.728921            0.684294             0.00000            0.999792
0.125000            0.707053            0.706843             0.00000            0.999775
0.130000            0.684487            0.728693             0.00000            0.999758
0.135000            0.661245            0.749824             0.00000            0.999740
0.140000            0.637350            0.770214             0.00000            0.999722
0.145000            0.612825            0.789843             0.00000            0.999703
0.150000            0.587695            0.808692             0.00000            0.999684
0.155000            0.561984            0.826742             0.00000            0.999664
0.160000            0.535718            0.843975             0.00000            0.999644
0.165000            0.508923            0.860375             0.00000            0.999623
0.170000            0.481625            0.875924             0.00000            0.999602
0.175000            0.453851            0.890608             0.00000            0.999581
0.180000            0.425628            0.904411             0.00000            0.999560
0.185000            0.396985            0.917321             0.00000            0.999538
0.190000            0.367950            0.929324             0.00000            0.999515
0.195000            0.338550            0.940409             0.00000            0.999493
0.200000            0.308817            0.950564             0.00000            0.999470
0.205000            0.278777            0.959780             0.00000            0.999447
0.210000            0.248463            0.968046             0.00000            0.999424
0.215000            0.217902            0.975356             0.00000            0.999400
0.220000            0.187127            0.981701             0.00000            0.999377
0.225000            0.156166            0.987076             0.00000            0.999353
0.230000            0.125050            0.991474             0.00000            0.999329
0.235000           0.0938115            0.994892             0.00000            0.999305
0.240000           0.0624798            0.997326             0.00000            0.999281
0.245000           0.0310863            0.998773             0.00000            0.999257
0.250000        -0.000337951            0.999233             0.00000            0.999233
0.255000          -0.0317619            0.998704             0.00000            0.999209
0.260000          -0.0631544            0.997187             0.00000            0.999185
0.265000          -0.0944844            0.994683             0.00000            0.999161
0.270000           -0.125721            0.991196             0.00000            0.999137
0.275000           -0.156833            0.986727             0.00000            0.999113
0.280000           -0.187790            0.981282             0.00000            0.999089
0.285000           -0.218561            0.974866             0.00000            0.999066
0.290000           -0.249116            0.967485             0.00000            0.999042
0.295000           -0.279424            0.959146             0.00000            0.999019
0.300000           -0.309456            0.949858             0.00000            0.998996
0.305000           -0.339181            0.939630             0.00000            0.998973
0.310000           -0.368570            0.928471             0.00000            0.998951
0.315000           -0.397595            0.916393             0.00000            0.998928
0.320000           -0.426226            0.903408             0.00000            0.998906
0.325000           -0.454435            0.889528             0.00000            0.998885
0.330000           -0.482193            0.874767             0.00000            0.998863
0.335000           -0.509475            0.859140             0.00000            0.998843
0.340000           -0.536251            0.842662             0.00000            0.998822
0.345000           -0.562497            0.825350             0.00000            0.998802
0.350000           -0.588185            0.807220             0.00000            0.998782
0.355000           -0.613291            0.788290             0.00000            0.998763
0.360000           -0.637789            0.768580             0.00000            0.998744
0.365000           -0.661656            0.748108             0.00000            0.998726
0.370000           -0.684867            0.726895             0.00000            0.998708
0.375000           -0.707399            0.704961             0.00000            0.998691
0.380000           -0.729230            0.682329             0.00000            0.998674
0.385000           -0.750339            0.659021             0.00000            0.998658
0.390000           -0.770704            0.635060             0.00000            0.998642
0.395000           -0.790306            0.610470             0.00000            0.998627
0.400000           -0.809124            0.585275             0.00000            0.998613
0.405000           -0.827140            0.559499             0.00000            0.998599
0.410000           -0.844337            0.533169             0.00000            0.998586
0.415000           -0.860696            0.506311             0.00000            0.998573
0.420000           -0.876203            0.478951             0.00000            0.998562
0.425000           -0.890841            0.451116             0.00000            0.998550
0.430000           -0.904596            0.422834             0.00000            0.998540
0.435000           -0.917454            0.394132             0.00000            0.998530
0.440000           -0.929403            0.365040             0.00000            0.998521
0.445000           -0.940430            0.335586             0.00000            0.998512
0.450000           -0.950525            0.305800             0.00000            0.998505
0.455000           -0.959678            0.275710             0.00000            0.998498
0.460000           -0.967879            0.245347             0.00000            0.998491
0.465000           -0.975121            0.214740             0.00000            0.998486
0.470000           -0.981396            0.183921             0.00000            0.998481
0.475000           -0.986698            0.152919             0.00000            0.998477
0.480000           -0.991021            0.121766             0.00000            0.998474
0.485000           -0.994362           0.0904921             0.00000            0.998471
0.490000           -0.996717           0.0591284             0.00000            0.998469
0.495000           -0.998084           0.0277061             0.00000            0.998468
0.500000           -0.998461         -0.00374376             0.00000            0.998468
0.505000           -0.997848          -0.0351899             0.00000            0.998469
0.510000           -0.996246          -0.0666011             0.00000            0.998470
0.515000           -0.993656          -0.0979462             0.00000            0.998472
0.520000           -0.990081           -0.129194             0.00000            0.998475
0.525000           -0.985524           -0.160314             0.00000            0.998478
0.530000           -0.979990           -0.191275             0.00000            0.998482
0.535000           -0.973485           -0.222047             0.00000            0.998487
0.540000           -0.966014           -0.252598             0.00000            0.998493
0.545000           -0.957585           -0.282899             0.00000            0.998500
0.550000           -0.948208           -0.312919             0.00000            0.998507
0.555000           -0.937890           -0.342629             0.00000            0.998515
0.560000           -0.926642           -0.371999             0.00000            0.998523
0.565000           -0.914476           -0.401001             0.00000            0.998533
0.570000           -0.901403           -0.429605             0.00000            0.998543
0.575000           -0.887436           -0.457784             0.00000            0.998554
0.580000           -0.872590           -0.485508             0.00000            0.998565
0.585000           -0.856879           -0.512751             0.00000            0.998577
0.590000           -0.840319           -0.539486             0.00000            0.998590
0.595000           -0.822926           -0.565687             0.00000            0.998603
0.600000           -0.804717           -0.591326             0.00000            0.998617
0.605000           -0.785711           -0.616380             0.00000            0.998632
0.610000           -0.765926           -0.640822             0.00000            0.998647
0.615000           -0.745382           -0.664630             0.00000            0.998663
0.620000           -0.724099           -0.687779             0.00000            0.998679
0.625000           -0.702099           -0.710247             0.00000            0.998696
0.630000           -0.679403           -0.732011             0.00000            0.998713
0.635000           -0.656034           -0.753049             0.00000            0.998731
0.640000           -0.632015           -0.773342             0.00000            0.998750
0.645000           -0.607370           -0.792868             0.00000            0.998768
0.650000           -0.582123           -0.811609             0.00000            0.998788
0.655000           -0.556300           -0.829546             0.00000            0.998808
0.660000           -0.529926           -0.846662             0.00000            0.998828
0.665000           -0.503027           -0.862938             0.00000            0.998849
0.670000           -0.475629           -0.878361             0.00000            0.998870
0.675000           -0.447761           -0.892913             0.00000            0.998891
0.680000           -0.419449           -0.906581             0.00000            0.998913
