#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
0.00000             1.00000             0.00000             0.00000             1.00000
0.00200000            0.999921           0.0125600             0.00000             1.00000
0.00400000            0.999684           0.0251180             0.00000             1.00000
0.00600000            0.999289           0.0376721             0.00000            0.999999
0.00800000            0.998737           0.0502202             0.00000            0.999999
0.0100000            0.998027           0.0627603             0.00000            0.999998
0.0120000            0.997159           0.0752906             0.00000            0.999997
0.0140000            0.996134           0.0878090             0.00000            0.999996
0.0160000            0.994951            0.100313             0.00000            0.999995
0.0180000            0.993611            0.112802             0.00000            0.999994
0.0200000            0.992115            0.125273             0.00000            0.999992
0.0220000            0.990461            0.137724             0.00000            0.999991
0.0240000            0.988652            0.150153             0.00000            0.999989
0.0260000            0.986686            0.162559             0.00000            0.999987
0.0280000            0.984564            0.174939             0.00000            0.999985
0.0300000            0.982287            0.187291             0.00000            0.999983
0.0320000            0.979855            0.199614             0.00000            0.999980
0.0340000            0.977268            0.211905             0.00000            0.999978
0.0360000            0.974526            0.224163             0.00000            0.999975
0.0380000            0.971631            0.236385             0.00000            0.999972
0.0400000            0.968582            0.248570             0.00000            0.999969
0.0420000            0.965381            0.260716             0.00000            0.999966
0.0440000            0.962026            0.272821             0.00000            0.999963
0.0460000            0.958520            0.284882             0.00000            0.999960
0.0480000            0.954863            0.296899             0.00000            0.999956
0.0500000            0.951055            0.308868             0.00000            0.999952
0.0520000            0.947096            0.320789             0.00000            0.999948
0.0540000            0.942988            0.332659             0.00000            0.999944
0.0560000            0.938731            0.344477             0.00000            0.999940
0.0580000            0.934326            0.356240             0.00000            0.999936
0.0600000            0.929773            0.367947             0.00000            0.999932
0.0620000            0.925074            0.379596             0.00000            0.999927
0.0640000            0.920228            0.391185             0.00000            0.999922
0.0660000            0.915237            0.402712             0.00000            0.999917
0.0680000            0.910101            0.414175             0.00000            0.999912
0.0700000            0.904821            0.425573             0.00000            0.999907
0.0720000            0.899399            0.436904             0.00000            0.999902
0.0740000            0.893835            0.448166             0.00000            0.999897
0.0760000            0.888129            0.459357             0.00000            0.999891
0.0780000            0.882283            0.470475             0.00000            0.999885
0.0800000            0.876298            0.481520             0.00000            0.999879
0.0820000            0.870174            0.492488             0.00000            0.999874
0.0840000            0.863913            0.503378             0.00000            0.999867
0.0860000            0.857515            0.514189             0.00000            0.999861
0.0880000            0.850982            0.524918             0.00000            0.999855
0.0900000            0.844315            0.535565             0.00000            0.999848
0.0920000            0.837514            0.546127             0.00000            0.999842
0.0940000            0.830580            0.556603             0.00000            0.999835
0.0960000            0.823516            0.566990             0.00000            0.999828
0.0980000            0.816321            0.577288             0.00000            0.999821
0.100000            0.808998            0.587495             0.00000            0.999814
0.102000            0.801546            0.597610             0.00000            0.999807
0.104000            0.793968            0.607629             0.00000            0.999799
0.106000            0.786264            0.617553             0.00000            0.999792
0.108000            0.778437            0.627379             0.00000            0.999784
0.110000            0.770486            0.637106             0.00000            0.999776
0.112000            0.762413            0.646732             0.00000            0.999769
0.114000            0.754220            0.656257             0.00000            0.999761
0.116000            0.745908            0.665677             0.00000            0.999752
0.118000            0.737478            0.674992             0.00000            0.999744
0.120000            0.728932            0.684201             0.00000            0.999736
0.122000            0.720270            0.693301             0.00000            0.999727
0.124000            0.711494            0.702292             0.00000            0.999719
0.126000            0.702606            0.711172             0.00000            0.999710
0.128000            0.693607            0.719939             0.00000            0.999702
0.130000            0.684498            0.728593             0.00000            0.999693
0.132000            0.675281            0.737132             0.00000            0.999684
0.134000            0.665957            0.745553             0.00000            0.999675
0.136000            0.656528            0.753858             0.00000            0.999665
0.138000            0.646996            0.762043             0.00000            0.999656
0.140000            0.637361            0.770107             0.00000            0.999647
0.142000            0.627625            0.778050             0.00000            0.999637
0.144000            0.617790            0.785870             0.00000            0.999628
0.146000            0.607857            0.793565             0.00000            0.999618
0.148000            0.597828            0.801135             0.00000            0.999608
0.150000            0.587705            0.808579             0.00000            0.999598
0.152000            0.577489            0.815894             0.00000            0.999588
0.154000            0.567182            0.823081             0.00000            0.999578
0.156000            0.556784            0.830137             0.00000            0.999568
0.158000            0.546299            0.837062             0.00000            0.999558
0.160000            0.535728            0.843855             0.00000            0.999548
0.162000            0.525071            0.850515             0.00000            0.999537
0.164000            0.514332            0.857040             0.00000            0.999527
0.166000            0.503511            0.863429             0.00000            0.999516
0.168000            0.492611            0.869682             0.00000            0.999506
0.170000            0.481633            0.875797             0.00000            0.999495
0.172000            0.470578            0.881774             0.00000            0.999484
0.174000            0.459449            0.887611             0.00000            0.999473
0.176000            0.448248            0.893308             0.00000            0.999462
0.178000            0.436976            0.898864             0.00000            0.999452
0.180000            0.425634            0.904277             0.00000            0.999440
0.182000            0.414225            0.909547             0.00000            0.999429
0.184000            0.402751            0.914674             0.00000            0.999418
0.186000            0.391213            0.919656             0.00000            0.999407
0.188000            0.379613            0.924492             0.00000            0.999396
0.190000            0.367953            0.929182             0.00000            0.999384
0.192000            0.356235            0.933725             0.00000            0.999373
0.194000            0.344460            0.938121             0.00000            0.999361
0.196000            0.332631            0.942368             0.00000            0.999350
0.198000            0.320749            0.946465             0.00000            0.999338
0.200000            0.308817            0.950414             0.00000            0.999327
0.202000            0.296836            0.954211             0.00000            0.999315
0.204000            0.284807            0.957858             0.00000            0.999303
0.206000            0.272734            0.961353             0.00000            0.999292
0.208000            0.260617            0.964696             0.00000            0.999280
0.210000            0.248460            0.967886             0.00000            0.999268
0.212000            0.236263            0.970924             0.00000            0.999256
0.214000            0.224028            0.973807             0.00000            0.999244
0.216000            0.211758            0.976536             0.00000            0.999232
0.218000            0.199455            0.979111             0.00000            0.999220
0.220000            0.187120            0.981531             0.00000            0.999208
0.222000            0.174755            0.983795             0.00000            0.999196
0.224000            0.162363            0.985904             0.00000            0.999184
0.226000            0.149945            0.987857             0.00000            0.999172
0.228000            0.137503            0.989653             0.00000            0.999160
0.230000            0.125040            0.991293             0.00000            0.999148
0.232000            0.112556            0.992775             0.00000            0.999135
0.234000            0.100055            0.994101             0.00000            0.999123
0.236000           0.0875381            0.995269             0.00000            0.999111
0.238000           0.0750073            0.996279             0.00000            0.999099
0.240000           0.0624646            0.997132             0.00000            0.999087
0.242000           0.0499120            0.997827             0.00000            0.999074
0.244000           0.0373515            0.998364             0.00000            0.999062
0.246000           0.0247851            0.998742             0.00000            0.999050
0.248000           0.0122147            0.998963             0.00000            0.999038
0.250000        -0.000357562            0.999025             0.00000            0.999025
0.252000          -0.0129298            0.998930             0.00000            0.999013
0.254000          -0.0255000            0.998675             0.00000            0.999001
0.256000          -0.0380661            0.998263             0.00000            0.998989
0.258000          -0.0506262            0.997693             0.00000            0.998977
0.260000          -0.0631783            0.996964             0.00000            0.998964
0.262000          -0.0757203            0.996078             0.00000            0.998952
0.264000          -0.0882504            0.995034             0.00000            0.998940
0.266000           -0.100767            0.993832             0.00000            0.998928
0.268000           -0.113267            0.992473             0.00000            0.998915
0.270000           -0.125749            0.990957             0.00000            0.998903
0.272000           -0.138211            0.989283             0.00000            0.998891
0.274000           -0.150651            0.987453             0.00000            0.998879
0.276000           -0.163068            0.985466             0.00000            0.998867
0.278000           -0.175459            0.983324             0.00000            0.998855
0.280000           -0.187822            0.981025             0.00000            0.998843
0.282000           -0.200155            0.978571             0.00000            0.998831
0.284000           -0.212456            0.975962             0.00000            0.998819
0.286000           -0.224724            0.973198             0.00000            0.998807
0.288000           -0.236956            0.970280             0.00000            0.998795
0.290000           -0.249150            0.967208             0.00000            0.998783
0.292000           -0.261305            0.963983             0.00000            0.998771
0.294000           -0.273419            0.960605             0.00000            0.998759
0.296000           -0.285489            0.957075             0.00000            0.998748
0.298000           -0.297514            0.953393             0.00000            0.998736
0.300000           -0.309492            0.949560             0.00000            0.998724
0.302000           -0.321421            0.945577             0.00000            0.998713
0.304000           -0.333299            0.941443             0.00000            0.998701
0.306000           -0.345124            0.937161             0.00000            0.998690
0.308000           -0.356894            0.932730             0.00000            0.998678
0.310000           -0.368608            0.928151             0.00000            0.998667
0.312000           -0.380263            0.923424             0.00000            0.998655
0.314000           -0.391858            0.918552             0.00000            0.998644
0.316000           -0.403391            0.913533             0.00000            0.998633
0.318000           -0.414860            0.908370             0.00000            0.998622
0.320000           -0.426263            0.903063             0.00000            0.998611
0.322000           -0.437599            0.897613             0.00000            0.998600
0.324000           -0.448865            0.892020             0.00000            0.998589
0.326000           -0.460060            0.886286             0.00000            0.998578
0.328000           -0.471182            0.880411             0.00000            0.998567
0.330000           -0.482229            0.874397             0.00000            0.998556
0.332000           -0.493200            0.868243             0.00000            0.998545
0.334000           -0.504092            0.861953             0.00000            0.998535
0.336000           -0.514905            0.855525             0.00000            0.998524
0.338000           -0.525636            0.848962             0.00000            0.998514
0.340000           -0.536284            0.842264             0.00000            0.998503
0.342000           -0.546846            0.835433             0.00000            0.998493
0.344000           -0.557322            0.828469             0.00000            0.998483
0.346000           -0.567709            0.821373             0.00000            0.998473
0.348000           -0.578006            0.814148             0.00000            0.998463
0.350000           -0.588212            0.806793             0.00000            0.998453
0.352000           -0.598324            0.799310             0.00000            0.998443
0.354000           -0.608342            0.791700             0.00000            0.998433
0.356000           -0.618262            0.783965             0.00000            0.998424
0.358000           -0.628085            0.776105             0.00000            0.998414
0.360000           -0.637808            0.768123             0.00000            0.998405
0.362000           -0.647430            0.760018             0.00000            0.998395
0.364000           -0.656949            0.751793             0.00000            0.998386
0.366000           -0.666364            0.743448             0.00000            0.998377
0.368000           -0.675673            0.734986             0.00000            0.998368
0.370000           -0.684875            0.726406             0.00000            0.998359
0.372000           -0.693968            0.717712             0.00000            0.998350
0.374000           -0.702951            0.708904             0.00000            0.998341
0.376000           -0.711823            0.699983             0.00000            0.998332
0.378000           -0.720582            0.690951             0.00000            0.998324
0.380000           -0.729226            0.681809             0.00000            0.998315
0.382000           -0.737754            0.672559             0.00000            0.998307
0.384000           -0.746166            0.663203             0.00000            0.998299
0.386000           -0.754459            0.653741             0.00000            0.998291
0.388000           -0.762632            0.644175             0.00000            0.998283
0.390000           -0.770684            0.634507             0.00000            0.998275
0.392000           -0.778614            0.624739             0.00000            0.998267
0.394000           -0.786420            0.614871             0.00000            0.998260
0.396000           -0.794101            0.604906             0.00000            0.998252
0.398000           -0.801657            0.594844             0.00000            0.998245
0.400000           -0.809085            0.584689             0.00000            0.998238
0.402000           -0.816384            0.574440             0.00000            0.998231
0.404000           -0.823554            0.564100             0.00000            0.998224
0.406000           -0.830593            0.553671             0.00000            0.998217
0.408000           -0.837501            0.543153             0.00000            0.998210
0.410000           -0.844275            0.532550             0.00000            0.998203
0.412000           -0.850916            0.521862             0.00000            0.998197
0.414000           -0.857421            0.511091             0.00000            0.998191
0.416000           -0.863790            0.500239             0.00000            0.998184
0.418000           -0.870022            0.489307             0.00000            0.998178
0.420000           -0.876116            0.478298             0.00000            0.998172
0.422000           -0.882071            0.467213             0.00000            0.998167
0.424000           -0.887885            0.456054             0.00000            0.998161
0.426000           -0.893559            0.444822             0.00000            0.998155
0.428000           -0.899091            0.433520             0.00000            0.998150
0.430000           -0.904480            0.422148             0.00000            0.998145
0.432000           -0.909725            0.410710             0.00000            0.998140
0.434000           -0.914826            0.399207             0.00000            0.998135
0.436000           -0.919782            0.387640             0.00000            0.998130
0.438000           -0.924591            0.376011             0.00000            0.998125
0.440000           -0.929254            0.364323             0.00000            0.998121
0.442000           -0.933769            0.352577             0.00000            0.998116
0.444000           -0.938136            0.340775             0.00000            0.998112
0.446000           -0.942354            0.328919             0.00000            0.998108
0.448000           -0.946423            0.317011             0.00000            0.998104
0.450000           -0.950340            0.305052             0.00000            0.998100
0.452000           -0.954107            0.293045             0.00000            0.998096
0.454000           -0.957723            0.280991             0.00000            0.998093
0.456000           -0.961186            0.268893             0.00000            0.998090
0.458000           -0.964497            0.256752             0.00000            0.998086
0.460000           -0.967655            0.244570             0.00000            0.998083
0.462000           -0.970659            0.232350             0.00000            0.998080
0.464000           -0.973508            0.220092             0.00000            0.998078
0.466000           -0.976203            0.207800             0.00000            0.998075
0.468000           -0.978743            0.195474             0.00000            0.998072
0.470000           -0.981128            0.183118             0.00000            0.998070
