#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.1560000        5.927742E-05       -0.0001186223       -5.934483E-05        3.557506E-10
0.1570000        5.927804E-05       -0.0001186229       -5.934483E-05        3.557506E-10
0.1580000        5.927867E-05       -0.0001186235       -5.934483E-05        3.557506E-10
0.1590000        5.927930E-05       -0.0001186241       -5.934483E-05        3.557506E-10
0.1600000        5.927993E-05       -0.0001186248       -5.934483E-05        3.557506E-10
0.1610000        5.928056E-05       -0.0001186254       -5.934483E-05        3.557506E-10
0.1620000        5.928120E-05       -0.0001186260       -5.934483E-05        3.557506E-10
0.1630000        5.928184E-05       -0.0001186267       -5.934483E-05        3.557506E-10
0.1640000        5.928248E-05       -0.0001186273       -5.934483E-05        3.557506E-10
0.1650000        5.928312E-05       -0.0001186280       -5.934483E-05        3.557506E-10
0.1660000        5.928377E-05       -0.0001186286       -5.934483E-05        3.557506E-10
0.1670000        5.928441E-05       -0.0001186292       -5.934483E-05        3.557506E-10
0.1680000        5.928506E-05       -0.0001186299       -5.934483E-05        3.557506E-10
0.1690000        5.928572E-05       -0.0001186306       -5.934483E-05        3.557506E-10
0.1700000        5.928637E-05       -0.0001186312       -5.934483E-05        3.557506E-10
0.1710000        5.928703E-05       -0.0001186319       -5.934483E-05        3.557506E-10
0.1720000        5.928769E-05       -0.0001186325       -5.934483E-05        3.557506E-10
0.1730000        5.928835E-05       -0.0001186332       -5.934483E-05        3.557506E-10
0.1740000        5.928901E-05       -0.0001186338       -5.934483E-05        3.557506E-10
0.1750000        5.928968E-05       -0.0001186345       -5.934483E-05        3.557506E-10
0.1760000        5.929035E-05       -0.0001186352       -5.934483E-05        3.557506E-10
0.1770000        5.929102E-05       -0.0001186359       -5.934483E-05        3.557506E-10
0.1780000        5.929169E-05       -0.0001186365       -5.934483E-05        3.557506E-10
0.1790000        5.929237E-05       -0.0001186372       -5.934483E-05        3.557506E-10
0.1800000        5.929304E-05       -0.0001186379       -5.934483E-05        3.557506E-10
0.1810000        5.929372E-05       -0.0001186386       -5.934483E-05        3.557506E-10
0.1820000        5.929440E-05       -0.0001186392       -5.934483E-05        3.557506E-10
0.1830000        5.929509E-05       -0.0001186399       -5.934483E-05        3.557506E-10
0.1840000        5.929577E-05       -0.0001186406       -5.934483E-05        3.557506E-10
0.1850000        5.929646E-05       -0.0001186413       -5.934483E-05        3.557506E-10
0.1860000        5.929715E-05       -0.0001186420       -5.934483E-05        3.557506E-10
0.1870000        5.929784E-05       -0.0001186427       -5.934483E-05        3.557506E-10
0.1880000        5.929853E-05       -0.0001186434       -5.934483E-05        3.557506E-10
